kepid,tce_plnt_num,pca
7779411.0,2.0,-352501774.61718065
7779942.0,1.0,-118869939.65103453
7779942.0,2.0,-20553428.87409768
7779942.0,3.0,-487124172.4285906
7815744.0,1.0,85961354.47189371
7815931.0,1.0,1223982760.7029545
7816065.0,1.0,-468411295.8818947
7583299.0,1.0,-50705025.76199273
7583437.0,1.0,1814773235.9498541
7583437.0,2.0,1814773242.29609
7596741.0,3.0,-585709330.1645397
7597005.0,1.0,1814773144.0416138
7597005.0,2.0,731484149.2784276
7597150.0,1.0,-574389898.8040117
7605600.0,1.0,1814773738.9855964
7605600.0,2.0,1814773736.9601836
7609350.0,1.0,-451800389.81644624
7609553.0,1.0,829644776.9920131
7621172.0,1.0,385985619.8617309
7621172.0,2.0,559836483.9339677
7621172.0,3.0,1134233076.2281709
7621759.0,1.0,1330414494.758966
7658420.0,1.0,-449665933.2892543
7658578.0,1.0,-387790906.36002964
7658578.0,2.0,-585710179.3748822
7658578.0,3.0,-336402381.23137164
7668663.0,1.0,1343496173.0222247
7668779.0,1.0,-394711741.5291975
7668791.0,1.0,833765635.8397837
7676676.0,7.0,-332778545.52278316
7676676.0,8.0,-585709840.4684521
7686267.0,1.0,-508772897.48172885
7686367.0,1.0,-464750869.1003519
7686445.0,1.0,-371345056.45733595
7695398.0,1.0,-235007667.87699327
7696284.0,1.0,-237219957.55096653
7696284.0,2.0,-544324649.3195119
7701667.0,1.0,-399680909.80038387
7702705.0,1.0,-303760256.37824446
7703305.0,1.0,-519090972.7441558
7703305.0,2.0,-478676291.71426296
7739728.0,5.0,-316740335.0816822
7749552.0,2.0,-465977322.85399324
7749773.0,1.0,-89379696.82286778
7749890.0,1.0,-414011143.31029075
7764267.0,2.0,-433701540.5165292
7764367.0,1.0,1814773301.5901005
7764465.0,1.0,-445427304.44374806
7764546.0,1.0,-464900165.4169532
7770569.0,1.0,758124760.3507731
7770901.0,1.0,-373750821.8308027
7770901.0,2.0,-400167393.77549195
7771149.0,1.0,-298048358.88465345
7779942.0,4.0,-158940938.51429862
7798259.0,1.0,1814773739.2183857
7798259.0,2.0,-585709299.3295268
7816072.0,1.0,-32377337.862654258
7816137.0,1.0,-241955156.27186975
7816137.0,2.0,186164106.42963132
7816137.0,3.0,-585710020.943646
7583650.0,1.0,-186355565.1355851
7583939.0,1.0,-373637925.1927013
7584650.0,1.0,-311754066.4047294
7584755.0,1.0,-138584971.77631435
7597150.0,2.0,-175488380.5639716
7597150.0,3.0,-487478188.6056599
7597150.0,4.0,-334993973.13193375
7609553.0,2.0,868033053.9276539
7609674.0,1.0,-200255632.22395036
7609886.0,1.0,-154431358.94964358
7621759.0,2.0,311821154.5185507
7621793.0,1.0,1417788322.9564252
7658882.0,1.0,-366268546.4309849
7658882.0,2.0,-234174394.7263809
7658882.0,3.0,70057794.57108776
7668791.0,2.0,-180956845.16740465
7668857.0,1.0,-47300880.706013694
7676846.0,1.0,-424230023.35522485
7677005.0,1.0,-585709318.7345746
7677005.0,2.0,1814773738.993372
7677005.0,3.0,-336033475.76862407
7686895.0,1.0,-459123177.908131
7687231.0,1.0,-506348831.37475514
7687231.0,2.0,-393949418.829604
7687325.0,1.0,-427502161.1464832
7696284.0,3.0,-339524215.7217132
7696284.0,4.0,-493578987.71634245
7696356.0,1.0,-357339098.4438945
7696356.0,2.0,-450423162.51607287
7703305.0,3.0,-174610472.5444814
7703305.0,4.0,61628111.21112329
7703785.0,1.0,-442089281.20512664
7703882.0,1.0,-28888000.71705787
7739728.0,6.0,-392018973.99804705
7739728.0,7.0,-505812566.8300121
7740188.0,1.0,-329790479.726567
7750216.0,1.0,-447558290.57712334
7750294.0,1.0,-536069070.7118024
7750419.0,1.0,22319290.020850476
7750740.0,1.0,1814773739.0599923
7764561.0,1.0,-521098955.6748949
7764677.0,1.0,-457999049.00571126
7764743.0,1.0,-545220950.0820732
7771149.0,2.0,-509596916.58941096
7771181.0,1.0,7516797.051023476
7771991.0,1.0,-251319752.78361934
7798339.0,1.0,559718498.665691
7798339.0,2.0,-490249555.8166854
7798339.0,3.0,-78361104.65943931
7816137.0,4.0,-269489114.9721905
7816316.0,1.0,-491639143.78063816
7816334.0,1.0,-465401125.48752654
7816473.0,1.0,-516481100.2800709
7584778.0,1.0,599954248.7131369
7584778.0,2.0,-473831450.36099964
7584778.0,3.0,-462945084.9502057
7597150.0,5.0,-219672171.02528945
7597150.0,6.0,-489818890.98287284
7597150.0,7.0,-553692526.1854491
7597150.0,8.0,-507511956.7926587
7610663.0,1.0,930719319.460373
7612691.0,1.0,-88814827.28027488
7613246.0,1.0,1814773104.1038105
7622059.0,1.0,-285853968.1694938
7622059.0,2.0,-185542229.15307447
7622072.0,1.0,1814773739.177854
7622473.0,1.0,-571598915.4940131
7659389.0,1.0,1715642781.3052251
7660542.0,1.0,-223611876.79689878
7660542.0,3.0,-285836397.0556354
7668857.0,4.0,-437208123.86163
7668857.0,5.0,-483558759.01976854
7668857.0,6.0,-585710272.1501391
7677005.0,4.0,-456493644.70826465
7677005.0,5.0,-585710121.6577867
7677005.0,6.0,-585709950.423091
7677005.0,7.0,-585709921.9887019
7677005.0,8.0,-585710113.3038934
7688090.0,1.0,-427994521.2001305
7690521.0,1.0,-404465593.4263869
7690604.0,1.0,-500040769.2854338
7696356.0,4.0,-380561848.8109303
7696356.0,5.0,-343789989.44043595
7703910.0,1.0,-2708195.014472037
7703955.0,1.0,-301141379.984507
7703955.0,2.0,-397931509.2817234
7740188.0,2.0,-308355756.00216067
7740188.0,3.0,-558009670.1518577
7740188.0,4.0,-190762052.4513267
7740188.0,5.0,-585709964.1100056
7750740.0,2.0,1814773737.5593698
7750740.0,3.0,-585710273.9614266
7751080.0,1.0,-515977638.5223681
7751220.0,1.0,-485195341.9713051
7765006.0,1.0,-511801691.1058144
7765006.0,2.0,-393065163.5645104
7772803.0,1.0,-585709952.680817
7772914.0,1.0,217441043.45144585
7772919.0,1.0,31713438.725448694
7773041.0,1.0,-295221874.77568054
7798670.0,1.0,-337957587.38200295
7798670.0,2.0,-450701438.9252061
7798924.0,1.0,288956131.8591388
7798924.0,2.0,-449128175.80473113
7816665.0,1.0,72205049.29591185
7816680.0,1.0,1814773739.3487997
7816935.0,1.0,-254557437.51278383
7584778.0,4.0,-455848121.19049734
7584778.0,5.0,-585710033.8333249
7584778.0,6.0,-399496257.75378674
7585445.0,1.0,238399370.0516917
7597150.0,9.0,-585710020.9435154
7597197.0,1.0,-406401199.1314259
7597641.0,1.0,-429816731.642602
7597703.0,1.0,-585709308.6436347
7613620.0,1.0,240203315.3105905
7613626.0,1.0,-447471346.11439496
7613898.0,1.0,-519965550.98493296
7617352.0,1.0,-475845238.3304905
7622486.0,1.0,1814773738.7486057
7622486.0,2.0,1814773737.5816033
7622486.0,3.0,-582596553.4350593
7661065.0,1.0,1814773144.8637967
7661222.0,1.0,-585710091.0934467
7661222.0,2.0,-418723534.87259096
7668857.0,7.0,-266932432.0856555
7668857.0,8.0,-585709626.3468249
7668911.0,1.0,242083134.81578824
7668911.0,2.0,261396141.66910228
7677306.0,1.0,-538280634.9309065
7677313.0,1.0,-561761934.1139522
7690604.0,2.0,-469998041.5306317
7690844.0,1.0,11403441.19046103
7690855.0,1.0,366090590.08293897
7690855.0,2.0,-585710009.710622
7696356.0,6.0,-369261953.90223026
7697103.0,1.0,-361706419.5859892
7697568.0,1.0,1426347075.4028575
7697795.0,1.0,21211227.522772655
7704028.0,1.0,-107196855.58162594
7707736.0,1.0,1814773739.2872047
7707736.0,2.0,-585709298.6180733
7707742.0,1.0,-585709999.8227726
7740289.0,1.0,-362767031.49963754
7741048.0,1.0,517831251.3000187
7741615.0,1.0,-291070429.10214454
7751259.0,1.0,-543777974.0038228
7751294.0,1.0,-423764067.97425115
7751473.0,1.0,-546468538.2707813
7765236.0,1.0,-338130623.6447045
7765236.0,2.0,-428448168.5125261
7765374.0,1.0,-230544647.50867498
7765374.0,2.0,-552451209.9678783
7773133.0,1.0,-462174145.0188744
7773179.0,1.0,204005650.902045
7773179.0,2.0,-492164666.1630073
7798924.0,3.0,-265961261.4797195
7798924.0,4.0,-410461561.08434314
7798924.0,5.0,-428310318.4891905
7816977.0,1.0,-529783603.6712999
7816992.0,1.0,-402933481.3252922
7816992.0,2.0,-505748535.62152296
7816992.0,3.0,-291125661.61747754
7585445.0,2.0,17533624.34157537
7585445.0,3.0,172801851.94620514
7585481.0,1.0,1814773737.281081
7597703.0,2.0,-585709955.9284323
7597771.0,1.0,-144898806.03461498
7597771.0,2.0,54621734.21194986
7597771.0,3.0,-376662271.05589
7617709.0,1.0,5463988.950537745
7617709.0,2.0,-373607729.4219308
7617709.0,3.0,257652295.6786667
7624297.0,1.0,1814773738.9791372
7624297.0,2.0,1814773737.2271235
7624629.0,1.0,-278046893.60947514
7624629.0,2.0,-390702543.9482488
7661222.0,3.0,-546436858.5516839
7661222.0,4.0,-561370864.8833078
7661222.0,5.0,-547426128.3125489
7661409.0,1.0,325004049.28708273
7668911.0,4.0,-297063227.4784591
7668911.0,5.0,-225294951.96364158
7677823.0,1.0,-474841187.51025945
7678099.0,1.0,89340438.84352592
7678385.0,1.0,-345148579.85275954
7691027.0,1.0,-463614717.3324788
7691260.0,1.0,1396846865.9855115
7691527.0,1.0,-585709308.7093164
7691527.0,2.0,1814773739.118339
7697795.0,2.0,-12325485.444676802
7698258.0,1.0,12155318.699925289
7698258.0,2.0,-499583772.3897182
7708193.0,1.0,1814773738.9996798
7708193.0,2.0,1814773737.0838985
7708215.0,1.0,388164038.05324835
7708215.0,2.0,-47728715.814291716
7741837.0,1.0,-286771717.6082093
7741837.0,2.0,-562077621.7804017
7741987.0,1.0,-553105299.6814487
7741987.0,2.0,-548815604.862445
7751542.0,1.0,242932992.70501795
7751562.0,1.0,1814773737.8026085
7751562.0,2.0,1092904814.8860533
7751571.0,1.0,896986734.0726687
7765528.0,1.0,1265589810.6846998
7765528.0,2.0,-132724105.47153161
7765544.0,1.0,-498553295.47885907
7765585.0,1.0,-109805214.13377109
7773209.0,1.0,-204423824.1016433
7777365.0,1.0,-31115822.41375086
7777372.0,1.0,412066282.7887187
7777372.0,2.0,212224123.5335385
7799540.0,1.0,-552153826.8497422
7799701.0,1.0,-35365182.89620709
7799701.0,2.0,-150323626.75054654
7799701.0,3.0,-142004799.42332786
7816992.0,4.0,-287474795.6405953
7816992.0,5.0,-427846960.54808056
7816992.0,6.0,-437844431.40195537
7590723.0,1.0,471570970.0873202
7590723.0,2.0,44283857.68498902
7590964.0,1.0,-210349278.72092777
7591386.0,1.0,-490035776.0036578
7597771.0,4.0,-572382573.3574768
7598128.0,1.0,1814773737.5674922
7598128.0,2.0,-117165943.09119824
7617977.0,1.0,-440642653.6829724
7618003.0,1.0,-254332401.94236758
7618003.0,2.0,-341084423.6138333
7618364.0,1.0,1814773415.0144956
7624629.0,3.0,-298668852.79208314
7624741.0,1.0,-175967550.9269884
7624741.0,2.0,-471659242.00096273
7661500.0,1.0,-254085322.84198746
7661893.0,1.0,518314970.39463574
7661935.0,1.0,-455078725.38224757
7668911.0,6.0,-364239269.05396354
7670485.0,1.0,1814773739.3359067
7670485.0,2.0,141256181.48612553
7670485.0,3.0,-585710068.2222707
7678434.0,1.0,1631562437.5301807
7678434.0,2.0,813940255.7237911
7679090.0,1.0,-272545787.6763425
7691527.0,3.0,-321753783.7025204
7691527.0,4.0,-585709988.70195
7691547.0,2.0,-334841877.68400085
7698258.0,3.0,-493803271.29347426
7698258.0,4.0,-386073920.2586159
7698701.0,1.0,-488179618.907169
7708315.0,1.0,-165553312.58935574
7708418.0,1.0,-300557108.63577855
7708418.0,2.0,-378367712.1102484
7708418.0,3.0,-312651350.53602564
7741987.0,4.0,-540247576.3439895
7741987.0,5.0,-423131085.2701475
7741987.0,6.0,-312176143.71683455
7751571.0,2.0,-428490315.6614355
7751906.0,1.0,-436161573.9166979
7755636.0,1.0,1134444492.956663
7765585.0,2.0,-189909481.7639606
7765677.0,1.0,-485331982.4149995
7765677.0,2.0,-390969293.52481717
7777397.0,1.0,288040185.5408085
7777397.0,2.0,-240732694.95458066
7777416.0,1.0,348182507.5779856
7799701.0,4.0,-396191263.6340283
7800087.0,1.0,-583250972.8135803
7800087.0,2.0,-86520325.88131921
7800227.0,1.0,-7226755.31928655
7816992.0,7.0,-355838791.3887233
7816992.0,8.0,-403972381.6484917
7816992.0,9.0,-575078210.1555479
7816992.0,10.0,-585709923.1146158
7591386.0,2.0,-330675583.7939414
7591386.0,3.0,-392577988.72189707
7591386.0,4.0,-515223533.52086365
7598492.0,1.0,599099500.9084735
7598492.0,2.0,-286830121.5710641
7598693.0,1.0,-429168342.05979645
7598831.0,1.0,-461708825.4761631
7618364.0,2.0,670394884.0012276
7618435.0,1.0,-483653388.36558354
7624741.0,3.0,-551471805.1608013
7624741.0,4.0,-558402482.3773192
7624753.0,1.0,81702639.7172021
7661958.0,1.0,-67336981.03074732
7662076.0,1.0,-303259713.2989828
7662076.0,2.0,-585709300.6565362
7662076.0,3.0,-263371937.7495394
7670496.0,1.0,-536434301.423977
7670496.0,2.0,-537001474.8978223
7670617.0,1.0,1814773739.251213
7670617.0,2.0,1814773738.9787066
7679812.0,1.0,8105130.588853495
7679979.0,1.0,-422050015.444589
7679979.0,2.0,-291601050.6320555
7679979.0,3.0,-366396414.8701493
7691547.0,3.0,-581153689.23521
7691547.0,4.0,-585709581.0038491
7691547.0,5.0,-117754300.62299576
7698937.0,1.0,26560871.770841695
7698937.0,2.0,-540833706.7208242
7698937.0,3.0,-412465880.9232096
7708418.0,4.0,-237319142.05794045
7708418.0,5.0,-311751117.1880303
7708984.0,1.0,89254730.62532707
7742097.0,1.0,-463802774.97855794
7742097.0,2.0,-237671225.92108816
7742408.0,1.0,-159933144.07312143
7755932.0,1.0,701955228.8042526
7755932.0,2.0,467112132.17436
7755932.0,3.0,272537316.3963344
7765684.0,1.0,-539229274.2936056
7765743.0,1.0,-445764609.1218633
7765762.0,1.0,-356801540.7410362
7765762.0,2.0,-344463647.72628826
7777416.0,2.0,681196799.0641059
7777416.0,3.0,-585709764.3675138
7777416.0,4.0,-532800362.7690109
7777435.0,1.0,280547559.51726013
7800285.0,1.0,1814773737.9459875
7800285.0,2.0,1814773737.6944852
7800750.0,1.0,-18235321.650172483
7816999.0,1.0,-83412796.2839129
7816999.0,2.0,-481486178.4682363
7816999.0,3.0,-507110774.3646076
7816999.0,4.0,-476933420.4615453
7591386.0,5.0,-452654269.8275254
7592038.0,1.0,-585709798.2412171
7592133.0,1.0,-367509282.9566481
7592133.0,2.0,-347704147.81101334
7599004.0,1.0,1814773514.5179298
7599132.0,1.0,80406367.51077692
7599171.0,1.0,-257445261.5714452
7618540.0,1.0,-492860870.20089465
7618641.0,1.0,-499374056.7379342
7618645.0,1.0,-403739193.3444687
7618645.0,2.0,-335999120.8051067
7624753.0,2.0,-163495950.66194743
7626370.0,1.0,1814773270.9217205
7626498.0,1.0,-222238072.83227065
7626506.0,1.0,1814773648.4751601
7662076.0,5.0,-260848500.23247164
7662076.0,6.0,-310566633.6220874
7670700.0,1.0,-487533991.13078314
7670943.0,1.0,562695011.9953674
7670943.0,2.0,-439036285.83611315
7679979.0,4.0,-484939621.0066992
7679979.0,5.0,-585710163.1577166
7681230.0,1.0,1814773171.4778235
7681230.0,2.0,-585709728.7440532
7691985.0,1.0,-445623560.20223737
7692093.0,1.0,-224719218.50631973
7692093.0,2.0,-445830663.05070984
7692405.0,1.0,-480741887.10630494
7698937.0,4.0,-373059969.967856
7698937.0,5.0,-483035604.41988707
7698937.0,6.0,-323714665.98929197
7698937.0,7.0,-585709952.1666821
8257205.0,1.0,108680498.8898133
8257205.0,2.0,127448809.27402498
8257407.0,1.0,-585709348.9366752
8257407.0,2.0,-499520151.06376725
8262409.0,1.0,-585709967.9854801
8262409.0,2.0,-526818433.2864796
8262436.0,1.0,-172539459.38839176
8262436.0,2.0,-461890664.51054823
8264546.0,1.0,625019448.6237851
8264546.0,2.0,-72941467.66140646
8264550.0,1.0,318133939.01256675
8264550.0,2.0,166733490.02771077
8265156.0,1.0,322818512.99285
8265156.0,2.0,823572281.2485133
8265194.0,1.0,-310160456.70246345
8285667.0,1.0,-521757776.12438095
8285970.0,1.0,-578477542.6740793
8285970.0,2.0,-51077855.98708856
8299332.0,2.0,-542461982.0757844
8299947.0,1.0,1814773739.1014621
8299955.0,1.0,935846984.5211626
8301013.0,1.0,-585709308.6217887
8308888.0,1.0,-497396296.46798664
8308911.0,1.0,-416172996.27829903
8308911.0,3.0,-461259118.93361115
8315220.0,3.0,-519647752.8372164
8315220.0,4.0,-585710058.4620162
8315220.0,5.0,-313217193.29204774
8179190.0,4.0,-402192560.67851007
8179190.0,5.0,-361887242.9492354
8184075.0,3.0,-406043471.90896255
8184075.0,4.0,-479664089.95224035
8184075.0,5.0,-461244066.8145769
8196911.0,1.0,81610633.28042865
8196911.0,2.0,-465276754.5407495
8197176.0,1.0,-427452149.569715
8197220.0,1.0,-299127982.1630408
8217798.0,1.0,-468501423.16950774
8218274.0,1.0,1814773737.4693787
8218379.0,1.0,784591635.9363734
8218379.0,2.0,-322709419.8420674
8228624.0,1.0,-551339436.7565044
8228631.0,1.0,-524387270.01670814
8228992.0,1.0,-520210742.9025113
8229044.0,1.0,-563097742.848817
8235853.0,4.0,-541475802.4928967
8235853.0,5.0,-454885949.5287365
8235853.0,6.0,-585709620.3183182
8235924.0,1.0,1814773216.4324467
8242769.0,1.0,-523689306.36136895
8242769.0,2.0,-418041759.4355924
8245197.0,1.0,-332136186.3818494
8245366.0,1.0,-387355056.4393529
8246781.0,1.0,1814773737.2906346
8257407.0,3.0,-585710317.8889287
8257407.0,4.0,-519895420.1200617
8257407.0,5.0,-499914004.5370109
8257407.0,6.0,-585710013.2273488
8263187.0,1.0,-458020581.0145555
8263545.0,1.0,362495381.7580555
8263746.0,1.0,-585709308.7315027
8264550.0,4.0,-277205823.37253505
8264550.0,5.0,-302940253.5014316
8265204.0,1.0,-465154380.85084313
8265204.0,2.0,-326179239.5464167
8265204.0,3.0,48652630.90609098
8265204.0,4.0,106932706.3129955
8285970.0,3.0,-585709426.2493863
8286295.0,1.0,-466285657.3364772
8288363.0,1.0,-460864696.5709329
8301013.0,2.0,-585709543.0375847
8301878.0,1.0,-233232560.3105354
8302302.0,1.0,-585710008.1217709
8302450.0,1.0,726935751.8190382
8308996.0,1.0,-519438889.5842406
8309108.0,1.0,-521736766.1222639
8309164.0,1.0,-439716938.5473092
8315220.0,6.0,-340190901.18929136
8315220.0,7.0,-585710044.4565132
8315220.0,8.0,-540338466.8460392
8315220.0,9.0,-585710248.4631693
8315220.0,10.0,-585709941.9489326
8179190.0,7.0,-118554650.37342286
8179190.0,8.0,-585709869.8172845
8179286.0,1.0,-192052798.8958403
8179286.0,2.0,-322706664.63070506
8184075.0,6.0,-164811327.27926034
8187917.0,1.0,-141479460.07361925
8188059.0,1.0,-454595264.67330253
8197220.0,2.0,-407337034.95398974
8197220.0,3.0,-341802312.69258213
8197220.0,4.0,-500393608.8904998
8219151.0,1.0,-258955847.0449937
8219268.0,1.0,387358011.7442378
8229048.0,1.0,1814773739.3654482
8229100.0,1.0,-503205639.1196988
8229263.0,1.0,-563856695.0872163
8235991.0,1.0,-548146124.6828382
8235991.0,2.0,-120906660.9307317
8242836.0,1.0,-480997509.3341687
8242899.0,1.0,-442093340.318593
8243016.0,1.0,-513070656.25850075
8246833.0,1.0,140640727.49361873
8246833.0,2.0,-162736895.30944052
8246855.0,1.0,-464961872.13885564
8247116.0,1.0,39788785.50399395
8257779.0,1.0,-226684984.4557203
8257779.0,2.0,-265989449.60698074
8257779.0,3.0,-120910565.94015303
8263746.0,2.0,1814773737.9093041
8263746.0,3.0,-417913639.92446214
8263746.0,4.0,-585709983.2698969
8263752.0,1.0,1814773738.9527032
8264565.0,1.0,-393092485.911076
8264567.0,1.0,-379800915.69408244
8264581.0,1.0,-347976185.1984333
8264583.0,1.0,-582816491.6064826
8265218.0,1.0,1814773489.6752973
8265244.0,1.0,264774317.98882234
8265244.0,2.0,-414025969.11858404
8288391.0,1.0,-500008870.8088151
8288404.0,1.0,1814773737.4947944
8288698.0,1.0,-430366647.9337658
8302455.0,1.0,1814773739.1138241
8302455.0,2.0,-568719369.0535009
8302455.0,3.0,-446951472.0322909
8302473.0,1.0,-161784315.6359984
8309169.0,1.0,-497218163.5627291
8310003.0,1.0,-437122870.4000217
8310050.0,1.0,-472162864.1393914
8315394.0,1.0,-207315149.4180266
8315394.0,2.0,-523940406.3949962
8315394.0,3.0,-547963233.7985941
8315394.0,4.0,-499593131.2432751
8179325.0,1.0,-269415317.25250834
8179747.0,1.0,1814773739.0079029
8180020.0,1.0,1814773738.3088365
8188157.0,1.0,111862345.89210555
8188157.0,2.0,-207481473.26971665
8188360.0,1.0,-467721578.00171286
8197220.0,5.0,-335490688.2204239
8197275.0,1.0,-568080187.2784282
8197275.0,2.0,-582999357.8012971
8197343.0,1.0,71982024.89484927
8219268.0,2.0,-105631199.00731868
8219673.0,1.0,1814773737.2318614
8219681.0,1.0,-463633467.25992787
8221959.0,1.0,-382613517.03905994
8229270.0,1.0,-511754868.3228009
8229305.0,1.0,-558192815.7885499
8235991.0,4.0,-204102257.41255087
8236479.0,1.0,411804318.0538301
8239980.0,1.0,-404331751.7032431
8240025.0,1.0,-338442396.9992186
8243263.0,1.0,1814773738.1529732
8243283.0,1.0,145214246.05533206
8243283.0,2.0,-528740628.61412895
8243371.0,1.0,-446867745.1648071
8247116.0,2.0,-585709301.2692419
8247543.0,1.0,-11499753.348394813
8247608.0,1.0,-93044789.1868694
8247608.0,2.0,-383690478.26780266
8258160.0,1.0,-350132782.45104754
8258160.0,2.0,-427664784.36978483
8258160.0,3.0,-521781928.1939221
8258171.0,1.0,25459142.849093325
8263752.0,2.0,1814773737.5617335
8263882.0,1.0,-548546247.3800623
8263926.0,1.0,-465009668.16483057
8263926.0,2.0,-211687188.86902845
8264583.0,2.0,-453032887.06243306
8264583.0,3.0,-220700090.4697254
8264583.0,4.0,-329123738.41276646
8265269.0,1.0,-80363638.33427826
8265481.0,1.0,-210694138.99781555
8265528.0,1.0,476337756.96836966
8288719.0,1.0,1814773739.4785354
8288741.0,1.0,357483195.76284206
8288947.0,1.0,1006277875.2289776
8289125.0,1.0,-543618419.1702462
8307075.0,1.0,-471108281.4957214
8307165.0,1.0,-492216233.29843634
8310243.0,1.0,480405834.72577906
8310243.0,2.0,408660673.66395074
8175404.0,3.0,-431195798.7629852
8175753.0,1.0,-513975882.1115179
8175873.0,1.0,-505536614.0349293
8180020.0,2.0,1714459572.344417
8180062.0,1.0,-138505990.4268739
8180062.0,2.0,-442112664.7660355
8180062.0,3.0,-497682130.0670472
8188360.0,3.0,-513115701.0236672
8188360.0,4.0,-234963049.5498976
8189641.0,1.0,-195309238.722599
8197355.0,1.0,842784593.2476416
8197355.0,2.0,329586702.24101126
8197358.0,1.0,-504065524.23000443
8222395.0,1.0,504453886.286307
8222627.0,1.0,1814773134.0938935
8222690.0,1.0,-291894506.0662323
8229383.0,1.0,-452853889.09716207
8229411.0,1.0,-473918315.3630918
8229458.0,1.0,1814773182.504882
8229540.0,1.0,-436241063.29606813
8240109.0,1.0,1814773738.6383142
8240109.0,2.0,1814773688.3492143
8240109.0,3.0,-483355784.5533655
8243448.0,1.0,-511250803.2858269
8243625.0,1.0,-463325989.2290403
8247608.0,3.0,-582989440.5783123
8247608.0,4.0,-545801233.9893129
8247638.0,1.0,754885978.2668457
8258171.0,2.0,-291547365.2687602
8258171.0,3.0,-448084324.67131
8259061.0,1.0,292463230.5023994
8263926.0,3.0,-179358090.1664034
8263970.0,1.0,513575920.2228342
8264037.0,1.0,1814773737.5529654
8264583.0,5.0,-262705907.99738455
8264583.0,6.0,-278850658.27307373
8264583.0,7.0,-260910769.75020838
8264583.0,8.0,-385880966.73221445
8265876.0,1.0,56056767.57402592
8265876.0,2.0,-98150223.25627269
8265921.0,1.0,-293530068.005663
8265921.0,2.0,-416037063.58806175
8292150.0,1.0,-223243841.42251396
8292150.0,2.0,-168426059.5830304
8292758.0,1.0,-397428327.17661965
8307354.0,1.0,-507803173.8015406
8307354.0,2.0,-585710134.329042
8307440.0,1.0,-471332446.59823805
8307553.0,1.0,-525226071.51609826
8310243.0,3.0,-34040387.56156898
8311110.0,1.0,-138298521.41073716
8311110.0,2.0,-374347622.67028034
8311110.0,3.0,-204423924.50173917
8175925.0,1.0,-385904566.6455877
8176072.0,1.0,-521700507.9124501
8176161.0,1.0,-513695650.86554396
8180062.0,4.0,-4972732.034394488
8180062.0,5.0,-541943849.6582955
8180063.0,1.0,1814773556.103452
8189801.0,1.0,1814773194.4598856
8190354.0,1.0,671727908.3709357
8190354.0,2.0,-449653024.70003533
8190627.0,1.0,-80630226.74490593
8197358.0,2.0,-525022037.00363314
8197368.0,1.0,-404580454.0161029
8197406.0,1.0,1814773737.3534775
8197544.0,1.0,-448174325.4566808
8222690.0,2.0,-258145532.02925837
8222813.0,1.0,1564706917.3116424
8222813.0,2.0,1605009258.284651
8229696.0,1.0,580988350.181784
8230025.0,1.0,-289805965.1252468
8230025.0,2.0,-203632866.5022513
8240123.0,1.0,1204257955.2346983
8240123.0,2.0,-585709833.1998223
8240170.0,1.0,-460411850.960472
8243804.0,1.0,-585709978.2934707
8243804.0,2.0,-430707997.94422895
8247638.0,2.0,287281132.88858986
8247638.0,3.0,-8679237.913425501
8247638.0,4.0,254812658.01990694
8247669.0,1.0,-583163442.0897565
8259177.0,1.0,-585709895.0124123
8259177.0,2.0,-433386172.03355455
8259709.0,1.0,-505003712.4791022
8259713.0,1.0,-269694308.7476967
8264037.0,2.0,-119692270.89812985
8264061.0,1.0,-230079805.7611605
8264061.0,2.0,-582224789.1690733
8264070.0,1.0,1814773291.011836
8264583.0,9.0,-585709311.2523675
8264588.0,1.0,1814773037.7952876
8264588.0,2.0,1745995149.2108474
8265953.0,1.0,-233565130.8950828
8265953.0,2.0,-547304397.8166783
8265993.0,1.0,-242806158.2241339
8292758.0,2.0,-490371171.25167686
8292758.0,3.0,-445812202.1288678
8292758.0,4.0,-552764568.0545735
8292758.0,5.0,-358155453.01111156
8307599.0,1.0,-501285734.3618913
8307676.0,1.0,-525057175.6681868
8307759.0,1.0,-493957924.3621982
8311180.0,1.0,644107310.5675596
8311304.0,1.0,395257266.7842979
8311304.0,2.0,-769650.5431111064
8176169.0,1.0,-403533339.03702533
8176169.0,2.0,-484545225.5662909
8176341.0,1.0,-492838524.03244835
8176353.0,1.0,-519857137.21388805
8180063.0,2.0,-159953687.32262874
8180361.0,1.0,-583223186.5916901
8180361.0,2.0,-341335951.84222645
8190627.0,2.0,-129067861.62262316
8190627.0,3.0,-304831336.0087626
8190872.0,1.0,98319471.14191844
8197560.0,1.0,1814773189.9094718
8197653.0,1.0,-45003448.74191662
8197713.0,1.0,-474558428.42541975
8223328.0,1.0,1814773737.494482
8223328.0,2.0,1388038412.287219
8223568.0,1.0,184002347.94812435
8223568.0,2.0,-258206666.12616816
8230025.0,3.0,-360513090.60251594
8230025.0,5.0,-585709883.7772831
8230025.0,6.0,-355829224.75734335
8240296.0,2.0,-413532520.84202486
8240396.0,1.0,-473925424.8090302
8240396.0,2.0,-385360468.97852665
8243804.0,3.0,-289257199.8893175
8243804.0,4.0,-395190829.0592179
8243804.0,5.0,-7758943.376425046
8247770.0,1.0,2176070.9631787026
8247771.0,1.0,1559804062.7449172
8247845.0,1.0,1323584429.7694108
8259713.0,2.0,-382513359.96608657
8259829.0,1.0,-492120689.61364406
8259829.0,2.0,-467647425.43763673
8264075.0,1.0,340391737.6343038
8264075.0,2.0,789573153.0143903
