kepid,tce_plnt_num,kepoi_name,koi_disposition,CANDIDATE,CONFIRMED,FALSE POSITIVE,y_pred
6029214,1,,,1.230390821229208e-05,6.842816584765766e-08,0.9999876276636218,FALSE POSITIVE
6037983,1,,,1.961056706571376e-06,9.581661800008873e-09,0.9999980293616316,FALSE POSITIVE
6037987,1,,,0.003501597710233664,1.6212327357578945e-07,0.9964982401664928,FALSE POSITIVE
6037987,2,,,0.012430183160143157,7.852938888826743e-06,0.987561963900968,FALSE POSITIVE
6037990,1,,,0.00025341375752457017,1.3344785154873326e-07,0.9997464527946239,FALSE POSITIVE
6044064,2,,,8.723842340075777e-06,9.66097687129743e-06,0.9999816151807887,FALSE POSITIVE
6058659,1,,,0.999923454114618,6.770132711436924e-07,7.586887211080263e-05,CANDIDATE
6065934,1,,,3.614807232818959e-05,4.7985594850599386e-08,0.999963803942077,FALSE POSITIVE
6065934,2,,,0.005344725497307018,6.913529915480439e-07,0.9946545831497013,FALSE POSITIVE
6065934,3,,,0.0023012082498803056,2.4410414055050645e-09,0.9976987893090783,FALSE POSITIVE
6104287,1,,,3.231489804112742e-06,1.0735070937715095e-05,0.9999860334392582,FALSE POSITIVE
6104631,1,,,0.004757894187298267,6.537830267652365e-06,0.9952355679824341,FALSE POSITIVE
6104631,2,,,0.004359638772931421,9.702175849935702e-06,0.9956306590512186,FALSE POSITIVE
6105113,1,,,0.001848965680220503,2.7879839902271536e-07,0.9981507555213804,FALSE POSITIVE
6114387,6,,,0.03661233328711288,2.824705158625608e-07,0.9633873842423712,FALSE POSITIVE
6114403,1,,,0.004612779623246283,3.373017541138476e-08,0.9953871866465782,FALSE POSITIVE
6114403,2,,,0.010321149987553655,1.380887136173498e-07,0.9896787119237328,FALSE POSITIVE
5888069,5,,,0.0002853751366393011,9.343672084233288e-08,0.9997145314266399,FALSE POSITIVE
5888069,6,,,0.21680543273149752,5.720076794353996e-06,0.7831888471917082,FALSE POSITIVE
5888069,7,,,0.0036001431936010173,2.888925407573898e-05,0.9963709675523233,FALSE POSITIVE
5895238,2,,,8.377582726221585e-05,1.1006204199991828e-07,0.9999161141106957,FALSE POSITIVE
5895238,3,,,0.00014923473885188236,8.627759300921316e-08,0.9998506789835551,FALSE POSITIVE
5895238,4,,,0.00432667884890173,7.900988420490684e-09,0.9956733132501098,FALSE POSITIVE
5895238,5,,,0.18295589679697646,1.624108473701019e-07,0.8170439407921761,FALSE POSITIVE
5905234,2,,,0.004307477885438093,9.095992326599093e-10,0.9956925212049627,FALSE POSITIVE
5905736,1,,,0.00897808144029056,6.76648846010863e-10,0.9910219178830607,FALSE POSITIVE
5949765,1,,,0.0075122093138034595,1.4120709019564358e-07,0.9924876494791063,FALSE POSITIVE
5950611,1,,,0.3077605029256157,3.399998680177619e-05,0.6922054970875825,FALSE POSITIVE
5950854,1,,,0.942967125028641,6.211147623990595e-05,0.05697076349511924,CANDIDATE
5956859,1,,,0.0010216378775265325,1.2818056371251598e-05,0.9989655440661022,FALSE POSITIVE
5956859,2,,,0.011355740977129263,1.2634555928700554e-06,0.988642995567278,FALSE POSITIVE
5963222,3,,,0.003612608283515908,6.195535865167797e-06,0.9963811961806188,FALSE POSITIVE
5978295,2,,,1.3299121235329222e-06,3.890752366969089e-08,0.9999986311803528,FALSE POSITIVE
5978404,1,,,4.537561462265932e-06,8.32939032920902e-08,0.9999953791446344,FALSE POSITIVE
5986209,2,,,0.00021392942719754567,3.779792626640701e-07,0.9997856925935398,FALSE POSITIVE
5986209,3,,,0.0009110020473667439,0.00021778012649259222,0.9988712178261406,FALSE POSITIVE
6020723,1,,,0.005953893661202352,4.950383635258476e-08,0.9940460568349614,FALSE POSITIVE
6029214,2,,,0.00016838259417853316,1.2358859947580737e-08,0.9998316050469614,FALSE POSITIVE
6029302,1,,,0.0025776998597942928,7.820372777148862e-06,0.9974144797674286,FALSE POSITIVE
6037990,2,,,4.498925258460125e-05,8.768147500871025e-07,0.9999541339326653,FALSE POSITIVE
6037990,3,,,0.02557398149380684,1.8034160358050514e-07,0.9744258381645896,FALSE POSITIVE
6037990,4,,,0.28058759534440897,1.706814406979276e-07,0.7194122339741503,FALSE POSITIVE
6044999,1,,,0.01424325857719335,1.941754188495951e-06,0.985754799668618,FALSE POSITIVE
6045059,1,,,0.9091702921747922,1.6956354280233282e-07,0.0908295382616649,CANDIDATE
6045059,2,,,0.4779049164793381,2.822994918867346e-07,0.52209480122117,FALSE POSITIVE
6045059,3,,,0.0005898872534091674,2.1662944556340354e-08,0.9994100910836463,FALSE POSITIVE
6058830,1,,,7.587919333314144e-05,1.7583863107842232e-06,0.999922362420356,FALSE POSITIVE
6065934,4,,,2.398963528025391e-05,1.632345215017707e-08,0.9999759940412677,FALSE POSITIVE
6105113,2,,,4.414375390942822e-05,9.344951067903511e-06,0.9999465112950228,FALSE POSITIVE
6105113,3,,,3.779037293550191e-07,1.8350558421883634e-07,0.9999994385906864,FALSE POSITIVE
6105113,4,,,0.004727248149624976,2.539032456996895e-06,0.995270212817918,FALSE POSITIVE
6105218,1,,,0.00729392361239727,7.302207309918509e-05,0.9926330543145035,FALSE POSITIVE
6114403,3,,,7.916004072310467e-06,3.9818519244426293e-07,0.9999916858107352,FALSE POSITIVE
6114503,1,,,0.0038712673550223686,2.4482205845338227e-07,0.9961284878229193,FALSE POSITIVE
6114539,1,,,0.004572738038396407,5.7674711280454125e-06,0.9954214944904755,FALSE POSITIVE
6114539,2,,,6.273314014708522e-05,4.5810493719052944e-07,0.9999368087549156,FALSE POSITIVE
5891708,1,,,0.00022571823496716226,2.4507415314825208e-08,0.9997742572576175,FALSE POSITIVE
5891708,2,,,0.155971908340701,2.793687167411525e-08,0.8440280637224272,FALSE POSITIVE
5891708,3,,,0.40267678930247014,9.031873963812275e-09,0.5973232016656559,FALSE POSITIVE
5896353,1,,,0.010638252886907241,1.1674888301247209e-07,0.9893616303642099,FALSE POSITIVE
5896387,1,,,0.00145189888804316,1.315812013318655e-06,0.9985467852999436,FALSE POSITIVE
5896439,1,,,2.0817779248383303e-05,2.2584397258525286e-09,0.9999791799623118,FALSE POSITIVE
5905878,1,,,3.6028072497242416e-05,3.555227777260473e-08,0.999963936375225,FALSE POSITIVE
5905878,2,,,0.0011438980109586875,6.03327286683862e-07,0.9988554986617546,FALSE POSITIVE
5905878,3,,,0.10554722238319635,2.5846149923897733e-08,0.8944527517706538,FALSE POSITIVE
5951140,2,,,0.0032855223562041026,1.4238847002205873e-06,0.9967130537590957,FALSE POSITIVE
5951140,3,,,0.0003409628842745593,3.315265773533885e-08,0.9996590039630677,FALSE POSITIVE
5951140,4,,,0.014687822064277111,1.2192371138289424e-06,0.9853109586986091,FALSE POSITIVE
5957002,1,,,5.7720242445238544e-05,7.279174439665623e-07,0.9999415518401108,FALSE POSITIVE
5957002,2,,,6.287259966856253e-05,2.0920855512135898e-05,0.9999162065448193,FALSE POSITIVE
5957027,1,,,0.2271759955428649,1.1745371295508523e-06,0.7728228299200056,FALSE POSITIVE
5957093,1,,,0.005498679027832147,1.2377204030352172e-05,0.9944889437681376,FALSE POSITIVE
5963604,1,,,0.010610960485452885,7.924131426067847e-07,0.9893882471014045,FALSE POSITIVE
5964069,1,,,0.49227192582634033,3.843443848862056e-07,0.5077276898292747,FALSE POSITIVE
5964173,1,,,0.00013604947372985264,0.00015666136128226937,0.999707289164988,FALSE POSITIVE
5964173,2,,,0.0053402809046134946,6.108995344485991e-07,0.9946591081958519,FALSE POSITIVE
5978682,1,,,2.7014723406182175e-06,3.3794917304606885e-07,0.9999969605784863,FALSE POSITIVE
5978682,2,,,0.0035398291787463315,9.176341759440707e-05,0.9963684074036593,FALSE POSITIVE
5987404,1,,,3.593695817425595e-07,1.3754402075876796e-06,0.9999982651902107,FALSE POSITIVE
5987404,3,,,0.0009660255006212169,4.1938127157992946e-07,0.9990335551181073,FALSE POSITIVE
6020848,1,,,0.0035045824840257557,2.936417546534963e-06,0.9964924810984277,FALSE POSITIVE
6020848,2,,,0.004789367294042459,1.6097290367200435e-06,0.9952090229769207,FALSE POSITIVE
6020848,3,,,0.05492506811324219,2.6420799718794006e-06,0.9450722898067859,FALSE POSITIVE
6032172,1,,,0.0014453692263927517,3.2457952795352854e-07,0.9985543061940794,FALSE POSITIVE
6037990,5,,,0.0022016925049435257,2.1478976961342194e-07,0.9977980927052869,FALSE POSITIVE
6037990,6,,,0.04149684977278324,6.33099278544748e-08,0.9585030869172889,FALSE POSITIVE
6038087,1,,,0.7164101616189648,2.004957677808283e-09,0.2835898363760776,CANDIDATE
6038100,1,,,0.3149193805023843,1.0011962222842722e-06,0.6850796183013934,FALSE POSITIVE
6045059,4,,,0.0013497259837785976,8.150432340773783e-09,0.998650265865789,FALSE POSITIVE
6045059,5,,,0.00011098028281199584,3.894403622284153e-06,0.9998851253135657,FALSE POSITIVE
6045059,6,,,0.06716813152095262,5.120223253779465e-06,0.9328267482557936,FALSE POSITIVE
6058896,2,,,0.00025296065228838855,4.527348317132826e-07,0.99974658661288,FALSE POSITIVE
6059055,1,,,0.0006034325588756763,3.973482399573992e-07,0.9993961700928843,FALSE POSITIVE
6059860,1,,,0.0012928954327935964,2.440975706837023e-06,0.9987046635914996,FALSE POSITIVE
6066675,1,,,0.0008056923400837092,5.472005966446446e-09,0.9991943021879104,FALSE POSITIVE
6067057,1,,,0.0013758163362433764,1.3078091300245342e-06,0.9986228758546265,FALSE POSITIVE
6114953,1,,,4.9500429287588615e-05,7.749674909230176e-07,0.9999497246032215,FALSE POSITIVE
6114967,1,,,0.10981226608780138,2.8135822726324364e-06,0.890184920329926,FALSE POSITIVE
6115025,1,,,0.0023393294498626903,3.743872650635906e-09,0.9976606668062646,FALSE POSITIVE
5891708,4,,,0.14759853004005397,6.862078920035204e-10,0.852401469273738,FALSE POSITIVE
5891708,5,,,0.4827473208033875,4.3516672044929665e-08,0.5172526356799404,FALSE POSITIVE
5891975,1,,,0.0006599900779047729,8.108377167275837e-08,0.9993399288383237,FALSE POSITIVE
5896439,2,,,0.00789079716655925,2.459289255446979e-06,0.9921067435441854,FALSE POSITIVE
5896585,1,,,0.004086075712085912,1.7696822358093972e-06,0.9959121546056783,FALSE POSITIVE
5905878,4,,,7.600412342140066e-06,5.816556420275892e-07,0.9999918179320159,FALSE POSITIVE
5906502,1,,,0.0021326822377151556,1.660166728784624e-06,0.997865657595556,FALSE POSITIVE
5906502,2,,,0.0002555458731972099,1.5701018314470346e-07,0.9997442971166197,FALSE POSITIVE
5951140,6,,,0.42427377606730937,8.175517362978114e-09,0.5757262157571733,FALSE POSITIVE
5951459,1,,,0.3409230545893718,5.540864197485093e-08,0.6590768900019863,FALSE POSITIVE
5957211,1,,,0.08450256911252267,3.486928992780496e-07,0.915497082194578,FALSE POSITIVE
5957288,1,,,0.0008882416778116333,1.89188401889822e-06,0.9991098664381693,FALSE POSITIVE
5957334,1,,,0.014924302809069074,1.460455900471248e-06,0.9850742367350304,FALSE POSITIVE
5964350,1,,,0.0003560699087644804,8.80599407387608e-06,0.9996351240971616,FALSE POSITIVE
5964483,1,,,5.582763780812401e-05,1.8889656871278094e-06,0.9999422833965047,FALSE POSITIVE
5978682,3,,,0.10268239134857264,0.0003157088746408906,0.8970018997767865,FALSE POSITIVE
5978682,4,,,0.0013970001577916396,0.0003224829071753016,0.9982805169350332,FALSE POSITIVE
5978682,5,,,0.4697153753539524,3.5769630714119555e-06,0.5302810476829761,FALSE POSITIVE
5978682,6,,,0.0015929620632154813,3.5301989314911486e-05,0.9983717359474695,FALSE POSITIVE
5987404,4,,,0.13869158989586808,1.0609494979979312e-06,0.8613073491546339,FALSE POSITIVE
5987404,5,,,0.0034056535406324605,5.437481889806603e-08,0.9965942920845486,FALSE POSITIVE
5987404,6,,,0.003385441064776188,7.274038544744058e-06,0.996607284896679,FALSE POSITIVE
5987404,7,,,0.001822171111363973,1.8454784316697775e-07,0.9981776443407929,FALSE POSITIVE
6020848,4,,,9.872011090240391e-05,5.678643883754715e-07,0.9999007120247093,FALSE POSITIVE
6020898,1,,,7.429536056048511e-05,2.4215352548826876e-07,0.9999254624859141,FALSE POSITIVE
6020929,1,,,2.0867243394052775e-06,5.278972663953678e-05,0.999945123549021,FALSE POSITIVE
6032320,2,,,0.0015837865343779247,7.891206398117047e-05,0.9983373014016409,FALSE POSITIVE
6032448,1,,,0.00031977535422105213,1.951235787545021e-07,0.9996800295222001,FALSE POSITIVE
6038713,1,,,0.046631811275532065,7.93883054708817e-06,0.9533602498939209,FALSE POSITIVE
6038713,2,,,0.0010517394524980398,2.158360388373745e-06,0.9989461021871135,FALSE POSITIVE
6045059,7,,,0.001479051068159857,1.547064098201282e-07,0.9985207942254304,FALSE POSITIVE
6045059,8,,,0.0560589225318167,7.861113086831319e-08,0.9439409988570524,FALSE POSITIVE
6045223,1,,,0.6529453063255726,0.034354194646930236,0.3127004990274972,CANDIDATE
6060277,1,,,0.012892732440394938,0.00038047928982291526,0.9867267882697821,FALSE POSITIVE
6060277,2,,,0.008461323253777492,0.6825709422658104,0.3089677344804121,CONFIRMED
6060355,1,,,0.00015951532238064743,4.944401945940235e-09,0.9998404797332174,FALSE POSITIVE
6067707,1,,,0.00018534575356316793,5.874247337311491e-06,0.9998087799990996,FALSE POSITIVE
6067817,1,,,8.993522195013199e-05,1.5077207262062792e-06,0.9999085570573237,FALSE POSITIVE
6067817,2,,,0.05983619447946561,2.562640730040081e-08,0.940163779894127,FALSE POSITIVE
6067817,3,,,0.01427676400593571,1.1450274463403185e-08,0.9857232245437899,FALSE POSITIVE
6105491,1,,,3.987298658701234e-05,2.1187246497380428e-06,0.9999580082887632,FALSE POSITIVE
6106038,1,,,0.05729830586439562,6.224409057019878e-08,0.9427016318915139,FALSE POSITIVE
6115025,2,,,0.0023940770087426348,5.323651980548986e-06,0.9976005993392768,FALSE POSITIVE
6115025,3,,,0.00033474283865901595,1.1089302651617535e-07,0.9996651462683145,FALSE POSITIVE
6115025,4,,,5.470161551105314e-07,4.897971936110544e-08,0.9999994040041256,FALSE POSITIVE
5892096,1,,,0.006112861784297521,2.515675735698332e-07,0.993886886648129,FALSE POSITIVE
5892169,1,,,0.0024271685194595105,8.301426160342532e-06,0.9975645300543802,FALSE POSITIVE
5892538,1,,,0.015116206179971366,2.3261378086160693e-05,0.9848605324419425,FALSE POSITIVE
5892538,2,,,3.975812238065835e-05,1.3096606784577167e-06,0.9999589322169408,FALSE POSITIVE
5896585,3,,,0.027217659847502504,3.2267233908167434e-06,0.9727791134291066,FALSE POSITIVE
5896585,5,,,0.0025633659908313178,9.501870649252486e-05,0.9973416153026761,FALSE POSITIVE
5896585,6,,,0.00010455429211617144,2.5842113550641187e-06,0.9998928614965288,FALSE POSITIVE
5906537,1,,,5.4884038823444024e-05,3.3844533411652286e-07,0.9999447775158424,FALSE POSITIVE
5906537,2,,,0.18592137247437476,7.315443294823458e-05,0.814005473092677,FALSE POSITIVE
5957334,2,,,0.003060216116140302,1.7826659256133108e-05,0.9969219572246036,FALSE POSITIVE
5965860,1,,,1.9961814618788696e-06,1.9004066355457866e-06,0.9999961034119025,FALSE POSITIVE
5966097,1,,,0.15299888305743378,3.6883272734308577e-07,0.8470007481098388,FALSE POSITIVE
5978682,7,,,0.015021965205459904,2.057907174682483e-05,0.9849574557227931,FALSE POSITIVE
5978777,1,,,0.8444958893935847,9.401012554363852e-09,0.15550410120540267,CANDIDATE
5978862,1,,,0.10888062130181234,1.250485255376316e-07,0.8911192536496622,FALSE POSITIVE
5782376,4,,,0.00393881317640234,8.488536415245409e-10,0.996061185974744,FALSE POSITIVE
5783203,1,,,0.0035736070895308436,0.4487240912235211,0.5477023016869481,FALSE POSITIVE
5790807,4,,,0.009923218274935369,1.2691971141839495e-06,0.9900755125279506,FALSE POSITIVE
5790807,5,,,0.2044729063847895,2.2605202291920764e-08,0.7955270710100082,FALSE POSITIVE
5801675,1,,,0.0004949554665529105,2.549505764045511e-07,0.9995047895828707,FALSE POSITIVE
5801925,1,,,0.9576941769581545,1.844327302188518e-08,0.042305804598572486,CANDIDATE
5801925,2,,,0.03402499301613498,2.3534150244972955e-08,0.9659749834497148,FALSE POSITIVE
5811262,5,,,0.03120245994503833,8.491306922709602e-09,0.9687975315636548,FALSE POSITIVE
5811262,7,,,0.0001474020558027252,6.5349792035623785e-09,0.9998525914092181,FALSE POSITIVE
5818068,2,,,4.5143900499246965e-05,2.6075249846622616e-07,0.9999545953470024,FALSE POSITIVE
5818068,3,,,0.022248240500729217,0.00010397140911565868,0.9776477880901551,FALSE POSITIVE
5818068,4,,,0.0014518749517078698,5.193939116021024e-05,0.9984961856571318,FALSE POSITIVE
5859588,1,,,0.001673835301679715,9.353581582238413e-06,0.998316811116738,FALSE POSITIVE
5872150,3,,,0.009705943999596149,0.9902928542866354,1.201713768471829e-06,CONFIRMED
5879641,2,,,3.486177902901719e-06,3.4603453684999388e-09,0.9999965103617516,FALSE POSITIVE
5879796,1,,,0.3915920598147508,4.324484118311847e-08,0.608407896940408,FALSE POSITIVE
5653849,2,,,8.235528882684984e-05,5.696254435726043e-07,0.9999170750857296,FALSE POSITIVE
5682476,1,,,9.112544338355784e-06,2.133462580947742e-08,0.9999908661210358,FALSE POSITIVE
5700330,2,,,0.0023852978550908087,0.0059958488024121825,0.9916188533424971,FALSE POSITIVE
5700330,3,,,2.576746880258316e-05,3.524832196514671e-06,0.999970707699001,FALSE POSITIVE
5708815,3,,,0.30368198872470636,3.2368813798381117e-07,0.6963176875871556,FALSE POSITIVE
5708815,4,,,0.02907863702998899,6.955565779065866e-09,0.9709213560144453,FALSE POSITIVE
5709103,2,,,0.00012307767915715253,9.466059275021991e-07,0.9998759757149154,FALSE POSITIVE
5723310,2,,,0.045450866757298675,1.86464851365825e-08,0.9545491145962163,FALSE POSITIVE
5723911,1,,,0.07497022846893026,2.2521510047905455e-06,0.9250275193800649,FALSE POSITIVE
5724158,1,,,2.8571529330346524e-05,9.108014601316803e-08,0.9999713373905236,FALSE POSITIVE
5724158,2,,,2.5838729051695925e-05,3.1529472921898077e-09,0.999974158118001,FALSE POSITIVE
5730854,1,,,4.0965695331778805e-06,5.333278739804821e-07,0.9999953701025928,FALSE POSITIVE
5730867,1,,,3.859606992993714e-05,1.085659162019753e-06,0.9999603182709081,FALSE POSITIVE
5730867,2,,,0.0034886396858638358,3.4346785089176414e-08,0.996511325967351,FALSE POSITIVE
5737902,3,,,0.0013210906523784675,6.067407930705077e-09,0.9986789032802136,FALSE POSITIVE
5738127,1,,,3.473608614877987e-05,3.0007245025092584e-07,0.9999649638414011,FALSE POSITIVE
5738127,2,,,0.06968416960813896,0.33492499815609544,0.5953908322357656,FALSE POSITIVE
5771719,2,,,0.9988141101615446,0.0011533484441171595,3.2541394338266616e-05,CANDIDATE
5772419,1,,,0.038017120673999004,6.9265610218800484e-06,0.961975952764979,FALSE POSITIVE
5772452,1,,,0.0012713662115284015,1.1373755090692616e-08,0.9987286224147165,FALSE POSITIVE
5772452,2,,,0.18016437141437813,3.172827354581972e-05,0.8198039003120761,FALSE POSITIVE
5783203,2,,,0.26016001748697526,2.1141804601935953e-05,0.7398188407084227,FALSE POSITIVE
5783468,1,,,0.0857730149613922,8.177713658880247e-05,0.9141452079020189,FALSE POSITIVE
5783884,1,,,0.023089472070207003,7.408914074834109e-08,0.9769104538406522,FALSE POSITIVE
5783891,1,,,0.0603016890054334,3.114465466965129e-07,0.9396979995480199,FALSE POSITIVE
5790807,7,,,0.00126565985541792,5.669793024707648e-09,0.998734334474789,FALSE POSITIVE
5790807,8,,,0.3879900999789668,1.293559486158114e-09,0.6120098987274738,FALSE POSITIVE
5791366,1,,,0.6074192710681497,1.340681207971037e-05,0.3925673221197706,CANDIDATE
5791529,1,,,0.001122312157972133,1.0609334934445587e-07,0.9988775817486786,FALSE POSITIVE
5802115,1,,,0.0031716771152087994,2.1596510846478187e-06,0.9968261632337065,FALSE POSITIVE
5811357,1,,,0.8311256668687335,0.001723946849587742,0.16715038628167883,CANDIDATE
5811454,1,,,0.13490079185897857,9.451796228372713e-08,0.8650991136230592,FALSE POSITIVE
5811937,1,,,0.02776837189138435,0.00024765715829994035,0.9719839709503159,FALSE POSITIVE
5818068,6,,,3.3394762741073357e-06,2.2542777091248732e-05,0.9999741177466346,FALSE POSITIVE
5818068,7,,,4.152048557677359e-05,6.278965313200407e-05,0.9998956898612912,FALSE POSITIVE
5872150,4,,,0.07912508323531915,0.009328092302868839,0.911546824461812,FALSE POSITIVE
5872552,1,,,0.0002354673766880449,2.120978286940995e-06,0.9997624116450251,FALSE POSITIVE
5872874,1,,,0.004268770259518559,4.128636755534805e-05,0.995689943372926,FALSE POSITIVE
5872972,1,,,0.0016236090720824306,1.6529866211353857e-06,0.9983747379412964,FALSE POSITIVE
5880320,5,,,0.06609123016966034,0.005318500829759585,0.9285902690005801,FALSE POSITIVE
5649837,2,,,4.316113580723917e-06,9.551574846493264e-08,0.9999955883706708,FALSE POSITIVE
5649956,2,,,0.22056243434172496,1.3878676302977577e-06,0.7794361777906448,FALSE POSITIVE
5683450,1,,,0.024879055217908626,6.089786910969591e-08,0.9751208838842224,FALSE POSITIVE
5700900,2,,,0.07607934205040444,1.8391291290550332e-06,0.9239188188204664,FALSE POSITIVE
5701892,1,,,4.122344096599833e-05,7.990128804447505e-06,0.9999507864302295,FALSE POSITIVE
5702236,1,,,0.1217424118160848,6.186773178603636e-09,0.878257581997142,FALSE POSITIVE
5709103,3,,,0.09984427361120056,1.0931312504965692e-05,0.9001447950762945,FALSE POSITIVE
5709103,4,,,9.273242931663062e-05,1.4054411421459871e-05,0.9998932131592619,FALSE POSITIVE
5709193,1,,,0.019665271353338183,6.4117887388872754e-09,0.9803347222348732,FALSE POSITIVE
5724440,1,,,0.18657662459621774,1.9607589307899e-07,0.8134231793278892,FALSE POSITIVE
5724440,2,,,0.0002400945084683386,3.3655144427304556e-08,0.9997598718363874,FALSE POSITIVE
5724440,3,,,0.0003640453564194761,4.139115746804722e-06,0.9996318155278336,FALSE POSITIVE
5730867,3,,,0.004838805593053109,4.816095105426781e-07,0.9951607127974363,FALSE POSITIVE
5730867,4,,,0.0014703627249680093,1.3213375988174634e-09,0.9985296359536944,FALSE POSITIVE
5730867,5,,,0.15374715501862185,6.424378150495201e-08,0.8462527807375966,FALSE POSITIVE
5738346,2,,,1.175364734362493e-06,5.631932757223445e-09,0.9999988190033328,FALSE POSITIVE
5738431,1,,,7.922321766748505e-05,5.425894421616954e-07,0.9999202341928902,FALSE POSITIVE
5738431,2,,,0.015765845132952983,1.1724477477827602e-06,0.9842329824192991,FALSE POSITIVE
5772452,3,,,0.16655703421636933,0.0026282434297727566,0.8308147223538579,FALSE POSITIVE
5772452,4,,,0.14138642829346454,3.0464383778781013e-09,0.8586135686600972,FALSE POSITIVE
5783898,1,,,0.0002627303828323021,4.7132144186491874e-07,0.9997367982957259,FALSE POSITIVE
5784256,1,,,0.004418890580198068,5.721083326554952e-06,0.9955753883364754,FALSE POSITIVE
5791720,1,,,0.0017810340029658916,1.5247341529252232e-08,0.9982189507496926,FALSE POSITIVE
5791720,2,,,0.0002934747749246872,3.895780563141004e-05,0.9996675674194438,FALSE POSITIVE
5802398,1,,,0.0007504745072001924,8.166740300377748e-06,0.9992413587524993,FALSE POSITIVE
5802398,2,,,0.020350905225581018,2.356082948675831e-06,0.9796467386914703,FALSE POSITIVE
5812648,2,,,0.009259053063085701,7.732424510809022e-08,0.9907408696126692,FALSE POSITIVE
5812648,3,,,0.061639935250421614,1.9921146780609272e-07,0.9383598655381106,FALSE POSITIVE
5812648,4,,,0.0034815142030554837,2.3825428026337854e-07,0.9965182475426644,FALSE POSITIVE
5818068,8,,,2.287089500178731e-05,4.818271978107544e-05,0.9999289463852171,FALSE POSITIVE
5818102,1,,,0.0019140719994081607,1.0060809785090604e-07,0.998085827392494,FALSE POSITIVE
5818165,1,,,0.0001022198251160492,1.5332675354582452e-07,0.9998976268481303,FALSE POSITIVE
5865766,1,,,0.0002744306791226101,1.6941818633850374e-08,0.9997255523790587,FALSE POSITIVE
5865766,2,,,0.0007627973550844225,5.98308920264271e-09,0.9992371966618263,FALSE POSITIVE
5865766,3,,,0.053713721387455685,9.164806339254412e-08,0.946286186964481,FALSE POSITIVE
5866001,1,,,0.0012482585553915443,2.74559762022939e-08,0.9987517139886323,FALSE POSITIVE
5872972,2,,,0.00047142786197296367,3.649167575786206e-07,0.9995282072212693,FALSE POSITIVE
5872972,3,,,0.004406837510646258,2.2358006914248932e-08,0.9955931401313468,FALSE POSITIVE
5872972,4,,,0.28341181677737864,1.1079903241442825e-08,0.7165881721427181,FALSE POSITIVE
5880352,1,,,0.0002807124882321092,1.0468207413175641e-07,0.9997191828296937,FALSE POSITIVE
5880537,1,,,0.000462023658209482,4.0215894566415905e-05,0.9994977604472242,FALSE POSITIVE
5880537,2,,,0.3892238891917996,7.267055036835691e-07,0.6107753841026966,FALSE POSITIVE
5880537,3,,,0.036165492800801884,1.2409935516427477e-06,0.9638332662056465,FALSE POSITIVE
5649964,1,,,0.00017106688888293548,4.066129961142164e-06,0.9998248669811559,FALSE POSITIVE
5649964,2,,,0.00024270413190226393,6.679512134710717e-08,0.9997572290729763,FALSE POSITIVE
5649964,3,,,0.15403707021906887,1.6346640298791135e-08,0.8459629134342908,FALSE POSITIVE
5684162,1,,,0.0034753597317050784,3.14277351325171e-08,0.9965246088405599,FALSE POSITIVE
5684166,1,,,0.0614173264227765,5.250592985094671e-06,0.9385774229842384,FALSE POSITIVE
5684288,1,,,7.654165274608571e-05,1.2857365512030147e-05,0.9999106009817419,FALSE POSITIVE
5685704,1,,,0.00025911936815472143,1.5570826337786944e-08,0.999740865061019,FALSE POSITIVE
5702236,2,,,0.0004657260206971945,5.81716632721753e-07,0.99953369226267,FALSE POSITIVE
5702236,3,,,0.0002662409511176001,1.7858323752486352e-06,0.9997319732165072,FALSE POSITIVE
5702236,4,,,0.011244327223930034,1.0207489376800048e-06,0.9887546520271323,FALSE POSITIVE
5709664,1,,,1.0870540934044422e-05,0.0010661358110109504,0.998922993648055,FALSE POSITIVE
5709664,2,,,0.018458665110852677,0.11252081081233435,0.8690205240768129,FALSE POSITIVE
5709664,3,,,0.000739649298980884,8.325114965726369e-07,0.9992595181895225,FALSE POSITIVE
5724440,4,,,7.532081956464728e-07,1.5215949917954596e-06,0.9999977251968126,FALSE POSITIVE
5724523,1,,,0.29405740841606526,2.6480549277226705e-07,0.705942326778442,FALSE POSITIVE
5724523,2,,,0.29510686443192113,2.525708532152606e-07,0.7048928829972255,FALSE POSITIVE
5724810,1,,,0.18413339868113962,0.004697128228265598,0.8111694730905948,FALSE POSITIVE
5731312,2,,,8.902079178736957e-06,1.0319388151283312e-05,0.99998077853267,FALSE POSITIVE
5731312,3,,,0.38409671798694733,4.794291171279268e-07,0.6159028025839356,FALSE POSITIVE
5731451,1,,,0.00735750551831014,4.597280769839142e-06,0.99263789720092,FALSE POSITIVE
5738496,2,,,2.990370141680862e-07,0.0005331275053104242,0.9994665734576754,FALSE POSITIVE
5738506,2,,,4.0545831440386e-05,1.086726340772386e-08,0.9999594433012963,FALSE POSITIVE
5772756,1,,,0.9017606071814459,1.0835998440501631e-06,0.09823830921871009,CANDIDATE
5772911,1,,,0.00012036600503384187,3.2719189774664107e-07,0.9998793068030684,FALSE POSITIVE
5784256,2,,,0.012928245473189905,4.82170479840936e-06,0.9870669328220117,FALSE POSITIVE
5784256,3,,,0.0009878560391992734,2.130198299572084e-06,0.9990100137625012,FALSE POSITIVE
5784256,4,,,7.476197035924867e-05,1.4740027916398428e-06,0.9999237640268492,FALSE POSITIVE
