kepid,KOI,Morph,Mult,BJD0,BJD0 Err,Period,Period Err,Kepmag,Teff,RA,Dec
8008128, ,0.09,1,54969.559016,0.035405,14.854415,5.14E-05,14.558,5956,282.4258,43.8843
8009500, ,0.02,1,54983.575135,0.032318,38.476639,0.000202,14.579,5142,283.2012,43.889
8013439,2352,0.1,1,54970.927994,0.016775,8.256215,2.19E-05,10.421,,285.1828,43.8311
8016211,5460,0.53,1,54966.752677,0.047066,3.174886,0.000313,14.395,4933,286.6933,43.87
8016214, ,0.53,1,54966.725645,0.048694,3.174971,5.6E-06,14.364,5657,286.6958,43.8674
8019043,6048,0.34,1,54954.018799,0.016237,1.985586,2.8E-06,11.427,6396,288.0875,43.8761
8022489,2674,0.01,1,55105.403908,0.086785,197.511121,0.00192,13.349,5687,289.6513,43.8244
8023317,6049,0.13,1,54979.733478,0.052909,16.579002,5.99E-05,12.887,5625,289.9703,43.8205
8027591, ,-1,1,54994.397704,,24.274432,0.000103,11.42,,291.3655,43.868
8028158, ,0.8,1,55110.129439,0.015036,0.271039,3.3E-06,15.93,5484,291.5685,43.8088
8029708, ,0.75,1,55000.601078,0.017044,0.313557,3.7E-06,16.726,5226,292.1565,43.8186
8039225, ,0.95,1,54955.658364,0.098552,1.794127,2.4E-06,13.191,6426,295.3208,43.8725
8043714,1765,0.12,1,55008.099269,0.021204,6.814989,1.75E-05,15.981,5280,296.6609,43.8164
8043961, ,0.63,1,54954.555903,0.042481,1.559212,2E-06,10.736,6348,296.7312,43.8411
8044608,3523,0.01,1,55067.640223,0.063221,106.175938,0.00084,13.742,5788,296.904,43.8239
8045121, ,1,1,54953.761215,0.014854,0.263177,1E-07,11.971,6990,297.0398,43.8728
8052474,3640,0,1,54948.892103,0.089589,245.44,0.00279,12.777,,298.7836,43.8548
8053107, ,0.82,1,54964.719712,0.023184,0.388871,3E-07,13.659,6080,298.9471,43.8832
8054233, ,0.03,1,54751.806288,0.968052,1058,,11.783,4733,299.2436,43.8144
8059303, ,0.86,1,54953.882602,0.022133,0.373426,2E-07,13.47,,300.4888,43.8679
8074045, ,0.62,1,54964.970275,0.021078,0.536393,4E-07,13.639,6754,280.5026,43.9778
8074805,2670,0.01,1,54961.757716,0.125107,170.874379,0.00158,14.412,5848,281.0559,43.9237
8075618,5471,0.04,1,54970.923039,0.020011,17.561207,6.5E-05,15.674,5288,281.5979,43.9765
8081389, ,0.56,1,54965.004201,0.031624,1.48944,1.9E-06,13.99,6639,284.622,43.972
8081482,1539,0.4,1,54966.868734,0.029289,2.819456,4.7E-06,14.569,5522,284.664,43.985
8087799, ,0.73,1,54999.919751,0.08409,0.926298,3.5E-06,14.169,7869,288.0692,43.9051
8088354, ,0.29,1,54965.604098,0.019907,2.89783,4.9E-06,13.648,6073,288.3292,43.9653
8094140, ,0.5,1,54965.145978,0.010874,0.706429,6E-07,15.159,4200,290.5572,43.9874
8095099,6171,0.45,1,54965.867114,0.043221,4.206479,8.4E-06,14.169,5834,290.9106,43.9295
8095275, ,-1,1,54919.890796,2.498918,23.00735,9.61E-05,13.606,4683,290.9708,43.9708
8097553, ,0.74,1,54999.906547,0.020981,0.391236,3E-07,15.277,5408,291.7791,43.9472
8097825, ,0.51,1,54954.882686,0.040658,2.936852,4.9E-06,13.283,5329,291.8819,43.9732
8097902, ,0.75,1,54999.994061,0.017405,0.331564,5E-07,16.384,5569,291.9086,43.9575
8098300, ,0.36,1,54956.737583,0.033795,4.305918,8.6E-06,12.817,6275,292.0587,43.9252
8098728,2008,0.35,1,55068.427936,0.286441,24.485,0.000103,10.8,6404,292.2263,43.9953
8099615, ,0.96,1,55007.678943,0.11714,1.900717,2.9E-06,14.809,4027,292.5449,43.9205
8104030,3269,0.02,1,54997.137848,0.025139,46.83994,0.000259,15.314,5700,294.068,43.9369
8106973, ,0,1,55055.71012,0.164559,439.108378,0.00735,15.862,5563,295.0191,43.9598
8108437,5478,0,1,55040.295744,0.069073,351.29,0.00381,15.703,5682,295.4931,43.9935
8108785, ,0.76,1,54964.6407,0.012704,0.228827,1E-07,14.757,4354,295.6033,43.9256
8111381,1550,0.36,1,54965.487904,0.019791,2.233795,3.4E-06,15.195,5520,296.3657,43.9056
8111387, ,1,1,54954.300944,0.065301,1.273597,1.5E-06,13.185,6062,296.3672,43.9554
8111622, ,0.07,1,54978.533359,0.028371,15.446059,5.45E-05,15.488,5603,296.4385,43.966
8112013, ,0.47,1,54955.194701,0.022895,1.790518,2.4E-06,12.45,6350,296.556,43.9678
8112039, ,-1,1,55019.864444,,41.808235,0.000219,8.38,,296.5647,43.9476
8112324, ,0.59,1,54964.921809,0.01497,0.575925,5E-07,14.563,5257,296.6476,43.995
8113154,1542,0.54,1,54953.878234,0.048469,2.586878,4.1E-06,12.897,6589,296.8776,43.9416
8122124, ,1,1,54964.612833,0.01422,0.249278,1E-07,13.638,6250,299.0195,43.9576
8123430, ,-1,1,55000.824704,,11.16999,3.4E-05,13.45,5775,299.3394,43.9996
8127648,3713,0.38,1,54999.496876,0.015118,2.046944,8.9E-06,17.506,,300.4588,43.936
8128067,4314,0.15,1,54966.771323,0.024258,12.429647,4.14E-05,15.663,5304,300.563,43.9801
8128965, ,0.29,1,54971.006776,0.04588,7.140378,1.8E-05,13.232,5683,300.7731,43.9621
8129189, ,0.09,1,54985.971403,0.122454,53.647081,0.000313,12.479,5080,300.8331,43.9623
8143170, ,0.15,1,54970.113064,0.101593,28.785943,0.000129,12.85,4957,281.0895,44.0579
8143757, ,0.78,1,54964.839296,0.020181,0.356523,2E-07,14.761,5847,281.4853,44.0097
8144355, ,-1,1,55039.429868,,80.514104,0.000638,13.677,4880,281.877,44.0299
8145477, ,0.89,1,54965.076195,0.033773,0.565784,2.2E-06,14.793,6801,282.5666,44.0546
8145789, ,0.42,1,54964.956491,0.016225,1.670629,2.2E-06,15.314,4829,282.7524,44.0487
8151107, ,-1,1,55010.277304,,18.001308,6.73E-05,12.553,6524,285.5886,44.0477
8153568,6051,0.56,1,54999.289794,0.079468,3.607143,0.000248,15.076,6803,286.9044,44.0055
8155368,5481,0.57,1,54964.89203,0.015663,0.718644,6E-07,15.121,5525,287.8048,44.0492
8155584, ,0.04,1,54990.299579,0.026521,26.017915,0.00381,15.032,6053,287.9055,44.0109
8164262,1810,-1,1,54969.411534,,87.45717,0.000638,13.36,7487,291.2468,44.0004
8166095, ,0.78,1,55000.088895,0.049873,0.799127,1.44E-05,16.317,7362,291.9283,44.096
8167938,6052,0.43,2,55002.144961,0.023662,2.565702,4.4E-06,10.846,11167,292.6175,44.0021
8167938,6052,0.18,2,55002.141385,0.01063,2.565718,4.4E-06,10.846,11167,292.6175,44.0021
8167978,6053,0.06,1,55006.605818,0.035626,22.052716,9.83E-05,15.44,5301,292.6334,44.0018
8176653,1016,0.13,1,54969.948836,0.005281,2.866678,4.8E-06,15.028,5056,295.4722,44.0774
8177798,3624,0.45,1,55095.50322,0.022858,2.900412,6.4E-06,13.91,7337,295.8169,44.0057
8177958, ,0.81,1,54954.774861,0.070325,1.235256,1.4E-06,11.953,6681,295.8597,44.0713
8179747,5483,0.11,1,54969.948861,0.050428,17.946277,6.73E-05,14.933,5040,296.417,44.0482
8180020,1741,0.24,1,55067.750206,0.037615,5.803126,1.69E-05,15.896,5327,296.4936,44.0523
8182360, ,0.66,1,55000.391925,0.030064,0.695146,2.32E-05,15.321,6904,297.1259,44.0251
8183389, ,0.02,1,54975.254681,0.027511,32.44034,0.000159,15.854,4939,297.3703,44.0988
8183540, ,0.87,1,55000.676717,0.040235,0.684207,0.000149,14.265,6431,297.4091,44.0351
8183850, ,0.98,1,54953.664427,0.022581,0.398359,3E-07,13.328,5796,297.4778,44.0495
8189196, ,0.99,1,55006.353323,0.123749,2.304138,3.5E-06,12.321,6379,298.7787,44.0627
8190491, ,0.95,1,54965.196015,0.044932,0.777877,7E-07,14.25,5972,299.0898,44.0671
8190613, ,0.91,1,54964.800952,0.020846,0.332585,2E-07,15.126,5384,299.1217,44.0375
8192840, ,0.95,1,54965.014895,0.023583,0.433549,3E-07,13.466,6136,299.7078,44.0388
8193315, ,0.43,1,54967.004069,0.028483,2.623874,4.2E-06,13.7,6457,299.8297,44.0404
8195877, ,0.48,1,54955.144432,0.016767,1.5102,1.9E-06,13.441,5821,300.5683,44.0296
8196180, ,0.31,1,54954.075157,0.027104,3.671661,6.8E-06,12.814,7114,300.6358,44.0534
8197368, ,-1,1,54995.741398,,9.087857,2.53E-05,12.703,6412,300.9348,44.0943
8197406,5486,0.96,1,55019.208811,0.139941,2.513006,3.9E-06,12.572,6736,300.9419,44.0237
8197761,6175,0.07,1,55011.448889,0.147568,19.73845,7.65E-05,10.656,7068,301.0388,44.0711
8210370, ,-1,1,54963.676988,,153.7,0.00137,11.167,4793,280.7721,44.1887
8210721, ,0.08,1,54971.142082,0.048256,22.672816,9.4E-05,14.274,5412,281.0105,44.1538
8211605,3405,0.04,1,55001.675748,0.141374,20.979525,0.000105,15.486,4995,281.606,44.1848
8211618, ,0.74,1,55000.238288,0.01827,0.337444,4.5E-06,15.687,5556,281.6123,44.1263
8211824,3881,0.59,1,55000.4806,0.012559,0.841126,8E-07,16.055,4860,281.7446,44.1696
8218274,1064,0.58,1,54965.27773,0.029534,1.187353,1.3E-06,13.623,,285.0634,44.1679
8219268,2133,0.52,1,54969.380606,0.100183,6.24673,1.47E-05,12.495,4712,285.6729,44.1167
8222813,1069,0.12,1,55190.548069,0.024761,8.704212,3.03E-05,15.07,5221,287.5932,44.1794
8222945, ,0.98,1,54964.704201,0.026492,0.451123,3E-07,14.778,5129,287.6658,44.1106
8223328,1767,0.01,1,54927.893449,0.016437,35.516279,0.000176,12.481,5497,287.8569,44.1028
8223655,5488,0,1,55119.942114,0.019425,280.157781,0.00279,15.884,5213,288.0262,44.1189
8229048, ,0.2,1,54964.930001,0.022776,5.478953,1.23E-05,13.636,6253,290.2905,44.1342
8230809,6055,0.43,1,54973.317215,0.048737,4.078347,8.1E-06,14.936,5618,290.8917,44.1689
8230815, ,0.93,1,54953.680087,0.020768,0.345219,2E-07,13.34,5640,290.8932,44.1313
8231231, ,0.88,1,54954.089687,0.040066,0.71161,6E-07,12.303,6621,291.0407,44.1157
8231877, ,0.26,1,54964.775873,0.014427,2.615528,4.2E-06,14.932,4956,291.267,44.1973
8234477, ,0.5,1,54966.956865,0.056355,4.028672,7.9E-06,13.775,6071,292.2294,44.1608
8240109, ,0.56,1,54955.985319,0.034107,2.301188,3.5E-06,13.489,7740,294.2235,44.1357
8240861, ,0.62,1,55000.000664,0.023287,0.8985,3.36E-05,15.282,6088,294.4713,44.1234
8241079,3020,0.19,1,55000.009202,0.299059,10.919117,3.29E-05,13.534,5946,294.5404,44.191
8241252, ,0.78,1,54964.64794,0.019898,0.354044,2E-07,14.876,5932,294.5926,44.1931
8242350,5493,-1,1,54958.005866,,6.993556,1.73E-05,12.594,6334,294.9346,44.1298
8242493, ,0.75,1,54964.621844,0.015407,0.283286,2E-07,14.697,4985,294.9713,44.183
8242681,1065,0.3,1,54966.637566,0.029408,4.020629,7.9E-06,15.472,5961,295.0393,44.1911
8243263, ,0.31,1,54966.833553,0.020618,3.518553,6.5E-06,12.984,6415,295.2253,44.1127
8244173,3545,0.38,1,55185.699534,0.017896,2.184132,4.1E-06,15.896,4390,295.5061,44.1105
8245326, ,0.94,1,55001.985218,0.019559,0.330767,3E-07,15.052,5545,295.8767,44.1663
8246781,1067,0,1,54921.150099,0.03025,185.023,0.00192,14.685,5955,296.3094,44.1657
8248812, ,0.66,1,54964.767313,0.026056,0.685366,6E-07,13.417,7018,296.9062,44.1675
8257407,1063,0,1,55009.305099,0.034165,89.698158,0.000638,13.624,5964,299.0209,44.1728
8257903, ,0.77,1,54965.057663,0.027328,0.515065,4E-07,13.521,5930,299.1495,44.1183
8262223, ,0.53,1,54955.070513,0.025804,1.613015,2.1E-06,12.146,7596,300.3324,44.1441
8263746,3581,0.16,1,55004.767535,0.03018,10.993836,7.23E-05,16.751,4697,300.7819,44.1941
8263752,3338,0.13,1,54993.7945,0.174605,10.993802,3.32E-05,13.427,6320,300.7839,44.1926
8263940, ,0.92,1,54965.133991,0.027001,0.515495,4E-07,13.458,7639,300.8324,44.1763
8264097,3655,0.31,1,54999.797834,0.021835,2.89747,1.46E-05,17.687,,300.8723,44.1443
8264510, ,-1,1,55003.229908,,5.686759,1.29E-05,10.609,7478,300.9686,44.192
8264534, ,0.93,1,54954.8728,0.080378,1.415798,1.7E-06,12.67,8514,300.9757,44.1128
8265951, ,0.81,1,54954.244147,0.044037,0.779957,7E-07,12.734,7044,301.3487,44.1879
8279765,1130,0.27,1,54965.474177,0.018503,2.757794,4.6E-06,15.235,5464,282.6034,44.287
8280135, ,0.97,1,54964.797973,0.016203,0.286885,2E-07,15.653,5317,282.814,44.2091
8285254, ,0.28,1,54970.780437,0.051018,7.535896,1.95E-05,15.398,4888,285.5653,44.2953
8285349, ,0.9,1,54953.778822,0.034518,0.66711,6E-07,12.239,6088,285.6162,44.2157
8285970, ,0.84,1,54964.764619,0.00899,0.562488,5E-07,14.792,5398,285.9587,44.2547
8288404,5498,0,1,55295.598161,0.092905,519.798906,0.00735,12.651,6045,287.2117,44.2832
8288719, ,0.41,1,54954.623216,0.013826,1.510097,1.9E-06,13.276,5090,287.3597,44.295
8288741,4888,0.64,1,55000.119225,0.006874,0.219766,1E-07,14.499,5557,287.3679,44.2732
8294484, ,0.58,1,54999.83932,0.025256,1.012739,5.37E-05,14.713,6253,289.9403,44.2257
8296467, ,0.16,1,54970.167546,0.034912,10.303356,3.06E-05,15.177,5316,290.5926,44.2066
8298344, ,0.93,1,54964.796026,0.01484,0.302875,2E-07,15.354,5023,291.2859,44.2159
8299947,3631,0.25,1,54999.438436,0.026407,5.3656,3.55E-05,17.743,,291.8866,44.2246
8301013, ,0.38,1,54957.310989,0.032964,4.428059,8.9E-06,13.3,6479,292.2967,44.2806
8302455, ,0.29,1,54957.805712,0.024656,4.883976,1.03E-05,11.535,5797,292.8627,44.2211
8308347,3761,0.15,1,54948.054557,0.638154,164.949863,0.00192,15.473,4826,294.8975,44.2158
8309175, ,0.93,1,54964.74857,0.016805,0.299591,2E-07,15.28,5473,295.1561,44.2353
8311255, ,0.69,1,54964.763804,0.030288,0.579116,5E-07,13.666,,295.8178,44.2061
8312222, ,0.14,1,54969.176413,0.032807,12.823276,4.19E-05,15.626,5726,296.1174,44.2328
8314801, ,0.09,1,54981.96278,0.086454,37.183278,0.000188,13.84,5449,296.8732,44.2413
8314879, ,0.62,1,54999.845981,0.027821,0.87776,8E-06,15.615,8904,296.8903,44.2792
8316503, ,0.25,1,54967.98115,0.030459,5.06533,1.1E-05,13.955,6103,297.2978,44.2817
8322564, ,-1,1,55005.671918,,22.258846,9E-05,12.421,5355,298.7603,44.2662
8323764,3767,0.16,1,55000.884655,0.024167,6.714245,4.92E-05,17.376,4961,299.0806,44.295
8328376, ,-1,1,55000.221037,,4.345967,8.7E-06,11.936,6369,300.3823,44.2801
8330092, ,0.8,1,54964.942348,0.019562,0.321724,2E-07,13.484,6902,300.8955,44.2472
8330575, ,0.51,1,54964.77353,0.024261,1.914158,2.7E-06,13.484,6071,301.0209,44.2322
8332986,1137,0,1,54839.791671,0.019903,302.39,0.00381,14.041,5181,301.7092,44.2818
8345358, ,0.12,1,54965.557875,0.02725,9.380633,2.67E-05,15.435,5656,282.1164,44.3735
8356054,3424,0.07,1,55282.974394,0.021724,17.081231,7.95E-05,15.863,5231,287.9726,44.3336
8358008, ,0.1,1,54968.250259,0.023362,10.064689,2.94E-05,14.674,5020,288.9664,44.3569
8360184, ,0.81,1,54964.847229,0.029047,0.484545,4E-07,15.473,5486,289.867,44.3927
8364119, ,0.14,1,54955.515059,0.030301,7.73591,2E-05,12.408,5443,291.2738,44.3712
8364969,5508,0.03,1,54978.033983,0.025223,22.571957,9.4E-05,15.45,5431,291.5974,44.3985
8365739,3722,0.49,1,54976.979013,0.02886,2.389292,3.7E-06,15.366,5402,291.8875,44.3456
8367007, ,0.81,1,54964.933977,0.014635,0.251616,1E-07,13.532,6239,292.3826,44.3612
8374499, ,0.28,1,54969.740178,0.034529,5.251918,1.16E-05,14.912,5871,295.0005,44.321
8374580,615,0,1,55025.50362,0.032003,176.242786,0.00158,14.468,5519,295.0256,44.3302
8378656, ,0.43,1,54967.700484,0.041135,3.62944,6.8E-06,12.789,6028,296.2974,44.333
8378922, ,0.06,1,54983.377293,0.060733,43.263306,0.000238,14.977,5438,296.3717,44.3835
8379547, ,0.34,1,54959.161582,0.04759,6.042039,1.4E-05,13.373,4861,296.5576,44.3102
8380743,5510,0.57,1,55000.734331,0.038723,2.03772,0.000108,14.039,5967,296.903,44.3512
8381592, ,0.17,1,55006.693969,0.020482,5.78418,1.38E-05,15.599,5424,297.1105,44.3999
8382182, ,0.93,1,54965.480967,0.061939,1.258714,1.5E-06,8.183,9207,297.2551,44.3767
8386048, ,0.71,1,55000.20769,0.043326,0.817422,2.4E-06,16.646,5863,298.2163,44.3237
8386198, ,0.95,1,54956.561538,0.145918,2.581109,4.1E-06,13.121,6050,298.2551,44.3104
8386865, ,0.99,1,54953.926763,0.066955,1.258041,1.4E-06,12.019,8510,298.4225,44.3278
8386982, ,-1,1,54980.276256,,72.25959,0.000471,9.768,7999,298.4551,44.3134
8394040, ,0.79,1,54964.878453,0.018159,0.302127,2E-07,14.457,5697,300.2958,44.3494
8397460, ,0.84,1,54954.900654,0.089928,1.418957,1.7E-06,10.204,7338,301.4053,44.3268
8397675,1140,0.51,1,54953.720983,0.006886,0.553259,4E-07,13.501,5462,301.4758,44.3198
8409588,690,0.32,1,54953.717638,0.010655,1.360837,1.6E-06,13.591,5629,281.5034,44.4095
8410637, ,0.03,1,54990.6,0.485902,408.32,0.00505,10.771,4682,282.1587,44.4861
8411947, ,0.47,1,54966.03288,0.020634,1.797675,2.5E-06,15.3,5086,282.8874,44.4391
8414159, ,0.12,1,54975.852889,0.034319,11.931133,3.76E-05,14.378,5802,284.1237,44.4404
8414914,5513,0.02,1,55009.771842,0.060687,100.3025,0.00228,17.908,5798,284.5209,44.4551
8415863, ,0.03,1,54980.240265,0.025433,27.533799,0.000123,12.921,,285.0515,44.4851
8428136, ,0.85,1,55000.010912,0.028351,0.468144,6.6E-06,16.179,6587,290.8449,44.4755
8429415,2965,0.58,1,55000.190868,0.181215,1.352575,1.6E-06,12.709,6230,291.3075,44.4576
8429450, ,0.47,1,54954.217684,0.032712,2.705143,4.4E-06,13.106,,291.3159,44.4628
8429817,5515,0.04,1,54967.897014,0.008478,6.263495,1.49E-05,13.952,5971,291.4523,44.4318
8430105,3873,0.23,1,54976.635546,0.387733,63.327106,0.00039,10.42,4965,291.5586,44.4882
8430210, ,0.93,1,54966.008067,0.09992,1.975459,2.8E-06,12.446,8636,291.6049,44.4893
8431389, ,0.84,1,54964.949522,0.022335,0.351093,2E-07,14.592,5654,292.051,44.4738
8432040, ,0.97,1,55095.498914,0.309721,5.327758,1.17E-05,11.946,6208,292.3079,44.4802
8432859, ,0.91,1,55000.451536,0.021049,0.35117,4.4E-06,17.045,6352,292.6403,44.4397
8435232,3833,0.41,1,55010.005261,0.523741,49.568282,0.000284,13.534,,293.5341,44.4771
8435247,1131,0.57,1,55288.00238,0.011429,0.69613,8E-07,15.464,5046,293.539,44.4949
8443179, ,0,1,55244.668253,0.013844,574.729576,0.00735,14.702,5415,296.1768,44.4131
8444552,1769,0.5,1,54964.589475,0.014623,1.1781,1.3E-06,13.643,5388,296.6067,44.4729
8445775, ,0.04,1,54982.621176,0.027782,26.508271,0.000116,13.876,5957,296.9532,44.4642
8452840, ,0.84,1,54954.148064,0.062332,1.20116,1.4E-06,12.594,6473,298.7125,44.4845
8453191, ,0.22,1,54976.094839,0.04336,11.553531,3.59E-05,13.356,6044,298.7975,44.418
8453324, ,0.41,1,54958.728589,0.020981,2.524544,4E-06,11.516,4733,298.8286,44.4891
8454250,1254,0.39,1,54954.99197,0.049954,5.08287,1.09E-05,12.777,,299.0739,44.4317
8455359, ,0.79,1,55002.026589,0.188765,2.963678,0.000182,14.213,6645,299.3618,44.4112
8456774, ,-1,1,54998.605241,,2.88634,4.8E-06,13.225,6757,299.7266,44.4091
8456998, ,-1,1,54961.709393,,7.531511,1.92E-05,13.266,,299.7784,44.4611
8458207,6057,0.36,1,54967.774915,0.030907,3.530162,6.5E-06,13.924,5937,300.0916,44.4148
8459354,3863,-1,1,54963.39982,,53.557318,0.000765,11.142,7433,300.4068,44.4142
8460600,1730,0.16,1,54967.206457,0.028574,6.352087,1.53E-05,14.933,4947,300.7748,44.4878
8474892,5520,0,1,55073.861211,0.045497,199.44,0.00505,14.372,,281.7631,44.5772
8479107, ,0.53,1,54964.817985,0.012651,0.767577,7E-07,14.952,5046,284.1256,44.5506
8479386, ,0.28,1,54973.703543,0.0639,11.720756,3.67E-05,13.955,5979,284.2785,44.594
8480642,5521,0.01,1,54995.499925,0.017377,31.591222,0.000149,13.687,5006,285.0004,44.545
8481574, ,0.95,1,54964.728369,0.015157,0.326865,2E-07,13.939,5722,285.5683,44.5726
8488876, ,0.18,1,54958.377657,0.027907,5.801881,1.32E-05,12.368,6957,289.4052,44.5155
8491745,3555,0.06,1,55059.64759,0.170204,111.319929,0.00084,12.439,4839,290.5116,44.556
8494410,3685,0,1,54897.818947,0.028724,208.867689,0.00228,14.461,5669,291.4946,44.5235
8495415,2362,0.27,1,54966.667498,0.021546,2.237218,4.3E-06,15.938,4897,291.8813,44.5557
8496820, ,0.85,1,54953.98272,0.025897,0.436967,3E-07,12.558,6310,292.473,44.5885
8504570, ,0.35,1,54955.77716,0.034006,4.007705,7.8E-06,13.251,6874,295.2369,44.5077
8506766,138,0.03,1,55071.647139,0.044682,48.937411,0.000284,13.96,6772,295.9409,44.5784
8507073,5527,0,1,55133.827558,0.060347,209.063001,0.00228,14.174,5853,296.0347,44.5622
8508485, ,-1,1,55005.644464,,12.595796,4.04E-05,13.181,6516,296.4474,44.5586
8509346, ,0.2,1,54968.521635,0.030803,6.099033,1.44E-05,13.745,6090,296.7141,44.5772
8509781,5529,0.01,1,54961.610592,0.029638,70.335881,0.000471,11.701,5801,296.83,44.5492
8523194, ,0.94,1,54954.22374,0.049353,0.878533,9E-07,11.952,7314,300.318,44.5351
8539720, ,0.85,1,54953.983567,0.044129,0.744499,7E-07,12.925,6351,281.9884,44.6365
8539850, ,0.91,1,54964.745399,0.040831,0.642104,5E-07,13.924,7238,282.0735,44.6869
8543278, ,0.09,1,54968.010552,0.01601,7.5493,1.95E-05,14.608,4950,283.9486,44.6695
8545456, ,0.77,1,54953.665175,0.017205,0.315204,2E-07,11.724,7855,285.0947,44.6663
8548416, ,0.84,1,54954.934698,0.066683,1.163648,1.3E-06,13.34,,286.7886,44.6196
8552540, ,0.57,1,54954.105667,0.02183,1.061934,1.1E-06,10.292,5749,288.8904,44.617
8552719,1792,0.04,1,55009.270241,0.106505,88.407466,0.000638,12.16,5114,288.9717,44.6245
8553788, ,0.54,1,54954.997634,0.029599,1.606163,2.1E-06,12.691,8045,289.4288,44.6414
8553907, ,0.04,1,54957.88282,0.046309,42.032213,0.000228,12.694,6425,289.4792,44.6314
8554005, ,0.76,1,54954.006655,0.03274,0.608341,5E-07,12.71,7304,289.5226,44.6876
8554498,5,0.12,1,54999.437661,0.015119,4.780321,1E-05,11.665,5766,289.7397,44.6474
8555573, ,0.96,1,54964.830102,0.017713,0.326362,2E-07,14.534,5564,290.1569,44.6324
8555795, ,0.63,1,55000.099196,0.008403,0.234523,1E-07,15.919,5002,290.2381,44.6484
8559589,3697,0,1,54973.946057,0.057759,223.113048,0.00228,14.38,5945,291.6347,44.6476
8559863, ,0.08,1,54976.284087,0.045994,22.470496,9.2E-05,12.723,5154,291.7309,44.6226
8560285,1249,0.02,1,55304.56976,0.06803,85.340879,0.000765,15.252,5745,291.9024,44.6837
8560840,1263,0.18,1,54966.854549,0.07263,31.973841,0.000154,15.527,4773,292.1344,44.6562
8560861, ,0.12,1,54966.867732,0.08304,31.973233,0.000154,8.5,7647,292.1394,44.6727
8561192,5544,0.56,1,55001.352936,0.058515,2.742593,8.45E-05,16.267,6852,292.2715,44.6973
8563964, ,1,1,54953.843362,0.017911,0.338436,2E-07,12.942,,293.4061,44.6221
8564672, ,0.53,1,55063.217627,0.00629,0.434791,3E-07,14.035,5507,293.6758,44.621
8565912, ,0.59,1,55000.334268,0.028015,1.012174,3.99E-05,14.712,6771,294.1094,44.6911
8569819, ,0.17,1,54970.557967,0.090289,20.849922,8.28E-05,13.04,7137,295.4758,44.6215
8572936, ,0.04,1,54979.723069,0.031301,27.795808,0.000126,14.875,5706,296.4358,44.6416
8574270, ,0.06,1,54972.696614,0.022466,15.12019,5.29E-05,15.166,5061,296.8211,44.676
8579707, ,0.95,1,54953.85171,0.042675,0.788592,7E-07,11.544,6244,298.2065,44.6646
8579812, ,0.68,1,55000.069192,0.032432,0.661062,2.17E-05,14.823,6521,298.2288,44.6422
8580438,6058,0.23,1,54968.467897,0.036805,6.496033,1.58E-05,14.502,5307,298.3827,44.6156
8581658, ,0.36,1,54956.737784,0.029054,3.481657,6.3E-06,13.396,5970,298.6833,44.6368
8587078, ,0.88,1,55000.262147,0.034196,0.584147,1.81E-05,14.012,6043,300.0864,44.6182
8587792, ,0.77,1,54953.660533,0.020581,0.368169,2E-07,11.817,5731,300.2827,44.6703
8589754,3518,0.26,1,55001.77797,0.036928,8.939381,5.37E-05,14.002,6233,300.79,44.6534
8590527, ,0.53,1,54953.870653,0.012817,0.73977,7E-07,11.634,6216,301.0482,44.603
8590780,6183,0.19,1,54960.864402,0.032849,8.653893,2.36E-05,13.253,5972,301.1692,44.646
8604993, ,0.18,1,54967.018723,0.028112,6.570421,1.6E-05,15.299,5576,282.24,44.7311
8605074,915,0.06,1,54990.121597,0.060705,37.601622,0.000202,15.505,5876,282.306,44.7147
8608310, ,0.65,1,54964.955191,0.028327,0.950382,1E-06,14.271,6257,284.0671,44.7487
8608490, ,0.51,1,54965.473637,0.016314,1.08281,1.2E-06,14.771,4897,284.1672,44.7794
8610483, ,0.05,1,54993.195479,0.052435,48.799368,0.000284,15.05,5924,285.284,44.7692
8616873,1251,0.54,1,54964.802731,0.011232,0.576079,5E-07,15.237,5486,288.7009,44.7077
8618226, ,0.22,1,54970.650002,0.031957,5.882036,1.36E-05,13.781,5796,289.3315,44.7726
8620561,3753,0.53,1,55002.205025,0.011361,0.782047,1.6E-06,16.784,4596,290.2672,44.7114
8621026, ,0.35,1,54954.009536,0.03383,4.059429,7.9E-06,13.374,6375,290.4284,44.7873
8621353,3682,0.13,1,55005.848346,0.036386,11.344351,0.000103,17.953,,290.5348,44.7743
8624520,1816,0.02,1,55005.631953,0.008767,10.240594,3.03E-05,15.408,5083,291.6833,44.7516
8624778, ,0.81,1,55000.117411,0.015918,0.276262,3.1E-06,17.71,6001,291.7675,44.7213
