"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_stat","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",10034146,"K04835.01",1,0.06062,13360,1742.83,0.777,-1.042,0.2938,0.004678,10.45,0,1765.8,-51.25,0.0002993,1.51662189388852,3.38610662358643,8.88793103448276,7.84839924670433,4.47556559923988,-1.65714285714286,-53.6649214659686,-3.07352941176471,2.85047619047619,119.197329376855
"FALSE POSITIVE",4175105,"K04836.01",1,0.007586,20320,6608.97,1.043,-0.9467,0.2594,0.006342,3.01,0,7.2049,0.8471,-0.0001235,0.0432195632274094,12.4776119402985,11.4586994727592,4.20569329660239,2.68163503791798,-0.933333333333334,1.1635989010989,1.15066666666667,-1.26020408163265,52.3475862068965
"CANDIDATE",5645170,"K04837.01",1,0.1563,4086,121.42,0.656,-0.1602,0.7333,0.05419,17.13,0,1.1948,-1.161,-2.547e-05,1.21077780727369,1.7141638225256,7.03211991434689,8.20272314674735,4.66282642089094,-2.8,-0.675,0.0481377245508982,-0.0926181818181818,0.390412621359223
"CANDIDATE",8216763,"K04838.01",1,0.1692,2132,13.44,0.613,-0.07634,6.569,1.986,242.1,0,0,-0.6952,0.0001447,0.930311374708748,2.7123935666982,8.19329771733851,14.7174790437752,6.78787878787879,-0.666666666666667,-0.472925170068027,-0.463860759493671,0.541947565543071,1.51976744186047
"CANDIDATE",8216763,"K04838.02",2,0.1737,1616,6.09,0.613,-0.007186,5.177,0.002176,592.2,0,0,0.6145,-0.0004711,0.634795763993948,3.4404432132964,7.54578754578755,14.7141812101578,6.76666666666667,-0.666666666666667,0.404276315789474,1.63558282208589,-1.55478547854785,0.520235571260306
"CANDIDATE",8216763,"K04838.03",3,0.07786,4569,36.12,0.613,-0.08025,3.975,0.3013,118.2,0,0,-3.009,0.0002021,0.448896631823461,7.82608695652174,7.98308392973325,14.716212776788,6.77673545966229,-0.666666666666667,-2.1804347826087,-1.02147651006711,1.10437158469945,1.53145654834761
"CANDIDATE",9110610,"K04839.01",1,0.1029,1408,251.97,2.241,0.04298,-3.876,2.868,80.48,0,8.6299,1.232,0.0001827,0.481566548881037,4.9884437596302,8.56121438785612,1.83995459704881,1.113581119901,-1.26666666666667,0.622222222222222,-1.45617283950617,1.45,0.582717770034843
"CANDIDATE",6665860,"K04840.01",1,0.1375,4510,271.76,1.574,-0.05572,-2.527,0.8444,35.68,0,3.9642,-1.655,0.0001629,0.484921592279855,4.88824724628382,10,5.05180533751962,3.15303399466295,0.933333333333334,-1.11073825503356,-1.10258064516129,0.910055865921788,0.651832543443918
"FALSE POSITIVE",5480884,"K04841.01",1,0.07442,21290,680.99,0.515,-0.9531,0.415,9.88e-07,20.3,0,15.705,-0.566,-0.0004086,0.789298245614035,1.47738550971218,5.08408408408409,15.54095922667,6.16169019182049,-4.53333333333333,-0.398591549295775,1.38760330578512,-1.98349514563107,1.32004494382022
"FALSE POSITIVE",10187563,"K04843.01",1,0.2893,254.8,1.28,1.038,0.006909,28.61,3.488,28830,0,2.8785,-2.936,0.000524,0.197448213749625,3.49620705042392,7.26262626262626,3.75447387258411,2.46153846153846,-0.2,-1.35925925925926,-0.389354838709677,0.476363636363636,1.27647368421053
"CANDIDATE",3098605,"K04844.01",1,0.07908,12280,906.01,0.775,-0.5627,-0.1719,0.01197,20.03,0,31.642,-0.8059,0.0004967,1.1015911872705,2.61194029850746,6.96493349455865,7.97998517420311,4.7229838919877,-0.6,-0.567535211267606,-3.62695035460993,3.04723926380368,1.24433333333333
"FALSE POSITIVE",11456405,"K04845.01",1,0.09787,29470,2283.42,0.886,-0.978,0.4792,0.002269,1.35,0,70.149,-8.71,0.0002136,1.18674381904261,3.78260869565217,7.23949809056192,4.63507625272331,2.86060408654147,0.6,-5.92517006802721,-2.61342281879195,2.70722433460076,11.7070512820513
"FALSE POSITIVE",8320630,"K04846.01",1,0.1909,2428,17.95,0.868,-0.02954,9.209,1.129,898.2,0,2.4617,-0.5569,-0.0002671,0.247543205692985,4.4328453214513,7.71615720524017,4.35840707964602,2.75729646697389,-0.0666666666666667,-0.291570680628272,0.823834196891192,-0.780994152046784,0.0949016172506738
"CANDIDATE",8320630,"K04846.02",2,0.2316,2196,36.11,0.868,-0.05315,-1.076,2.114,462.3,0,1.4565,-0.1644,-0.0001974,0.677068557919622,2.72933182332956,7.1744132535665,4.35833071854409,2.75648854961832,-0.0666666666666667,-0.0794202898550725,0.631455399061033,-0.592792792792793,1.37295597484277
"FALSE POSITIVE",4544684,"K04847.01",1,0.1143,10740,907.61,0.891,-0.5864,1.234,0.1176,23.55,0,199.52,-3.29,-0.0008009,1.16733897202342,3.17846406121891,8.95542455269418,3.8481459682166,2.51318048402282,-1.13333333333333,-2.78813559322034,7.06147540983607,-7.55566037735849,12.3849180327869
"CANDIDATE",2976017,"K04849.01",1,0.07759,6180,262.88,0.702,-0.08496,2.288,0.1013,19.8,0,23.185,1.005,0.000329,1.0938298649142,3.20007877116975,7.43804034582133,7.39278937381404,4.40408778689898,-1.86666666666667,0.628125,-2.65093167701863,2.632,0.856027777777778
"CANDIDATE",6786224,"K04850.01",1,0.06986,5568,465.94,0.857,0.02866,1.663,1.295,15.53,0,2.7793,-1.505,1.578e-05,1.36087740384615,3.78229245046401,7.83770349198459,4.07705636530425,2.70298178442975,-0.8,-1.21370967741935,-0.3090625,0.195539033457249,0.759810126582279
"FALSE POSITIVE",4851239,"K04851.01",1,0.1237,37450,1722.32,0.941,-0.0006229,0.7788,0.7703,0,0,37.002,1.953,3.129e-05,3.15890794539727,17.0089820359281,6.9221183800623,8.65377322715207,5.3251708252172,0.666666666666667,2.10907127429806,-2.9368932038835,2.74473684210526,3.52211055276382
"CANDIDATE",11072016,"K04852.01",1,0.01851,6508,1278.81,1.05,-0.1785,-0.2344,0.05471,6.732,0,9.6977,-3.234,-0.0001462,0.378260869565217,10.4401993355482,7.06175298804781,3.72196233657191,2.36750902527076,0.6,-1.8375,1.01290322580645,-1.10757575757576,1.18853025936599
"CANDIDATE",3758922,"K04853.01",1,0.2393,2617,51.76,0.956,-0.07323,4.264,1.678,197.2,0,0.1274,-0.03601,-4.487e-05,0.831492248062015,3.65578231292517,8.27145465611686,3.89017341040462,2.50169163847269,0.266666666666667,-0.0200055555555556,-0.00490877192982456,-0.192575107296137,1.35092592592593
"CANDIDATE",8360041,"K04854.01",1,0.09347,8896,394.28,0.864,0.1866,1.854,0.3128,11.21,2,8.052,2.704,3.702e-05,1.35295889173317,4.75974025974026,7.85322817805106,14.1340782122905,7.72492163009404,0.933333333333334,2.06412213740458,-0.376594202898551,0.457601977750309,0.598392036753446
"FALSE POSITIVE",9827596,"K04855.01",1,0.1602,28030,1818.49,1.012,-0.4005,0.8242,1.104,4.728,0,26.522,1.045,0.0001094,2.0145478961504,6.42323920804934,10.0238758456029,7.29737283398547,4.78940714793647,0.466666666666667,1.17021276595745,-2.54827586206897,2.49202733485194,1.47010869565217
"CANDIDATE",9782748,"K04856.01",1,0.4465,519.7,3.79,1.007,0.01952,42.7,0.2703,3593,0,3.1252,-1.751,-0.0001083,0.491022099447514,4.22388059701493,9.04824120603015,3.54067584480601,2.25595238095238,0.233333333333333,-2.25064267352185,-1.71491228070175,-0.101214953271028,1.42285382830626
"CANDIDATE",2860656,"K04857.01",1,0.1487,5798,395.89,0.927,-0.03315,0.9525,0.2199,19.78,0,0.43806,-0.01719,-6.423e-05,0.687700964630225,2.93339500462535,9.42583732057416,3.51639916259595,2.25167785234899,-0.6,-0.0132230769230769,-0.0607033898305085,-0.343475935828877,0.377332382310984
"CANDIDATE",7094944,"K04859.01",1,0.1514,4406,59.88,0.758,-0.06202,0.7313,0.6833,112.2,0,1.1111,1.283,-3.914e-05,0.543135979180221,3.07385811467444,7.32414280664546,12.1241947029349,5.90532544378698,0.133333333333333,0.741618497109827,-0.0139880952380952,-0.112471264367816,1.19802877697842
"FALSE POSITIVE",3343281,"K04860.01",1,0.1311,991.9,67.27,1.077,0.00216,15.74,0.5612,250.3,0,120.63,7.679,0.00183,0.670133963750985,2.12537748620223,9.07671232876712,3.64909006066262,2.44618181818182,-0.6,5.05197368421053,-4.65491803278689,4.50738916256158,10.5195171026157
"CANDIDATE",6425597,"K04861.01",1,0.1975,757.4,18.46,0.788,0.03788,9.938,0.5683,621.8,0,1.5978,-4.233,5.041e-05,0.607630813953488,2.1189111747851,8.95166352793471,5.17595307917889,3.29055258467023,-1.13333333333333,-3.25615384615385,0.255949008498584,0.162090032154341,1.34192307692308
"FALSE POSITIVE",5471566,"K04863.01",1,0.1298,29240,1747.08,0.838,-0.1567,0.5878,0.001116,11.64,0,6.3656,-1.046,0.0001047,1.14729381443299,3.74966207082995,7.16353887399464,4.69485945809066,2.98314693076069,-0.2,-0.716438356164384,-1.39083333333333,1.08497409326425,8.12727272727273
"FALSE POSITIVE",5814013,"K04865.01",1,0.1506,13640,545.06,0.66,-0.282,0.2969,7.551e-05,15.67,0,139.53,14.67,-0.0002856,0.865384615384615,1.8699311400153,6.12981942410932,8.45907473309608,4.5543114973262,-2.06666666666667,8.38285714285714,1.69869281045752,-1.4875,8.99961538461538
"FALSE POSITIVE",7117355,"K04866.01",1,0.02158,47170,6307.44,1.04,-1.929,0.3084,0.007533,0,0,6.7019,0.8304,-5.29e-05,0.21905502020516,6.00590551181102,2.63105413105413,4,2.57271166184682,0.133333333333333,0.195849056603774,1.3488038277512,-1.37046632124352,1.43593314763231
"FALSE POSITIVE",9509223,"K04867.01",1,0.1372,5750,119.74,1.065,-0.069,1.655,1.523,574.3,0,20.744,0.4564,-0.0001815,0.617349397590361,12.5094339622642,8.98598949211909,3.68338063702302,2.45620512820513,-0.8,0.302251655629139,2.29387755102041,-2.40079365079365,4.34408866995074
"FALSE POSITIVE",6720773,"K04868.01",1,0.0523,11950,2840.9,1.121,-0.5529,0.3058,0.4382,3.368,0,1038.3,19.09,-0.001851,1.50150401069519,3.56795940558173,6.54806408544726,3.93247269116187,2.53588388617131,-0.4,13.2569444444444,14.6153846153846,-14.5748031496063,99.8599735799207
"FALSE POSITIVE",4665991,"K04870.01",1,0.1404,28080,2068.43,0.911,-0.535,0.3882,0.7989,5.404,0,92.52,3.162,0.0002483,1.2899153636494,4.63942600024322,7.63207905739263,4.00226971817666,2.57925057671925,-0.466666666666667,2.43230769230769,-4.93571428571429,4.88779527559055,3.93210137275607
"CANDIDATE",6767227,"K04871.01",1,0.06198,7364,839.76,1.156,-0.0529,0.6403,0.4307,25.84,0,10.853,-0.04962,6.413e-05,1.36852904040404,9.74298275278999,8.31029185867896,5.72261464289719,3.56752623306003,-1.33333333333333,-0.04135,-1.63211678832117,1.73324324324324,1.28101736972705
"FALSE POSITIVE",7117549,"K04874.01",1,0.02032,47490,9130.06,1.086,-3.241,0.3168,0,0,0,0,0,0,0.0164395676383885,3.8363324764353,1.51137397634213,3.6594963273872,2.39361462271323,-0.6,0,0,0,4.92146118721461
"CANDIDATE",2986833,"K04875.01",1,0.08208,17310,261.61,0.555,-0.4818,0.2625,4.79e-07,12.79,0,10.178,-0.2088,0.0003179,0.954173838209983,2.51500176491352,7.3475935828877,20.880605078336,8.62261041529334,0.933333333333334,-0.152408759124088,-2.21111111111111,1.70913978494624,1.08280341880342
"CANDIDATE",9581589,"K04877.01",1,0.1568,7467,444.09,1.075,0.03053,2.699,0.3838,36.44,0,1.1542,-0.8034,-3.269e-05,1.36121212121212,4.32832422586521,8.62124073805027,3.90467050543826,2.58838957859766,-0.4,-0.5356,0.252816901408451,-0.387322274881517,0.381893401015229
"FALSE POSITIVE",9850966,"K04879.01",1,0.4883,4877,45.33,0.696,-0.1352,4.114,1.065,168.3,0,18.133,1.387,-0.0008719,2.92626427406199,4.28377298161471,9.18984280532044,11.7757306226175,6.0199203187251,-0.466666666666667,1.21666666666667,1.99147286821705,-2.21294416243655,3.53690807799443
"CANDIDATE",8094120,"K04881.01",1,0.06656,22320,15519.67,1.585,-0.051,0.4939,1.551,0.8578,18,67.941,3.368,0.0001595,3.23414466918067,3.84718949848536,7.66183156527387,3.45077941490498,2.12697575168675,-1.13333333333333,2.95438596491228,-4.02982456140351,3.95781637717122,8.77563025210084
"FALSE POSITIVE",8094120,"K04881.02",2,0.1604,5809,963.52,1.585,-0.2156,4.2,2.399,31.34,1,7.3903,-1.321,4.081e-05,1.74927113702624,5.91658716096497,8.78551000953289,3.45130388504524,2.12697571743929,-1.13333333333333,-1.00075757575758,-0.736666666666667,0.670114942528736,0.625172413793104
"FALSE POSITIVE",6522824,"K04882.01",1,0.125,2664,306.36,3.04,-0.04657,11.76,0.0819,28.72,0,11.857,-1.2,-0.0002171,0.105465625595125,6.18587809293905,10.6554830692762,5.62890276538805,3.73018385486424,-2.4,-1.15384615384615,-0.0756033578174187,-0.659878419452888,4.07892720306513
"FALSE POSITIVE",4750341,"K04884.01",1,0.1244,28710,3050.86,1.145,-1.299,0.3563,2.96,26.5,0,54.242,-6.915,0.0002193,1.238334237656,3.54052478134111,6.19385342789598,4.50105164758121,2.91482511202194,0.8,-3.11486486486486,-3.19319371727749,3.1283880171184,7.61734317343173
"CANDIDATE",9935642,"K04885.01",1,0.1272,1656,143.27,1.101,-0.04643,4.165,1.542,64.42,0,0.92501,-0.3371,-0.0001272,1.22786191840633,1.96788696210662,9.77235772357724,3.9439736346516,2.5020957038072,0.32,-0.288119658119658,0.488076923076923,-0.504761904761905,2.4551724137931
"FALSE POSITIVE",4059887,"K04887.01",1,0.03697,48110,15237.11,2.638,-1.029,0.4359,0.01008,0.6911,0,173.98,4.736,-0.0001182,0.638599810785241,22.1745635910224,9.39279957012359,3.71907827854964,2.46558369687633,-0.4,4.75502008032128,5.58595041322314,-5.57547169811321,2.43284974093264
"CANDIDATE",6691169,"K04890.01",1,0.2744,881.7,25.45,1.325,-0.04963,21.06,0.3714,608.5,0,9.3975,2.064,0.0003357,0.345788442703232,4.53949044585987,10.0991775520077,3.98106454220067,2.51730959446093,0.6,1.6512,-0.753070175438597,0.697920997920998,0.474299719887955
"CANDIDATE",10747501,"K04891.01",1,0.2514,5377,304.39,0.911,-0.07328,1.056,1.666,29.23,0,1.4951,1.067,-0.0001547,1.75709840528977,2.79610829103215,9.2352371732817,3.81535269709544,2.45218722307258,-0.466666666666667,0.692857142857143,0.682894736842105,-0.531615120274914,0.832777777777778
"CANDIDATE",10586744,"K04892.01",1,0.2833,3765,62.47,1.052,0.0325,-3.705,0.0001242,265.5,0,7.2874,-0.2642,-0.0001699,0.914397759103642,7.9039869812856,8.96831314072693,4.09116972477064,2.68688172043011,-1.73333333333333,-0.197164179104478,1.3404958677686,-1.46465517241379,4.26053268765133
"CANDIDATE",11970050,"K04893.01",1,0.1258,1749,90.89,0.993,0.01473,-1.079,1.941,147.3,0,0.79762,-0.6959,-0.0001763,0.550832778147901,2.21452145214521,9.93543758967001,4.31027894535728,2.7066706372841,0.2,-0.594786324786325,0.65187969924812,-0.317657657657658,0.233108571428571
"FALSE POSITIVE",10031918,"K04894.01",1,0.275,5287,49.85,0.707,-0.07286,1.349,0.2591,88.87,0,2.4794,-1.511,-7.355e-05,1.35125558465568,4.74021648626145,9.37908496732026,12.1975058982137,5.94159713945173,-0.857142857142857,-0.926993865030675,0.594320987654321,-0.395430107526882,0.699817307692308
"CANDIDATE",12416597,"K04895.01",1,1.137,4688,65.9,0.933,-0.01164,-1.982,0.09514,98.74,0,3.606,2.196,-9.245e-05,49.8308559712968,7.15385776838291,7.88299454635597,10.33360455655,6.2405303030303,0.8,1.72913385826772,0.885333333333333,-0.388445378151261,0.691703703703704
"CANDIDATE",11135694,"K04896.01",1,1.223,2165,18.91,1.023,0.02676,-8.017,0.01906,541.8,0,5.8914,1.463,0.0002799,12.4038206420801,7.68094534711964,9.21610169491525,3.84200553855123,2.50132275132275,-0.8,1.19918032786885,-1.17822580645161,1.03284132841328,1.47027960526316
"CANDIDATE",11135694,"K04896.02",2,0.3028,3740,65.12,1.023,-0.03994,3.97,0.8043,197.8,0,3.3748,0.4561,-0.0001818,0.988480335117524,4.70092838196287,9.03492063492064,3.84095212334325,2.50172877449097,-0.8,0.337851851851852,0.805109489051095,-0.927551020408163,1.10623287671233
"FALSE POSITIVE",9910828,"K04897.01",1,0.5275,6222,78.49,0.728,-0.03984,2.05,1.956e-05,30.02,0,31.492,1.969,-0.0005757,6.60683139534884,8.82466016751339,15.4022082018927,9.51074772517473,5.07041343669251,-1.88571428571429,2.07263157894737,2.62660550458716,-2.71556603773585,2.94801587301587
"CANDIDATE",6424561,"K04900.01",1,0.1532,2600,260.17,1.021,0.06545,-1.334,0.9235,55.11,0,0.73813,0.03051,0.0001197,1.01825442099258,2.17929759704251,9.18716577540107,3.61008230452675,2.37078549298342,-0.333333333333333,0.0214859154929577,-0.4769375,0.435272727272727,1.23966101694915
"FALSE POSITIVE",10661917,"K04901.01",1,0.1191,32110,6826.73,1.73,-0.6817,0.4495,2.049,2.636,0,30.831,-2.752,-4.22e-05,2.76056338028169,8.85889839806891,9.28657074340528,3.28928260238164,1.99051501182343,-0.971428571428572,-2.54814814814815,2.22006141248721,-2.79470198675497,6.83084677419355
"FALSE POSITIVE",7799701,"K04903.01",1,2.452,120.8,3.15,1.615,-0.0142,37.01,0.9953,6657,0,123.17,20.95,-0.001684,9.83614697120159,12.8672612801679,17.0096598068039,3.68281353682814,2.2027972027972,-0.0666666666666667,27.3856209150327,2.47514910536779,-2.45123726346434,0
"CANDIDATE",8803757,"K04904.01",1,0.183,7051,456.14,1.046,0.03504,1.896,0.17,19.57,0,10.458,2.764,-0.0001687,2.02314915920507,2.7206411178465,8.59087676521386,7.40152267461106,4.61213346814964,0.933333333333334,1.94647887323944,1.31776315789474,-1.31796875,1.48737878787879
"FALSE POSITIVE",12021811,"K04905.01",1,0.1059,23350,590.09,0.624,-2.513,0.2583,0.006764,15.16,0,78.469,-2.022,0.0008732,0.920423323496489,1.81488203266788,6.90929451287794,13.1782945736434,6.31247325631151,-0.333333333333333,-1.46521739130435,-4.48591549295775,4.96136363636364,0
"CANDIDATE",9479306,"K04906.01",1,0.1324,2497,173.4,0.757,-0.005609,-0.974,1.097,43.72,0,0.43988,-0.1783,-4.154e-05,0.755631986242476,1.74718045112782,7.3015873015873,5.50083298625573,3.40667976424362,-1.2,-0.110061728395062,0.0405872093023256,-0.0916997792494481,0.660203389830509
"CANDIDATE",5437762,"K04907.01",1,0.06032,4648,730.85,1.141,-0.2064,1.982,1.466,25.77,0,3.2747,-0.2171,-6.079e-05,1.05441142054762,3.87322404371585,5.95174262734584,3.79985119047619,2.50617241615801,-0.533333333333333,-0.132378048780488,1.19108280254777,-1.02859560067682,2.19934469200524
"FALSE POSITIVE",3962684,"K04908.01",1,0.1546,3139,76.3,1.922,-0.03918,-5.524,0.2668,312.9,0,15.409,-2.06,-0.0002421,0.157465810773095,12.0126782884311,8.55683269476373,1.54032258064516,0.881164106709782,0.24,-1.70247933884298,1.37207207207207,-1.6248322147651,2.40693391115926
"FALSE POSITIVE",2437897,"K04909.01",1,0.1168,5352,118.12,0.661,-0.008794,-0.2719,2.735,47.49,0,600.14,-8.061,0.001714,0.68489827856025,1.99006659893893,7.38517060367454,13.7742762916819,6.30646022423919,-0.733333333333333,-9.9029484029484,-10.7218628719276,9.73863636363636,58.0891666666667
"FALSE POSITIVE",9307966,"K04910.01",1,0.1077,3816,258.12,1.006,-0.01408,-1.303,2.057,103.2,0,52.595,6.039,0.0003221,0.986453475460804,3.27478213507625,8.21215043394407,3.7374739039666,2.44524441076165,-0.4,4.40802919708029,-2.80962962962963,2.80086956521739,5.50283185840708
"CANDIDATE",5208962,"K04912.01",1,0.06559,17730,9906.51,1.756,-0.8031,0.325,0.08779,1.089,0,3.2955,1.386,7.71e-05,0.960623289113498,2.70743085638121,4.86247544204322,4.90274314214464,3.19103682420244,1.06666666666667,0.55,-1.01057268722467,0.85761957730812,1.14655889145497
"CANDIDATE",5769810,"K04913.01",1,0.1206,1824,1296.77,2.829,-0.03369,1.586,0.1687,14.35,0,5.9551,1.607,-7.663e-05,1.53307458656767,3.00665188470066,9.28892889288929,3.000895789788,1.92856930398572,-0.08,1.37350427350427,0.597982456140351,-0.649406779661017,1.7252052238806
"FALSE POSITIVE",5769810,"K04913.02",2,0.1426,3576,1881.54,2.829,0.08394,2.075,0.3585,11.49,0,12.246,0.06637,-0.0001676,1.79440724694762,3.7329813837177,8.66982836495032,3.00071942446043,1.9285780178555,-0.08,0.0557731092436975,1.86140350877193,-1.91981672394044,1.06734463276836
"CANDIDATE",12071754,"K04914.01",1,0.1724,6022,421.26,1.312,0.001907,-0.8105,10.26,23.14,0,0.20503,0.5757,-2.402e-05,1.50777202072539,4.15756181713629,9.51436934539649,5.22916666666667,3.18316457609188,0.933333333333334,0.449765625,0.487666666666667,-0.224485981308411,0.542701005025126
"FALSE POSITIVE",1572948,"K04924.01",1,0.1371,1014,2639.42,1.768,-0.04487,1.75,0.03986,6.426,0,227.68,-13.67,0.0008533,0.769592760180996,2.43627340401534,9.45385514018692,3.3796992481203,2.09384717903154,-0.533333333333333,-10.6796875,-3.21260504201681,2.19357326478149,57.0948148148148
"FALSE POSITIVE",1725193,"K04925.01",1,2.71,16120,926.38,1.158,-0.1177,1.854,7094,0.04619,0,113420,-0.4359,0.01176,113.973643594919,1169.65249298511,1495.97628123676,3.78782452999105,2.4569155284445,0.466666666666667,-62.2714285714286,-267.25,3.64086687306502,13.9078869047619
"CANDIDATE",1865864,"K04926.01",1,0.1679,1000,2.88,0.698,0.01123,12.24,0.7505,4660,0,2.6297,-1.539,-0.0001928,0.068271954674221,3.95454545454545,7.24511930585683,12.3464163822526,6,-0.933333333333334,-0.9,-0.222167832167832,-0.283946980854197,1.29267707082833
"FALSE POSITIVE",1870398,"K04927.01",1,27.65,9918,58.78,1.769,-0.08388,19.62,0.06812,57.34,0,5.8015,0.1122,3.488e-05,19.4696821992591,18.0988219895288,13.9709329582747,5,3.2243554580362,0.933333333333334,0.228048780487805,-3.06009615384615,0.276825396825397,2.82065063649222
"CANDIDATE",1873513,"K04928.01",1,0.2462,1525,20.12,0.427,-0.07167,0.7906,0.007954,2.178,0,24.996,0.06238,-0.00171,5.01100917431193,43.6837029893925,140.396388917713,17.1676300578035,7.26353790613718,3.2,0.99808,-27.3577981651376,-0.350409836065574,0.0978094555873926
"FALSE POSITIVE",2010607,"K04929.01",1,15.13,17820,347.62,2.471,0.1173,3.256,0.002288,2.554,0,8.8191,-0.08203,-5.172e-05,120.177863237592,62.5154894671623,32.6424501424501,19.3913480885312,11.8238095238095,0.133333333333333,-2.33039772727273,-0.829182156133829,-0.492571428571429,3.1377508650519
"FALSE POSITIVE",2165352,"K04934.01",1,0.1249,13180,479.66,0.72,0.7235,0.4155,0.002036,24.9,0,4815.6,3.446,0.004829,1.93353344768439,4.20962199312715,13.1419624217119,17.0772442588727,9.00262762762763,-0.666666666666667,4.77285318559557,-47.6392251815981,46.4326923076923,73.5757142857143
"FALSE POSITIVE",2305255,"K04935.01",1,15.58,9869,39.08,0.956,-0.05197,14.94,3.748,156.8,0,4.1302,0.2263,-0.0001834,15.5738981467061,14.6475563909774,3.25338007010516,3.94070860448301,2.58465608465608,-0.733333333333333,0.919918699186992,-1.99425287356322,-0.368273092369478,0.691408450704225
"FALSE POSITIVE",2305543,"K04936.01",1,1.349,24110,3981.7,0.864,-0.5314,-0.1686,0,0.004143,0,378.79,-0.1643,-0.0005424,268.079640333976,3496.11398963731,2251.99913550897,4.8960498960499,3.07521799238475,-1.93333333333333,-344.444444444445,-238.947368421053,-0.0251111111111111,0.121964017991005
"FALSE POSITIVE",2309910,"K04937.01",1,0.1082,35510,1663.77,1.114,-0.5732,0.831,0.2977,6.563,0,120.77,5.165,-0.000173,0.575729646697389,10.6040111940298,16.122754491018,3.91882988536039,2.54901870662316,-0.133333333333333,7.18358831710709,1.52890173410405,-2.31903485254692,43.9371794871795
"CANDIDATE",2310993,"K04938.01",1,0.3865,1138,18.82,1.076,-0.001765,38.84,0.9802,865,0,8.102,-2.186,0.000463,0.659607173356106,4.50665124349335,8.58313817330211,3.81888745148771,2.40664961636829,-0.333333333333333,-2.76708860759494,-2.00729927007299,1.24797843665768,2.7386
"FALSE POSITIVE",2437209,"K04939.01",1,7.194,2561,15.6,5.303,-0.0289,2.52,11.89,634.2,0,7.7089,0.664,0.001353,0.967432950191571,96.0347637153721,57.3946360153257,4.94644750795334,3.20328542094456,0.666666666666667,2.49624060150376,-5.52040816326531,0.0914189189189189,4.86021361815754
"FALSE POSITIVE",2438406,"K04941.01",1,0.3598,205.8,1.29,0.99,-0.001375,46.69,0.169,17150,0,0.5908,-0.6043,0.0006346,0.0436876763875823,1.75373300646312,7.23562966213251,4.03129973474801,2.52941176470588,0.16,-0.341412429378531,-0.346086956521739,0.191144578313253,0.126898305084746
"FALSE POSITIVE",2569488,"K04944.01",1,0.6016,26000,0,7.912,-0.6018,0.8149,1.459,0,0,428.09,0.5436,0.0007276,79.4545454545455,49.8175871178765,31.4387633769322,0,0,1.46666666666667,5.17714285714286,-13.7948717948718,10.4540229885057,10.9069306930693
"FALSE POSITIVE",2569516,"K04945.01",1,0.1217,733.2,198.7,2.715,-0.0145,-1.844,0.2065,186.9,0,121.65,9.14,-0.0005319,1.04803650774589,4.70141772876987,8.65738661876965,2.54090150250417,1.5596546310832,-0.228571428571429,6.17567567567568,3.66368421052632,-3.64315068493151,10.7653614457831
"FALSE POSITIVE",2570432,"K04946.01",1,0.1676,16230,850.43,0.952,-2.507,0.7424,0.003605,0,0,26.548,-0.5747,-0.001316,0.0640856869315462,3.23284710967045,9.44249341527656,4.45246690734055,2.86687567421791,0.8,-0.442076923076923,1.57614678899083,-2.78813559322034,1.96317307692308
"FALSE POSITIVE",2574543,"K04947.01",1,2.221,2155,11410.56,13.65,-0.06434,4.903,4.31e-05,0.1586,0,8331.5,-7.782,-0.005596,21.5527280569334,41.1584800741427,14.7727272727273,5.85382059800664,4.70761804567114,-0.72,-49.253164556962,29.1083743842365,-21.859375,56.7165217391304
"FALSE POSITIVE",2578811,"K04948.01",1,0.1071,4825,0,46.17,0.04874,-0.3313,0.04438,0,0,459.03,11.87,0.0003761,2.53002244668911,10.1863354037267,9.65160075329567,0,0,-1.46666666666667,12.5741525423729,-7.89237288135593,7.73868312757202,5.24408602150538
"FALSE POSITIVE",2707916,"K04950.01",1,2.869,12200,226.63,0.589,-0.7408,0.5585,1.088,2.858,0,7.5524,-0.8116,0.0005187,7.3208516886931,7.46455053987251,6.34746922024624,13.6284153005464,5.56967313836323,-2.33333333333333,-1.04318766066838,-1.79387514723204,1.25898058252427,0.912340168878166
"FALSE POSITIVE",2708270,"K04951.01",1,0.04055,21910,0,14.89,0.1209,0.6471,0.05126,0,0,163.83,0.2929,0.0003743,0.000974029524330235,52.3733968002115,9.85152190051967,0,0,-1.36,0.841666666666667,-7.6575,6.99626168224299,1.85455445544554
"FALSE POSITIVE",2711123,"K04953.01",1,0.1645,14340,0,16.27,-0.01706,0.3232,35.89,0,0,0,0.1121,0,9.7354211663067,14.7230769230769,24.8931512561243,0,0,0.155555555555556,1.00990990990991,63.9130434782609,0,56.8407692307692
