"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_incl","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",9590976,"K00710.01",1,82.16,0.8235,0.154,7633,942.86,1.689,16,67780,8.025,-0.1378,0.5566,2.745,0.5888,0.05217,3.176,1.046,-0.19986,0,41.528,19.535849,0.003287,0.0001442,2.60354094214353,17.3713550600343,0.566593083149375,40.5254777070064,5.14121510673235,3.1181295059197,22.4444444444444,-0.8,0.0150779816513761,0.106755852842809,3.14847161572052,0.248663101604278
"CANDIDATE",9590976,"K00710.02",2,84.94,0.8688,0.1454,3921,504.92,1.689,16,60750,12.14,-0.15,0.6434,3.627,1.433,0.1551,12.46,1.168,-0.15767,0,0.77363,19.535839,-0.3728,2.305e-05,2.00693000693001,8.3672480620155,0.299608489594065,19.4522079373952,5.13933933933934,3.11813746680664,22.4444444444444,-0.8,-0.853089244851259,1.26744966442953,0.369983948635634,0.287783410138249
"CANDIDATE",9590976,"K00710.03",3,81.38,0.8049,0.07352,7232,1452.61,1.689,16,57570,10.61,-0.3209,0.7368,-0.8378,0.2754,0.2213,7.275,1.218,-0.25796,0,16.235,19.535848,-0.05993,8.386e-05,1.28845846006083,16.4983001457018,0.321328671328671,15.9087182290243,5.14061544732016,3.1181256171382,22.4444444444444,-0.8,-0.114370229007634,-0.647698744769874,2.00622009569378,1.26928034371643
"CANDIDATE",9597345,"K00711.01",1,89,0.7038,0.3372,1339,14.84,1.046,16,68790,28.53,-0.004168,0.6424,3.151,2.071,0.05291,90.75,1.621,-0.030922,0,5.8738,19.694194,0.2813,-0.0002098,2.34834834834835,24.0151515151515,1.06573957016435,58.0416666666667,7.52450980392157,4.69620253164557,39.9090909090909,2.53333333333333,1.4065,1.52922374429224,-1.11005291005291,0.674201680672269
"CANDIDATE",9597345,"K00711.02",2,77.62,0.8995,0.2432,9097,423.56,1.046,16,66440,11.56,-0.2087,0.6237,2.388,2.177,0.0575,4.227,1.464,-0.19071,0,0.38847,19.694193,0.2366,1.497e-05,6.64327917282127,11.4142499104905,0.707593831830084,40.309921513383,7.52619515389653,4.69682856509204,39.9090909090909,2.53333333333333,0.791304347826087,0.0280512048192771,0.224774774774775,0.84236559139785
"CANDIDATE",9597345,"K00711.03",3,89.38,0.7398,0.5234,728.3,3.79,1.046,16,58110,53.33,-0.02763,0.6588,-21.7,0.4644,0.1149,830.8,2.201,0.038281,0,7.766,19.694183,-0.1287,-0.0003385,2.48421759570181,19.7517020424509,0.915194964154572,34.6117021276596,7.5255338904364,4.67901234567901,39.9090909090909,2.53333333333333,-0.407278481012658,1.57676240208877,-1.33794466403162,2.18812030075188
"FALSE POSITIVE",9640976,"K00712.01",1,76.29,0.9014,0.1347,10350,639.26,0.836,7,68700,41.41,-0.2713,0.8156,0.9917,2.086,0.1062,17.05,1.709,-0.27865,0,472.19,19.199325,-3.391,0.0004607,3.97267518730718,7.98544618919954,0.418452935694315,25.1777575205105,4.77360738754841,3.08359461675751,26.8235294117647,-0.533333333333333,-9.82898550724638,-8.88826815642458,9.30707070707071,6.25204872646733
"FALSE POSITIVE",9640985,"K00713.01",1,75.88,0.9023,0.1746,10700,2466.74,1.254,7,67200,18.92,0.9889,0.7103,1.15,0.05076,0.2791,2.665,1.365,-0.10727,0,4539.7,19.199651,-3.306,0.00222,8.50424128180961,12.856298048492,0.895384615384615,43.733022894839,3.72628008056822,2.47567719467277,21.65,-1,-14.7589285714286,-43.273127753304,43.1906614785992,22.2488636363636
"CANDIDATE",9702072,"K00714.01",1,84.71,0.811,0.1891,6177,213.46,0.865,23,73600,16.34,0.1087,0.6281,2.994,0.8208,0.01469,2.8,1.763,-0.00025266,0,26.698,19.200543,0.07006,-4.983e-05,11.2795549374131,39.7358943577431,2.61296117175625,151.505490612823,9.4674444862627,5.27974276527331,45.5,2.13333333333333,0.950610583446404,4.60491803278688,-0.906,0.307707454289733
"FALSE POSITIVE",9834719,"K00715.01",1,79.16,0.9,0.6693,13410,1546.3,0.966,7,91660,22.63,0.2691,0.7808,0.1748,15.57,0.002951,0.09769,-18.47,-0.12533,0,163.69,19.561758,-0.00299,0.0003058,783.289817232376,429.132826827351,43.8310412573674,461.941747572815,3.56381596048869,2.3129506087893,19.5217391304348,-0.457142857142857,-0.326419213973799,-39.4150731158605,0.749509803921569,0.182739520958084
"CANDIDATE",9846348,"K00716.01",1,88.58,0.9649,1.158,660.3,33.6,0.908,7,53980,62.19,-0.01763,0.6907,18.68,0.5101,0.02986,29.66,1.743,-0.057766,0,4.2005,19.83281,-0.01289,-0.0001006,62.8599348534202,52.7322404371585,52.7322404371585,56.1558441558442,3.73073630136986,2.43478260869565,20.5,-1.13333333333333,-0.11017094017094,0.0377118644067797,-0.255329949238579,2.58861386138614
"CANDIDATE",9873254,"K00717.01",1,87.26,0.8671,0.2114,2303,106.45,1.28,16,67070,21.66,0.001783,0.5594,8.731,3.383,0.08241,30.34,1.56,-0.071449,0,5.6564,18.814211,0.5816,0.000125,2.95736698499318,8.37445942508267,0.441151919866444,32.4182839632278,6.3448275862069,3.85409123823316,30.3571428571429,2.13333333333333,1.22442105263158,-1.58599508599509,1.20192307692308,0.126370212765957
"CANDIDATE",9873254,"K00717.02",2,86.84,0.3023,0.007484,17270,4412.08,1.28,16,65330,3.708,-0.5589,0.5076,0.6191,0.0002003,0.2037,1.154,0.06162,-0.36875,0,9.2404,18.814274,2.926,1.958e-05,0.0323039110921137,17.530399536769,0.143536632144227,9.49936143039591,6.34562841530055,3.85469159531714,30.3571428571429,2.13333333333333,2.32222222222222,-0.62962962962963,0.488279301745636,0.731676136363636
"CANDIDATE",9884104,"K00718.01",1,80.02,0.8856,0.3145,8291,690.12,1.495,16,70100,19.49,-0.1094,0.6411,2.486,0.5898,0.03662,3.025,1.604,-0.063703,0,3.9515,19.249268,0.1155,3.284e-05,15.1540041067762,24.9471458773784,1.87985654512851,65.4791154791155,5.22619047619048,3.34652313063718,26,1.73333333333333,0.813380281690141,-0.166962962962963,0.643921568627451,0.899236641221374
"CANDIDATE",9884104,"K00718.02",2,86.85,0.8621,0.5445,2496,81.73,1.495,16,62310,43.52,-0.01955,0.6538,15.52,0.6862,0.05721,40.12,2.61,-0.27128,0,4.7795,19.249264,-0.03544,0.0001026,17.2661726416984,34.0099833610649,2.67304860088365,50.2552415679125,5.22698612862547,3.34684684684685,26,1.73333333333333,-0.210952380952381,-0.75375,1.12871287128713,0.619590643274854
"CANDIDATE",9884104,"K00718.03",3,87.9,0.9257,0.8397,1130,30.22,1.495,16,59650,60.95,-0.02988,0.6848,27.14,0.001297,0.1836,199.3,2.427,-0.57245,0,13.987,19.249256,-0.3563,0.0002546,30.6218987760503,19.9522445081184,2.27130105490939,25.1899592944369,5.22714203565267,3.34662236987818,26,1.73333333333333,-0.986980609418283,-1.79161849710983,1.95846153846154,0.8994140625
"CANDIDATE",9950612,"K00719.01",1,87.59,0.8976,0.1978,1929,27.92,0.639,42,77640,16.98,-0.01389,0.7772,4.991,3.916e-05,0.03518,14.41,2.299,-0.15367,4,5.0046,19.433742,-0.09221,8.827e-05,12.1824104234528,14.1527655838455,1.29790026246719,74.0192841104213,24.129074744814,10.1159420289855,154.333333333333,-1.73333333333333,-0.635931034482759,-3.85564516129032,1.24323943661972,0.90551724137931
"CANDIDATE",9950612,"K00719.02",2,88.42,0.8889,0.5299,1229,3.2,0.639,42,75740,28.13,-0.004198,0.6271,-4.809,2.008,0.08097,303.1,2.416,-0.55352,1,4.5124,19.43374,-0.1921,-0.0001093,16.2802197802198,24.2007926023778,1.90954954954955,39.3083003952569,24.1310160427808,10,154.333333333333,-1.73333333333333,-0.70625,-0.2044,-1.2024202420242,0.438409703504043
"CANDIDATE",9950612,"K00719.03",3,84.35,0.8988,0.1117,3980,78.51,0.639,42,74400,12.48,0.01941,0.6523,-0.4563,1.15,0.07463,13.85,1.372,-0.074665,3,4.0258,19.43373,-0.5439,3.44e-05,3.6911704312115,8.11665842807711,0.394003527336861,31.9229157938835,24.1247929320817,10.1042471042471,154.333333333333,-1.73333333333333,-1.58571428571429,-1.8708904109589,0.771300448430493,1.08389473684211
"CANDIDATE",9950612,"K00719.04",4,87.19,0.9352,0.5444,1444,6.14,0.639,42,71710,30.7,-0.04101,0.7341,3.617,1.466,0.1073,294.7,2.773,-0.19253,1,3.9975,19.433739,-0.2181,-8.726e-05,23.1485148514851,15.0400534045394,1.47135135135135,25.0276310941913,24.1235521235521,10.0655737704918,154.333333333333,-1.73333333333333,-0.487919463087248,0.2864,-1.13767926988266,1.99007168458781
"CANDIDATE",9963524,"K00720.01",1,85.31,0.83,0.2987,4313,129.72,0.81,16,77620,12.92,-0.03358,1.033,3.659,0.8717,0.03112,2.104,0.526,-0.078291,0,37.371,19.776981,-0.0996,0.0001316,19.253073532823,41.5801704105345,3.8348953652587,109.508460918614,15.3931107020773,7.90975609756098,75.6666666666667,-0.266666666666667,-1.4625550660793,-4.41640866873065,1.22990654205607,0.470885906040268
"CANDIDATE",9963524,"K00720.02",2,87.52,0.8031,0.2385,2140,60.83,0.81,16,64180,34.38,-0.02243,0.7165,3.219,0.3955,0.04269,15.13,1.892,-0.13064,0,20.655,19.776979,-0.1904,-6.548e-06,6.31367924528302,21.4717581543357,1.54368932038835,71.5667311411992,15.3907093986316,7.91027308192458,75.6666666666667,-0.266666666666667,-1.74678899082569,-1.7747572815534,-0.0503692307692308,1.24079718640094
"CANDIDATE",9963524,"K00720.03",3,89.16,0.6961,0.1289,983.4,27.19,0.81,16,61450,57.89,-0.02637,0.686,5.588,0.4175,0.07625,67.93,1.598,-0.15879,0,11.844,19.776984,-0.01378,-0.0002792,1.08663752731814,11.163600198906,0.514365522745411,48.3506126295947,15.3966534248224,7.90406976744186,75.6666666666667,-0.266666666666667,-0.0810588235294118,0.510858895705521,-1.50918918918919,1.02954545454545
"CANDIDATE",9963524,"K00720.04",4,81.58,0.8438,0.1474,5916,334.59,0.81,16,66460,19.37,-0.1192,0.6903,-0.45,0.6411,0.06201,4.115,1.402,0.00050457,0,24.214,19.776971,-0.4678,3.18e-05,3.94114899579636,13.3230389129092,0.714493456131847,44.1533831233976,15.3927364864865,7.90992907801418,75.6666666666667,-0.266666666666667,-2.70404624277457,-1.61017964071856,0.472511144130758,0.904702702702703
"CANDIDATE",9964801,"K00721.01",1,84.25,0.847,0.4114,4147,113.08,1.171,32,53370,19.79,-0.114,0.7956,1.267,0.1074,0.05569,27.09,2.254,-0.05297,0,40.548,19.804558,-0.1053,-0.0001945,6.6327329678935,23.0167048804455,1.18456665706882,43.1267259895674,6.69267707082833,3.92775269190691,30.6428571428571,0,-0.398863636363636,-0.468831168831169,-2.98312883435583,0.81809756097561
"CANDIDATE",9965439,"K00722.01",1,88.07,0.8686,0.6363,1555,28.27,1.227,23,53210,30.31,0.04055,0.6818,7.445,5.903,0.06369,117.1,2.136,-0.12585,0,2.2557,19.817262,-0.4346,6.639e-05,14.9398004815961,28.7930367504836,2.20707596253902,42.0161290322581,6.28038301006629,3.88324175824176,30.5714285714286,-0.5,-1.59194139194139,-0.955709342560554,0.484598540145986,0.284484745762712
"CANDIDATE",10002866,"K00723.01",1,87.75,0.9101,0.4221,1814,68.74,0.843,7,78350,95.55,-0.1912,0.9746,0.8031,2.169,0.04213,19.62,2.417,-0.011708,0,6.4607,19.193739,-0.05245,-0.0003867,50.8719955282281,27.2713057075841,4.30099857346648,63.4452463131472,5.32759643916914,3.3207729468599,30.4,0.48,-0.366783216783217,0.621832061068702,-1.09546742209632,0.669990099009901
"CANDIDATE",10002866,"K00723.02",2,84.54,0.8609,0.2503,4896,241.03,0.843,7,75160,33.16,0.01622,0.6198,0.3958,0.604,0.03241,3.475,1.402,-0.039599,0,5.001,19.193744,0.1376,-0.0001439,13.0104276862627,19.5538057742782,2.0120578778135,73.3021077283372,5.32666666666667,3.32088729677597,30.4,0.48,1.075,0.0450423728813559,-0.861676646706587,0.596623067776457
"CANDIDATE",10002866,"K00723.03",3,89.03,0.6451,0.3,1715,17.55,0.843,7,72560,104.3,0.08499,0.6441,-1.015,3.828,0.0659,129.5,2.052,-0.12939,0,1.0286,19.19374,0.009304,0.0001444,1.7129580456718,19.2752408881441,1.06837606837607,58.7385019710907,5.32533733133433,3.31758034026465,30.4,0.48,0.0596410256410256,-1.32937062937063,0.445679012345679,1.0908341915551
"FALSE POSITIVE",10005020,"K00724.01",1,82.75,0.8754,0.3478,6832,189.55,0.983,7,68800,21.62,0.04317,0.6202,4.618,0.1743,0.07896,12.01,1.451,-0.021797,0,5384.5,19.265743,14.13,0.006086,6.45575221238938,12.2824450466727,0.889969293756397,35.3793103448276,4.15042253521127,2.59479808350445,22.45,0.7,36.2307692307692,-37.1641791044776,36.6626506024096,72.8071808510638
"FALSE POSITIVE",10068383,"K00725.01",1,83.12,0.9452,2.27,8294,78.96,0.744,7,109300,800.3,-0.02271,0.7471,3.781,0.2806,0.03076,16.34,4.283,-1,0,113.78,19.267057,0.1185,0.0003075,66.376404494382,183.098023396531,183.064516129032,215.353938185444,8.00278357689631,4.62565905096661,46.1,-0.666666666666667,3.4149855907781,7.39763779527559,0.152985074626866,3.42545710267229
"CANDIDATE",10157573,"K00726.01",1,80.19,0.9806,1.239,3356,493.99,1.101,7,53160,53.34,-0.05851,0.5896,-1.182,0.2408,0.05416,3.792,0.9015,-0.044848,0,24.119,19.828826,0.9413,-7.459e-05,34.8719772403983,25.4595871418301,25.4467036352434,27.7014281864727,3.78901373283396,2.45656173852504,21,-0.466666666666667,3.66264591439689,-0.210483870967742,-0.257206896551724,9.12795591182365
"FALSE POSITIVE",10191070,"K00727.01",1,60.77,0.9018,0.1834,23680,571.58,0.661,7,71620,2.635,-1.286,0.4998,0.2604,0.03774,0.1348,0.5874,-0.1856,-0.76035,0,345.92,18.924541,-18.52,0.0002157,1.77589602205593,3.51866353432524,0.183638730349454,11.285367825384,13.0461329715061,6.04398857988791,76.8333333333333,-1.46666666666667,-15.9655172413793,-1.26078431372549,1.50839160839161,5.53532608695652
"CANDIDATE",10221013,"K00728.01",1,86.69,0.9258,1.042,2269,262.22,1.076,7,54410,87.78,-0.01798,0.6787,4.447,0.03622,0.01006,1.803,0.8807,0.017963,0,28.11,19.776153,-0.006838,-0.001125,99.6233724308619,135.700325732899,135.747785304846,176.267130737437,3.63292336802271,2.25062226418333,20.1818181818182,0.2,-0.164375,-1.9673640167364,-0.792253521126761,0.32798825256975
"FALSE POSITIVE",10225800,"K00729.01",1,76.98,0.9005,0.2542,9278,1794.66,1.019,7,54070,26.76,-0.1861,0.7132,0.8863,1.641e-05,0.06035,0.5223,-1.361,-0.023436,0,680.89,19.866723,1.517,-0.003695,19.0420807781772,14.6912704045422,1.94640122511485,46.4804469273743,4.14010677883838,2.56996792301524,22.3,0.466666666666667,6.77232142857143,14.1598173515982,-12.3578595317726,24.0035460992908
"CANDIDATE",10227020,"K00730.01",1,78.28,0.9748,4.227,3895,110.6,1.248,26,50390,121.9,-0.182,0.8294,-1.377,2.691,0.1269,39.7,1.744,-0.35925,0,2.7031,19.887894,0.1485,-0.0002885,48.74,20.576782672183,20.5693430656934,11.2417919159492,6.52362846279196,4.09781400518711,30.5,1.06666666666667,0.342165898617512,0.480470588235294,-0.761213720316623,0.532798507462687
"CANDIDATE",10227020,"K00730.02",2,79.31,0.9778,4.672,3271,75.33,1.248,26,46330,39.06,0.05877,0.6337,-4.358,0.2026,0.1942,28.71,1.062,-0.32268,0,6.5631,19.887922,1.189,-0.0004226,42.8108581436077,13.0448136255759,13.0429927414852,5.10953346855984,6.52173913043478,4.09624796084829,30.5,1.06666666666667,1.61989100817439,0.925761772853186,-1.04088669950739,1.69832524271845
"CANDIDATE",10227020,"K00730.03",3,83.26,0.8446,0.3731,3857,190.16,1.248,26,43420,77.07,-0.3737,0.8426,2.854,0.2141,0.2202,53.63,1.482,-0.52021,0,1.3728,19.887885,-0.1649,0.000131,1.90611600090273,6.45206362854686,0.346747211895911,15.2531351602415,6.52207977207977,4.09739280327516,30.5,1.06666666666667,-0.205354919053549,-0.717402269861286,0.5,1.12149333333333
"CANDIDATE",10227020,"K00730.04",4,72.97,0.9602,1.331,5184,279.16,1.248,26,40140,49.3,-0.4323,0.9101,-0.8923,0.3952,0.1702,21.09,2.016,-0.49518,0,0.075501,19.887894,0.1336,-1.214e-05,49.9064449064449,11.411743051721,1.80327868852459,14.5246753246753,6.52113891285591,4.09685940710302,30.5,1.06666666666667,0.154988399071926,-0.149116607773852,-0.0510084033613445,0.563828451882845
"FALSE POSITIVE",10259031,"K00731.01",1,80.98,0.9902,1.661,4613,145.95,0.848,7,79560,237.9,-0.1729,0.7011,4.315,0.6318,0.02659,19.78,0.872,-0.064006,0,57076,18.978031,-12.72,-0.06975,19.2570984052898,31.1830985915493,31.198347107438,53.2908704883227,5.05806451612903,3.18807339449541,28.4375,-0.666666666666667,-75.7142857142857,248.563829787234,-215.94427244582,87.7979041916168
"CANDIDATE",10265898,"K00732.01",1,72.82,0.9,0.1906,14830,1436.02,0.954,7,69200,13.35,-1.429,0.8591,0.4361,0.0001773,0.1394,0.6005,-0.9789,-0.58692,0,1.9085,19.221867,0.2613,-4.824e-05,7.13719270420301,8.11565304087737,0.748625294579733,31.9974143503555,4.4293893129771,2.7930524759793,25,1.53333333333333,0.85953947368421,-0.171023890784983,-0.325945945945946,0.338751472320377
"CANDIDATE",10265898,"K00732.02",2,82.15,0.8822,0.1961,5162,213.99,0.954,7,55850,53.53,-0.1456,0.665,0.6375,0.2538,0.393,45.78,0.7374,-0.25767,0,3.0471,19.221847,-0.4577,-0.0001782,1.29849867530174,3.3248864956182,0.167035775127768,10.6042998256827,4.43109801031687,2.79323848061611,25,1.53333333333333,-0.398,0.760642201834862,-0.891,2.61311926605505
"CANDIDATE",10265898,"K00732.03",3,81.04,0.9116,0.147,4836,398.63,0.954,7,51510,32.15,-0.297,0.6085,2.367,2.719,0.2798,16.62,0.4888,-0.25604,0,1.344,19.22184,-0.7273,0.0001035,1.20773714891362,1.85686839577329,0.111279333838002,7.57742257742258,4.42936148818502,2.793091367713,25,1.53333333333333,-0.512183098591549,-0.605474452554745,0.497596153846154,2.09740680713128
"CANDIDATE",10271806,"K00733.01",1,84.26,0.8766,0.471,5268,78.1,0.679,16,71100,81.06,-0.056,0.6461,2.24,0.01758,0.03426,14.7,2.88,-0.069862,1,1.3275,19.395619,0.01913,-0.0001833,25.1174785100286,26.1964285714286,3.27994428969359,60.0383141762452,16.4515211828263,8.16091954022988,92.8,-2.26666666666667,0.0951741293532338,0.627894736842105,-0.55210843373494,0.565635775862069
"CANDIDATE",10271806,"K00733.02",2,87.74,0.7496,0.2504,2914,32.83,0.679,16,66460,106.3,0.006834,0.7363,7.85,0.08382,0.06814,64.68,2.011,-0.20158,0,3.1404,19.395618,-0.0429,0.0003539,1.84767069263002,10.187149095446,0.638124362895005,40.6926406926407,16.4516129032258,8.16666666666667,92.8,-2.26666666666667,-0.138834951456311,-0.902033898305085,0.846650717703349,1.12739495798319
"CANDIDATE",10271806,"K00733.03",3,79.53,0.9007,0.2632,7430,182.65,0.679,16,64340,43.74,0.01969,0.5969,1.734,0.8694,0.1354,11.81,1.535,-0.15363,1,4.5468,19.395606,-0.4731,0.0002194,4.94346871569704,5.86342422009334,0.512760568868108,20.2458628841608,16.4521739130435,8.16130473637176,92.8,-2.26666666666667,-0.844821428571429,-0.961509433962264,0.958078602620087,0.970628019323672
"CANDIDATE",10271806,"K00733.04",4,89.27,0.7354,0.1075,864,16.94,0.679,16,57330,197.9,-0.07298,0.6515,6.592,0.2743,0.2202,357,0.4987,-0.29474,1,2.7823,19.395636,0.6387,0.0004552,0.320715220235499,2.62316715542522,0.121113114015322,16.0868758121403,16.4459745762712,8.14423076923077,92.8,-2.26666666666667,0.810532994923858,-0.701208053691275,0.681437125748503,0.393117154811715
"CANDIDATE",10272442,"K00734.01",1,87.03,0.8103,0.6937,3519,34.13,0.91,7,68150,39.87,0.05826,0.6514,-5.122,0.9598,0.07241,53.59,1.569,-0.03418,0,2.307,19.413158,0.2025,-0.000201,10.9352226720648,31.6441164411644,2.57881040892193,48.6824475212148,4.06342182890855,2.67057902973396,23.7894736842105,-0.533333333333333,0.695876288659794,-1.25884476534296,-0.638095238095238,2.67266233766234
"CANDIDATE",10272442,"K00734.02",2,88.97,0.9849,1.633,406.9,8.4,0.91,7,64830,166.4,-0.01798,0.6665,11.49,1.121,0.3318,649.2,0.3202,-0.069242,0,1.5084,19.413141,-0.4372,0.0004482,8.70822281167109,6.40588235294118,6.40392156862745,6.2779632721202,4.06387128230132,2.67515923566879,23.7894736842105,-0.533333333333333,-0.367394957983193,-0.964102564102564,0.477825159914712,1.214375
"CANDIDATE",10287242,"K00735.01",1,85.38,0.9568,3.256,2351,18.17,0.707,7,75400,130.7,0.04974,0.8464,2.541,0.4896,0.1034,66,2.226,-0.18831,0,2.515,19.779549,-0.3155,0.0003235,59.318040917545,36.3854748603352,36.3839535143591,25.028875028875,10.5255023183926,5.28197674418605,57.125,-1.71428571428571,-1.34255319148936,0.955384615384615,0.366780045351474,1.06134453781513
"CANDIDATE",10340423,"K00736.01",1,88.12,0.8343,0.4265,2046,6.79,0.602,42,68520,123.4,0.07885,0.6524,4.981,4.104,0.08857,127.3,2.447,-0.044992,0,3.0845,19.47961,0.427,-0.000579,6.63723150357995,12.6957776975821,1.27123695976155,35.6208400275419,28.320500481232,10.9516129032258,233.5,-0.4,0.889583333333333,0.921729490022173,-0.779273216689098,0.839253112033195
"CANDIDATE",10340423,"K00736.02",2,83.95,0.8989,0.3684,4528,26.67,0.602,42,66690,66.94,-0.09959,0.5869,-0.6094,0.6413,0.1224,43.33,1.832,-0.039899,0,6.3261,19.479578,-0.767,-0.0004979,6.08186738836265,6.40954613253782,0.63869625520111,19.288415262977,28.3309489747258,10.8857142857143,233.5,-0.4,-0.870601589103292,1.14814814814815,-1.08711790393013,0.431845730027548
"FALSE POSITIVE",10345478,"K00737.01",1,86.7,0.9169,1.234,2500,32.25,0.735,7,68340,292.8,-0.07933,0.6096,0.5875,1.677,0.02478,69.75,5.222,0.035242,0,17.537,19.608066,-0.002302,-0.0008886,186.437576250508,76.7006109979633,12.315369261477,87.4594594594595,8.30757341576507,4.91615853658537,57.5,-0.933333333333334,-0.0221346153846154,2.08362068965517,-1.54539130434783,1.71864864864865
"CANDIDATE",10358759,"K00738.01",1,81.56,0.9814,2.217,3215,86.54,0.87,51,55250,46.51,-0.004338,0.6829,0.5108,0.01449,0.07316,9.922,0.8777,-0.076402,0,43.127,19.889883,-0.1965,-0.001338,24.3523573200992,22.6288922919857,22.6293763396958,24.5415778251599,15.3772795716915,7.44750430292599,90.8,-0.4,-0.577941176470588,2.92330097087379,-3.3037037037037,1.50475935828877
"CANDIDATE",10358759,"K00738.02",2,81.62,0.985,2.632,2805,61.94,0.87,51,51260,47.78,-0.09995,0.6327,2.976,2.159e-05,0.08697,17.63,0.6695,-0.0041302,0,22.509,19.889881,-0.2638,-0.0009964,18.7762104460541,16.48090169067,16.48090169067,18.007342443402,15.3715498938429,7.45367027677497,90.8,-0.4,-0.573478260869565,2.07071428571429,-2.47245657568238,0.270811428571429
"CANDIDATE",10386984,"K00739.01",1,77.23,0.8435,0.1394,13260,136.51,0.525,42,68130,44.44,0.152,0.5614,0.8152,0.08272,0.05608,3.36,1.346,-0.24723,0,6.6493,18.86557,-0.5747,-0.0001862,4.01284490960989,9.70716510903427,0.726798748696559,42.9300911854103,14.8850118953212,7.82292263610315,94.4,0.8,-2.44553191489362,-1.32488687782805,-1.14938271604938,0.479082644628099
"CANDIDATE",10395381,"K00740.01",1,87.95,0.8461,0.342,2000,16.4,0.687,7,68940,75.4,-0.0415,0.6941,9.645,0.872,0.08777,105.5,2.149,-0.092101,0,14.96,19.173905,0.9146,-0.0005387,4.6209721463681,10.0268096514745,0.810042633822833,33.2272390821614,11.4448669201521,5.85714285714286,77.3333333333333,-0.533333333333333,2.14694835680751,1.51,-1.38840206185567,0.446791366906475
"FALSE POSITIVE",10418797,"K00741.01",1,88.57,0.8464,2.305,1697,31,0.905,7,63970,785.3,-0.1179,0.6911,16.99,1.424,0.002987,23.89,2.71,-0.091881,0,318.66,19.797149,-0.03836,0.003544,193.817265857568,653.023651040929,652.789578023223,716.228805664244,4.26641949152542,2.69799825935596,22.65,0.233333333333333,-2.92824427480916,-3.67165354330709,0.440248447204969,0.365268656716418
"FALSE POSITIVE",10419211,"K00742.01",1,86.81,0.9555,1.813,2629,75.98,0.848,7,57170,745.3,-0.1678,0.6947,5.151,2.033,0.004748,12.97,2.676,0.04401,0,0.22289,19.805331,0.06753,0.0001174,55.5523255813954,307.372881355932,307.340227157145,553.808202281838,4.50645161290323,2.90999617004979,25.2777777777778,-0.666666666666667,2.8736170212766,-1.66593886462882,0.0531221719457014,0.19295690936107
"FALSE POSITIVE",10464078,"K00743.01",1,84.97,0.8087,2.937,7902,17.73,0.68,7,139200,1236,-0.04663,0.7807,12.25,0.06033,0.05309,174.7,7.435,-0.33653,0,6.0574,19.283882,0.03777,-0.0001528,307.023538344723,353.043984852898,65.208703374778,298.188298188298,11.1524500907441,5.62857142857143,65.5714285714286,-1.54285714285714,1.61410256410256,-0.231,-0.121269841269841,0.136894117647059
"FALSE POSITIVE",10480982,"K00744.01",1,88.3,0.92,2.394,2402,56.09,0.947,7,69490,100.7,-0.027,0.6365,9.284,13,0.00122,0.7692,-0.5968,-0.25865,0,38.744,19.720965,-0.1235,-0.001731,51.1964385086255,1131.6473646892,1131.91489361702,1730.58933582788,3.71361132966168,2.45363079615048,21.4285714285714,-0.628571428571429,-22.4545454545455,-47.4555160142349,-0.13015037593985,0.087711509715994
"FALSE POSITIVE",10480982,"K00744.02",2,61.5,0.9089,0.2724,16260,1118.12,0.947,7,53030,15.04,-0.3472,0.6862,0.6266,0.04246,0.2286,5.588,0.8858,-0.53452,0,24.419,19.720894,-2.708,-0.0001914,3.11373758136348,5.30972328002031,0.301127570196772,12.006094464195,3.71385083713851,2.45395487665701,21.4285714285714,-0.628571428571429,-3.07727272727273,1.4647577092511,-1.78878504672897,9.20044150110375
"FALSE POSITIVE",10485250,"K00745.01",1,88.23,0.4147,0.9783,6133,29.66,0.786,7,77130,602.9,-0.04375,0.7143,6.382,6.438,0.03282,66.27,5.694,-0.78602,0,23.583,19.810293,-0.09191,0.0008186,9.63522304832714,208.941124780316,20.2044609665428,228.559176672384,9.93934142114385,4.95158597662771,50.2222222222222,-0.666666666666667,-2.91777777777778,-7.29737609329446,0.437754010695187,0.597185185185185
"CANDIDATE",10526549,"K00746.01",1,85.8,0.8564,0.4459,4120,41.95,0.696,7,67310,28.91,-0.03727,0.6416,-1.737,3.828,0.0287,11.22,1.694,-0.10883,0,6.5862,19.209215,-0.04874,0.0001896,14.9328683522232,23.8219544846051,2.38321753073223,73.1316725978648,12.1886549895549,5.90845070422535,65.4285714285714,-1,-0.255183246073298,1.22363636363636,0.873732718894009,0.698625146886017
