"koi_disposition","kepid","kepoi_name","tce_model_dof","tcet_period","tcet_model_dof","tce_rb_tpdur","tce_rb_tcount2","tce_fwm_sdec","tce_fwm_pdeco","tce_prad_sn"
"CANDIDATE",5531953,"K01681.04",4699,3.53108,7701,3,0,40.729879,-0.0004189,2.12113152804642
"CANDIDATE",6034945,"K01683.01",6545,9.11509,10370,12,0,41.392728,-7.184e-05,2.26340785358508
"FALSE POSITIVE",6048024,"K01684.01",468.1,62.8155,704,6,0,41.329875,-0.0004361,2.61847195357834
"CANDIDATE",6049190,"K01685.01",1248,70.4679,1758,12,0,41.393783,0.0003591,3.05370219690806
"CANDIDATE",6198999,"K01687.01",7710,3.93246,11040,6,0,41.542785,-6.209e-05,4.50436339225778
"CANDIDATE",6310636,"K01688.01",36520,0.921031,32150,6,0,41.615301,7.463e-05,2.44017208927131
"FALSE POSITIVE",6312534,"K01689.01",21860,1.50776,32190,6,0,41.666298,-0.03613,10.3128093446842
"FALSE POSITIVE",6470917,"K01690.01",21560,1.50602,32240,6,0,41.886685,0.0003355,2.23857770980692
"FALSE POSITIVE",6611330,"K01691.01",626.5,35.1457,738,6,0,42.016432,0.002691,3.16794914687186
"CANDIDATE",6616218,"K01692.01",2966,5.96042,4168,6,0,42.075601,3.463e-05,8.44116006692694
"CANDIDATE",6616218,"K01692.02",5282,2.46109,9550,6,0,42.075812,-5.718e-05,2.85601935874168
"CANDIDATE",6696462,"K01693.01",5740,3.40372,9476,3,0,42.126502,0.0002571,3.74472573839662
"CANDIDATE",6699368,"K01694.01",5283,3.69033,8725,3,0,42.139171,0.0001387,2.28120516499283
"CANDIDATE",6803855,"K01695.01",1151,71.4499,2229,12,0,42.247045,0.0003382,2.57548845470693
"FALSE POSITIVE",6891366,"K01696.01",26690,1.75255,32070,12,0,42.393807,-0.0002418,2.52087039824825
"FALSE POSITIVE",6891637,"K01697.01",28990,1.75255,31260,12,0,42.394537,9.068e-05,6.36475916014821
"FALSE POSITIVE",6975615,"K01698.01",16750,2.06534,25950,6,0,0,-0.01729,2.89974937343358
"FALSE POSITIVE",7137725,"K01699.01",21370,2.25352,32380,6,0,42.67361,-8.463e-05,4.30131004366812
"CANDIDATE",7220429,"K01700.01",4769,8.03758,8120,6,0,42.768276,3.367e-05,2.64498365169506
"CANDIDATE",7222086,"K01701.01",8036,2.43901,17670,3,0,42.77705,1.269e-05,4.21144098479363
"CANDIDATE",7304449,"K01702.01",12430,1.53819,31350,3,0,42.86655,0.0003513,3.76381498158002
"FALSE POSITIVE",7380829,"K01703.01",29070,3.17458,32060,12,0,42.959142,-0.005075,3.44525808180032
"CANDIDATE",7386827,"K01704.01",3674,10.4189,6115,6,0,42.957474,-0.0002353,3.12437008667607
"CANDIDATE",7522911,"K01705.01",3858,20.4999,6443,12,0,43.122207,-0.0007899,2.85439746778205
"CANDIDATE",7626370,"K01706.01",12370,1.92145,32180,3,0,43.271946,6.138e-05,3.47626977518734
"CANDIDATE",7703955,"K01707.01",1147,96.1085,1992,24,0,43.363505,-2.108e-05,7.09043736100816
"CANDIDATE",7703955,"K01707.02",405,265.473,724,24,0,43.364036,-0.001995,6.44612768588654
"CANDIDATE",7750419,"K01708.01",1207,32.7737,1705,6,0,43.471812,-0.0001687,4.1034188034188
"FALSE POSITIVE",7768952,"K01709.01",1355,22.4683,2368,6,0,43.451766,-0.0007138,1.28742780986228
"CANDIDATE",7815744,"K01710.01",1923,14.2045,2717,6,1,43.538323,0.0007265,3.71473628876818
"CANDIDATE",7955580,"K01711.01",852.3,55.6736,1235,6,1,43.755378,-0.0003382,3.08714571327767
"FALSE POSITIVE",8162790,"K01712.01",3576,10.1611,5383,6,2,44.091042,-0.000991,3.63919667590028
"CANDIDATE",8230616,"K01713.01",8720,2.24049,14340,3,17,44.184048,-3.68e-05,3.94190871369295
"CANDIDATE",8230616,"K01713.02",4173,6.82773,7097,6,6,44.183931,0.0001834,6.05833956619297
"CANDIDATE",9655129,"K01714.01",18420,2.74402,26150,12,0,46.374068,-9.419e-05,6.69227486128895
"CANDIDATE",9836959,"K01715.01",779.3,105.016,1200,12,0,46.675069,0.000201,6.45201238390093
"CANDIDATE",9838949,"K01716.01",7330,4.88084,11060,6,0,46.6193,-9.048e-05,2.94155634484985
"CANDIDATE",9895006,"K01717.01",3440,10.5613,5136,6,0,46.736223,0.0004256,3.59050445103858
"CANDIDATE",9896558,"K01718.01",1239,67.6677,1901,24,0,46.71459,0.0001156,2.91609589041096
"CANDIDATE",9896558,"K01718.02",805.8,153.347,1389,24,0,46.714919,-0.0003956,3.19743299358248
"FALSE POSITIVE",9899483,"K01719.01",30390,1.33255,32190,6,0,46.762393,-0.0003007,4.88389328063241
"CANDIDATE",10015937,"K01720.01",963.3,59.6583,1687,12,0,46.989689,-0.001633,9.90672696438666
"CANDIDATE",10019065,"K01721.01",1579,52.6291,2445,12,0,46.983834,0.000235,2.6137052759248
"CANDIDATE",10080248,"K01722.01",6573,14.8781,10960,12,0,47.026732,0.0002585,2.09174802728367
"CANDIDATE",10213902,"K01723.01",1534,59.6216,2282,12,0,47.275933,0.0001367,3.63937823834197
"CANDIDATE",10214162,"K01724.01",2853,17.424,4817,12,0,47.217555,-2.354e-05,3.07786135393373
"CANDIDATE",10905746,"K01725.01",1145,9.87856,1739,3,0,48.390949,-0.000187,7.08143074581431
"CANDIDATE",8242434,"K01726.01",1536,44.9645,2419,12,1,44.149872,0.0001375,12.9355354288759
"CANDIDATE",6185331,"K01727.01",2243,49.7711,3017,24,0,41.535028,-0.000182,4.09777424483307
"CANDIDATE",11820830,"K01728.01",2945,12.7318,4260,6,0,0,0,2.81972789115646
"CANDIDATE",6603756,"K01729.01",14020,5.20434,20330,12,0,42.058493,-0.004556,6.23137254901961
"FALSE POSITIVE",8460600,"K01730.01",7152,6.35211,10070,6,0,44.487805,0.05802,9.49144008056395
"CANDIDATE",8266276,"K01731.01",4782,2.59487,7965,3,0,44.159412,-0.0001875,2.65809589993051
"FALSE POSITIVE",8266276,"K01731.02",14220,0.837893,13990,3,1,44.160641,-0.001161,0.974447513812155
"CANDIDATE",6869184,"K01732.01",1670,43.3166,2533,12,0,42.380018,-0.0007417,4.44907407407407
"CANDIDATE",8396405,"K01733.01",1792,19.1811,2885,6,0,44.380315,-0.0003977,1.52540983606557
"FALSE POSITIVE",8845574,"K01734.01",11740,1.87815,16710,3,0,45.025628,-0.001762,6.59057219092796
"FALSE POSITIVE",3446451,"K01735.01",15170,1.28469,32060,3,3,38.623477,-0.005392,2.81827817689318
"CANDIDATE",6604328,"K01736.01",2206,31.0027,3348,12,0,42.09587,0.0004376,2.72426470588235
"CANDIDATE",4365645,"K01738.01",7217,4.16787,12950,6,0,39.446682,6.758e-05,3.99574597386813
"FALSE POSITIVE",6762829,"K01740.01",6683,18.7955,10450,24,0,42.279162,0.001087,11.3643067846608
"FALSE POSITIVE",8180020,"K01741.01",8502,5.80317,13910,12,0,44.052363,0.02618,4.22888888888889
"FALSE POSITIVE",9528420,"K01742.01",15750,4.70838,22610,12,0,46.159559,0.001173,3.25395503746878
"FALSE POSITIVE",6364327,"K01744.01",26180,5.24372,27090,31,0,41.747124,0.0001742,1.20683020683021
"FALSE POSITIVE",9574614,"K01745.01",19610,0.982092,32130,3,0,46.276301,-0.0003828,6.27918287937743
"CANDIDATE",8197343,"K01746.01",3557,11.7914,5468,6,0,44.028859,-0.0003317,2.24065040650406
"CANDIDATE",7032421,"K01747.01",979.8,20.5584,1604,3,0,42.579926,-0.0003114,1.20180722891566
"FALSE POSITIVE",7593110,"K01748.01",7059,3.54937,7453,6,0,43.264312,-0.0004292,3.63495945424122
"CANDIDATE",6786348,"K01749.01",1929,26.9642,2938,6,0,42.252493,0.0004267,1.42717258261934
"CANDIDATE",6209677,"K01750.01",6322,7.76847,9688,6,0,41.523285,-0.0001944,2.89752650176678
"CANDIDATE",6209677,"K01750.02",8250,2.53742,11910,3,0,41.523379,-0.0001065,1.35411069317571
"CANDIDATE",9729691,"K01751.01",3426,8.68935,4998,6,0,46.453655,5.036e-05,4.22441398744716
"FALSE POSITIVE",9729691,"K01751.02",1528,20.9966,2286,6,0,46.45354,0.0004387,0.969770935035674
"FALSE POSITIVE",8127586,"K01752.01",2444,16.6094,3791,6,0,43.934981,-0.004439,1.2774108322325
"FALSE POSITIVE",4950232,"K01753.01",16940,0.979447,27310,3,0,40.074892,-0.002948,3.08283233132933
"CANDIDATE",8651389,"K01754.01",1879,15.1359,2819,6,0,44.771761,9.2e-05,2.73803071364047
"FALSE POSITIVE",5302006,"K01755.01",7076,6.14631,10500,6,0,40.455275,0.03708,3.3357199681782
"FALSE POSITIVE",4851464,"K01757.01",8562,5.5483,12320,12,0,39.911335,0.006653,3.17317612380251
"CANDIDATE",6705142,"K01758.01",3823,5.59728,4812,3,0,42.16672,0.001133,3.8215836262146
"FALSE POSITIVE",3248019,"K01759.01",18350,1.33411,22720,6,0,38.369789,-0.03689,3.194874060981
"CANDIDATE",3967760,"K01760.01",5439,5.5242,7741,6,1,39.03195,5.217e-05,3.87446208636296
"CANDIDATE",3967760,"K01760.02",3740,8.7752,6429,6,0,39.032154,-0.0002323,2.32008919521589
"CANDIDATE",4067336,"K01761.01",1481,10.1274,2458,3,0,39.127096,-0.0003342,1.16015971606034
"FALSE POSITIVE",5387843,"K01762.01",22350,0.870693,32130,3,0,40.530369,-0.0002396,3.07439824945295
"FALSE POSITIVE",10491044,"K01763.01",17120,2.19906,23420,6,0,47.659082,0.002562,0.444584184876592
"CANDIDATE",11904734,"K01764.01",1250,12.6817,1898,3,0,50.256725,-0.0006445,5.61444866920152
"FALSE POSITIVE",8043714,"K01765.01",5453,6.815,7208,6,0,43.816444,-4.591e-05,4.34411226357535
"FALSE POSITIVE",3654950,"K01766.01",11240,4.06734,11790,12,0,38.736238,0.01158,7.75812064965197
"FALSE POSITIVE",8223328,"K01767.01",790.4,35.5162,745,6,0,44.102743,0.002597,8.08926780341023
"FALSE POSITIVE",4150390,"K01768.01",1069,55.2512,1004,12,0,39.297116,-0.00311,3.43504531722054
"FALSE POSITIVE",8444552,"K01769.01",39650,0.589048,32220,6,0,44.472922,-0.0003316,6.47295597484277
"FALSE POSITIVE",7918217,"K01770.01",1787,63.935,2881,24,0,43.690855,0.01993,2.3668358714044
"FALSE POSITIVE",11342573,"K01771.01",701.1,91.0567,801,12,0,49.141428,0.007945,3.02399314481577
"FALSE POSITIVE",3345675,"K01772.01",321.6,120.003,489,6,0,38.401934,0.000963,2.17843137254902
"FALSE POSITIVE",10153011,"K01773.01",1146,83.0977,1649,24,0,47.14284,0.0009313,7.93197278911565
"FALSE POSITIVE",11285136,"K01774.01",10940,2.36818,13750,6,1,49.027089,-0.0003003,3.52607709750567
"FALSE POSITIVE",4913000,"K01775.01",5133,4.44252,7260,6,0,40.099073,-0.0237,5.71720116618076
"FALSE POSITIVE",8453214,"K01776.01",10950,5.77674,14280,12,0,44.417873,-0.001078,9.5687952600395
"FALSE POSITIVE",5110423,"K01777.01",13050,2.68524,15470,6,0,40.266195,-0.01381,3.52793192748798
"FALSE POSITIVE",5444384,"K01778.01",44050,0.759766,27150,12,0,0,0,3.25438326668717
"CANDIDATE",9909735,"K01779.01",6916,4.66273,9274,6,0,46.793641,5.405e-07,5.99801390268123
"CANDIDATE",9909735,"K01779.02",2229,11.815,3290,6,1,46.793591,0.0001816,5.21682637648205
"FALSE POSITIVE",5450814,"K01780.01",4539,6.48754,4800,6,0,40.638125,-0.001214,8.15058479532164
"CANDIDATE",11551692,"K01781.01",4048,7.83437,5238,6,0,49.523394,0.0001595,12.0079522862823
"CANDIDATE",11551692,"K01781.02",6872,3.00515,10440,3,0,49.523394,5.197e-05,11.7566191446029
"CANDIDATE",11551692,"K01781.03",641.3,58.0204,1037,6,0,49.523402,6.107e-05,9.93829276654097
"FALSE POSITIVE",8678664,"K01782.01",1880,15.4204,2021,6,0,44.849079,0.002498,4.10132382892057
"CANDIDATE",10005758,"K01783.01",493.1,134.479,688,12,0,46.988167,0.0002054,5.215
"CANDIDATE",10005758,"K01783.02",333.5,284.074,555,12,0,46.988282,-0.0006042,5.10508474576271
"CANDIDATE",10158418,"K01784.01",3063,5.00743,5111,3,0,47.167509,-0.0004808,6.02960969044415
"FALSE POSITIVE",9366989,"K01785.01",21510,1.21903,26390,6,0,45.833661,0,1.71313766596785
"FALSE POSITIVE",3128793,"K01786.01",7012,24.6798,8858,31,0,38.223269,-0.001102,3.83986371379898
"CANDIDATE",5864975,"K01787.01",609.6,98.7213,814,12,0,41.130251,-0.001459,4.71845318860244
"CANDIDATE",2975770,"K01788.01",457.3,71.5244,631,12,0,38.114525,0.001809,12.2763891757901
"FALSE POSITIVE",2975770,"K01788.02",205.6,369.085,297,12,0,38.114504,0.0004213,11.3387978142076
"FALSE POSITIVE",5565497,"K01789.01",34030,1.4125,32100,6,0,40.729618,0,3.70917225950783
"CANDIDATE",6504954,"K01790.01",624.3,130.356,865,12,0,41.993931,-0.0009885,3.02632644795464
"FALSE POSITIVE",4144231,"K01791.01",1565,22.9132,1984,6,1,39.218245,0.1526,2.08725515136098
"CANDIDATE",8552719,"K01792.01",1952,88.4067,2915,24,0,44.624635,-0.0003275,6.18952151831061
"FALSE POSITIVE",8552719,"K01792.02",7245,9.10954,11270,12,0,44.62463,-2.276e-05,5.71210385643375
"CANDIDATE",8552719,"K01792.03",53280,1.5462,29100,12,1,44.624349,2.906e-05,6.06241872561769
"CANDIDATE",5731623,"K01793.01",5458,3.26176,8418,3,1,40.996136,0.00282,2.99379139072848
"FALSE POSITIVE",6153672,"K01794.01",5693,3.36441,9427,3,0,41.414283,-0.0002512,3.58139534883721
"FALSE POSITIVE",9674608,"K01795.01",6507,2.97206,10740,3,0,46.33605,0.0009629,10.2166543846721
"FALSE POSITIVE",10019399,"K01796.01",1872,11.8057,2719,3,0,46.94497,-8.361e-05,1.93476552266178
"CANDIDATE",10676014,"K01797.01",2447,16.7817,3538,6,0,47.939574,0.0001127,11.2063492063492
"FALSE POSITIVE",6867766,"K01798.01",1692,12.9647,2594,3,0,42.37063,-0.0003481,2.74161073825503
"FALSE POSITIVE",6058614,"K01799.01",11090,1.73108,18070,3,0,41.317096,0.002014,3.17479191438763
"CANDIDATE",11017901,"K01800.01",2010,7.79432,3267,3,0,48.559933,-0.0001527,6.63574468085106
"CANDIDATE",5088591,"K01801.01",3199,14.5324,4473,6,0,40.269797,0.0004463,5.84495351925631
"CANDIDATE",11298298,"K01802.01",4946,5.24867,8171,3,0,49.061687,-2.887e-05,6.50897571277719
"CANDIDATE",4349442,"K01803.01",5747,4.53929,9255,3,0,39.488161,-0.0002574,13.0582774626096
"FALSE POSITIVE",4349442,"K01803.02",2607,12.7204,4125,6,0,39.487083,0.0009721,3.45111896348645
"FALSE POSITIVE",4349442,"K01803.03",6119,6.23848,9346,6,0,39.487216,0.000335,2.06285714285714
"CANDIDATE",11187436,"K01804.01",3291,5.90741,5464,3,0,48.819019,-0.00109,9.57703927492447
"CANDIDATE",4644952,"K01805.01",3589,6.94132,4505,3,0,39.770684,-9.91e-05,8.40772999455634
"CANDIDATE",4644952,"K01805.02",6566,4.36275,9227,6,0,39.770611,4.672e-05,6.51767151767152
"CANDIDATE",4644952,"K01805.03",1539,31.7823,2147,6,0,39.770563,0.0001844,4.30056710775047
"FALSE POSITIVE",9529744,"K01806.01",28690,2.40457,32060,12,0,46.170976,0,3.52277100705581
"CANDIDATE",9529744,"K01806.02",2475,17.9349,3994,12,0,46.174982,0,3.01089918256131
"CANDIDATE",9529744,"K01806.03",3993,8.3716,7992,6,0,46.175394,0,2.71746551959579
"CANDIDATE",10614012,"K01807.01",2286,132.13,1743,31,0,47.882891,-9.869e-05,3.17665995975855
"CANDIDATE",7761918,"K01808.01",673.8,89.1928,1150,6,0,43.461116,0.0002489,5.54727295316188
"CANDIDATE",8240797,"K01809.01",2298,13.0939,3311,6,0,44.145792,-2.964e-05,5.81287154303438
"CANDIDATE",8240797,"K01809.02",7311,4.91539,10700,6,4,44.145606,0.0001317,5.75674752306115
"FALSE POSITIVE",8164262,"K01810.01",1767,87.4561,3068,31,0,44.000382,0.0001174,2.1319018404908
"FALSE POSITIVE",3966262,"K01811.01",5591,4.92706,7018,6,0,39.032194,0.04763,1.81749580771381
"FALSE POSITIVE",6279974,"K01812.01",24070,0.805256,32110,3,11,41.600766,-0.0004356,3.91180793728564
"CANDIDATE",9455325,"K01813.01",2756,9.76789,4376,6,0,46.06666,0.0001911,10.4153481012658
"CANDIDATE",5621125,"K01814.01",5399,14.8006,8876,12,0,40.81139,2.864e-05,2.74041387705417
"CANDIDATE",9872283,"K01815.01",6243,3.12687,10200,3,1,46.746503,4.414e-05,1.5531914893617
"CANDIDATE",9872283,"K01815.02",10580,1.74609,17050,3,3,46.747082,-0.0001054,0.92080378250591
