"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_pdeco","tce_depth_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",9244756,"K01969.01",67.43,-0.02492,-6.382e-05,30.2291742451801,-0.1994375,0.549119402985075
"CANDIDATE",9650808,"K01970.01",40.5,0.004285,-0.0007207,25.3661202185792,-1.51726315789474,0.35121359223301
"CANDIDATE",9650808,"K01970.02",3.96,0.02362,0.0002335,20.5983493810179,0.326117318435754,0.209514285714286
"CANDIDATE",9347009,"K01971.01",18.61,0.02783,0.0005184,26.0661345496009,1.3360824742268,1.46742690058479
"CANDIDATE",11253711,"K01972.01",112.24,0.015,-0.0001642,29.3088552915767,-1.1985401459854,0.932417582417582
"CANDIDATE",11253711,"K01972.02",3971.62,-0.031,5.122e-05,13.6254980079681,1.41101928374656,0.505502512562814
"CANDIDATE",4917596,"K01973.01",97.98,-0.0275,1.729e-05,25.0136772176632,0.0667567567567568,2.10713178294574
"CANDIDATE",7289577,"K01974.01",3.15,0.0108,0.0002086,24.8123271434216,0.345364238410596,0.996864864864865
"CANDIDATE",8543100,"K01975.01",165.26,-0.186,-0.000369,31.5129682997118,-1.19417475728155,1.11747747747748
"CANDIDATE",2693736,"K01976.01",49.12,-0.002148,6.416e-05,35.6864564007421,0.204984025559105,1.01261538461538
"CANDIDATE",9412760,"K01977.01",25.89,-0.004443,-0.00013,25.0796685787126,-0.706521739130435,1.15297297297297
"CANDIDATE",9412760,"K01977.02",35.46,0.02652,5.442e-05,12.0561594202899,0.377916666666667,1.12429447852761
"CANDIDATE",9518318,"K01978.01",244.43,0.01961,0.0001048,31.2435233160622,0.438493723849372,0.38923645320197
"CANDIDATE",9518318,"K01978.02",43.29,-0.02487,0.0004845,23.5869274042325,1.18459657701711,1.50798816568047
"CANDIDATE",7273277,"K01979.01",678.06,-0.02643,-1.196e-05,24.6956842493545,-0.247107438016529,2.54620512820513
"CANDIDATE",11769890,"K01980.01",2.66,-0.008513,0.0003261,29.515002055076,1.07980132450331,2.1945
"CANDIDATE",10153855,"K01981.01",1756.27,0.0719,0.0002906,23.7463697967086,4.76393442622951,7.85558912386707
"CANDIDATE",6862721,"K01982.01",239.61,-0.03108,0.0004757,27.1277890466531,1.56996699669967,1.89531914893617
"FALSE POSITIVE",12691412,"K01983.01",769.65,-0.08216,-0.005956,23.8141809290954,-40.5170068027211,138.396226415094
"CANDIDATE",10094670,"K01984.01",60.92,0.0217,-3.089e-06,28.074179743224,-0.0180643274853801,1.87577777777778
"CANDIDATE",8142942,"K01985.01",84.38,-0.007118,-0.0001603,36.611213801602,-1.16159420289855,1.37115646258503
"CANDIDATE",8257205,"K01986.01",1.56,0.008141,-0.0002116,26.6596968112912,-0.313481481481482,4.23048951048951
"CANDIDATE",8257205,"K01986.02",89.42,0.07869,-0.0002695,14.6433121019108,-1.5225988700565,1.99814814814815
"FALSE POSITIVE",2021440,"K01987.01",63.09,-0.4441,0.002811,23.7986618004866,11.1106719367589,16.8492354740061
"CANDIDATE",9044228,"K01988.01",4431.5,-0.4389,-6.046e-06,36.8631676158227,-0.101956155143339,1.18205128205128
"CANDIDATE",10779233,"K01989.01",1.93,0.0131,-6.136e-05,20.6084188185356,-0.288075117370892,3.30897435897436
"CANDIDATE",11614617,"K01990.01",40.83,0.05914,-6.965e-07,32.8055964653903,-0.00318036529680365,1.0404375
"FALSE POSITIVE",5306720,"K01991.01",44.57,-0.004551,0.0009428,34.8330241187384,1.3703488372093,7.14884004884005
"CANDIDATE",11450414,"K01992.01",160.72,-0.1788,-3.715e-05,33.1693821088226,-0.26726618705036,1.50852739726027
"CANDIDATE",11450414,"K01992.02",58.47,-0.06296,-3.087e-05,12.1002024291498,-0.116052631578947,0.591609657947686
"FALSE POSITIVE",11450414,"K01992.03",12.77,-0.05559,-0.0006029,12.0827648931332,-1.88996865203762,4.00081632653061
"FALSE POSITIVE",9042357,"K01993.01",27.89,-0.09202,0.003078,25.9984871406959,11.6150943396226,57.7452830188679
"FALSE POSITIVE",3328026,"K01994.01",997.13,-1.855,-8.209e-05,23.6246612466125,-0.689831932773109,5.92301587301587
"CANDIDATE",5942093,"K01995.01",65.5,-0.01726,0.001427,22.8602914166769,2.2437106918239,5.34790764790765
"CANDIDATE",4736569,"K01996.01",25.7,-0.01248,-0.001187,34.0919199406968,-3.64110429447853,0.86863309352518
"CANDIDATE",4736569,"K01996.02",41.49,0.0822,-4.52e-05,9.77187733732236,-0.151677852348993,1.17471321695761
"CANDIDATE",10384798,"K01997.01",19.02,-0.008354,0.0006584,31.1519045433685,2.29407665505227,1.47859459459459
"CANDIDATE",9834040,"K01998.01",296.7,-0.1012,-0.0001064,29.1343451377178,-0.447058823529412,1.3816339869281
"FALSE POSITIVE",10616415,"K01999.01",5634.55,0.4247,9.979e-05,22.5766362883181,1.47182890855457,0.346171548117155
"CANDIDATE",8802693,"K02000.01",16.29,0.03307,-0.000436,27.1532063321706,-0.968888888888889,2.29371794871795
"CANDIDATE",6061773,"K02001.01",332.36,-0.03568,0,28.4387439186201,0,1.41761904761905
"CANDIDATE",10024701,"K02002.01",90.41,-0.07485,-2.676e-05,24.2857142857143,-0.271399594320487,1.48985815602837
"FALSE POSITIVE",9851271,"K02003.01",194.29,-0.3589,-0.0003532,30.9764918625678,-2.15365853658537,2.69970760233918
"CANDIDATE",12154526,"K02004.01",15.15,0.01452,8.889e-05,29.0955631399317,0.516802325581395,1.18870488322718
"CANDIDATE",12154526,"K02004.02",694.7,-0.009272,0.0001119,12.9237455551166,1.82544861337684,0.678421052631579
"CANDIDATE",12154526,"K02004.03",1581.04,-0.5054,1.495e-05,6.86174290825454,0.312108559498956,2.341642228739
"CANDIDATE",6665512,"K02005.01",34.87,-0.01568,0.0002571,34.4716494845361,1.46914285714286,1.281
"CANDIDATE",10525027,"K02006.01",36.17,-0.08563,7.18e-05,28.373780902699,0.830057803468208,0.575480620155039
"CANDIDATE",11069176,"K02007.01",276.16,0.001288,-3.429e-05,18.3948863636364,-0.427556109725686,2.12261829652997
"CANDIDATE",11069176,"K02007.02",180.81,0.03685,2.238e-07,16.9028871391076,0.00211132075471698,1.90285714285714
"FALSE POSITIVE",8098728,"K02008.01",457.66,-0.05779,0.00169,12.2469733656174,27.3462783171521,26.2558252427184
"CANDIDATE",2449431,"K02009.01",5.95,-0.03953,0.0003458,30.0576701268743,1.50347826086957,2.08773529411765
"CANDIDATE",5631630,"K02010.01",123.38,0.02297,0.0003288,31.5882352941176,1.74893617021277,0.739817307692308
"CANDIDATE",5384079,"K02011.01",485.34,0.01071,-7.642e-05,24.0070093457944,-1.36464285714286,2.39305
"CANDIDATE",5384079,"K02011.02",147.21,0.01168,2.902e-05,13.4137874028765,0.510915492957747,1.58611859838275
"CANDIDATE",9839821,"K02012.01",17.64,-0.03952,3.131e-05,27.6466328747284,0.115962962962963,2.27655913978495
"CANDIDATE",9839821,"K02012.02",1.96,0.005388,0.000458,12.7368421052632,0.901574803149606,2.29558498896247
"CANDIDATE",4056616,"K02013.01",195.23,-0.03216,-6.836e-06,29.7590930562116,-0.106479750778816,1.67148148148148
"CANDIDATE",6707908,"K02014.01",596.75,-0.2204,-0.0002698,23.5703185703186,-1.20986547085202,1.51127906976744
"FALSE POSITIVE",11298815,"K02015.01",19.38,-0.236,-0.01102,20.8393866020985,-83.4848484848485,0
"CANDIDATE",8492026,"K02016.01",453.81,-0.05428,9.048e-05,33.6814621409922,1.0953995157385,1.39509933774834
"CANDIDATE",8750043,"K02017.01",684.04,-0.0571,1.287e-05,29.4548704200179,0.289213483146067,0.56723602484472
"CANDIDATE",9973109,"K02018.01",28.7,-0.02648,-0.0004783,22.707648991084,-1.70213523131673,0.632227722772277
"CANDIDATE",9973109,"K02018.02",58.59,-0.03414,0.0002478,9.65019433647973,1.15255813953488,0.315
"CANDIDATE",6226290,"K02019.01",65.13,0.08089,0.0001476,28.783958602846,0.46269592476489,1.76361344537815
"CANDIDATE",9349482,"K02020.01",0.77,-0.09304,0.0004133,36.6450886574726,0.773970037453184,1.20150862068966
"CANDIDATE",6356207,"K02021.01",161.33,-0.1281,6.031e-05,24.4111160123511,0.234669260700389,1.27666666666667
"CANDIDATE",8564674,"K02022.01",211.4,-4.629e-05,-5.27e-06,29.6760563380282,-0.0356081081081081,1.23186813186813
"CANDIDATE",8564674,"K02022.02",80.37,0.01722,-1.307e-05,24.4938403856454,-0.0718131868131868,0.854494680851064
"CANDIDATE",8578780,"K02023.01",64.96,-0.04126,0.0003954,22.9157175398633,1.56284584980237,2.21254237288136
"CANDIDATE",4544907,"K02024.01",13.03,-0.0522,0.0002925,33.1518987341772,1.28289473684211,1.7780487804878
"CANDIDATE",4636578,"K02025.01",147.07,-0.02643,6.242e-05,32.2356739305892,0.577962962962963,1.61929487179487
"CANDIDATE",4636578,"K02025.02",88.44,-0.03453,-6.769e-05,26.7538126361656,-0.57364406779661,2.2394422310757
"CANDIDATE",4636578,"K02025.03",274.1,0.004864,-0.0002227,12.856106909769,-2.5715935334873,0.931290849673202
"CANDIDATE",11923284,"K02026.01",745.48,-0.1817,-9.297e-05,36.9940161914819,-1.77423664122137,1.50661417322835
"FALSE POSITIVE",8556077,"K02027.01",1129.71,-0.3088,0.0002918,33.890350877193,11.5793650793651,160.805555555556
"CANDIDATE",7102316,"K02028.01",8.19,-0.04342,0.001079,28.693009118541,1.625,2.66535294117647
"CANDIDATE",7102316,"K02028.02",14.62,0.0207,0.0008263,22.992299229923,1.45219683655536,1.78774590163934
"CANDIDATE",7102316,"K02028.03",2.43,-0.02247,0.001078,12.5976668475312,1.26525821596244,2.3763829787234
"CANDIDATE",9489524,"K02029.01",28.83,-0.03084,0,23.7981510015408,0,0.225592715231788
"CANDIDATE",9489524,"K02029.02",55.05,-0.03675,0,18.0759560672224,0,0.58346016646849
"CANDIDATE",9489524,"K02029.03",91.19,-0.03596,0,11.3634364462689,0,1.3437106918239
"CANDIDATE",9489524,"K02029.04",148.04,-0.01274,0,11.502393924385,0,0.956833095577746
"FALSE POSITIVE",8111919,"K02030.01",3223.92,-0.9968,0.01151,26.2582056892779,201.929824561403,139.732835820896
"CANDIDATE",5940165,"K02031.01",27.38,-0.01004,0.0004131,23.2023503488799,1.15391061452514,2.85740740740741
"CANDIDATE",2985767,"K02032.01",178.27,0.001065,1.22e-05,20.1213472015849,0.139428571428571,1.50495689655172
"CANDIDATE",2304320,"K02033.01",24.93,-0.0174,0.0004294,29.8372660699756,2.52588235294118,2.31416216216216
"CANDIDATE",3657758,"K02034.01",336.56,0.07368,-0.001104,36.504907306434,-3.2375366568915,1.1336974789916
"CANDIDATE",3657758,"K02034.02",589.6,0.03821,0.0003394,8.48008034817543,1.46926406926407,2.29170212765957
"CANDIDATE",9790806,"K02035.01",655.29,-0.1141,-4.301e-05,59.9942848978425,-0.874186991869919,1.6886195995785
"CANDIDATE",6382217,"K02036.01",11.74,-0.04114,0.0004801,24.8472365259183,1.36780626780627,1.01575682382134
"CANDIDATE",6382217,"K02036.02",19.28,-0.221,0.0003694,12.0343224883804,1.24377104377104,1.26016393442623
"CANDIDATE",9634821,"K02037.01",4.67,0.003232,0.003173,29.0413394576974,3.49064906490649,86.4294642857143
"CANDIDATE",9634821,"K02037.02",149.65,0.03766,0.001513,21.0338415767943,5.70943396226415,55.7522727272727
"CANDIDATE",9634821,"K02037.03",82.48,-0.004191,0.0003271,19.4264658763217,1.0221875,57.38
"CANDIDATE",8950568,"K02038.01",101.52,-0.04087,-0.0002648,23.3185595567867,-1.54853801169591,0.315383458646616
"CANDIDATE",8950568,"K02038.02",58.77,-0.06453,6.521e-05,13.5825747724317,0.354402173913043,0.285522842639594
"CANDIDATE",8950568,"K02038.03",23.09,0.03728,-0.0002085,8.68238557558946,-0.997607655502392,0.929768115942029
"CANDIDATE",8950568,"K02038.04",36.43,-0.02734,-7.837e-05,9.07949790794979,-0.389900497512438,1.83519015659955
"CANDIDATE",8804845,"K02039.01",212.19,0.02341,9.516e-05,27.0810333406933,0.915,1.87933078393881
"CANDIDATE",8804845,"K02039.02",2906.08,-0.4698,-2.534e-05,10.8439661798616,-0.44612676056338,0.448469696969697
"CANDIDATE",10480915,"K02040.01",46.57,-0.04441,0.0004605,20.5917874396135,1.50490196078431,1.07903846153846
"FALSE POSITIVE",5024482,"K02041.01",9928.52,-0.07937,-0.0005004,9.69051389088815,-6.49027237354086,7.42252173913043
"CANDIDATE",9111849,"K02042.01",318.32,0.002673,6.952e-05,35.4960981047938,0.448516129032258,2.38854961832061
"CANDIDATE",3448130,"K02043.01",14.87,-0.001262,0.0004417,27.2823330515638,1.75277777777778,10.3295302013423
"CANDIDATE",9656252,"K02044.01",57.48,-0.02253,0.0006382,34.1783750763592,1.73896457765668,0.945521472392638
"CANDIDATE",6026438,"K02045.01",71.21,-0.08182,0.0001025,26.9154443485764,0.342809364548495,1.98029069767442
"CANDIDATE",6026438,"K02045.02",9.82,-0.01617,-0.0001191,10.6333180357962,-0.255579399141631,1.37255434782609
"CANDIDATE",6026438,"K02045.03",15.81,0.008371,-0.0001314,9.23850213621513,-0.294618834080717,0.795846560846561
"CANDIDATE",10663396,"K02046.01",108.56,-0.225,-1.935e-05,38.266030189653,-0.272919605077574,1.49544217687075
"CANDIDATE",11457726,"K02047.01",348.47,-0.003783,-0.0001025,25.0506941194821,-1.42163661581137,1.11471042471042
"CANDIDATE",8956206,"K02048.01",104.21,0.03639,8.548e-05,27.2446646341463,0.321353383458647,1.79506756756757
"CANDIDATE",9649706,"K02049.01",2765.36,-0.5132,4.898e-05,33.5029459025174,1.13642691415313,0.517575342465753
"FALSE POSITIVE",6307083,"K02050.01",3.98,-0.0223,0.005184,20.6892067620286,38.9774436090226,0
"CANDIDATE",6307083,"K02050.02",3.98,0.002425,0.0005329,11.3039485766758,5.9079822616408,0
"CANDIDATE",7265298,"K02051.01",38.04,-0.1023,-9.676e-05,36.3505402160864,-0.376498054474708,2.01231182795699
"CANDIDATE",7265298,"K02051.02",117.85,0.01463,0.0004038,10.8938869665513,1.98916256157635,2.15461538461538
"CANDIDATE",3248501,"K02052.01",633.32,-0.05216,-0.0002284,23.4207525655644,-0.521461187214612,1.67830303030303
"CANDIDATE",2307415,"K02053.01",664.4,-0.02955,-5.937e-05,29.6482412060302,-1.0114139693356,1.67837837837838
"CANDIDATE",2307415,"K02053.02",164.83,-0.05857,0.000123,27.898396480772,1.30851063829787,1.41369127516779
"FALSE POSITIVE",9156585,"K02054.01",32.92,-0.04855,0.01354,9.30434782608696,16.4720194647202,59.2767441860465
"CANDIDATE",3128552,"K02055.01",158.61,-0.01422,4.095e-05,31.5899581589958,0.192253521126761,0.750111111111111
"CANDIDATE",3128552,"K02055.02",441.74,-0.08217,9.248e-06,19.3440122044241,0.0581635220125786,1.19460490463215
"CANDIDATE",3128552,"K02055.03",831.65,-0.2875,-0.0003385,13.8884397736459,-2.52611940298507,0.998820638820639
"CANDIDATE",10134152,"K02056.01",20.08,0.05859,0.0001942,26.9793322734499,0.956650246305419,0.528987854251012
"CANDIDATE",9573685,"K02057.01",24.72,0.002644,-7.361e-05,24.6630565583634,-0.425491329479769,0.92463768115942
"CANDIDATE",10329835,"K02058.01",106.09,-0.2086,0.0001932,19.8502994011976,1.87572815533981,2.75158249158249
"CANDIDATE",12301181,"K02059.01",83.3,-0.1006,-0.0001023,22.7185582822086,-1.35856573705179,1.78443223443223
"CANDIDATE",12301181,"K02059.02",330.71,0.2362,4.742e-05,7.4181564894358,0.898106060606061,1.21228840125392
"CANDIDATE",9279354,"K02060.01",198.12,-0.07984,0.0004264,24.267998622115,1.89511111111111,2.56546875
"FALSE POSITIVE",12061969,"K02061.01",30.17,-0.04836,-0.001087,3.55620985010707,-1.6984375,0.0476348167539267
"CANDIDATE",12061969,"K02061.02",915.72,0.03602,0.0003742,8.9311695579183,2.00106951871658,0.70168433451119
"CANDIDATE",6774880,"K02062.01",26.14,-0.004094,-0.0001723,24.2887383573243,-0.60669014084507,1.11042253521127
"CANDIDATE",7449541,"K02063.01",374.84,-0.4317,-0.0001363,24.2278719397364,-0.927210884353742,1.31157575757576
"CANDIDATE",2579043,"K02064.01",342.25,-0.0753,-0.0005142,29.6551724137931,-3.5958041958042,10.9419243986254
"CANDIDATE",6342333,"K02065.01",4.92,-0.06062,0.0002544,21.2361213915618,0.478195488721805,1.43608
"CANDIDATE",3239671,"K02066.01",2.79,0.01449,0.0003139,23.6918604651163,0.466419019316493,0.731089108910891
"CANDIDATE",9304101,"K02067.01",146.57,-0.02102,0.0001182,30.1041461976813,2.02051282051282,2.05321428571428
"CANDIDATE",10674871,"K02068.01",16.69,-0.01033,0.0002076,8.42207792207792,0.197714285714286,4.31048128342246
"CANDIDATE",11360571,"K02069.01",21.4,0.03528,3.677e-05,22.1586232697344,0.250136054421769,1.15719512195122
"FALSE POSITIVE",6032517,"K02070.01",1473.47,-0.5609,-0.02025,33.754615166146,-262.987012987013,81.4789189189189
"CANDIDATE",6035124,"K02071.01",211.12,-0.1369,0.0001027,20.4183427192277,1.54901960784314,0.740162601626016
"CANDIDATE",12058147,"K02072.01",2640.15,-0.9538,-5.121e-05,24.1151123422591,-1.38780487804878,0.788070866141732
"CANDIDATE",8164257,"K02073.01",93.55,-0.03694,8.647e-05,24.1830985915493,0.315583941605839,0.550124183006536
"CANDIDATE",8164257,"K02073.02",6.21,0.01123,-0.0008356,20.5657423971377,-1.52481751824818,0.617607594936709
"CANDIDATE",8164257,"K02073.03",26.12,0.02112,0.0004547,19.3022676302018,0.884630350194552,0.979294605809129
"CANDIDATE",8866137,"K02074.01",9.58,-0.006493,1.744e-05,25.0747543784707,0.0252387843704776,0.776023391812866
"CANDIDATE",10857519,"K02075.01",2155.94,0.06382,-7.985e-06,29.1994750656168,-0.515161290322581,0.631680672268908
"CANDIDATE",9517393,"K02076.01",2.27,-0.005194,-0.002117,63.953488372093,-2.12124248496994,0.480974576271187
"CANDIDATE",9517393,"K02076.02",13.77,0.02486,-0.0009861,28.3577712609971,-2.13904555314534,1.39164634146341
"FALSE POSITIVE",4768846,"K02077.01",13495.75,-0.4633,0.000376,20.8505747126437,10.9302325581395,19.1288713910761
"CANDIDATE",9351316,"K02078.01",8.31,-0.01107,-4.197e-05,29.0753911806543,-0.086358024691358,1.22766129032258
"CANDIDATE",9351316,"K02078.02",0.47,-0.01591,-7.208e-05,23.5358980641999,-0.0610847457627119,1.93168831168831
"CANDIDATE",9473078,"K02079.01",5162.4,-0.2314,2.408e-05,17.7861246133451,1.28770053475936,0.828089887640449
"CANDIDATE",10864531,"K02080.01",6.77,-0.03872,-0.0007306,18.4476895379076,-1.52208333333333,1.04112299465241
"CANDIDATE",10864531,"K02080.02",22.37,-0.02785,-0.0005219,17.9338659565024,-1.14955947136564,1.04260330578512
"CANDIDATE",2853780,"K02081.01",1219.66,-0.2601,2.912e-05,35.6501774159883,0.511775043936731,2.38834782608696
"CANDIDATE",9472000,"K02082.01",51.14,-0.035,-0.0004438,22.4213836477987,-2.55057471264368,2.1418487394958
"CANDIDATE",7097965,"K02083.01",257.49,-0.01457,0,25.9259259259259,0,0.291201754385965
"CANDIDATE",3967326,"K02084.01",284.18,-0.02525,0.0002082,33.5498839907193,0.748920863309353,0.485669456066946
"FALSE POSITIVE",8260234,"K02085.01",118.9,0.1214,0.005498,22.976501305483,45.8166666666667,0
"CANDIDATE",6768394,"K02086.01",259.52,-0.1594,-4.036e-05,20.396790013375,-0.447946725860155,2.74680327868852
"CANDIDATE",6768394,"K02086.02",349.6,-0.1169,-0.0001068,23.904052936311,-1.4108322324967,1.43786713286713
"CANDIDATE",6768394,"K02086.03",176.71,-0.06648,0.0002176,12.6143141153082,1.97818181818182,2.71089965397924
"CANDIDATE",6922710,"K02087.01",46.95,0.04826,3.201e-06,27.3457528627585,0.0575719424460432,0.762708638360176
"FALSE POSITIVE",12164770,"K02088.01",1135.78,0.05546,0.0003148,16.4928615766605,3.15747241725176,5.12049019607843
"FALSE POSITIVE",9541322,"K02089.01",183.17,0.02602,-0.006064,14.2671809256662,-23.0570342205323,70.2107904642409
"CANDIDATE",11348997,"K02090.01",27.46,0.06433,-0.0003292,27.0204724409449,-1.1351724137931,1.76685950413223
"CANDIDATE",5705819,"K02091.01",61.37,0.04266,0.0002942,9.63174830175188,0.667120181405896,0.506519823788546
"CANDIDATE",6696580,"K02092.01",16.22,-0.02739,-0.0003995,22.7343639200113,-0.505056890012642,1.26968992248062
"CANDIDATE",6696580,"K02092.02",48.01,-0.03742,3.284e-05,26.0616355253579,0.0713913043478261,1.41488235294118
"CANDIDATE",6696580,"K02092.03",11.02,-0.01155,-1.851e-05,4.02656704026567,-0.0150487804878049,0.0699914728682171
"CANDIDATE",6525946,"K02093.01",11302.66,-0.03997,-0.0003904,28.7285629804849,-3.1232,10.3681672025723
"CANDIDATE",6525946,"K02093.02",0,0.0356,-0.0001315,13.7304542069993,-1.52552204176334,3.12272069464544
"CANDIDATE",6525946,"K02093.03",0,-1.508,-1.051e-05,8.61741038771031,-0.151223021582734,5.51525735294118
"CANDIDATE",8505920,"K02094.01",14.37,-0.004237,-0.000176,17.3959206482258,-0.519174041297935,0.639033457249071
"CANDIDATE",8505920,"K02094.02",1.83,-0.01065,-6.73e-05,14.0595482546201,-0.121920289855072,2.7365306122449
"CANDIDATE",7918992,"K02095.01",1814.1,-0.2569,-0.0001106,21.3461941706857,-1.05333333333333,0.924481132075472
"CANDIDATE",9307509,"K02096.01",57.69,0.02042,-0.0001193,21.4042392127176,-0.336056338028169,3.15189189189189
"CANDIDATE",10158729,"K02097.01",15.82,0.05075,-6.59e-05,16.6522304027718,-0.198493975903614,1.03900958466454
"CANDIDATE",6105462,"K02098.01",85.97,-0.03083,-2.172e-05,25.0634249471459,-0.185641025641026,3.09368217054264
"CANDIDATE",6105462,"K02098.02",15.71,-0.06516,-0.0001887,20.1586042823156,-1.22532467532468,2.18060606060606
"CANDIDATE",3120355,"K02099.01",12.55,-0.02549,-0.0002456,21.1664482306684,-0.580614657210402,0.511283292978208
"CANDIDATE",6047072,"K02100.01",356.64,-0.203,0,19.6898871280356,0,2.03322033898305
"CANDIDATE",9411412,"K02101.01",94.07,-0.02974,8.039e-05,19.0277051751176,0.484277108433735,1.03676229508197
"CANDIDATE",7008211,"K02102.01",1.2,-0.01393,-0.0002359,18.2560681007707,-0.161575342465753,1.48436416184971
"CANDIDATE",7620413,"K02103.01",717.11,-0.456,2.917e-05,21.7888872157808,0.344799054373522,1.07351485148515
"CANDIDATE",7620413,"K02103.02",440.47,-0.4139,-1.427e-05,8.19873955737945,-0.163085714285714,0.960504201680672
"CANDIDATE",10854546,"K02104.01",1394.21,-0.2078,-0.0001613,31.4078947368421,-1.0682119205298,0.34772380952381
"CANDIDATE",8165946,"K02105.01",236.98,-0.01106,2.534e-05,22.4075618571031,0.2896,1.78924623115578
"CANDIDATE",12017109,"K02106.01",103.44,-0.03545,0.0007714,18.8492706645057,3.00155642023346,0.396418439716312
"CANDIDATE",9225395,"K02107.01",5.65,0.003873,-3.967e-05,19.9623858140784,-0.0862391304347826,2.94360975609756
"CANDIDATE",10709622,"K02108.01",21.1,0.02046,-0.0004245,28.8188629352138,-1.18245125348189,2.29210227272727
"CANDIDATE",11499228,"K02109.01",69.59,-0.01111,6.031e-05,23.4260355029586,0.317421052631579,0.991923076923077
"CANDIDATE",11460462,"K02110.01",722.13,-0.03063,8.527e-06,21.1545089029293,0.298146853146853,1.71667630057803
"CANDIDATE",8612275,"K02111.01",367.92,0.1055,0.0002223,17.7055921052632,1.86806722689076,2.02897959183673
"CANDIDATE",8612275,"K02111.02",129.81,0.05356,0.0005967,18.0043668122271,2.64026548672566,1.0709375
"FALSE POSITIVE",10470616,"K02112.01",912.1,0.0156,-9.542e-05,18.9383294301327,-2.65793871866295,11.7365591397849
"CANDIDATE",7207061,"K02113.01",34.11,-0.1019,0.0004448,29.8147108366086,1.2186301369863,2.35760330578512
"CANDIDATE",7207061,"K02113.02",48.04,-0.0114,0.0004964,26.5879104019638,1.46430678466077,3.20161073825503
"CANDIDATE",6921944,"K02114.01",67.05,-0.008845,0.0006772,30.303161541793,2.97017543859649,2.53643274853801
"CANDIDATE",9532052,"K02115.01",31.16,-0.02921,0.0007312,32.3501199040767,1.61769911504425,49.3853211009174
"CANDIDATE",8164012,"K02116.01",5533.87,-2.635,-7.776e-05,25.5181736257134,-1.30251256281407,1.8120253164557
"CANDIDATE",4140813,"K02117.01",17.34,0.02898,-0.0003038,20.6016713091922,-0.803703703703704,1.55790178571429
"FALSE POSITIVE",10362031,"K02118.01",1518.98,-0.09566,-0.0003555,16.045810729355,-8.48448687350835,5.13711967545639
"CANDIDATE",4055304,"K02119.01",3067.47,-1.02,-3.981e-05,33.890625,-0.765576923076923,0.797388349514563
"CANDIDATE",4857213,"K02120.01",83.87,-0.04137,-9.982e-05,22.9721955896453,-0.924259259259259,0.5375390625
"CANDIDATE",9415108,"K02121.01",302.28,0.04601,0.0004174,20.2045133991537,2.60875,1.56939759036145
"CANDIDATE",4262581,"K02122.01",90.99,-0.04692,-6.572e-05,27.7335164835165,-0.292088888888889,0.540349854227405
