"koi_disposition","kepid","kepoi_name","tce_ldm_coeff1","tce_ptemp_stat","tce_fwm_pdeco","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_msky_sn"
"FALSE POSITIVE",6111011,"K06664.01",0.374881,1.205,0.0001191,1.1266,-1.5854,1.9449,5.31159420289855,1.42337378247173,0.828387096774194,1.50767441860465
"FALSE POSITIVE",6128141,"K06665.01",0.368029,11.14,0.0002153,0.0028013,-0.088669,0.088714,3.36912751677852,24.3661665053243,1.51533052039381,1.14914507772021
"CANDIDATE",6128245,"K06666.01",0.3745952,1.817,-4.729e-05,0.72931,-0.075511,0.73321,3.53061224489796,2.89745040332064,0.543854033290653,0.898541666666667
"FALSE POSITIVE",6131659,"K06667.01",0.5728534,0,0.02291,0.015469,-0.30266,0.30306,10.1666666666667,0,0.0673922155688623,4.36057553956834
"FALSE POSITIVE",6146838,"K06668.01",0.2527696,4.033,0.0183,-0.15336,-0.10307,0.18478,7.57142857142857,14.5266729500471,1.14747774480712,2.74970238095238
"FALSE POSITIVE",6147573,"K06669.01",0.4489492,12.84,0.01332,0.17407,0.10468,0.20312,3.78481012658228,14.9317707654192,-1.9369985141159,3.01364985163205
"FALSE POSITIVE",6152521,"K06670.01",0.2977968,0.297,-1.829e-05,0,0,0,2.84772516248839,0.559281526823589,0,0
"FALSE POSITIVE",6185717,"K06671.01",0.123403,4.855,-0.008722,0.01346,-0.078941,0.080081,2.90204081632653,30.7273122644245,0.929820895522388,1.18991084695394
"CANDIDATE",6187508,"K06672.01",0.5327898,0.9216,0.000353,-0.31861,0.062825,0.32475,5.51748251748252,1.6267437071348,-0.477174677608441,0.361234705228031
"FALSE POSITIVE",6205460,"K06673.01",0.3999672,0,-0.03625,-0.17123,-0.16952,0.24095,1.56900726392252,0,0.282350299401198,3.53817914831131
"FALSE POSITIVE",6206751,"K06674.01",0.3890812,12.15,-0.0001694,-0.14159,0.10048,0.17362,5.03754266211604,80.4346886662738,-0.10198502994012,2.57979197622585
"FALSE POSITIVE",6207053,"K06675.01",0.6720168,1.87,-0.000179,0,0,0,10.3714285714286,3.2777382364571,0,0
"FALSE POSITIVE",6220470,"K06677.01",0.444604,12.42,0,-0.081362,0.029025,0.086384,3.44814814814815,22.3627036226599,0.849238805970149,1.26477306002928
"FALSE POSITIVE",6228703,"K06678.01",0.397096,-5.503,-0.00183,-0.035537,-0.0035212,0.035711,3.22651006711409,14.6704297880768,-0.059437125748503,0.53220566318927
"FALSE POSITIVE",6231401,"K06679.01",0.161044,19.96,0.02509,0.02673,-0.087779,0.091758,4.02202643171806,31.0351865398683,-0.0312825630252101,1.35536189069424
"CANDIDATE",6265961,"K06680.01",0.5729384,1.731,-0.0002065,-0.36781,1.1825,1.2384,6.82236842105263,2.37280461373658,-0.44553982300885,1.72719665271967
"FALSE POSITIVE",6283224,"K06682.01",0.4512856,10.98,-0.008437,0.01034,-0.28265,0.28284,6.5045045045045,20.5285736652576,0.286288659793815,3.93379694019471
"FALSE POSITIVE",6285094,"K06683.01",0.3979076,2.707,-0.0001582,-3.0453,-0.82667,3.1555,3.12418300653595,3.9859492481203,-1.98566433566434,2.33740740740741
"FALSE POSITIVE",6285396,"K06684.01",0.2074126,0.51,0.0002969,-1.0799,-0.96207,1.4463,3.38039215686275,0.716189096967963,-1.08807947019868,1.75521844660194
"FALSE POSITIVE",6285397,"K06685.01",0.6563964,2.941,0.0002398,-2.2672,0.058975,2.268,11.2950819672131,3.96425580980357,-2.93654096228869,3.14127423822715
"FALSE POSITIVE",6292732,"K06686.01",0.5063198,3.619,9.231e-05,0.26318,-1.1975,1.2261,7.78512396694215,5.84245404018811,0.54450643776824,2.99779951100244
"CANDIDATE",6307000,"K06687.01",0.6317364,1.111,0.0002594,0.69586,-0.70155,0.98813,10.7101449275362,1.8856495501915,0.647912867274569,1.16524764150943
"FALSE POSITIVE",6311637,"K06688.01",0.330468,-2.921,0.01244,-0.082933,-0.10475,0.1336,3.26038781163435,9.67321205120801,-0.0528400597907324,1.99402985074627
"CANDIDATE",6345758,"K06689.01",0.55943,1.974,-7.184e-05,-0.68949,0.44046,0.81817,3.78827361563518,3.01081812035159,-2.19735735735736,2.40638235294118
"FALSE POSITIVE",6364126,"K06690.01",0.6359324,0.3435,0.0001562,-1.9708,-3.1044,3.6771,8.80459770114942,0.756979380008351,-0.624782608695652,1.53853556485356
"FALSE POSITIVE",6364195,"K06691.01",0.6001648,3.811,0.0002559,-3.0372,-1.9723,3.6214,9.33783783783784,5.09361359981622,-4.43276595744681,5.37299703264095
"FALSE POSITIVE",6364200,"K06692.01",0.3610782,4.899,0.0002148,-3.0486,-0.54821,3.0975,3.77551020408163,6.61742979098742,-3.8051572327044,3.95089285714286
"FALSE POSITIVE",6364247,"K06693.01",0.4674676,0.5716,8.057e-05,-2.4802,-0.93235,2.6496,3.24749163879599,1.02224233858399,-2.75619047619048,3.0212086659065
"FALSE POSITIVE",6364294,"K06694.01",0.288061,3.667,0.0001966,-1.9332,0.1726,1.9409,3.27142857142857,4.93064293994669,-2.53505976095618,2.57072847682119
"FALSE POSITIVE",6367628,"K06696.01",0.366823,0,-0.0007366,0.0096703,0.0016248,0.0098059,8.73170731707317,0,-0.0433928035982009,0.14635671641791
"FALSE POSITIVE",6372268,"K06698.01",0.6910724,6.689,7.155e-05,0.084754,-0.068513,0.10898,6.8,10.6125207191126,0.225989375830013,1.33227383863081
"FALSE POSITIVE",6384840,"K06699.01",0.5764224,1.507,1.275e-05,-2.7123,4.6137,5.3519,3.78048780487805,2.18777254914644,0.677233160621762,5.6454641350211
"FALSE POSITIVE",6386784,"K06700.01",0.2384154,2.212,-5.891e-05,1.9344,2.1134,2.865,4.16256157635468,5.08347487522538,1.56634782608696,1.81329113924051
"FALSE POSITIVE",6390236,"K06701.01",0.3521864,5.739,-1.985e-05,0,0,0,4.62447257383966,8.58174601128953,0,0
"FALSE POSITIVE",6421188,"K06702.01",0.408424,7.525,-0.03303,-0.10306,0.28357,0.30171,2.94545454545455,11.2478592005051,-5.61661807580175,4.28565340909091
"FALSE POSITIVE",6421483,"K06703.01",0.42647,-0.1654,-0.0001581,0.14421,-0.24348,0.28298,1.53470031545741,31.8950685947349,0.071562874251497,4.11906841339156
"CANDIDATE",6423922,"K06705.01",0.500388,0,3.528e-05,-1.8691,-1.1647,2.2023,1.49315068493151,0,-0.190204081632653,2.34287234042553
"CANDIDATE",6436505,"K06707.01",0.4968452,1.35,7.864e-05,-0.13908,-0.060882,0.15182,5.5177304964539,1.52858923330519,-0.233631067961165,0.184024242424242
"FALSE POSITIVE",6436505,"K06707.02",0.4968452,2.049,0.000297,1.0325,1.1476,1.5437,5.5177304964539,2.35375507519223,1.55816053511706,2.15902097902098
"FALSE POSITIVE",6437993,"K06708.01",0.5804632,4.546,4.971e-06,0.33403,0.091948,0.34645,8.84883720930232,6.58669698692439,0.155690647482014,2.23516129032258
"FALSE POSITIVE",6442246,"K06709.01",0.1917892,2.525,-1.001e-05,-0.35388,0.11925,0.37344,3.50374064837905,4.49830411464185,-0.571535087719298,0.589952606635071
"FALSE POSITIVE",6443392,"K06710.01",0.4508792,10.43,7.776e-05,-0.19786,-0.077432,0.21247,3.19631901840491,24.7124680420952,-2.17577548005908,3.07037572254335
"FALSE POSITIVE",6447326,"K06711.01",0.3759,2.254,-9.383e-05,-1.3454,0.46401,1.4232,3.28343949044586,2.78096880851933,-3.40973684210526,4.21065088757396
"FALSE POSITIVE",6448768,"K06712.01",0.3155,18.15,0.01632,-0.027071,-0.1298,0.13259,3.37138263665595,73.761724301279,-1.21474777448071,1.95560471976401
"FALSE POSITIVE",6449291,"K06713.01",0.4358228,3.221,-6.754e-05,0.23298,-0.24922,0.34116,1.57810218978102,5.76894148395528,0.438664122137405,0.510718562874251
"FALSE POSITIVE",6449552,"K06714.01",0.5165528,0,0.3201,-0.093229,-0.03587,0.099892,4.02631578947368,0,0.364505988023952,1.47988148148148
"CANDIDATE",6452742,"K06715.01",0.2708244,-7.094,0.0003289,0.22218,0.0010435,0.22218,3.85537190082645,7.37274328489652,3.88827893175074,2.8779792746114
"FALSE POSITIVE",6464285,"K06716.01",0.3782528,0,0.6426,-0.13158,-0.023071,0.13358,10.3731343283582,0,-0.287919161676647,1.98779761904762
"FALSE POSITIVE",6466939,"K06717.01",0.2892418,-11.58,0,0.067575,0.018399,0.070035,12.936170212766,21.7209631728045,1.06085672082718,1.04063893016345
"FALSE POSITIVE",6468938,"K06718.01",0.3072624,20.35,-0.0003476,-0.0095175,0.03269,0.034047,3.53061224489796,33.0998010837506,0.137790104947526,0.505898959881129
"FALSE POSITIVE",6471229,"K06719.01",0.3290816,3.848,-4.531e-06,0,0,0,3.73451327433628,5.76628208937869,0,0
"FALSE POSITIVE",6471230,"K06720.01",0.3438408,2.629,-9.344e-05,0,0,0,3.66666666666667,4.15432116661352,0,0
"FALSE POSITIVE",6521174,"K06721.01",0.5171174,2.546,-0.003824,-3.7956,1.7171,4.1659,3.83257918552036,3.17755210458644,-9.58542199488491,10.1114077669903
"FALSE POSITIVE",6521542,"K06722.01",0.253309,0,0.02457,0.082077,0.014115,0.083282,3.57142857142857,0,0.335157421289355,1.24116244411326
"FALSE POSITIVE",6522353,"K06723.01",0.626996,1.401,-0.0007162,3.1551,4.9283,5.8517,5.71532846715328,2.34955100092485,24.6584,30.4776041666667
"FALSE POSITIVE",6522750,"K06724.01",0.5144124,0,0,-0.5596,0.76086,0.94449,7.05223880597015,0,-1.70114942528736,3.21255102040816
"FALSE POSITIVE",6523216,"K06725.01",0.175246,16.81,-5.571e-06,-0.13906,0.028922,0.14203,4.34917733089579,65.9807228915663,-0.242365269461078,2.10414814814815
"FALSE POSITIVE",6531485,"K06726.01",0.3670728,0,-0.001152,0.074269,0.014692,0.075708,3.83098591549296,0,-0.729736842105263,1.03567715458276
"FALSE POSITIVE",6543682,"K06728.01",0.4997976,0,0.01296,-4.6515,-2.9612,5.5141,0,0,-0.914281437125749,81.3289085545723
"FALSE POSITIVE",6545018,"K06729.01",0.2442308,0,0,-0.14571,-0.059062,0.15723,4.57978723404255,0,0.188218562874252,2.34321907600596
"FALSE POSITIVE",6548447,"K06730.01",0.6261616,14.5,-0.02085,-0.057398,-0.10365,0.11848,1.93066980023502,29.9591226883175,-0.890970149253731,1.76309523809524
"CANDIDATE",6551106,"K06731.01",0.3783816,1.685,-6.406e-05,0.59023,0.46358,0.75052,3.31958762886598,2.34096030130515,0.492613138686131,0.577323076923077
"FALSE POSITIVE",6584167,"K06732.01",0.1800118,1.305,1.208e-05,1.0234,0.50917,1.143,2.68129770992366,2.61445057007924,1.24126275510204,1.42341220423412
"CANDIDATE",6584278,"K06733.01",0.489204,1.026,8.183e-05,1.0337,0.033572,1.0342,3.00717875089734,3.02028561847092,1.42551724137931,1.54128166915052
"FALSE POSITIVE",6591789,"K06735.01",0.4394854,0,0,-0.029338,-0.044473,0.053278,4.37016574585635,0,-0.79734328358209,0.792827380952381
"FALSE POSITIVE",6593363,"K06736.01",0.2642864,10.18,0.001132,0.11446,-0.1842,0.21687,2.79975874547648,37.207544636864,0.128197901049475,3.22723214285714
"FALSE POSITIVE",6594972,"K06737.01",0.382891,0,-0.008188,0.025347,-0.086422,0.090062,3.30333333333333,0,-0.0457781109445277,1.27747517730496
"FALSE POSITIVE",6595662,"K06738.01",0.3394408,8.751,-0.002064,-0.082047,-0.1864,0.20366,3.3312693498452,32.9989497024157,-0.126136431784108,2.88062234794908
"CANDIDATE",6603765,"K06739.01",0.5016148,1.526,-0.0007157,-1.1704,-2.6959,2.9391,7.65909090909091,1.74846106132227,-1.2162962962963,2.38951219512195
"FALSE POSITIVE",6606282,"K06740.01",0.1955404,0,0.0005663,-0.18774,-0.28572,0.34188,2.07502107333521,0,-3.58902953586498,4.94761215629522
"FALSE POSITIVE",6606669,"K06741.01",0.75233,0,0.0001445,-7.1977,-2.1373,7.5083,2.78907922912206,0,-103.124285714286,110.741887905605
"FALSE POSITIVE",6607610,"K06742.01",0.7374136,25.4,-0.00238,-0.03142,-0.002214,0.031497,3.27286470143613,45.8131384790011,0.0559343283582089,0.447400568181818
"FALSE POSITIVE",6610219,"K06743.01",0.3980652,-5.595,-0.0001508,-0.043228,0.013517,0.045292,5.20863309352518,2.77047604967475,-0.00652368815592204,0.665080763582966
"FALSE POSITIVE",6610433,"K06744.01",0.4785796,2.176,0,-1.0938,-2.6854,2.8996,3.54038004750594,3.9615908669102,-0.792951807228916,1.99972413793103
"CANDIDATE",6628926,"K06746.01",0.2649692,4.8,0.0001817,0.42023,-0.036266,0.42179,3.50859950859951,10.3129175028177,4.06877551020408,2.84993243243243
"FALSE POSITIVE",6629156,"K06747.01",0.4068532,1.458,-6.43e-05,-1.1681,-0.80931,1.4211,3.2059620596206,2.68899859678592,-1.49853137516689,1.49589473684211
"FALSE POSITIVE",6629588,"K06748.01",0.2044444,-3.53,9.548e-05,-0.058838,-0.067541,0.089575,2.94453781512605,19.4884318766067,-0.0327061469265367,1.32311669128508
"CANDIDATE",6664842,"K06750.01",0.5990136,4.619,-1.38e-06,0.60462,0.57335,0.83324,4.59934853420195,7.52062742220286,1.05755514705882,1.00632850241546
"FALSE POSITIVE",6665064,"K06751.01",0.5531428,1.277,-0.002783,-4.4977,1.2569,4.67,6.68531468531468,3.76288275296195,-16.1367647058823,17.360594795539
"FALSE POSITIVE",6665064,"K06751.02",0.5531428,0.8849,-0.0006913,-0.76008,-0.34071,0.83295,6.68531468531468,1.0645284084995,-0.88,1.46131578947368
"CANDIDATE",6670610,"K06752.01",0.6446376,1.092,-0.0005024,0.49491,1.3369,1.4255,9.28125,1.37327712609971,1.0833786407767,2.09017595307918
"FALSE POSITIVE",6672229,"K06754.01",0.588478,0,0.08088,0.073164,-0.045468,0.086141,3.38983050847458,0,-0.12913288590604,1.17678961748634
"FALSE POSITIVE",6676725,"K06755.01",0.394674,5.814,0.0003482,-2.3955,-3.4273,4.1815,3.3495145631068,8.72965288843066,-10.6281818181818,7.9647619047619
"FALSE POSITIVE",6695889,"K06757.01",0.2257768,-2.317,0,-0.1316,-0.0021722,0.13162,3.41015625,11.807821431812,-0.210059880239521,1.92426900584795
"FALSE POSITIVE",6697716,"K06758.01",0.5130282,-12.33,-0.0463,0.15929,0.18706,0.2457,8.2183908045977,14.3784653465347,0.374670658682635,3.65081723625557
"FALSE POSITIVE",6698670,"K06760.01",0.2880624,10.28,-0.0009429,-0.03095,-0.12154,0.12541,3.86666666666667,36.5024301336573,-0.259865067466267,1.86900149031297
"FALSE POSITIVE",6706287,"K06761.01",0.5447352,0,0,0.16748,-0.052644,0.17555,3.69615384615385,0,0.199295352323838,2.49360795454545
"CANDIDATE",6763884,"K06763.01",0.5218012,4.116,5.331e-06,0.38484,-0.030945,0.38609,6.70779220779221,6.26479683677708,0.237494382022472,0.332836206896552
"FALSE POSITIVE",6766748,"K06764.01",0.2930878,0,0.001227,-0.0019508,-0.070886,0.070912,2.73258426966292,0,0.0243832335329341,1.03976539589443
"CANDIDATE",6768616,"K06765.01",0.3385748,1.673,0.0001683,-0.25889,-0.70423,0.75031,3.35810810810811,2.1164596104812,-0.281084905660377,1.22599673202614
"FALSE POSITIVE",6768616,"K06765.02",0.3385748,2.097,-0.0001484,0.40415,1.5579,1.6095,3.35810810810811,2.68403343375199,0.3923984375,1.51839622641509
"FALSE POSITIVE",6778289,"K06767.01",0.3563752,0,0,-0.0086498,-0.11209,0.11242,4.49,0,-0.525472263868066,1.66795252225519
"FALSE POSITIVE",6781047,"K06768.01",0.343117,5.62,-1.471e-05,0.17279,0.58364,0.60868,3.25738396624473,7.97832459649607,0.641115879828326,1.33775824175824
"FALSE POSITIVE",6781535,"K06769.01",0.4623468,39.39,4.583e-05,-0.05108,-0.16806,0.17565,6.74675324675325,62.4885531848622,-1.14733133433283,2.57551319648094
"FALSE POSITIVE",6792124,"K06770.01",0.348807,-0.3863,-2.895e-05,-1.4453,0.087425,1.448,2.88077858880779,2.23128524784803,-3.87554945054945,4.03342618384401
"FALSE POSITIVE",6804648,"K06771.01",0.335883,2.628,-8.183e-06,7.3461,-1.0306,7.418,2.70907079646018,8.07962654614653,12.8577933450088,14.3759689922481
"FALSE POSITIVE",6806632,"K06772.01",0.5812712,12.73,-0.01414,-0.084476,0.05623,0.10148,2.26452410383189,22.8275342730257,0.645889387144992,1.48579795021962
"FALSE POSITIVE",6841577,"K06773.01",0.3668008,23.99,0.001068,-0.15137,-0.012161,0.15186,4.11374407582938,37.0049633656346,0.068407796101949,2.21693430656934
"CANDIDATE",6842345,"K06774.01",0.315643,5.38,0.001935,0.010655,0.046948,0.048142,3.44594594594595,14.6439116322898,0.0500617647058823,0.681898016997167
"FALSE POSITIVE",6852488,"K06775.01",0.3324814,-6.302,0.002916,0.041065,0.0089561,0.04203,5.28273809523809,7.56489065905163,-0.168740629685157,0.628251121076233
"CANDIDATE",6853172,"K06776.01",0.4270286,4.978,-0.0002743,0.022973,0.060697,0.0649,3.28358208955224,5.80659749605678,0.0406573333333333,0.124568138195777
"CANDIDATE",6859546,"K06777.01",0.6084674,2.082,0.0001989,0.94108,-0.55035,1.0902,10.5416666666667,2.50650886745706,1.97178502879079,1.87641996557659
"FALSE POSITIVE",6859813,"K06778.01",0.3687024,14.39,0.0236,-0.13037,0.1483,0.19745,4.60352422907489,32.9195914844649,0.55748502994012,2.90367647058823
"FALSE POSITIVE",6863840,"K06779.01",0.5397316,0,0,-0.048836,-0.00391,0.048992,9.5,0,0.0789805097451275,0.730134128166915
"FALSE POSITIVE",6864569,"K06780.01",0.6211318,0,8.341e-05,-0.6126,3.5503,3.6028,2.95208970438328,0,0.0520897703549061,3.62090452261306
"FALSE POSITIVE",6864859,"K06782.01",0.42038,0,0,-0.22617,0.54529,0.59034,2.37396883593034,0,-1.63563025210084,3.39275862068966
"CANDIDATE",6867219,"K06783.01",0.380988,2.275,-0.0001953,0.70107,0.39304,0.80373,3.34172661870504,2.7153833533851,0.400288924558587,1.05614980289093
"FALSE POSITIVE",6877673,"K06784.01",0.3147176,0,-0.003529,-0.021539,0.0078865,0.022938,3.32993197278912,0,-0.042251497005988,0.340832095096583
"CANDIDATE",6878408,"K06786.01",0.4300444,8.836,0.00219,-0.95415,0.84011,1.2713,3.43076923076923,9.37343375714022,-3.78108108108108,4.52419928825623
"FALSE POSITIVE",6890618,"K06787.01",0.2905242,4.287,0,0,0,0,3.87903225806452,13.0880288555274,0,0
"FALSE POSITIVE",6927629,"K06789.01",0.4510056,0,-0.001297,-0.039365,-0.076268,0.085828,3.51006711409396,0,-0.034540059347181,1.17411764705882
"FALSE POSITIVE",6929016,"K06790.01",0.3084712,0.9761,0.0003032,-0.10762,0.097984,0.14554,3.77725118483412,2.26813220091676,-0.136885245901639,0.119295081967213
"FALSE POSITIVE",6936977,"K06791.01",0.4857648,2.453,0.003435,-0.055965,0.083766,0.10074,5.2108843537415,8.60143076136944,0.264416167664671,1.44741379310345
"FALSE POSITIVE",6939670,"K06792.01",0.2445156,-3.506,-0.001557,0.047224,0.096657,0.10758,5.58333333333333,14.6541895066562,0.293058470764618,1.59377777777778
"CANDIDATE",6947623,"K06793.01",0.5528956,2.069,-0.0002168,0.43711,-0.1863,0.47516,5.0314465408805,2.79145063939344,1.00295867768595,0.80535593220339
"FALSE POSITIVE",6949550,"K06795.01",0.2944136,-4.501,-0.001375,-0.0042558,0.09114,0.091239,3.52765957446808,5,0.0507679640718563,1.33781524926686
"FALSE POSITIVE",6950275,"K06796.01",0.3517932,3.992,0.003294,-5.1299,-4.6648,6.9337,3.18275862068965,4.40351239669422,-5.83997627520759,6.86504950495049
"CANDIDATE",6956176,"K06798.01",0.2663184,0.7775,1.48e-05,-0.15275,0.11597,0.19178,1.67714285714286,3.43838381858628,-0.608,0.954129353233831
"FALSE POSITIVE",6962018,"K06799.01",0.744777,15.12,0.1842,-0.23245,-0.22073,0.32056,11.6984126984127,28.4890180242293,-0.630179104477612,4.74201183431953
"FALSE POSITIVE",6965293,"K06800.01",0.31253,-4.828,-0.002655,0.030247,0.065946,0.072552,4.74253731343283,12.817538688283,0.0935377777777778,1.04843930635838
"FALSE POSITIVE",6967430,"K06801.01",0.4329508,3.111,0.0001399,-1.3112,-4.8037,4.9795,3.15337423312883,4.18051126561765,-1.80897435897436,3.55678571428571
"FALSE POSITIVE",7009828,"K06802.01",0.1672656,-1.497,-0.0002417,-0.09024,-0.052558,0.10443,5.74242424242424,11.1438104317037,-0.0798125937031484,1.53573529411765
"FALSE POSITIVE",7025851,"K06803.01",0.3436208,-4.118,-0.01017,0.14055,-0.18154,0.22958,3.09536784741144,11.6120784964069,-0.205670995670996,1.91316666666667
"FALSE POSITIVE",7031132,"K06804.01",0.550228,0,1.518e-06,-0.28351,-0.85961,0.90516,6.98461538461538,0,-0.705142857142857,2.05718181818182
"FALSE POSITIVE",7031732,"K06805.01",0.5049272,0.6492,2.274e-05,2.0919,-3.6939,4.2451,4.09677419354839,1.44595114856483,2.82776523702032,6.0992816091954
"FALSE POSITIVE",7031767,"K06806.01",0.5426508,0,-2.857e-05,0.76864,-2.1137,2.2491,3.51737451737452,0,2.87239875389408,3.60432692307692
"FALSE POSITIVE",7031948,"K06807.01",0.568323,0,-0.0003784,-1.1829,0.14345,1.1916,15.4705882352941,0,-1.0128853046595,2.44180327868852
"FALSE POSITIVE",7031992,"K06808.01",0.4217438,0.9417,3.427e-05,-2.2243,-2.0899,3.0521,3.52479338842975,1.39371104085507,-3.92584670231729,4.09677852348993
"FALSE POSITIVE",7032117,"K06809.01",0.4509796,1.412,0.0001161,-0.12657,-0.804,0.8139,9.47826086956522,2.49151605053936,-0.645246913580247,1.15120226308345
"FALSE POSITIVE",7032383,"K06811.01",0.4666128,0.09391,0,-1.3147,-0.83468,1.5573,6.7008547008547,0.575919700047664,-2.65785440613027,2.91084112149533
"FALSE POSITIVE",7033713,"K06813.01",0.5859616,1.572,-0.000184,3.2703,0.30485,3.2844,5.63636363636363,2.36703686718641,7.44463157894737,7.03297644539614
"FALSE POSITIVE",7033748,"K06814.01",0.1115648,0,-0.001364,0.0098263,-0.045777,0.04682,3.8,0,0.0478050974512744,0.696726190476191
"FALSE POSITIVE",7049486,"K06815.01",0.2808488,17.8,0.01401,0.0086894,-0.14251,0.14277,3.07655502392345,26.0011392574722,0.599296407185629,2.11198224852071
"FALSE POSITIVE",7097571,"K06818.01",0.1369028,6.394,0.001832,-0.089614,-0.035867,0.096525,2.56175972927242,28.4029642429882,0.00720254491017964,1.39891304347826
"FALSE POSITIVE",7105574,"K06820.01",0.3613472,25.32,-0.01066,0.019826,-0.058379,0.061654,3.42965779467681,32.9640948438088,-0.210404797601199,0.916106983655275
"FALSE POSITIVE",7115200,"K06821.01",0.407972,0.04003,8.405e-06,1.0953,-1.3071,1.7054,5.22868217054263,0.828020447903611,0.840075187969925,1.03987804878049
"FALSE POSITIVE",7115332,"K06822.01",0.2971452,0.001802,0,-4.238,-2.2309,4.7893,3.22769230769231,0.00188859777179366,-7.01308724832215,7.05346097201767
"FALSE POSITIVE",7115463,"K06823.01",0.4002012,0.8029,-2.869e-05,-2.3667,-1.8177,2.9841,3.23,1.31077839209725,-3.41447178002894,3.61271186440678
"FALSE POSITIVE",7115597,"K06824.01",0.5611904,0.7254,0.0002143,-0.83369,-2.1049,2.2639,3.55311355311355,1.78766750777824,-1.10133815551537,3.72351973684211
"FALSE POSITIVE",7115878,"K06825.01",0.3529248,0,0.0001972,-1.2564,-0.45874,1.3376,3.3944099378882,0,-1.72156573116691,1.87865168539326
"FALSE POSITIVE",7116043,"K06826.01",0.5772296,1.518,-9.212e-05,-0.006997,1.196,1.196,3.60509554140127,2.57491905971696,-3.81514285714286,1.10740740740741
"FALSE POSITIVE",7116226,"K06827.01",0.3320612,0.849,4.773e-06,-1.0387,-0.49069,1.1487,3.190625,1.3382004800249,-1.74460526315789,1.49181818181818
"FALSE POSITIVE",7116236,"K06828.01",0.3970416,0.5886,-0.0002073,-0.96048,0.10878,0.96662,3.69642857142857,0.96091293067701,0.765543689320388,1.9065483234714
"FALSE POSITIVE",7117513,"K06829.01",0.4644248,0,0.0001298,-3.3296,-2.5445,4.1905,3.33443708609272,0,-5.62901023890785,9.25055187637969
"FALSE POSITIVE",7117541,"K06830.01",0.4205644,8.36,-0.03003,-1.8459,0.65743,1.9595,3.39403973509934,25.3658644946316,-22.2448680351906,29.2462686567164
"FALSE POSITIVE",7118545,"K06831.01",0.2173682,20.05,-0.007225,-0.066118,0.0018249,0.066143,3.3978102189781,30.2075210049759,-0.0121137931034483,0.985737704918033
"FALSE POSITIVE",7125636,"K06832.01",0.5361968,27.07,0.006033,0.06071,-0.11958,0.1341,12.5111111111111,32.7857679779504,-0.0746026986506747,1.84710743801653
"FALSE POSITIVE",7128918,"K06833.01",0.3972844,-1.51,-0.02876,-0.011841,-0.032282,0.034385,5.12925170068027,3.2599990622216,0.389085457271364,0.488423295454545
"FALSE POSITIVE",7132015,"K06834.01",0.755288,0,0,0.037154,9.9685,9.9686,1.9801894918174,0,-2.78792866941015,145.52700729927
"FALSE POSITIVE",7137798,"K06836.01",0.2627804,-3.622,-0.002731,-0.030784,-0.15253,0.15561,3.41273100616016,22.0250871080139,-0.0994452773613194,2.29852289512555
"FALSE POSITIVE",7177553,"K06837.01",0.3703728,10.24,0.0006972,0.50684,0.3418,0.61132,1.6344476744186,28.9914079822616,0.0817680722891566,1.48019370460048
"FALSE POSITIVE",7177892,"K06838.01",0.4125506,-4.514,0.002219,0.082244,-0.0098845,0.082836,3.44276457883369,12.6241862794191,-0.108389805097451,1.22902077151335
"FALSE POSITIVE",7198648,"K06840.01",0.5097184,1.596,0.000147,-2.5508,-1.2359,2.8344,4.8109756097561,2.76565944833668,-4.86942003514939,4.4919175911252
"FALSE POSITIVE",7199935,"K06841.01",0.3062044,0.008359,2.41e-05,-0.70592,-2.9142,2.9985,3.89106145251397,0.46890187243885,-0.969780058651026,2.80233644859813
"FALSE POSITIVE",7200102,"K06842.01",0.6123092,0,-0.006318,0.076283,0.035355,0.084077,3.40816326530612,0,0.0100325337331334,1.24743323442137
"FALSE POSITIVE",7200225,"K06843.01",0.4610712,0,0,-0.68573,0.8865,1.1208,3.4113475177305,0,-0.522603938730853,1.42777070063694
"FALSE POSITIVE",7200301,"K06844.01",0.5481008,0,1.142e-05,-0.087796,-0.0028937,0.087844,4.08755760368664,0,0.224427480916031,0.123549929676512
"FALSE POSITIVE",7203179,"K06845.01",0.3603004,0,0.1004,0.049264,-0.022751,0.054263,3.01609195402299,0,2.5591381872214,0.807485119047619
"FALSE POSITIVE",7203194,"K06846.01",0.405936,4.005,4.487e-05,-0.87407,-0.032683,0.87468,3.39735099337748,5.63602476488357,-1.43632377740304,1.4750084317032
"FALSE POSITIVE",7204073,"K06847.01",0.6559868,3.125,1.447e-05,0.92483,0.28444,0.96759,9.55737704918033,3.27200529450695,0.850673758865248,1.31287652645862
"FALSE POSITIVE",7212722,"K06848.01",0.2654448,16.85,-0.03419,-0.039078,0.092106,0.10005,3.85922330097087,32.5818873306394,-0.0102863568215892,1.48662704309064
"CANDIDATE",7217088,"K06849.01",0.5442476,1.265,-0.0001487,0.05567,0.40233,0.40617,6.13227513227513,1.6225075162551,0.543118644067797,0.563342579750347
"FALSE POSITIVE",7280953,"K06850.01",0.5175346,3.046,4.284e-05,0.59163,-0.24246,0.63939,5.14,4.67660009658817,0.195296610169492,3.29582474226804
"FALSE POSITIVE",7281217,"K06851.01",0.3438556,0.006287,0,0.55903,-1.9253,2.0048,5.04697986577181,0.00656433983378945,0.912154882154882,3.09382716049383
