"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_pdeco","tce_incl_sn","tce_albedo_sn"
"CANDIDATE",6716021,"K02679.01",78.140856,0,0.001034,10393.2518906341,1.35868544600939
"FALSE POSITIVE",8326342,"K02680.01",20.516315,0,-0.0005387,265.843997562462,1.38038401660612
"CANDIDATE",6878240,"K02681.01",113.84177,0,0.006528,1744.88802336904,2.61457929430012
"CANDIDATE",6878240,"K02681.02",101.25161,0,0.001433,8.36685288640596,0.418849206349206
"FALSE POSITIVE",2436378,"K02682.01",22.01202,1,-0.01938,96.4254289485262,0.82847718526663
"CANDIDATE",7899070,"K02683.01",58.49513,0,-0.002802,202.573363431151,2.3327953518399
"FALSE POSITIVE",4035667,"K02684.01",7.3175284,0,0.005673,25.0922844175492,1.3539160652232
"FALSE POSITIVE",9612825,"K02685.01",2.6225171,0,0,15.9257561869844,3.12154407929056
"CANDIDATE",7826659,"K02686.01",211.13605,0,0.0004017,491.575492341357,2.57008547008547
"CANDIDATE",7202957,"K02687.01",2.9889134,0,0,10.7843429081709,2.25909240742776
"CANDIDATE",7202957,"K02687.02",8.680624,0,0,28.5660890248046,2.16132075471698
"CANDIDATE",8892303,"K02688.01",38.687161,0,-0.003672,1.12236497442934,1.67191482980957
"CANDIDATE",10265602,"K02689.01",217.20619,0,-0.002102,3281.53564899452,2.11990686845169
"CANDIDATE",5369827,"K02690.01",12.608928,0,0.000112,26.1662606577345,1.87558585428206
"CANDIDATE",4552729,"K02691.01",41.142871,0,-0.0009382,1262.27408566956,2.51390220517737
"FALSE POSITIVE",2989706,"K02692.01",4.6524908,0,0.0004805,10.1847306549541,2.04561161022806
"CANDIDATE",5185897,"K02693.01",6.7164929,0,-6.83e-05,9.67492078394554,1.69632404589089
"CANDIDATE",5185897,"K02693.02",17.038154,0,1.855e-05,15.9512106317131,1.23656798245614
"CANDIDATE",5185897,"K02693.03",12.33596,0,8.16e-05,15.3004100552683,1.49345701507371
"CANDIDATE",9475552,"K02694.01",2.151467,0,-0.0002104,2.66625816993464,0.828286558345643
"CANDIDATE",9475552,"K02694.02",13.748832,0,-2.214e-05,12.8882915173238,0.805112881806109
"CANDIDATE",5196864,"K02695.01",4.9680986,0,-5.03e-05,22.2307039864292,0.686666666666667
"CANDIDATE",11071200,"K02696.01",46.391172,0,-6.327e-07,465.847280334728,1.85358452396005
"CANDIDATE",11071200,"K02696.02",21.051624,0,0.0001309,149.845995893224,1.75816993464052
"FALSE POSITIVE",6627507,"K02697.01",4.2054767,0,0.005745,23.6023500309215,0.683262974919295
"CANDIDATE",5128673,"K02698.01",28.870487,0,6.099e-05,257.438136826783,3.02482929857232
"CANDIDATE",6690836,"K02699.01",1.9239795,0,-0.0001709,2.37042682926829,0.606965174129353
"CANDIDATE",8639908,"K02700.01",2.0806542,0,-0.0002239,3.25429726996967,1.64174757281553
"FALSE POSITIVE",5481148,"K02701.01",42.736552,0,-0.000225,515.389082462253,1.908613769682
"FALSE POSITIVE",6307063,"K02702.01",22.192895,0,-0.06095,63.7709700948213,0.308304696449026
"CANDIDATE",5871985,"K02703.01",97.765758,0,-0.0008157,1503.6974789916,2.77191235059761
"CANDIDATE",9730163,"K02704.01",19.673287,0,0.0006562,37.1464753060363,1.63128911138924
"CANDIDATE",9730163,"K02704.02",17.035684,0,7.836e-05,3.82223183391003,0.577956989247312
"CANDIDATE",11453592,"K02705.01",11.239676,0,0.000332,21.2040714995035,1.76747562746318
"CANDIDATE",9697131,"K02706.01",2.4419264,0,0,10.0190504103165,1.65449860425166
"CANDIDATE",5480640,"K02707.01",50.347756,0,-0.0006871,99.553122556139,2.02549427679501
"CANDIDATE",5480640,"K02707.02",35.29687,0,3.302e-05,46.4341898269533,1.57089552238806
"CANDIDATE",5480640,"K02707.03",15.78943,0,0.0002242,9.39967550027042,0.864690178445974
"CANDIDATE",5175986,"K02708.01",1.7410242,0,-0.0002516,0.600459981600736,0.571833313658364
"FALSE POSITIVE",4180401,"K02709.01",10.173065,0,0.01285,77.780847145488,1.22674933569531
"FALSE POSITIVE",6350476,"K02710.01",2.7528334,0,0,2.62010347376201,0.960863425458947
"CANDIDATE",5272233,"K02711.01",9.9544492,0,1.946e-05,21.2078019504876,1.73643410852713
"CANDIDATE",5272233,"K02711.02",15.447901,0,-3.022e-05,24.790950744559,1.45968790637191
"CANDIDATE",11098013,"K02712.01",4.7211796,0,-2.446e-05,25.4695062923524,2.14079706345045
"FALSE POSITIVE",5443604,"K02713.01",10.416448,0,0.04865,43.8433609958506,0.486839334596757
"CANDIDATE",12206313,"K02714.01",7.6053862,0,0.0002196,15.7242026266417,1.88346127006281
"CANDIDATE",12206313,"K02714.02",11.025197,0,-1.432e-05,119.382456140351,1.92293510324484
"CANDIDATE",12206313,"K02714.03",68.284177,0,-0.0002319,165.217391304348,2.44209636517329
"CANDIDATE",9837661,"K02715.01",24.874495,0,0.00423,134.706331045004,3.97165697674419
"CANDIDATE",9837661,"K02715.02",4.974498,0,0.002034,20.6818771065595,2.96061326989162
"CANDIDATE",9837661,"K02715.03",11.495801,0,0.0007599,5.80228648285138,0.843683337283717
"CANDIDATE",9092504,"K02716.01",2.1635565,0,0.0001288,1.76286715171113,1.19078415521423
"CANDIDATE",9092504,"K02716.02",12.221241,0,-0.0003302,6.19105984138428,0.810663764961915
"CANDIDATE",9467404,"K02717.01",2.2011988,0,-1.929e-05,3.3195564516129,2.11653015636634
"FALSE POSITIVE",5308666,"K02718.01",1.7577112,0,0.005387,1.47540574282147,0
"CANDIDATE",5184911,"K02719.01",9.7315824,0,0.0001251,10.1986994219653,1.3484602917342
"CANDIDATE",5184911,"K02719.02",66.343703,0,-7.159e-05,83.4205607476636,1.46975088967972
"CANDIDATE",8176564,"K02720.01",6.2996655,0,-2.1e-05,10.8674827035657,2.22054380664653
"CANDIDATE",6587105,"K02721.01",22.754752,0,0.0002578,94.2243692968331,2.08769448373409
"CANDIDATE",7673192,"K02722.01",5.9237726,0,3.469e-05,10.8998256671584,1.95989974937343
"CANDIDATE",7673192,"K02722.02",4.5457827,0,-3.68e-05,5.18181818181818,1.85335763353428
"CANDIDATE",7673192,"K02722.03",9.2735648,0,-0.0001193,14.053919121318,2.13741162004304
"CANDIDATE",7673192,"K02722.04",7.9015616,0,-4.91e-05,8.63975155279503,1.6999269005848
"CANDIDATE",7673192,"K02722.05",13.879275,0,4.45e-05,8.06355140186916,0.9907100199071
"CANDIDATE",3346154,"K02723.01",8.5253825,0,0.0002113,10.6825417038075,0.640049906425452
"FALSE POSITIVE",5308387,"K02724.01",1.4140383,0,0.0003275,1.45179856115108,1.11400837457175
"FALSE POSITIVE",6233573,"K02725.01",2.91116,0,-0.0002136,2.46691806650668,0.739642721398708
"FALSE POSITIVE",10363281,"K02726.01",1.7843106,0,0,2.13528990694345,1.48233861144945
"FALSE POSITIVE",4861527,"K02727.01",5.5167121,0,0.03822,20.6167400881057,0.383402671337859
"CANDIDATE",4178606,"K02728.01",25.549467,0,-1.609e-05,213.562605957859,1.68161764705882
"CANDIDATE",12008872,"K02729.01",6.3325312,0,2.141e-05,79.7055937193327,0.310862409479921
"CANDIDATE",8415200,"K02730.01",5.430617,0,-1.439e-05,4.56507042253521,1.23634437887729
"FALSE POSITIVE",4072333,"K02731.01",3.6521301,0,0.002695,3.24882024882025,1.04945054945055
"CANDIDATE",9886361,"K02732.01",2.9341733,0,-8.222e-05,15.8433734939759,2.41974230181262
"CANDIDATE",9886361,"K02732.02",6.293314,0,1.188e-05,15.0312155710613,1.74030470914127
"CANDIDATE",9886361,"K02732.03",35.851763,0,-0.0001551,54.0720390720391,1.72199170124481
"CANDIDATE",9886361,"K02732.04",28.013119,0,-3.738e-05,13.7106528143898,0.948091603053435
"CANDIDATE",5953297,"K02733.01",7.9219635,0,-3.891e-05,8.65753708890964,1.45919717688575
"CANDIDATE",7659389,"K02734.01",15.508101,0,0.0004692,6.22633451957295,0.650705954573358
"CANDIDATE",9472074,"K02735.01",2.4836182,0,8.577e-05,2.06336336336336,0.958162944322114
"CANDIDATE",10842192,"K02736.01",15.987262,0,0.0005989,28.4446627373936,1.92696078431373
"FALSE POSITIVE",6614629,"K02737.01",1.7089147,0,8.517e-05,2.5631880228974,1.45634266886326
"FALSE POSITIVE",6630943,"K02738.01",1.6400403,0,-0.005575,0.973358542454452,1.13446215139442
"CANDIDATE",4831728,"K02739.01",9.2702939,0,0,17.3275862068966,1.37885462555066
"CANDIDATE",4831728,"K02739.02",7.369343,0,0,2.51968740607154,0.56995432244967
"FALSE POSITIVE",3336765,"K02740.01",3.8186724,0,-0.0004434,3.26755136986301,1.54309825195901
"FALSE POSITIVE",5513893,"K02741.01",1.5091399,0,3.368e-05,1.35880182331235,0.37844194022538
"CANDIDATE",5980208,"K02742.01",3.2075605,0,0,2.11957459039954,0.897911832946636
"CANDIDATE",8095441,"K02743.01",24.996515,0,-0.0001124,15.2133356365521,0.936503647662794
"CANDIDATE",5881813,"K02744.01",79.335639,0,0.0005884,231.512169860176,1.37409700722394
"CANDIDATE",5881813,"K02744.02",20.970815,0,2.365e-05,6.32129963898917,0.443924466338259
"CANDIDATE",12456601,"K02745.01",10.789033,0,7.972e-05,85.9280226445613,1.82311448724905
"FALSE POSITIVE",5302643,"K02746.01",39.820283,0,0.001665,152.034334763948,0.414984660100113
"CANDIDATE",6586746,"K02747.01",5.665774,0,-6.78e-05,40.1100550275138,2.68996062992126
"CANDIDATE",9962455,"K02748.01",8.2900571,0,0.0001022,31.225782414307,2.1970223325062
"CANDIDATE",9962455,"K02748.02",13.206622,0,-1.643e-05,5.63789746917586,0.718198198198198
"FALSE POSITIVE",8687088,"K02749.01",2.1337707,0,-0.0001998,2.8983504235399,1.33688311688312
"CANDIDATE",3663173,"K02750.01",79.342233,0,-0.0006146,164.47175348496,2.12528942629277
"CANDIDATE",9881077,"K02751.01",29.017603,0,0.001226,146.754327563249,3.16605839416058
"FALSE POSITIVE",5717567,"K02752.01",4.931712,0,-2.849e-05,8.07907307653217,1.47189442964091
"CANDIDATE",6265792,"K02753.01",2.2360288,0,-4.064e-05,1.50363967242948,0.987909516380655
"CANDIDATE",10905911,"K02754.01",6.6182213,0,-2.072e-05,1.37661315706641,0.923208678275764
"CANDIDATE",3545135,"K02755.01",11.970458,0,5.215e-05,9.1246938558194,1.22320376914016
"CANDIDATE",6964929,"K02756.01",1.5105614,0,-9.682e-05,0.842006269592476,1.17961480199091
"CANDIDATE",6432345,"K02757.01",192.99758,0,-0.0004802,194.372294372294,1.62118018967334
"CANDIDATE",8703129,"K02758.01",76.6409,0,-6.475e-05,510.769230769231,0.935018050541516
"CANDIDATE",11076400,"K02759.01",3.6470136,0,-5.792e-05,2.10247153568453,0.866995073891626
"CANDIDATE",7877978,"K02760.01",47.426289,0,-0.0005805,273.140749846343,3.19747081712062
"FALSE POSITIVE",7903086,"K02761.01",4.2547144,0,0.002696,3.89964877069744,1.30056058645968
"CANDIDATE",8210018,"K02762.01",123.15751,0,-0.0005926,81.2398190045249,1.22978333841929
"FALSE POSITIVE",3834322,"K02763.01",3.645806,0,-0.0001166,2.29720704310868,0.974932249322493
"CANDIDATE",10073672,"K02764.01",4.8130672,0,0.000474,5.85587583148559,0
"FALSE POSITIVE",11188249,"K02765.01",1.2844065,0,-0.004616,3.38642297650131,0.366611706512778
"FALSE POSITIVE",4677282,"K02766.01",1.5223295,0,-1.702e-05,2.67609903991915,1.23908523908524
"FALSE POSITIVE",5097470,"K02767.01",1.4249439,0,-0.0005812,1.73397435897436,0.666230580539657
"FALSE POSITIVE",9692128,"K02769.01",2.6951915,0,0.0001602,2.06325036603221,1.375
"CANDIDATE",10917043,"K02770.01",143.38906,0,0.0008591,140.482154038823,1.37833173537872
"FALSE POSITIVE",11456382,"K02771.01",1.8756398,0,0,2.99852652259332,1.8858501783591
"FALSE POSITIVE",11966253,"K02772.01",2.107816,0,-0.00103,1.02469917669411,0
"FALSE POSITIVE",3130548,"K02773.01",3.2814682,0,0.0004624,2.79547169811321,1.47031354236157
"FALSE POSITIVE",9593757,"K02774.01",3.6948091,1,0,17.9563444471096,0.829066886870355
"CANDIDATE",6346809,"K02775.01",21.705047,0,-0.0003892,50.3456221198157,0.333731155778895
"FALSE POSITIVE",4275117,"K02776.01",6.1135794,0,0.000357,0.911943108136373,0.0180071174377224
"FALSE POSITIVE",6545051,"K02777.01",2.5016382,0,0.001498,1.25162838532739,0.756140011603172
"CANDIDATE",7769819,"K02778.01",4.4510406,0,0.0002222,3.9396074484147,1.2
"CANDIDATE",11874577,"K02779.01",28.993515,0,2.927e-05,15.1089176310415,1.12380602498163
"CANDIDATE",12164564,"K02780.01",6.0819168,0,0.0001584,4.97076735688185,1.20198720566218
"FALSE POSITIVE",8190354,"K02781.01",3.6843559,0,-0.0002257,4.65724381625442,1.70975323149236
"FALSE POSITIVE",10275805,"K02782.01",47.920541,0,0.003674,157.036775106082,0.40723311546841
"CANDIDATE",5709889,"K02783.01",1.861017,0,0.0004701,1.41767640769779,0.00562142679592344
"FALSE POSITIVE",3119256,"K02784.01",6.2619993,0,0.0005738,7.55874190564292,1.36919177696424
"CANDIDATE",10001368,"K02785.01",6.6463942,0,0.0001077,6.59015091342335,1.48821218074656
"CANDIDATE",9466429,"K02786.01",23.419766,0,-0.0001893,53.3758348512447,2.00171673819743
"FALSE POSITIVE",4365442,"K02787.01",2.0578197,0,0.0003465,1.73050026896181,0.973826714801444
"FALSE POSITIVE",9943435,"K02788.01",2.1702738,0,0.0003453,1.64531524742527,1.42547906316537
"CANDIDATE",8885643,"K02789.01",4.79513,0,0.0001557,6.28252194732642,1.39547121671185
"CANDIDATE",5652893,"K02790.01",14.47691,0,-8.411e-05,15.800731261426,1.50488876293042
"CANDIDATE",11662184,"K02791.01",11.861135,0,-0.0001133,94.5496842804919,2.49825783972125
"CANDIDATE",11127479,"K02792.01",2.698617,0,2.169e-05,3.58912386706949,1.87035010940919
"CANDIDATE",9823519,"K02793.01",18.95641,0,-0.0001293,5.05170454545454,1.06610703043022
"CANDIDATE",9823519,"K02793.02",4.6749976,0,0.0006659,9.05231757687012,2.19575143934882
"FALSE POSITIVE",5428668,"K02794.01",9.2201213,0,0.002199,0.636156583629893,0.9491961414791
"FALSE POSITIVE",5041569,"K02795.01",1.7439574,0,0.0007482,3.22822491730981,1.72995258709544
"CANDIDATE",11246161,"K02796.01",4.800824,0,8.516e-05,3.05465742879138,1.12911328811856
"CANDIDATE",10604521,"K02797.01",3.5467293,0,-0.0003741,2.02329113924051,0
"CANDIDATE",6697756,"K02798.01",2.95224,0,1.382e-05,2.07339449541284,1.04815573770492
"FALSE POSITIVE",5649833,"K02799.01",1.597735,0,0.01539,1.26006331976481,1.20209251101322
"FALSE POSITIVE",10518399,"K02800.01",2.4428429,0,-0.0001286,2.49082232011747,1.44905213270142
"CANDIDATE",5905822,"K02801.01",5.1862445,0,-1.508e-06,6.46731234866828,1.65401608700578
"CANDIDATE",5775129,"K02802.01",7.5330955,0,0.0003988,3.28774142688214,0.773268019594122
"CANDIDATE",9898447,"K02803.01",3.6055007,0,1.482e-05,3.3328947368421,1.20459363957597
"FALSE POSITIVE",5307568,"K02804.01",2.9318307,0,-0.001065,2.08874709976798,1.24242424242424
"CANDIDATE",11135308,"K02805.01",2.8499561,0,-1.703e-05,2.56994261119082,1.13165155695704
"CANDIDATE",7047824,"K02806.01",34.007829,0,-7.601e-05,22.7449974345818,0.898850574712644
"CANDIDATE",2985587,"K02807.01",9.5946142,0,3.444e-05,8.34418145956607,1.35325684678016
"FALSE POSITIVE",3730335,"K02808.01",2.8729484,0,-0.0003903,5.19651921682379,1.42075471698113
"FALSE POSITIVE",7428316,"K02809.01",8.9056522,0,0.008537,98.598516075845,2.7893005292519
"FALSE POSITIVE",10275766,"K02810.01",1.248999,0,0.0002607,0.505723204994797,0
"CANDIDATE",6370120,"K02811.01",3.1889029,0,0,1.28783902012248,0.604027420736932
"CANDIDATE",2442448,"K02812.01",42.3971,0,0.0002786,62.2813156053184,1.54530423280423
"CANDIDATE",11197853,"K02813.01",2.4289856,0,-1.239e-05,1.99066511085181,0
"FALSE POSITIVE",4479633,"K02814.01",3.4686866,0,0.000367,2.07590027700831,1.14574979951885
"FALSE POSITIVE",9665922,"K02815.01",1.7256158,0,7.553e-05,1.06297365571996,1.23376436781609
"CANDIDATE",11283615,"K02816.01",6.5907057,0,3.587e-05,1.94275411313951,0.864412728123538
"CANDIDATE",7605093,"K02817.01",5.807248,0,0.0004475,0.69688995215311,0.214031805425631
"FALSE POSITIVE",4952341,"K02818.01",1.125941,0,0,8.45118809046665,0.135239567233385
"FALSE POSITIVE",4270565,"K02819.01",17.988606,0,0.03848,7.85522788203753,0.959891230455472
"CANDIDATE",11963206,"K02820.01",4.6951872,0,0.0001754,2.73287197231834,0.983771251931994
"CANDIDATE",4249611,"K02821.01",92.236945,0,7.23e-05,54.3420254699818,1.08168316831683
"CANDIDATE",8263545,"K02822.01",6.7107157,0,-0.0007885,7.60720887245841,1.42778649921507
"FALSE POSITIVE",10341917,"K02823.01",1.3004384,0,0.0001176,1.16953949060972,0
"FALSE POSITIVE",3241604,"K02824.01",51.802784,0,0.01445,525.088547815821,1.42652027027027
"FALSE POSITIVE",9591070,"K02825.01",1.4829749,0,0,0.58716148445336,0.716121495327103
"FALSE POSITIVE",8227661,"K02826.01",3.2091366,2,-0.003117,2.30860719874804,1.26456310679612
"CANDIDATE",7428736,"K02827.01",11.419416,0,4.659e-05,6.56015325670498,0.899202320522118
"CANDIDATE",6436029,"K02828.01",45.512124,0,0.0003142,178.805549969837,2.10706150341686
"CANDIDATE",6436029,"K02828.02",315.17951,0,-0.0009326,317.857142857143,1.30483271375465
"CANDIDATE",6197215,"K02829.01",34.777031,0,-4.508e-05,23.2745923198317,1.00778008298755
"CANDIDATE",9244508,"K02830.01",21.737926,0,0.0001719,30.4628670120898,1.62067963984897
"FALSE POSITIVE",9692557,"K02831.01",2.6477681,0,-0.0002658,4.37492202121023,1.39291656762539
"CANDIDATE",9995402,"K02832.01",5.1793619,0,-3.882e-05,3.31814415907208,0.901580459770115
"CANDIDATE",9109857,"K02833.01",4.5877212,0,-4.542e-05,4.42961711711712,1.33221113382229
"CANDIDATE",5609593,"K02834.01",139.80364,0,0.0009114,101.321436638807,1.02185929648241
"CANDIDATE",5436338,"K02835.01",16.907786,0,4.584e-05,21.7865196692558,1.40844463593279
"CANDIDATE",11414465,"K02836.01",4.7672582,0,-0.0002685,4.28741865509761,1.29521674140508
"CANDIDATE",11565924,"K02837.01",7.8265531,0,-4.632e-05,16.3405088062622,1.91172914147521
"CANDIDATE",6607357,"K02838.01",6.4877785,0,-8.244e-05,5.01772616136919,1.16919540229885
"CANDIDATE",6607357,"K02838.02",4.5925326,0,6.54e-05,3.017604286261,0.924268502581756
"CANDIDATE",6186964,"K02839.01",11.391816,0,-0.0002936,3.99087591240876,0.828240252897787
"CANDIDATE",6467363,"K02840.01",4.0165871,0,-1.773e-05,2.42969487260145,1.01748807631161
"CANDIDATE",6467363,"K02840.02",7.3996428,0,1.723e-05,2.98815931108719,0.736115310956557
"CANDIDATE",8758204,"K02841.01",59.51268,0,-0.0009958,287.762350661931,2.51741293532338
"CANDIDATE",8733898,"K02842.01",16.488014,0,0.002095,21.2777242044359,1.68403361344538
"CANDIDATE",8733898,"K02842.02",21.726668,0,-0.001924,10.0807093327271,1.09724612736661
"CANDIDATE",8733898,"K02842.03",19.951021,0,-0.0005194,34.5494071146245,1.86511342734519
"FALSE POSITIVE",4858610,"K02844.01",3.7162994,0,-0.002596,2.15367167564502,0.96016898008449
"CANDIDATE",10591855,"K02845.01",3.5312957,0,-8.706e-05,1.71136363636364,0.685868661679136
"FALSE POSITIVE",4832175,"K02846.01",2.5312287,0,0.001088,1.10090720993156,0.653236637120602
"FALSE POSITIVE",12935144,"K02847.01",2.3094611,0,-0.001245,1.0271056661562,0.695537364668603
"CANDIDATE",7749773,"K02848.01",8.7369747,0,-7.473e-05,12.032904148784,1.4304347826087
"CANDIDATE",10064256,"K02849.01",7.1085113,0,-6.152e-05,4.53896816684962,0.894833948339483
"FALSE POSITIVE",4075015,"K02850.01",2.9276232,0,0.001384,0.938076252180414,0.701099706744868
"CANDIDATE",6697605,"K02851.01",7.6711681,0,-0.00025,5.33248081841432,1.04418262150221
"CANDIDATE",6697605,"K02851.02",5.228099,0,-0.000123,2.49485783424077,0.83142736128759
"CANDIDATE",6294819,"K02852.01",1.5099879,0,0.0003817,0.714362344106209,0.883007667573584
"CANDIDATE",12602314,"K02853.01",4.0679755,0,-0.0001774,2.07294180745508,0.740207833733014
"FALSE POSITIVE",5513866,"K02854.01",1.9590784,1,0.0001933,0.347216133274879,0.720536344389555
"CANDIDATE",4547603,"K02855.01",4.4897467,0,0.0003108,2.39597315436242,0.804200123533045
"CANDIDATE",5688910,"K02856.01",18.718501,0,0.000174,54.6712586098936,1.87358490566038
"CANDIDATE",6345732,"K02857.01",15.58613,0,7.766e-05,20.5914489311164,1.5256804214223
"CANDIDATE",6345732,"K02857.02",5.8310098,0,-2.908e-05,3.93843916626272,1.1599718111346
"FALSE POSITIVE",6185496,"K02858.01",2.6412765,0,-0.001429,1.52116344692859,0.947670708359923
"CANDIDATE",10397751,"K02859.01",5.4679939,0,-8.831e-05,3.09227220299885,0.963604083444296
"CANDIDATE",10397751,"K02859.02",3.8495087,0,-3.557e-05,1.93208785660187,0.814172447968285
"CANDIDATE",10397751,"K02859.03",8.0357969,0,0.0001111,3.62353959324968,0.778146540719939
"CANDIDATE",10397751,"K02859.04",7.2588131,0,-7.882e-05,3.93169144981413,1.07989886219975
"CANDIDATE",10397751,"K02859.05",6.5984062,0,-0.0001238,2.80665987088005,0.713078548108316
"CANDIDATE",6606438,"K02860.01",103.56749,0,0.0003184,109.258355696511,1.47244094488189
"FALSE POSITIVE",7815931,"K02861.01",2.7575508,0,-0.0008507,9.31870203312239,1.99355069867431
"CANDIDATE",6679295,"K02862.01",58.011348,0,-0.001252,25.1692047377327,0.685152409046214
"FALSE POSITIVE",3241557,"K02863.01",3.1794385,0,-0.0003132,1.36759549732423,0.899385131358301
"FALSE POSITIVE",3957082,"K02864.01",1.1576358,0,-0.001489,3.09863460362747,0.402247191011236
"CANDIDATE",8681833,"K02865.01",2.5407149,0,-6.821e-05,1.32329967612879,0.964927857935627
"CANDIDATE",4138951,"K02866.01",2.6113501,0,-1.924e-05,1.47631080227416,0.929295554977905
"FALSE POSITIVE",9899181,"K02867.01",1.7759038,0,-2.722e-05,1.63056815150707,1.38245806983778
"FALSE POSITIVE",9899181,"K02867.02",3.6674514,0,-1.308e-05,3.46335190741535,0.932338308457712
"CANDIDATE",8884274,"K02868.01",19.672338,0,-7.532e-05,11.0819340992299,0.960923623445826
"CANDIDATE",7767162,"K02869.01",2.6499557,0,-0.0001067,3.24988409828465,1.65407658244334
"FALSE POSITIVE",4861791,"K02870.01",2.3999154,0,-0.003592,1.86042692939245,0.300106799572802
"CANDIDATE",10793172,"K02871.01",11.986475,0,-0.0001607,8.30329457364341,1.02569269521411
"CANDIDATE",10793172,"K02871.02",10.302264,0,4.264e-05,3.33720930232558,0.592666287663445
"FALSE POSITIVE",7136729,"K02872.01",2.3242888,0,0.01189,27.4883720930232,2.63974398049375
"FALSE POSITIVE",6364276,"K02873.01",1.2273592,0,0.0001924,6.36875439831105,0.789502864535206
"CANDIDATE",9149789,"K02874.01",4.6067694,0,9.164e-05,2.35226314309812,1.35608341697335
"FALSE POSITIVE",12170648,"K02875.01",2.9451315,0,-0.0002082,2.35760940561724,1.36896008403361
"FALSE POSITIVE",4367854,"K02876.01",14.31853,0,-4.388e-06,4.14224751066856,0.511672683513839
"FALSE POSITIVE",4367854,"K02876.02",1.0915051,0,5.652e-05,0.456423841059603,0
"CANDIDATE",7019524,"K02877.01",3.1254977,0,0.0001156,15.1636747624076,1.34041003226142
"CANDIDATE",5106313,"K02878.01",8.6943949,0,-4.804e-05,3.8026196928636,0.634456671251719
"FALSE POSITIVE",7051984,"K02879.01",5.2750071,0,-4.272e-05,0.178402722177742,0.512542209358418
"CANDIDATE",9825174,"K02880.01",2.4219999,0,-9.259e-05,1.08808042125419,0.811083123425693
"FALSE POSITIVE",7812455,"K02881.01",4.1404913,0,0.0004118,4.2561847168774,1.59403804667582
"FALSE POSITIVE",5642620,"K02882.01",5.8225373,0,-0.0004535,3.30787589498807,0.920970266040688
"FALSE POSITIVE",5642620,"K02882.02",3.3508733,0,-7.107e-05,1.82118226600985,0.817551410808226
"CANDIDATE",5209845,"K02883.01",18.832483,0,0.001168,20.9315134099617,1.29918800749532
"FALSE POSITIVE",9652649,"K02884.01",2.6621127,0,-0.0004926,1.42851500789889,0.753695955369596
"FALSE POSITIVE",11100670,"K02885.01",23.751669,0,-0.0008569,8.3719165085389,0.701099830795262
"CANDIDATE",6129524,"K02886.01",4.6801655,0,0.0003129,2.69559500328731,0.870262390670554
"FALSE POSITIVE",3859363,"K02887.01",2.5291627,0,0.01945,1.81664910432034,1.3822871883061
"FALSE POSITIVE",12023078,"K02888.01",2.4435101,0,0.0003573,3.64498933901919,0.691041265768655
"FALSE POSITIVE",6364162,"K02889.01",1.2085203,0,-0.0001581,9.00743780456527,1.39903931684754
"CANDIDATE",7463685,"K02890.01",7.2931452,0,-0.0001598,5.47989452867502,1.16385679105891
"FALSE POSITIVE",10068024,"K02891.01",4.9610554,0,0.000425,3.51679929266136,1.2859778597786
"FALSE POSITIVE",9636563,"K02892.01",9.6067763,0,0.04644,17.5586952004987,2.28613787991105
"FALSE POSITIVE",9520443,"K02893.01",3.8569929,0,-0.002631,2.1649688737974,0.900329489291598
"CANDIDATE",6937402,"K02894.01",8.1434527,0,-3.456e-05,4.48136315228967,0.756657742708187
"FALSE POSITIVE",5475641,"K02895.01",1.2378693,0,0,1.04372670807453,1.34448398576512
"FALSE POSITIVE",2853828,"K02896.01",2.4833543,0,0,3.08719101123596,1.33256748994831
"FALSE POSITIVE",5817986,"K02897.01",2.0194833,0,0.0009066,1.40571049136786,1.00868486352357
"CANDIDATE",11129258,"K02898.01",37.451757,0,4.509e-05,18.4377593360996,0.969674556213018
"CANDIDATE",4939533,"K02899.01",7.6501515,0,-0.0003309,5.65489130434783,1.08008776741635
"CANDIDATE",4846856,"K02900.01",40.050237,0,0.0006436,45.9782608695652,1.51638380104184
"FALSE POSITIVE",9366886,"K02901.01",1.6547448,0,-0.0009997,0.910049528678703,1.00997817274712
"FALSE POSITIVE",3657176,"K02903.01",24.10147,0,0.005227,19.8643454668777,1.16066066066066
"CANDIDATE",3969687,"K02904.01",6.6196791,0,-2.443e-05,16.1901021209741,1.88592750533049
"FALSE POSITIVE",9369366,"K02905.01",32.354026,0,0.0041,21.4403491755577,1.16369047619048
"CANDIDATE",6716545,"K02906.01",5.2113796,0,-4.113e-05,12.6507557677009,1.85863453815261
"CANDIDATE",6716545,"K02906.02",9.155499,0,-0.0001943,7.0678391959799,1.11920874544508
"CANDIDATE",6716545,"K02906.03",79.267074,0,9.184e-05,31.4381153305204,0.731430081945546
"FALSE POSITIVE",2708885,"K02907.01",2.275396,0,0.0003899,0.91045591045591,0.511655011655012
"FALSE POSITIVE",6612284,"K02908.01",2.5197886,0,0.0003452,1.09265429160717,0.791726515369147
"FALSE POSITIVE",7461307,"K02909.01",1.7090987,0,-0.0003627,0.912525474212259,1.03955763504892
"CANDIDATE",4483138,"K02910.01",15.391186,0,0.0005946,24.4736099350833,1.85990602119987
"FALSE POSITIVE",5471202,"K02911.01",1.6009007,0,0.0001794,25.3912626020163,2.79547432550044
