"koi_disposition","kepid","kepoi_name","tce_dor","tce_chisqgof","tce_slogg_prov","tce_rb_tcount3","tce_fwm_sra","tce_fwm_pdeco","tce_duration_sn","tce_insol_sn","tce_ptemp_sn","tce_fwm_sdeco_sn","tce_dikco_mra_sn"
"CANDIDATE",8030148,"K00155.01",6.0033563,3474,23,0,19.488102,-0.000103,58.8358355894659,3.51551541934864,7.88352745424293,3.92784992784993,2.53182989690722
"CANDIDATE",10925104,"K00156.01",16.569973,1900,30,0,19.608108,-0.0006337,57.9142698088699,9.78125,10.0141318035539,9.61228406909789,2.82692307692308
"CANDIDATE",10925104,"K00156.02",8.2470288,1121,30,0,19.608112,-0.0002523,40.0210084033613,9.7625,9.31377595788242,4.36306306306306,2.64611048478016
"CANDIDATE",10925104,"K00156.03",4.9275984,1431,30,0,19.608095,-9.972e-05,26.1517367458867,9.7595818815331,13.9818934299017,2.21875,1.03311320754717
"CANDIDATE",6541920,"K00157.01",33.890353,1508,31,0,19.807677,0.0002749,46.3087945177032,8.05029585798817,9.40369832593099,3.11331133113311,-1.4479375696767
"CANDIDATE",6541920,"K00157.02",13.121051,1386,31,0,19.807677,0.0001231,35.7568978374347,8.06076854334227,4.92552179656539,3.32340862422998,-1.2422131147541
"CANDIDATE",6541920,"K00157.03",22.69256,1464,31,0,19.807669,0.0002936,33.8040865384615,8.05992509363296,11.1686276312161,1.92094017094017,-1.78475967174678
"CANDIDATE",6541920,"K00157.04",83.20279,487.9,31,0,19.807674,0.0002123,35.2983988355167,8.06779661016949,13.1106619707036,2.06619718309859,-1.15825
"CANDIDATE",6541920,"K00157.05",23.723686,440.8,31,0,19.807682,0.0001472,32.4531668153434,8.05882352941176,10.828490404786,1.09852941176471,-0.594981366459627
"CANDIDATE",6541920,"K00157.06",7.4642327,1440,31,0,19.807673,0.0001207,21.0310218978102,8.06344015696534,11.5967419505763,0.364253393665158,0.208025510204082
"FALSE POSITIVE",10555375,"K00158.01",3.7020048,2452,7,0,19.917808,0.002798,17.0707927087749,1.15824010752263,9.08548243322165,-34.2318059299191,-56.8078512396694
"CANDIDATE",8972058,"K00159.01",8.761392,1502,23,0,19.847459,-1.057e-05,27.4698029243484,4.47425897035882,15.1420316971164,1.43931034482759,1.00138888888889
"CANDIDATE",8972058,"K00159.02",5.3108805,2212,23,0,19.847437,-3.242e-05,6.06346807706838,4.47447412866575,4.26728597318739,0.83031847133758,1.1190676416819
"CANDIDATE",6631721,"K00160.01",12.028412,951.8,7,0,19.878964,-0.001993,43.3397807865893,2.76099780886567,13.4672740014015,17.3631578947368,30.0488466757123
"CANDIDATE",5084942,"K00161.01",7.6270089,3274,23,0,19.136778,4.776e-05,33.9882864160212,7.18774703557312,10.0946293087998,-7.65104166666667,-1.76711772665765
"CANDIDATE",8107380,"K00162.01",16.776899,1190,32,1,19.677592,7.939e-05,28.1376037959668,4.19105351170569,10.1336660428363,-0.947945205479452,1.34538461538462
"CANDIDATE",6851425,"K00163.01",14.987156,1385,32,0,19.204498,0.0001603,23.3946830265849,8.16085271317829,10.7056257057797,-2.6784,-4.76113043478261
"FALSE POSITIVE",5652237,"K00164.01",2.5230049,3059,7,0,19.970515,-0.002663,22.7543129089827,1.3266571820451,10.5276180772869,30.8126410835214,124.680456490728
"CANDIDATE",9527915,"K00165.01",19.305601,885.5,32,0,19.499131,-0.0005696,24.6083333333333,7.67829457364341,13.0216269496144,1.18476821192053,1.85728070175439
"CANDIDATE",2441495,"K00166.01",22.038928,1095,32,0,19.401454,0.0001245,14.4204204204204,7.43033509700176,10.6215518859073,-1.85363636363636,1.55465498357065
"CANDIDATE",11666881,"K00167.01",4.1982115,3008,23,0,19.630925,2.635e-06,44.0755467196819,4.28670774110901,16.2298070682636,0.580826446280992,-0.625466531440162
"CANDIDATE",11512246,"K00168.01",5.3728254,1737,0,0,19.614599,0,53.6775218427323,12.9496822033898,12.5781937768783,0.817341040462428,-0.282920731707317
"CANDIDATE",11512246,"K00168.02",10.915842,1114,0,0,19.614596,0,15.5566600397614,12.9475021168501,7.72667774511057,0.619451371571072,-0.613227383863081
"CANDIDATE",11512246,"K00168.03",4.3671592,1856,0,0,19.614599,0,11.2667600560336,12.9499236641221,9.17356039988143,-1.52481751824818,0.18384375
"FALSE POSITIVE",6185711,"K00169.01",10.844058,2224,7,0,18.964981,-0.003187,22.7720207253886,3.31744368779466,3.81605505342355,22.8009259259259,52.8388571428572
"FALSE POSITIVE",11044770,"K00170.01",5.5284671,956,7,0,19.86563,-0.003068,28.9408396946565,1.97611841969819,12.3288270094324,21.7948717948718,21.5009836065574
"CANDIDATE",7831264,"K00171.01",7.5032591,2107,16,0,19.649467,-4.498e-05,28.0473372781065,3.35996528782181,8.93543748386859,-0.290579710144928,0.75022131147541
"CANDIDATE",7831264,"K00171.02",15.187067,669.7,16,0,19.649483,-1.641e-05,8.5169263836647,3.35982230997038,7.77099255044721,-0.134372294372294,0.979024390243902
"CANDIDATE",8692861,"K00172.01",13.83155,1293,33,0,19.55073,-2.721e-05,29.6271186440678,4.2906432748538,6.63671224265284,-1.25724137931034,0.0972170542635659
"CANDIDATE",8692861,"K00172.02",74.73521,138.8,33,0,19.550726,-0.0002438,15.8811834873114,4.2972972972973,10.6887216744508,0.754961832061069,0.169923456790123
"CANDIDATE",11402995,"K00173.01",7.9401517,1505,32,0,19.460472,-0.0001396,35.2087912087912,3.66532258064516,9.86098750641794,-0.347897727272727,-1.57467248908297
"CANDIDATE",10810838,"K00174.01",70.439712,169.3,23,0,19.788201,-0.0002601,14.1973791973792,8.46511627906977,10.1785604496948,3.3562015503876,1.70301470588235
"FALSE POSITIVE",8323753,"K00175.01",5.9378343,2780,5,0,19.938907,-0.00253,19.2688821752266,1.8657000893843,10.0477234340748,34.478102189781,49.0217054263566
"CANDIDATE",6442377,"K00176.01",22.149252,660,23,0,19.443125,-2.005e-05,30.1856884057971,4.1313672922252,11.0009846827133,1.16345177664975,-0.50784328358209
"CANDIDATE",6803202,"K00177.01",21.746853,692.6,32,0,19.878489,-8.769e-05,18.4479778776357,4.76807228915663,5.37418147801684,-0.453985507246377,2.29525252525253
"FALSE POSITIVE",11455491,"K00178.01",2.2973795,2930,5,0,19.465577,0.007375,22.9987809833401,2.93988809541338,25.3375476272948,-156.047058823529,-115.494134897361
"CANDIDATE",9663113,"K00179.01",13.101858,1479,32,0,19.803025,-0.0001572,73.249299719888,4.4042259990813,11.7447031484941,-2.02386363636364,1.29928789420142
"CANDIDATE",9663113,"K00179.02",61.833371,753.4,32,0,19.80303,-4.92e-05,42.5109745390694,4.39393939393939,11.3057465703722,-1.59672131147541,-0.000313094117647059
"CANDIDATE",9573539,"K00180.01",13.26414,1003,23,0,18.959623,-2.201e-05,36.9691014302871,4.79460093896714,10.3711862885858,3.91532258064516,-1.05042528735632
"FALSE POSITIVE",12504988,"K00181.01",9.4175565,100700,7,0,19.216865,0.002842,1089.3347993403,2.29839739867611,27.6752047029183,94.7162426614481,-1.52525849335303
"CANDIDATE",5376836,"K00182.01",7.1338957,112800,7,0,19.711423,8.307e-05,1133.70201691607,2.74416269143861,32.7840717891195,60.4126213592233,1.37863955119215
"CANDIDATE",9651668,"K00183.01",8.1422541,283800,34,0,19.523717,-0.001386,740.157480314961,5.10662848479744,14.0457583547558,10.5700712589074,0.0339776119402985
"FALSE POSITIVE",7972785,"K00184.01",9.4544371,57090,7,0,19.736508,0.00109,801.596037424326,2.38165018407565,27.0130068859985,4.10453400503778,-1.09452522255193
"FALSE POSITIVE",4178389,"K00185.01",45.252171,40380,7,0,19.745684,-0.009349,532.554543892802,2.83238095238095,10.8560672729051,-6.15447154471545,-0.730544117647059
"CANDIDATE",12019440,"K00186.01",8.7966714,82450,26,0,19.666423,-0.0008932,430.920590302178,4.32282259298944,10.5883263130749,1.63377192982456,0.938064516129032
"FALSE POSITIVE",7023960,"K00187.01",48.558392,14260,7,0,19.248636,-0.0006482,589.102424110068,2.52727272727273,26.8969416602416,8.13214285714286,-0.508483063328424
"CANDIDATE",5357901,"K00188.01",11.514084,93290,35,0,19.357201,-4.848e-05,408.925791385573,8.17397769516729,8.91176219355941,-13.203125,-1.03550445103858
"CANDIDATE",11391018,"K00189.01",40.608509,21510,7,0,18.991993,-0.0003632,545.889792231256,5.67027027027027,12.4609665427509,28.5772357723577,1.02204022988506
"FALSE POSITIVE",5771719,"K00190.01",14.611539,15470,26,0,18.97659,2.5e-05,528.091130280911,2.38211321319076,29.4931166030851,-7.61594202898551,0.0235848214285714
"CANDIDATE",5972334,"K00191.01",26.966814,6395,16,0,19.685815,-0.0001327,283.503054989817,6.34122562674095,4.94294074615947,12.1395348837209,-0.260326530612245
"CANDIDATE",5972334,"K00191.02",4.1578813,2606,16,0,19.685808,1.011e-05,15.3957329662767,6.33763313609467,5.96728530054968,0.863380281690141,-0.137766871165644
"CANDIDATE",5972334,"K00191.03",1.8008791,5794,16,0,19.685801,7.048e-06,4.02702702702703,6.33787083103003,3.4327377258855,0.248829431438127,2.32301310043668
"CANDIDATE",5972334,"K00191.04",28.603863,164.2,16,0,19.685819,0.0004393,7.1209726443769,6.33333333333333,6.69147418267541,-1.03565505804312,0.263048888888889
"CANDIDATE",7950644,"K00192.01",19.400133,58280,35,0,19.216974,0.0004139,336.03744149766,2.88121990369181,9.56787480623016,0.134433962264151,0.49405604719764
"FALSE POSITIVE",10799735,"K00193.01",66.804387,17210,7,0,19.525076,0.0007782,406.507791017415,2.33943275388838,22.6706743906438,6.13430656934307,-0.746194690265487
"CANDIDATE",10904857,"K00194.01",8.5291605,50060,7,0,18.86441,0.000865,583.267768161553,2.47833030852995,28.4989824472145,17.1782178217822,1.76233382570163
"CANDIDATE",11502867,"K00195.01",9.5572805,312900,35,0,19.295646,0.001059,417.283950617284,5.11410720157843,2.56168869834465,8.23364485981308,-0.553988355167395
"CANDIDATE",9410930,"K00196.01",5.0063005,124300,36,0,19.634216,-0.000621,590.132370637786,8.39741774260725,30.0840504302582,8.12765957446809,0.18944776119403
"CANDIDATE",2987027,"K00197.01",35.616387,16730,32,0,19.388881,-0.0001924,197.803295057414,8.5042735042735,13.0469182141446,-28.7177914110429,3.75050798258345
"FALSE POSITIVE",10666242,"K00198.01",113.75354,21760,4,0,19.473215,-0.0004984,197.858162779629,4.95495495495495,13.4504459364666,-8.72811059907834,-0.79708211143695
"CANDIDATE",10019708,"K00199.01",6.9554996,66350,26,0,19.668375,0.002655,407.87510044771,3.08825297583263,11.388264777048,13.1217391304348,-0.707355126300149
"FALSE POSITIVE",10019708,"K00199.02",2.2070682,2321,26,0,0,-0.04034,19.1535150645624,3.08828154249345,21.3182807110639,257.708049113233,15.1373844121532
"CANDIDATE",6046540,"K00200.01",15.285751,32380,37,0,19.539501,-0.0005434,290.056285178236,6.83452188006483,10.8469745688395,8.75555555555556,0.484082840236687
"CANDIDATE",6849046,"K00201.01",11.048807,55810,23,0,19.142039,0,272.83950617284,4.40915750915751,11.26588536898,8.37727759914255,-0.266449704142012
"CANDIDATE",7877496,"K00202.01",5.4081727,100600,38,0,19.074021,-0.003873,447.258313146884,7.8278231964783,27.9262756491738,7.07808219178082,0.01317341211226
"CANDIDATE",10619192,"K00203.01",5.6343911,2889000,39,1,19.893021,-0.01007,553.805138148328,8.55866634276691,26.5434530706837,30.4794520547945,-0.125823269513991
"CANDIDATE",9305831,"K00204.01",6.7536168,26830,27,0,20.00684,0.004011,221.078431372549,7.79566923412295,6.08018013608106,29.375,-0.10002380952381
"CANDIDATE",7046804,"K00205.01",24.308403,13860,7,0,19.699781,-0.001331,264.188034188034,5.2,13.8825459970164,10.1730769230769,1.22223357664234
"CANDIDATE",5728139,"K00206.01",6.6326281,11260,40,0,19.839575,-0.001888,261.410095953275,3.12471314394239,9.64593301435407,-1.96269430051813,-0.319248554913295
"CANDIDATE",3762468,"K00208.01",6.7834802,12530,7,0,19.687171,-0.00131,176.307363927428,2.3609438453998,12.4269196371534,-18.1944444444444,-0.518934911242604
"CANDIDATE",10723750,"K00209.01",37.096052,7039,16,0,19.252874,-0.0001567,283.667621776504,3.61153427638738,10.2387089844799,-3.92058823529412,0.89698670605613
"CANDIDATE",10723750,"K00209.02",14.789993,3608,16,0,19.252874,0.0002356,147.971642378889,3.61249277038751,7.97461427689776,-4.91441441441441,0.713357452966715
"FALSE POSITIVE",10602291,"K00210.01",27.1359,3043,7,0,19.518823,-0.0003883,162.488083889419,2.57616387337058,10.0871605372749,-0.307560975609756,0.777847919655667
"CANDIDATE",10656508,"K00211.01",199.58844,175.3,26,0,19.198017,0.001418,47.9547689282203,3.98843930635838,13.8248883141312,-2.76484560570071,-1.7479674796748
"CANDIDATE",6300348,"K00212.01",11.730804,8441,7,0,19.742648,-0.000638,88.3386191754087,2.32762632978723,10.9609116809117,-11.7368421052632,-0.14576
"FALSE POSITIVE",9164836,"K00213.01",69.246703,392200,7,0,19.714155,-0.0008935,1293.41170707813,2.47186932849365,28.989898989899,-17.9134808853119,3.53695014662757
"CANDIDATE",11046458,"K00214.01",10.031499,32550,12,0,19.908333,-0.001449,127.233304423244,4.72315803008872,6.94093797276853,3.63091482649842,2.71033519553073
"FALSE POSITIVE",12508335,"K00215.01",52.268918,2102,7,0,19.344338,0.002166,136.128326649654,2.73575949367089,10.7466851375421,16.4567404426559,-0.696773255813954
"CANDIDATE",6152974,"K00216.01",40.078113,1997,26,0,19.947558,-0.0009789,60.1581173009744,6.10152284263959,8.23156636110004,-3.20338983050847,1.73897685749086
"CANDIDATE",6152974,"K00216.02",10.688037,1058,26,0,19.947524,-6.409e-06,4.72432979261507,6.10422343324251,4.66234507501631,-0.520952380952381,2.22130612244898
"CANDIDATE",9595827,"K00217.01",11.723193,99660,41,0,19.657703,0.0009357,422.758212488902,7.91480446927374,11.1805516857063,-24.7588005215124,-1.8
"FALSE POSITIVE",9838975,"K00218.01",43.71426,58760,7,0,19.66891,-0.0001226,547.735875508201,5.07988980716254,32.0878110859729,22.765625,3.14275147928994
"CANDIDATE",6305192,"K00219.01",8.8037249,6836,32,0,19.814269,0.0002142,204.731977818854,3.49203558129913,16.6865659180095,-4.20158102766798,-0.100195435092725
"CANDIDATE",7132798,"K00220.01",5.1844195,9107,7,0,19.72976,0.0002716,79.5948763777182,3.4728897312665,9.66148052108415,-7.14527027027027,-0.827514367816092
"CANDIDATE",7132798,"K00220.02",5.1375371,1885,7,0,19.729755,0.0001799,5.58927574008564,3.47260462555066,3.60125633707367,-2.84497444633731,1.22097058823529
"CANDIDATE",3937519,"K00221.01",8.8022163,11280,26,0,19.062046,-5.973e-05,73.6581337737407,3.39907401008914,7.99236983842011,-6.4550408719346,0.845252525252525
"CANDIDATE",3937519,"K00221.02",6.4697112,1727,26,0,19.062057,0.0001177,4.02123505003661,3.39928366762178,1.5172465546043,-0.933050847457627,-0.493812949640288
"CANDIDATE",4249725,"K00222.01",10.508844,2051,30,0,19.192771,-0.0002413,26.0286225402504,2.13475760065735,7.18852424126335,1.26280991735537,-3.67815013404826
"CANDIDATE",4249725,"K00222.02",17.544856,768.1,30,0,19.192777,-4.172e-05,12.6929918178584,2.13263157894737,6.54223487356017,0.0653435114503817,-3.21591928251121
"CANDIDATE",4545187,"K00223.01",7.7479921,2625,7,0,19.077473,-0.0002351,24.1978609625668,4.58926121889085,9.37417879215534,2.40472440944882,1.92360043907794
"CANDIDATE",4545187,"K00223.02",55.000144,307.1,7,0,19.077464,0.0003081,10.3042596348884,4.57988165680473,7.81187221911385,-0.630120481927711,-0.293583941605839
"FALSE POSITIVE",5547480,"K00224.01",4.7853127,2484,7,0,19.709207,0.005859,24.6226208707066,2.38429224715516,5.92281955430719,-31.5321100917431,-38.4686648501362
"FALSE POSITIVE",5801571,"K00225.01",2.5384353,16240,26,0,19.660883,-0.001055,78.9108382274426,4.42753975081167,10.0346461187215,1.48882833787466,-0.0997339699863574
"CANDIDATE",5959753,"K00226.01",7.9975612,1734,26,0,19.442715,0.0002362,32.8824049513705,6.94910461828464,14.6834439646839,-0.283137254901961,0.565709711846318
"CANDIDATE",3847907,"K00229.01",7.2132214,7817,7,0,19.384397,0.000767,79.4919290817677,2.62610447992559,6.13419063922174,-4.19529411764706,4.61035460992908
"FALSE POSITIVE",3862246,"K00230.01",8.2225212,3826,7,0,19.634501,-0.002638,97.8003384094755,3.61032555080566,16.4383046879813,-4.47046843177189,-2.5817158931083
"FALSE POSITIVE",4043443,"K00231.01",137.05747,382.4,32,0,19.160165,-0.0003026,36.8883440596588,9.18181818181818,4.64110869596102,0.508115183246073,-0.221900826446281
"CANDIDATE",4833421,"K00232.01",15.112357,3539,16,0,19.40746,0.0002824,93.5185185185185,4.02075669994745,8.3977358490566,-3.73972602739726,-0.0696389645776567
"CANDIDATE",4833421,"K00232.02",6.7251476,1827,16,0,19.407453,1.418e-05,15.9100121605188,4.02133859748073,8.77622311954174,-0.373190476190476,-0.650699029126214
"CANDIDATE",4833421,"K00232.03",13.550419,529.7,16,0,19.407467,8.637e-05,20.6069802731411,4.02206736353078,10.1125984999525,-0.699259259259259,0.428778280542986
"CANDIDATE",4833421,"K00232.04",20.768084,626.6,16,0,19.407464,3.759e-05,8.04237148957136,4.02131147540984,6.2148100519745,-0.379540229885057,1.39670731707317
"CANDIDATE",4833421,"K00232.05",34.447597,319.4,16,0,19.407456,0.0001127,10.6187248995984,4.02352941176471,6.36891355496884,-0.779716024340771,-0.432367491166078
"FALSE POSITIVE",5023956,"K00233.01",2.0188102,433500,7,0,19.68243,-0.2306,302.211690363349,3.89513227850116,1.84073798680175,2014.23487544484,-37.7031484257871
"CANDIDATE",8491277,"K00234.01",9.4164988,1587,7,0,19.357212,0.0001132,35.0146412884334,2.56406926406926,10.1967873135861,-1.52993197278912,0.0698892405063291
"CANDIDATE",8107225,"K00235.01",11.483215,1437,7,5,19.673993,-6.52e-05,13.3992805755396,4.50581613508443,7.96418083602219,-0.629120879120879,1.79052890528905
"FALSE POSITIVE",8453211,"K00236.01",2.6193316,312300,7,0,19.919723,0.05002,23.8239436619718,2.5602614379085,3.48366774313092,-399.251336898396,0
"CANDIDATE",8041216,"K00237.01",8.7383214,1389,32,0,19.730093,5.715e-05,34.1357466063348,4.75851938895417,10.1598676009113,-0.112746478873239,-1.02676470588235
"CANDIDATE",7219825,"K00238.01",20.667003,895.6,16,0,19.799905,-0.0002136,18.3774038461538,3.95988001499813,6.61300745218615,1.98807339449541,1.98371212121212
"CANDIDATE",7219825,"K00238.02",73.860655,128.6,16,0,19.799927,0.0001266,10.049109883364,3.95652173913043,13.046971330624,-0.327368421052632,-0.344429203539823
"CANDIDATE",7219825,"K00238.03",23.725977,454.2,16,0,19.799886,-3.247e-05,3.98202054794521,3.95967741935484,3.10082024374855,0.245677966101695,-0.809109947643979
"CANDIDATE",6383785,"K00239.01",9.061358,2454,26,0,19.813414,0.001095,36.3668978713226,4.10736295815764,6.98746477855646,4.25948406676783,-0.671204819277108
"CANDIDATE",6383785,"K00239.02",4.6886363,2154,26,0,19.81344,0.000182,4.83443708609272,4.10760934691432,5.04872489380282,-0.0892982456140351,0.0753954545454545
"CANDIDATE",8026752,"K00240.01",5.6456309,4086,7,0,19.405347,-0.0001089,33.4820031298905,2.45658448871433,13.2881505873102,1.72982456140351,0.8513499344692
"CANDIDATE",11288051,"K00241.01",13.730819,731.3,16,0,19.116849,-0.0001273,29.9846977811783,8.20494699646643,10.3729900364999,0.417883597883598,-1.34403225806452
"CANDIDATE",11288051,"K00241.02",14.320051,462.4,16,0,19.116893,-2.438e-05,15.1669834374152,8.17525773195876,8.01360898583754,-0.0154063018242123,1.06927272727273
"CANDIDATE",11288051,"K00241.03",5.1634648,1802,16,0,19.11683,-6.079e-06,4.91126702434998,8.20678336980306,4.09830225659498,-0.0696998420221169,-0.340195035460993
"FALSE POSITIVE",3642741,"K00242.01",9.1737897,5060,7,0,19.375762,-0.0005473,123.152081563297,2.5872581234027,14.9539224263634,-6.97883597883598,-0.340243553008596
"FALSE POSITIVE",9592579,"K00243.01",2.0202665,155100,7,0,19.577808,0,6.93364122508508,2.36827533792954,6.90898058252427,956.764705882353,-28.8699551569507
"CANDIDATE",4349452,"K00244.01",18.318887,8217,0,0,19.109235,1.748e-05,175.410833840536,12.2228997289973,4.97618220956878,10.9067055393586,1.3978792822186
"CANDIDATE",4349452,"K00244.02",6.2707192,4310,0,0,19.109231,-3.298e-05,99.3718921748233,12.2203301021745,11.7557260650481,7.13939393939394,2.00068493150685
"CANDIDATE",8478994,"K00245.01",44.351108,1542,1,0,18.937318,-0.0006645,92.5025125628141,12.3809523809524,6.75382593909414,15.2955665024631,1.94723092998955
"CANDIDATE",8478994,"K00245.02",18.912554,695.2,1,0,18.937299,-2.097e-05,23.4445768772348,12.3989637305699,4.61131674279414,0.963775510204082,-1.28953846153846
"CANDIDATE",11295426,"K00246.01",7.2284538,3893,1,0,19.402156,0.0001224,77.3783428320912,12.4846875,6.90823908197804,-7.45949720670391,-1.15292915531335
"CANDIDATE",11295426,"K00246.02",11.39078,2973,1,0,19.402126,1.555e-05,15.9821428571429,12.4878706199461,1.73576567043403,-0.765123966942149,-0.500804387568556
