"","tce_plnt_num","tce_time0bk","tce_ror","tce_dor","tce_incl","tce_impact","tce_duration","tce_ingress","tce_ldm_coeff1","tce_ldm_coeff4","tce_num_transits","tce_full_conv","tce_model_snr","tce_model_chisq","tce_model_dof","tce_dof2","tce_chisq1","tce_chisq2","tce_chisqgof","tce_prad","tce_eqt","tce_insol","tce_nkoi","tce_steff","tce_slogg","tce_sradius","tce_steff_prov","tce_slogg_prov","tce_sradius_prov","tcet_period","tcet_ingress","tcet_depth","tcet_model_chisq","tcet_model_dof","wst_depth","tce_mesmedian","tce_mesmad","tce_minmes","tce_maxmesd","tce_minmesd","tce_max_sngle_ev","tce_bin_oedp_stat","tce_rmesmad","tce_rsnrmes","tce_rminmes","tce_albedo","tce_ptemp","tce_albedo_stat","tce_ptemp_stat","boot_fap","boot_mesthresh","boot_mesmean","tce_cap_stat","tce_hap_stat","tce_rb_tpdur","tce_rb_tcount1","tce_rb_tcount2","tce_rb_tcount3","tce_rb_tcount4","tce_fwm_stat","tce_fwm_sra","tce_fwm_sdec","tce_fwm_srao","tce_fwm_sdeco","tce_fwm_prao","tce_fwm_pdeco","tce_dicco_mra","tce_dicco_mdec","tce_dicco_msky","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_time0_sn","tce_ror_sn","tce_dor_sn","tce_incl_sn","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_prad_sn","tce_sma_sn","tce_insol_sn","tce_steff_sn","tce_slogg_sn","tce_smet_sn","tce_sradius_sn","tce_albedo_sn","tce_ptemp_sn","tce_fwm_sdec_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_prao_sn","tce_fwm_pdeco_sn","tce_dicco_mra_sn","tce_dicco_msky_sn","tce_dikco_mra_sn","tce_dikco_mdec_sn","tce_dikco_msky_sn"
"boot_mesthresh",0.0796240432168844,0.14633729421432,-0.494010493197828,0.0739942421421196,0.0352050829643309,0.326728772721763,0.0619213743330529,-0.0522414088730087,0.149548592819566,-0.135414897513357,-0.0951618081982314,0.454380580394934,-0.265455612279622,-0.15389164832295,-0.0987341297811833,-0.230404973206907,-0.231777844171547,-0.239680159945483,-0.240546575552095,-0.259612372837471,-0.231894837245593,-0.0990758879388866,0.100342888994482,-0.130182381907199,0.0235375589994958,0.0368660888027088,0.0814443456360686,0.0810668543154106,-0.0671112535851817,0.175476238109598,-0.0562583449670118,-0.536984208895153,-0.149613276427517,-0.187275093795193,-0.346715709961197,0.0946935747480585,-0.177943370667894,0.252220030486925,0.10904290756424,0.100343394372016,-0.367981643773821,-0.0282834107324292,-0.292003377690878,0.441746084018194,0.124049007304928,-0.00308526180985552,0.109693576485008,0.109871387009053,0.032294119988741,0.915136204443647,1,0.222564236373679,-0.313689824253373,-0.443795681025847,0.0227515481502086,-0.0124972053952569,-0.00394248321843417,-0.00509364965221599,-0.024621985241861,-0.129297029327733,0.155395026803804,0.138785869081222,0.0173010790979398,-0.00430646814097666,-0.00938319433639433,0.0131055917953539,0.00607971231213155,0.00277093335765227,0.0230934232114757,-0.00389991680231935,0.0160534521446705,0.045510486263099,-0.285947840233547,-0.143234267126791,-0.234604823045398,-0.0322042147108327,-0.12176689762835,-0.073060122605787,-0.217741198574972,0.164896471227138,0.104700102889969,-0.0342729584156473,0.0135392439703111,0.13840676788501,0.0821774035538508,0.114332524034117,0.10275268204334,-0.0324870190223309,-0.106262914419946,-0.496101153332633,-0.0222711647429474,0.0512258018980678,-0.00671806487021073,0.00268586154708399,0.0174430632962573,-0.0278561362521347,0.0139601818859727,0.00393999201560786,0.00649197273132834
"boot_mesmean",0.0369930180623522,-0.303454405431895,-0.174115625404547,-0.223953111848481,0.0272530409436559,0.201211871669646,-0.167096942843691,-0.100017797403491,0.0379033777068345,-0.0436549340960309,-0.108821046390156,0.145944240018306,-0.117394793614665,-0.0546385139512602,-0.106199460663569,-0.0874201785463219,-0.103079646015921,-0.104502998762599,-0.100522949803889,-0.166147782488667,-0.0393956816565294,-0.0522219141909013,0.0673038456140952,-0.0530758282934799,0.0709640676673222,-0.0752072336917202,0.047637836689591,0.0513302994290675,-0.0171471919304158,-0.344426528600995,-0.178224769338354,-0.177958156649399,-0.0841564047229282,-0.0528272446367525,-0.120987897326243,0.00521220921595671,-0.0432085938693064,0.128903642904655,-0.181739333690021,-0.182027344053081,-0.169291699256581,-0.00865422153101827,-0.110002379413289,0.18424273489567,-0.177386278291174,-0.11757255292463,0.00161040248970025,0.0675464284401384,0.0076626502207887,0.279442718794201,0.222564236373679,1,-0.109168549845993,-0.137980499376311,-0.217197364751414,-0.005397990160493,0.00594019346200953,-0.00163646726433517,-0.0174122417317489,-0.0563903417187591,0.0601319754273641,0.0588024414630889,-0.0152281767752617,0.00193868637660934,0.0020549372358956,0.00728330910162485,0.010449329049545,0.0110650869023175,-0.0482003469720278,0.00219636892448345,0.0234796151230419,-0.0498713303367194,-0.102708277429443,-0.0488069086913031,-0.0943011918745022,-0.0788935988377022,-0.0236033965023521,-0.0258708050310931,-0.105041259379437,0.0459178115839513,0.0366902558710367,-0.00918406790513753,-0.00249254993787262,0.08548409181008,0.047327528140194,0.0641566304871928,0.0619506492817889,0.0204179563097972,-0.00172736800630548,-0.168018513561796,-0.00517677021890623,0.0147681243938594,0.00864376862669866,0.00164129919003028,0.00750014190318208,-0.00372537731019,0.000706807302030079,0.0178856470891517,-0.000254136833723302
"tce_cap_stat",-0.0898641328577004,-0.0364453910300145,0.609922193215937,-0.000356309921645405,0.136512306004892,-0.265390697777896,0.0259602983881723,0.135772824431917,-0.186252133136231,0.183347900233287,-0.0541615672448753,-0.229965510323943,0.701317793341879,0.221325687803367,-0.0363332301511535,0.382046600881404,0.3239326336415,0.303611312008085,0.304308650877163,0.356615647628617,0.0414400322355899,-0.00601211251702152,-0.11190109037561,0.140033566450283,-0.0374636528118157,-0.0140071141538143,-0.0932609904870245,-0.0914222117922623,-0.0123522392752749,-0.0467730562177878,0.0789354022635803,0.437353523817258,0.276160879473276,0.00577039507590805,0.314558331328134,-0.0463014730113588,0.0694342792733637,-0.377321889296252,-0.0189587545795781,-0.0156692676608561,0.64962887814754,0.0663097473924403,0.471071541395133,-0.29647443047586,-0.197004655712389,-0.0211983227030416,-0.106088522272785,-0.175841611658065,0.110299726637298,-0.364153622182293,-0.313689824253373,-0.109168549845993,1,0.655169308148737,0.0834103307029974,-0.0354816840043275,-0.0140051087370883,-0.01006152285447,0.0191873257721618,0.145516046488927,-0.000461827725864767,0.00444638302168616,0.00644249185241161,0.00391805866603002,0.00893749024046152,-0.00459179228296497,0.000671739262715819,0.0078144486763531,-0.149848379305313,0.00604152621492763,0.00489847479159577,-0.15717392405857,0.566981830232124,0.47541356015024,0.529529178949804,0.323519902143692,0.250886187750545,0.054730985212705,0.484503725460191,-0.0424376828165744,-0.0295499257881229,0.0422491169677841,-0.0130021239643089,-0.0768542031607719,-0.0830119251713929,-0.102192444564202,-0.0952942963929153,0.0794557617545863,0.260640774475531,0.628453894958371,0.0188439471349802,-0.0352960600009378,-0.0130162204950178,-0.00660382070781589,0.00454436221906428,-0.0925446984185185,0.00967416327040173,-0.00237902314112794,-0.103609314739682
"tce_hap_stat",-0.118351140775506,-0.0850278935278853,0.646480049834878,-0.0564570603288536,0.0420588103785255,-0.284132009389193,-0.00210410778790802,0.14354050241878,-0.202041031406229,0.181255076489195,0.0276942262067454,-0.342109807221911,0.582174952851538,0.199439840320374,0.046149221689611,0.422774266589316,0.429105130106732,0.396358081327668,0.406988576359919,0.374097793032605,0.145526567814016,0.0269384067604879,-0.151430935987097,0.131530840808612,-0.0421029503494574,-0.000152077942253758,-0.12271394776813,-0.116688442578632,0.010706741807151,-0.100697340587873,0.0921168831625637,0.539136635349229,0.214377670305425,0.165691767841692,0.282065093667183,-0.111882879777235,0.128352133848696,-0.314925366065036,-0.0548837653101681,-0.0507478893483807,0.555632009783477,0.0221837186088325,0.572426634672889,-0.432378261649578,-0.23159090474569,-0.0278463135322283,-0.156601344840734,-0.234006495874933,0.0295889147009853,-0.501258058867237,-0.443795681025847,-0.137980499376311,0.655169308148737,1,0.0539692309578692,-0.0223046843726064,-0.00848112740259827,-0.00215725383601927,0.0305504221704572,0.413183631180275,-0.0780072280689926,-0.0778717389298075,-0.0337760961408457,0.00341387320409128,0.00356612000309828,-0.0581288091578971,-0.0138948703048278,0.00845537240558976,-0.0514556695090413,-0.00898057451225701,0.01123825656544,-0.0233665904132494,0.558410609748864,0.315980869518628,0.434555041125694,0.158868029995768,0.229202021511408,0.0451502513141454,0.463113146414624,-0.181656215096097,-0.0791922839442428,0.0214148450499277,-0.0223970858522083,-0.123116806813322,-0.102116689213992,-0.150272109337743,-0.122956415433222,0.0622419642108763,0.202453170716928,0.714143181376278,-0.0192912214381994,-0.0691711507702974,0.0518558016896502,0.0122010489680055,-0.0210203956891881,0.0373345423317382,-0.0197120855502874,0.0146695412241527,0.0804387441521776
"tce_rb_tpdur",-0.0304349230804738,0.404138592605931,0.0991340455820045,0.135658300081168,0.0611719900459867,-0.157655434688956,0.808092055089947,0.461155874248171,-0.11124025005615,0.103097322741253,-0.348187314278963,-0.0792268466903519,0.0339250273191547,-0.0136889235129527,-0.10476902433761,0.0455791820757481,0.0602721799998439,0.034126959708814,0.0333380709552182,0.0942785772777532,-0.294984970178191,-0.0759198148413613,-0.0350650508614354,0.146778047297848,-0.129556531728247,0.00262274290775687,-0.0223711871605767,-0.0161228398078913,-0.0295025687637322,0.484847481314601,0.688674553021638,0.108175274776974,0.0462693158598659,-0.206095243854109,0.124262408663526,0.00862947927764148,-0.0161202890008614,-0.113581364809967,0.30061299823515,0.282906304524595,0.133824239696072,0.00191656391053407,0.0383174008457846,-0.0824066182666395,0.177560925856668,0.086382228935132,0.0600479268313108,0.018308859047744,0.180048086699196,-0.0558722147822178,0.0227515481502086,-0.217197364751414,0.0834103307029974,0.0539692309578692,1,-0.204101049112987,-0.0988004076972741,-0.0494372086412927,-0.0204940125178895,0.00751154009025809,0.0351322906968542,0.0106154161361503,0.0047737128476451,0.0136143674713364,0.00410314187404303,-0.0058667038603165,-0.0290227007253695,-0.00517499151946993,-0.0573634112967755,-0.0282729621852517,0.00198210361774903,-0.0436543995914536,-0.0563653438013512,0.067668915879653,0.0539394397355912,0.089560407821577,0.0324277190295154,0.0417649436049289,0.0450610239047169,-0.0146620289304208,-0.0321824943899796,-0.0146243016601349,-0.0159067049561835,0.0154045752436114,-0.0829028175189436,-0.0141147789959171,-0.113689317619563,0.0249074631521168,0.0778993403357254,0.0905023564570536,0.00299182080280076,-0.00616799218261193,-0.00817251093593014,-0.011202841937218,-0.00842152510794779,-0.0981799709772638,-0.00787658774274968,0.0179131574051462,-0.0943299455283298
"tce_rb_tcount1",-0.0534438850884104,-0.100048280864975,-0.0708457528704495,-0.0879908701799666,-0.210934628003725,0.0258760663679476,-0.152672796059797,-0.0887966613274947,-0.0131227065720011,0.0167047877593231,0.412752445101757,0.0160713957924214,-0.0223681657013195,0.0309660151362403,0.264062346855471,-0.0119353558784482,-0.0110218782040918,-0.0091871298421528,-0.0114565534170303,-0.0345184240589312,0.284476627251499,0.132067950754348,-0.0710645950927944,0.00166016063337319,-0.0249083450823554,0.00538120424229966,-0.0376395901840703,-0.0336984991704352,0.0224609855952125,-0.113356193540244,-0.105636901433434,-0.0433778894451559,-0.0149634618616496,0.323969924122392,-0.0356006825678146,-0.0199548844394976,0.00182195303340687,0.0244977124486149,-0.0743846245348826,-0.0698000449141282,-0.0385709964343045,-0.00259862078853333,-0.0240520495593333,0.0663871953041645,0.017916176599892,-0.022813781916864,-0.00991726545023703,-0.0152455665361116,-0.0978362235950736,-0.0101314240784601,-0.0124972053952569,-0.005397990160493,-0.0354816840043275,-0.0223046843726064,-0.204101049112987,1,0.606231898384553,0.347074291467722,0.32034594243686,-0.000151544935322,-0.0149261126960987,-0.017091479436168,-0.0157455547131081,-0.0250051427815633,0.00384628932292227,0.00194323479079452,-0.00682510042493476,-0.0263801630634779,0.1210937518054,-0.00649496814616603,-0.0166876738283299,0.141054762844633,0.0292431554757823,-0.0189649290588903,-0.0128286357670646,-0.0296651503148745,0.00445839677081697,-0.00659844561212221,-0.0137577066441683,0.000698162924387635,0.000859865934951176,-0.00544006663953757,0.0682900162965012,-0.0484801891513006,-0.0191162878497521,-0.0234906184554063,-0.0213456912673457,-0.0393087003177722,-0.0447411350146223,-0.0213403387211097,0.0125478464440095,0.0148043350767088,0.0125967028134596,0.0205798194325626,-0.00942948869664574,0.087049450502199,-0.00505767897102884,-0.00613337459246717,0.0938576559181295
"tce_rb_tcount2",-0.0265027761557726,-0.052591683058357,-0.0299228537971586,-0.0459329346328633,-0.10398730654497,-0.00973180520039865,-0.0749836103047119,-0.0447123963584717,-0.00900902512755313,0.0126836583890956,0.209645379150176,0.009623817054948,-0.00843383500498608,0.0172327074582329,0.151777608915479,0.00195871947800822,0.00317755228361697,-0.0020582551760296,-0.00291914204894057,-0.0140856517021941,0.150451201149866,0.0771963839529489,-0.0311712629756622,0.0078043046084226,-0.00868510557089436,-0.00368933986566149,-0.00832832876949346,-0.0065970383713724,0.00543938241081195,-0.0595741167562264,-0.0477559033563384,-0.0118622408792783,-0.00665070229097388,0.165764754146478,-0.013469690104068,-0.0153269113232011,0.0096683780564218,0.0115614290548077,-0.0391967013108486,-0.0367459480521662,-0.0165153787927167,-0.00145809323270129,-0.00599058312407825,0.0249595925053395,0.00481247005127623,-0.0119468001108129,-0.00666884718924712,-0.00463824727204729,-0.05187775278803,-0.0129377298651823,-0.00394248321843417,0.00594019346200953,-0.0140051087370883,-0.00848112740259827,-0.0988004076972741,0.606231898384553,1,0.831599618184897,0.661576560605331,-0.00576626215481185,-0.00888983248489896,0.00855622822549641,-0.0136661094229259,-0.011480962314563,0.000972048657252655,-0.00114572455683822,-0.0098434965280735,-0.0178021734267716,0.0507944937043096,0.00874112866173503,-0.0119089665784505,0.0645273764191071,0.0262495144039118,-0.0101345108076746,-0.00233727835121953,-0.0151828774119539,0.00889176284415847,-0.00368768669505242,-0.00333372334581207,-0.00677960654588297,-0.00301554549429054,-0.00447105221762013,0.0189068875983547,-0.0222744476089548,-0.00377454547689264,-0.0116186173515215,0.000493358602368911,-0.0220634168795706,-0.0218220176128139,-0.00759000712826027,0.0139297507585484,0.00764970433001002,0.00340412605863679,0.0138387862517585,0.00330098370101694,0.0235159172688209,0.00593573536707001,-0.0137560617854323,0.0250211782255752
"tce_rb_tcount3",-0.0173542735398824,-0.0343636330834422,-0.0120958287517174,-0.0313517463295058,-0.063526059546511,-0.0348568323750723,-0.0381981362842647,-0.0256775379301602,-0.00939885909150276,0.0110273392393226,0.135196392792589,0.000795560787916278,-0.00363356348134406,0.0121810231517465,0.117725438941082,0.00215254524620833,0.00463910933867901,3.10231814807268e-05,-0.000171929714722945,-0.00882465545735005,0.0956760870106766,0.0443409719736174,-0.0177138777358683,-0.00147466727941068,0.00951044967542434,-0.00647025224916487,-0.0127166567110965,-0.0126496389568885,0.0143507118863321,-0.0388031142129708,-0.0193214671508509,0.00303734555147254,-0.00371593578879316,0.113781399800156,-0.00489707535700484,-0.0139005590590819,0.00653437381601917,0.00546942524085391,-0.0261610517459397,-0.0247758229166636,-0.00771185211902356,-0.00136547714629101,-0.00366753828673788,0.00230496497836962,0.00573185035106894,-0.00796573599481088,-0.00346350734256852,-0.000735082085308382,-0.0292155370181678,-0.0132765686550127,-0.00509364965221599,-0.00163646726433517,-0.01006152285447,-0.00215725383601927,-0.0494372086412927,0.347074291467722,0.831599618184897,1,0.719656647067493,-0.00272618285573712,-0.00667539172490588,0.00913293122188124,-0.0112662006340655,-0.00673303016034814,-0.000827437503046707,-0.00360831089711201,-0.00823612296977086,-0.0250346339400874,0.0220030351295887,-0.00112399975923129,-0.0206274101470764,0.0282728280434752,0.019792776303842,-0.00491349643361065,-0.0019381376528167,-0.00979090043338974,-0.000367020877978726,-0.00221808291617981,-0.000474980749022862,-0.0139221000333498,-0.00200415532535399,-0.00192919599965948,0.0181735739258652,-0.0215726257912966,0.00281369659041168,-0.00353466950246651,0.0090871638082114,-0.0105317709425355,-0.0148109473910035,0.00199981980016157,0.0182948751912592,0.0126026832469684,0.000577764730992831,0.00490229390904567,0.00300426941866445,0.00358434739442838,0.00599865876243696,-0.0129428662504955,0.00111954977614114
"tce_rb_tcount4",-0.0176026568988552,-0.0398771786488557,0.013137282826325,-0.0368184850920249,-0.0752646536755631,-0.0366794464196974,-0.0100807644102471,0.0055252384134231,-0.0248506542346989,0.0316984544583198,0.113365203334512,-0.0167537744440981,0.0195153959661583,0.016444848721068,0.119127035136908,0.0092493450592179,0.00843263236224161,0.00609296401363967,0.00315463565602845,0.00637517336924598,0.100470923419327,0.0349500176124765,-0.0189967054455492,0.0212480582181391,0.00351113009738962,-0.00773779354548828,-0.0171066014354854,-0.0131153034931712,0.00761554492415681,-0.0385406970597765,0.0148429851042621,0.0240784484268519,-0.00061352486695965,0.117483503478116,0.0037694964833056,0.0140500336511299,0.0223013638979198,-0.00378343368647079,-0.029901800091975,-0.0276413950921233,0.00589259489889553,-0.00165284973864275,0.00961358956719195,-0.0252391462069353,0.000747212747024493,-0.00868746119986332,-0.00995916762642014,-0.0119301835178788,-0.0360888425830642,-0.0342436509612426,-0.024621985241861,-0.0174122417317489,0.0191873257721618,0.0305504221704572,-0.0204940125178895,0.32034594243686,0.661576560605331,0.719656647067493,1,0.0159400618183377,-0.00960482354103986,0.00786371099833573,-0.0164689136763583,-0.0103162174273255,-0.00660353083283388,0.00102983999222415,-0.0267443867659143,-0.0278512948234063,0.0215755480534842,-0.0234685307945054,-0.0216154382034143,0.0252906533691031,0.047538860054567,0.0130574424726527,0.0237760101240315,-0.00489747141804528,0.0133412826747979,-0.000924103557212337,0.0152064491662941,-0.0210937141419996,-0.00884053577415707,-0.0042885034269259,0.0127097840516107,-0.0178808196852096,-0.00183060489608006,-0.00226060286229588,-0.00110057359307328,-0.0141959411015093,-0.00668678262481971,0.0324935081721885,0.0225352516184994,0.0188839166622628,0.00631253906736713,0.00812423067556277,-0.0180526559967193,0.00254927595159728,-0.0147450568181136,-0.0142227815871096,0.00069586360530575
"tce_fwm_stat",-0.0418367570647202,-0.0357394150845477,0.211266017878896,-0.0303597412062684,-0.0127543831848939,-0.0413291248658996,-0.00184117405281115,0.0591470563726728,-0.0655154304577753,0.0569042435494166,0.0294901632255779,-0.0531351040500768,0.234541172448802,0.0631541786545999,0.0410848702015353,0.0882373899569884,0.0853848350380065,0.0830819986633043,0.0777288439272052,0.139436671278881,0.0765884622880175,0.0300311576660257,-0.0554769399770078,0.0625197720561803,-0.0354494311551905,0.0197062224311824,-0.0321294851535291,-0.0337264161275195,0.00768856847030819,-0.0417003035617072,0.0265190867405371,0.135872501944647,0.0345952471107808,0.0747293845936483,0.0616587255868472,-0.0239465197995371,0.0402937413750098,-0.0762306093658929,-0.0252458809473272,-0.0233282354030465,0.149001613940799,0.000220067806344123,0.159207154981678,-0.142709981006765,-0.0834242960160829,-0.00964145522720561,-0.0372900710656359,-0.0874203187351258,0.0178031861793558,-0.157449337185967,-0.129297029327733,-0.0563903417187591,0.145516046488927,0.413183631180275,0.00751154009025809,-0.000151544935322,-0.00576626215481185,-0.00272618285573712,0.0159400618183377,1,0.000982710737673713,-0.0135485534722915,-0.0544180759416667,-0.0110971627879888,-0.0563182819319314,-0.0356647883277962,-0.0305610740433351,0.0107336666015046,0.0562291942025929,-0.00190495822866069,0.0215754572456463,0.0572588697782732,0.234361989763372,0.177215109319685,0.202029124603523,0.0618761217591148,0.120704070681104,0.0205249419582492,0.177541662888685,-0.0637121601641135,-0.00784772692566619,0.00163389549381978,-0.00973199784417408,-0.0537728920836173,-0.044109038972502,-0.054206445920839,-0.0511518224436871,0.0319538295074936,0.0806885968923653,0.246293733474296,0.0717841548637564,-0.0110693650310668,0.0753797019662068,0.0145169623801046,-0.0497442563477744,0.100263136284216,-0.0269667178019787,0.028810184181649,0.109779489623935
"tce_fwm_sra",0.0335620409051052,0.0434157252995272,-0.0593582980226213,0.0388532309162854,0.108836477155905,0.0689755637310428,0.0368667047059579,0.0132937387634686,0.0372938215878969,-0.0435714302308464,-0.149180664365514,0.0883115966450985,-0.0242937814478124,-0.0425442937870585,-0.154291489549579,-0.0264004267464745,-0.0408357519002064,-0.0527045785408179,-0.0357653049416644,-0.0538074302781027,-0.13874757637721,-0.0840463812042014,0.0477723950973143,-0.0283421432238236,0.0455713141783234,-0.0593747884926365,0.0250460956387908,0.0267347877281772,-0.0365424214694309,0.0500430119290539,-0.00735861831618943,-0.100797441644181,0.000101695435466398,-0.14537298245892,-0.0180244087727926,0.0586309128375643,-0.0536635411575393,0.0129137784413101,0.0310910997156108,0.0300507351098013,-0.0261374843553651,-0.00244466515817251,-0.0413343360065744,0.159671500449368,-0.00753746679754697,-0.109397015015395,-0.136562518699466,0.108252196380772,0.0477209894142007,0.167997095584159,0.155395026803804,0.0601319754273641,-0.000461827725864767,-0.0780072280689926,0.0351322906968542,-0.0149261126960987,-0.00888983248489896,-0.00667539172490588,-0.00960482354103986,0.000982710737673713,1,0.84808835114952,-0.101854884773756,-0.220611242192261,0.0132279204398258,0.0020161835099604,-0.0352937368209666,-0.0541531809559755,-0.097710909540033,-0.0292757484239029,-0.065741825625941,-0.104931067348606,-0.083263528081546,0.00572710242762006,-0.0527003730648953,0.009953526766455,-0.0346195917804767,-0.0492873671196991,-0.0563024963067934,0.0422981326123168,0.00633471381345252,-0.00730862734112467,-0.00402988211551749,0.0327725276100401,0.030496719893086,0.0413073738294795,0.0355541967979015,0.0139515086903973,0.00616528289854027,0.0386224090309411,-0.00444410430662784,-0.0255190268177846,0.0762049124653008,0.105994734810102,-0.0511768202830107,-0.153253588817541,-0.0486104735517427,-0.0849721917253268,-0.154523171440872
"tce_fwm_sdec",0.0503721365243565,0.0532316985320988,-0.0619629473850576,0.0508670101649162,0.134023542612598,0.0505726346330494,0.0108706861994405,-0.0170048616041276,0.0596959665476666,-0.0639341467645377,-0.148062317768665,0.0750419800182334,-0.0283531644946119,-0.0443479324359984,-0.162138404108893,-0.029615913261762,-0.046033575368355,-0.0514487840170889,-0.0396142191547713,-0.0642947487535566,-0.151866823652226,-0.0955952393804328,0.0680165544361966,-0.0480534541710115,0.072771533049442,-0.0684454917065585,0.034479678322782,0.0380495619856132,-0.0474968508769905,0.0589878704537803,-0.0395789246299169,-0.0917918339082663,-0.00266940210310226,-0.154404701120316,-0.0125824510039833,0.0497281900815988,-0.0436979358877282,0.0132195686313067,0.0337971566517173,0.0326777848767095,-0.0273320511048313,0.00160246390710706,-0.0392978567165584,0.145603343266942,-0.0124444326430655,-0.0870261694216591,-0.123387906521994,0.0996123897227009,0.0522029008906301,0.153385350613941,0.138785869081222,0.0588024414630889,0.00444638302168616,-0.0778717389298075,0.0106154161361503,-0.017091479436168,0.00855622822549641,0.00913293122188124,0.00786371099833573,-0.0135485534722915,0.84808835114952,1,-0.084802785301084,-0.183213133260939,0.00892591540993945,0.00311007987656115,-0.0294443144469233,-0.0258719447805685,-0.145004892894691,-0.030207569249823,-0.0257911665107581,-0.142987406028325,-0.0697347540043643,0.0120963179377918,-0.0473676983160402,0.0192496420686299,-0.0230815735708738,-0.0463402223801632,-0.0622091675539969,0.0417173869892291,0.0119255402503836,-0.00463436893633415,-0.0124324483404662,0.0383623332985061,0.0561693042538211,0.0565535334642926,0.0661039767075935,0.0221794890894052,0.00359582658033171,0.039918614322404,-0.0104174664379778,-0.00673898945746214,0.061207487278103,0.0935600842040795,-0.0382022019593878,-0.184143112503174,-0.0413230843731731,-0.0653586669793276,-0.18164816443129
"tce_fwm_srao",0.00389067935077875,0.00443798832845518,0.00879845462975884,0.00690306081354583,0.022949515728308,0.00873359671753281,0.00195123730363984,0.00407924594975624,0.00597183828910737,-0.0127827818998496,-0.00866844663933082,-0.00367108743000429,0.00419264359780456,-0.00142862638991191,-0.0183470923319806,0.00161151152618634,0.00152327040309508,0.00136558768391731,0.00147849627621564,-0.00379172882376355,-0.0211177556560483,-0.0179020224575394,0.00518849276460088,-0.0204685948042215,0.0257182318162864,-0.048182497259246,-0.0175553144162549,-0.0197209225453286,-0.00345909645196757,0.00700565381571837,-0.00262770621737703,0.00520342878293221,0.000773386772521659,-0.0246549381887852,0.00249762575865762,-7.81099092631532e-05,0.00136870466830576,-0.00188646000031342,0.00439054281357209,0.00376316933436246,0.00326425960475872,9.30357155947888e-05,0.00272089390961879,0.00839107879286328,0.0140641512373623,0.000989653016602282,0.000620774512216571,-0.000898250723361205,-0.000387687213517722,0.017164441075417,0.0173010790979398,-0.0152281767752617,0.00644249185241161,-0.0337760961408457,0.0047737128476451,-0.0157455547131081,-0.0136661094229259,-0.0112662006340655,-0.0164689136763583,-0.0544180759416667,-0.101854884773756,-0.084802785301084,1,-0.124985180964547,-0.0658753927305049,-0.000432693431232889,0.340555455518069,-0.00532120415239512,-0.00476004244289601,0.363031196618642,-0.00470555010976312,-0.00454261251190617,0.00435370464955498,0.00325214610604482,0.00280439401848665,0.00253772212883404,-0.00311949363961076,0.000520668741030718,0.00287898687184091,-0.00290439962102125,-0.00248232462879024,-0.00087415099277741,-0.00104106036547972,-0.00338281416981835,0.0046549439591938,0.0228891042159137,0.00273133584062942,-0.00317600120546685,-0.00184880520011313,0.00405937781564963,0.115775390702426,-0.0192894432910142,-0.591383265243083,0.055508220557078,0.401113297485973,-0.0361012284015889,0.422243514242184,0.00111164764943808,-0.0390927365190312
"tce_fwm_sdeco",0.00349450560563031,0.00167070748720021,0.00263362945915929,0.000940711158033355,0.0112191983413333,-0.011828075999826,0.00916805746532733,0.00579198884378804,0.00875084564587644,-0.00302864633156518,-0.0252717675554652,-0.000673833918343297,0.00259955912126625,0.000129139468648617,-0.00733461528525191,0.00126327206703543,0.00120567202892744,0.00149049681597186,0.00119068360988283,0.00982724674031931,-0.0231714724771066,-0.0275464824762136,0.00681108067417223,-0.0115485530904498,-0.0226324257834485,0.0726924167807026,0.0195890621054763,0.0194054480999118,0.00656535224856262,0.00351891826482957,0.00295456122236489,0.00218398660267337,0.000894649340752713,-0.0110828288535006,0.00134075294012339,0.00195119958503385,-4.57168976204389e-05,-0.00137544995737955,-0.00170117879601045,0.00354585640276011,0.00238704009019533,9.50327888367666e-05,0.00206429706759923,0.0142021606154313,-0.00456693352665322,0.00189717029884262,-0.00679848174235231,-0.000345425272479074,0.00410099405480121,-0.00865447089898387,-0.00430646814097666,0.00193868637660934,0.00391805866603002,0.00341387320409128,0.0136143674713364,-0.0250051427815633,-0.011480962314563,-0.00673303016034814,-0.0103162174273255,-0.0110971627879888,-0.220611242192261,-0.183213133260939,-0.124985180964547,1,0.00146255070238672,-0.0466167619096378,0.0230748729723007,0.383322060214461,-0.00786250167159511,0.023439144567445,0.408121668425967,-0.00247739250126426,0.00245413564640024,0.00206946549550075,0.00176686475375057,0.00133180371469135,0.00444166785067983,0.00056089460940072,0.00195580512844815,-0.000967164884185039,-0.00159457609572448,-0.00241995623406491,0.0212050130239143,0.010672114166958,-0.00200304241668898,-0.00159518528371243,0.00331766857660143,-0.00324202275063736,0.000683195761829123,0.00261042961756654,-0.00355769421249678,0.144955145219709,-0.0229283134179474,-0.705082058070804,0.0295290124813841,0.00890600630137449,0.0256630302038607,0.507423668647836,0.0208944138394575
