"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_ingress","tce_model_chisq","tce_sradius","tce_minmesd","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_stat","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_sma_sn","tce_insol_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn"
"CANDIDATE",7700622,"K00315.01",1,0.4419,1967,0.684,2.091,0.1153,78.1,0,1.09,-0.4463,-3.147e-05,18.4355828220859,40.536044362292,19.4752364486932,9.11111111111111,-1.6,-5.08314350797266,-7.25921908893709
"CANDIDATE",8008067,"K00316.01",1,0.2258,3710,1.143,8.262,1.544,11.02,0,502.65,-0.2658,-0.0008024,2.92009884678748,35.4264099037139,7.43712574850299,4.57427536231884,2.26666666666667,-3.29368029739777,-11.740157480315
"CANDIDATE",8008067,"K00316.02",2,0.3946,569.4,1.143,4.448,0.8038,1685,0,89.115,0.5335,-0.0009338,2.41203104786546,19.8666666666667,7.4346701164295,4.5974025974026,2.26666666666667,2.55263157894737,-3.61864406779661
"CANDIDATE",8008067,"K00316.03",3,0.1291,2050,1.143,2.194,0.01066,13.69,0,114.45,-0.001155,-0.0003585,4.57651245551601,7.09888059701492,7.43448689737947,4.57247944612722,2.26666666666667,-0.00586294416243655,-5.74721189591078
"CANDIDATE",8121310,"K00317.01",1,0.3414,3463,1.403,-3.208,0.01671,41.9,0,6.8617,0.06994,8.469e-05,4.86527141922825,42.8888888888889,6.8041649979976,4.32294866169372,2.26666666666667,0.401954022988506,-0.781045751633987
"CANDIDATE",8121310,"K00317.02",2,2.626,6321,1.403,-2.493,0.122,44.9,0,0.99476,-0.3362,-2.532e-05,195.318056104307,10.0853333333333,6.8032278088144,4.3226218732883,2.26666666666667,-0.280166666666667,0.523809523809524
"CANDIDATE",8156120,"K00318.01",1,0.5341,3321,1.927,-3.889,0.8141,41.45,0,0,0.06262,2.315e-05,10.2270345791128,177.961804968734,4.9951028403526,3.16121308858739,2.93333333333333,2.02,0.713253012048193
"CANDIDATE",8684730,"K00319.01",1,1.394,1577,1.963,-3.344,0.6958,9.498,0,12.41,0.02189,-0.0001013,325.871361839741,177.848983003622,19.9029850746269,12.3940042826552,0.2,0.512646370023419,0.924654377880184
"FALSE POSITIVE",8700558,"K00320.01",1,0.1175,4424,1.103,2.346,1.104,85.22,0,1059.1,-1.822,0.0004418,4.92396061269147,10.1062699256111,5.18677390527256,3.27049691200635,-0.8,-10.1787709497207,-16.5260416666667
"CANDIDATE",8753657,"K00321.01",1,0.1834,11510,0.97,1.406,0.2836,2.684,0,4.37,0.4536,2.52e-05,10.2869555276095,19.4856722997796,7.23387096774194,4.3772347266881,1.73333333333333,2.57727272727273,-0.380571428571429
"CANDIDATE",8753657,"K00321.02",2,0.116,5675,0.97,-0.8671,0.3705,8.628,0,4.6791,0.6334,-3.827e-05,2.50423968343697,10.6557958170861,7.23373557187828,4.37754481920389,1.73333333333333,1.08458904109589,1.1888698630137
"FALSE POSITIVE",8948424,"K00322.01",1,1.891,7081,1,1.104,0.4109,4.939,0,2061.8,-1.476,-0.003887,37.0048701298701,117.929529154974,3077627.77242044,0,1.06666666666667,-31.6059957173448,-22.9967845659164
"CANDIDATE",9139084,"K00323.01",1,0.1989,3914,0.828,1.242,0.2512,4.866,0,24.977,0.02142,9.678e-05,15.1373097778555,30.5277973258269,10.56117113977,6.03042934556065,-0.4,0.315463917525773,0.402409638554217
"FALSE POSITIVE",9641041,"K00324.01",1,0.114,10810,1.551,1.15,0.06546,2.761,0,130.99,0.02732,-0.0001347,5.87630208333333,13.490746649649,3.9481335038958,2.43854795439302,-0.733333333333333,0.116255319148936,5.76168224299065
"FALSE POSITIVE",9724984,"K00325.01",1,1.699,3388,1.913,1.245,0.3307,1.86,0,64367,57.22,0.01469,96.4671246319921,40.5031596518421,3.33697347893916,2.07301587301587,1.92,207.31884057971,-180.972972972973
"CANDIDATE",9880467,"K00326.01",1,0.1849,3952,11.54,-0.4125,4.209,0.2617,0,83.34,1.419,0.0001289,1.21349072512648,11.035689293212,5.0443199184921,3.46843180609589,-1.33333333333333,3.48648648648649,5.42245989304813
"CANDIDATE",9880467,"K00326.02",2,3.891,697.6,11.54,-8.97,0.4892,15.29,0,9.6594,1.234,0.0005978,86.7118337850045,15.5483069276173,5.04642166344294,3.46829344109419,-1.33333333333333,0.766459627329192,0.787813620071685
"CANDIDATE",9881662,"K00327.01",1,0.196,9533,1.089,-0.3188,0.507,3.423,0,2.9422,-0.2187,6.348e-06,7.45325542570952,16.2067156348374,7.17807330522219,4.41719911331334,1.06666666666667,-0.93862660944206,-0.444044943820225
"CANDIDATE",9881662,"K00327.02",2,0.9062,899.8,1.089,6.28,0.6297,1147,0,4.6763,0.2575,-0.0001094,19.0665014456836,17.305834262356,7.17696629213483,4.41111111111111,1.06666666666667,0.308014354066986,0.984824902723735
"FALSE POSITIVE",9895004,"K00328.01",1,0.1358,7212,1.119,-0.4969,0.09535,0.6835,0,2782.5,-1.008,0.001032,19.42369954673,22.4154224154224,6.69114647082823,4.00185745734728,-0.666666666666667,-13.9612188365651,-27.5923392612859
"FALSE POSITIVE",10031885,"K00329.01",1,4.052,6033,0.9,3.807,0.01401,30.96,0,122.63,1.621,-0.0004832,31.0578718108276,25.0789229340761,3.93118383060635,2.5054233729881,-0.866666666666667,4.33422459893048,5.88588588588589
"CANDIDATE",11361646,"K00330.01",1,0.4427,7340,1.081,-0.8923,0.07437,15.49,0,1.7696,-0.3433,1.957e-05,12.7519769949676,22.6968106580541,7.21441605839416,4.36989952839861,0,-1.28576779026217,1.78996539792388
"CANDIDATE",11361646,"K00330.02",2,0.1447,16430,1.081,0.4688,0.1888,2.717,0,5.5642,0.6843,5.368e-05,2.19445806768024,7.32937685459941,7.21229449606862,4.37002975385448,0,0.931020408163265,-0.345120405576679
"CANDIDATE",10285631,"K00331.01",1,0.6423,2988,1.614,10.09,0.8482,19.65,0,2.889,0.269,-7.162e-05,21.4940577249576,33.0514018691589,4.43843461660834,2.72184954480115,1.2,1.31862745098039,0.964761904761905
"CANDIDATE",10285631,"K00331.02",2,0.06965,1105,1.614,5.307,0.001037,39.71,0,0.39698,0.7105,1.633e-05,0.809352517985611,1.86634844868735,4.44003733084461,2.72197459326945,1.2,0.623245614035088,-0.103083333333333
"CANDIDATE",10290666,"K00332.01",1,0.2145,6240,1.135,3.906,0.02142,3.095,0,0.82402,-0.1571,1.265e-05,4.5993413830955,20.1375245579568,7.46352282012373,4.571201694018,3.06666666666667,-0.7855,-2.67081081081081
"CANDIDATE",10290666,"K00332.02",2,0.1935,5423,1.135,1.498,0.06999,49.92,0,0.8544,0.5102,1.767e-05,1.93074144890588,5.75732708089097,7.46294070512821,4.57117181883537,3.06666666666667,0.421652892561983,-0.774107142857143
"CANDIDATE",10337258,"K00333.01",1,0.2581,5005,1.9,4.812,3.043,18.78,1,13.165,0.1339,0.0001279,3.31953716065866,31.922091235264,3.45140515222482,2.12897074321273,-0.866666666666667,0.676262626262626,-1.34806629834254
"FALSE POSITIVE",10383687,"K00334.01",1,2.059,3671,1.039,0.8281,0.3963,57.46,0,7154.8,76.56,-0.006247,78.5146942017474,11.9738372093023,3.94441735738664,2.54179829890644,-0.933333333333334,94.4019728729963,61.1194968553459
"FALSE POSITIVE",10470206,"K00335.01",1,0.7635,1865,1.619,20.37,5.146,34.59,0,134.16,0.904,0.000406,37.756183745583,69.8915989159891,4.04392386530015,2.45924700041374,-0.6,7.0077519379845,-5.01428571428571
"FALSE POSITIVE",10518725,"K00336.01",1,0.1311,2184,2.556,-3.814,0.7068,133.3,0,1710.2,28.31,0.003171,1.29847996315062,6.85025125628141,3.63051864552079,2.24714933369968,-0.2,37.0065359477124,-36.624649859944
"CANDIDATE",10545066,"K00337.01",1,0.2684,2509,1.099,8.861,0.05051,58.49,0,2.1257,-0.538,-2.486e-05,1.9951505870342,14.1138129857107,7.37696335078534,4.46136534133533,0,-1.72435897435897,0.523219814241486
"CANDIDATE",10552611,"K00338.01",1,0.2985,3533,0.782,2.05,0.6087,13.38,1,10.94,-0.7664,-7.746e-05,9.02389835635777,13.5189873417722,19.8581560283688,8.94663278271918,1.46666666666667,-2.8812030075188,0.793700787401575
"CANDIDATE",10552611,"K00338.02",2,0.1057,5867,0.782,1.036,0.3334,15.39,0,3.6539,-0.3431,6.066e-05,1.60343286250671,5.79217603911981,19.8526422764228,8.94461142121082,1.46666666666667,-0.356282450674974,-1.02732181425486
"CANDIDATE",10587105,"K00339.01",1,0.2099,10330,1.189,0.9531,0.01006,0.6914,0,12.346,0.3451,-9.879e-05,9.73698452213443,14.6996466431095,6.55852417302799,3.95010599471119,-1.06666666666667,1.58302752293578,1.35024390243902
"CANDIDATE",10587105,"K00339.02",2,0.6895,1906,1.189,-2.942,2.491,30.56,0,2.7619,0.3506,-9.701e-05,58.1341463414634,18.3301526717557,6.55887736424649,3.94982836017956,-1.06666666666667,0.809699769053118,0.604176904176904
"CANDIDATE",10587105,"K00339.03",3,1.808,1327,1.189,1.601,0.8629,130.1,0,7.6727,-1.105,-1.611e-06,88.5151237396884,16.0539561103282,6.55702428527513,3.95010395010395,-1.06666666666667,-1.78225806451613,-0.17427597955707
"FALSE POSITIVE",10616571,"K00340.01",1,0.3077,-1,1.177,7.381,0,0,0,0,1.051,0,-0.1,-3,-0.1666,-49.53,2.53333333333333,12.5268176400477,-10.7779886148008
"CANDIDATE",10878263,"K00341.01",1,0.1667,3845,0.941,-1.094,0.285,8.976,0,0.86321,0.257,9.287e-06,2.75763432547352,26.2934027777778,9.60131976904042,5.63957462969996,0.133333333333333,2.25438596491228,-0.136605504587156
"CANDIDATE",10878263,"K00341.02",2,0.2292,4765,0.941,-0.5052,0.09536,6.148,0,10.015,0.1044,0.0001348,8.0126467931346,14.5435897435897,9.60276967930029,5.63856463467358,0.133333333333333,0.382417582417582,-1.76488549618321
"CANDIDATE",10982872,"K00343.01",1,0.4108,7909,1.225,2.713,0.1317,1.899,0,11.331,0.1164,4.288e-05,42.174320524836,46.0533059969247,6.00086561350357,3.59658344283837,0.466666666666667,1.33639494833525,2.31215161649944
"CANDIDATE",10982872,"K00343.02",2,0.3235,11570,1.225,1.333,0.4924,0.7806,0,0.31982,0.2763,-7.255e-06,36.0092628328831,24.5240253853128,6,3.59658865529552,0.466666666666667,2.00217391304348,2.31489361702128
"CANDIDATE",10982872,"K00343.03",3,0.2079,1511,1.225,-7.465,0.8856,323.3,0,0.25613,0.3814,-2.603e-05,0.600420521446594,12.0860279741314,6.00050851767099,3.5978835978836,0.466666666666667,0.742023346303502,0.816206261510129
"CANDIDATE",11015108,"K00344.01",1,0.4065,1781,0.863,9.679,0.4954,135.5,0,8.4973,-0.2542,-0.000164,7.15257531584062,45.0491307634165,8.2017055988135,4.79715302491103,-0.266666666666667,-2.06666666666667,2.90592592592593
"CANDIDATE",11074541,"K00345.01",1,0.3272,1382,0.749,4.489,0.03684,66.43,0,3.1444,-0.1757,-5.119e-05,5.60276073619632,37.7768729641694,15.4611872146119,7.72868217054264,-0.533333333333333,-1.89536138079827,0.96656050955414
"CANDIDATE",11100383,"K00346.01",1,0.3432,1932,0.768,3.932,0.035,31.57,0,3.9691,0.05429,-0.0001493,17.544319097502,25.1848512173129,15.7182835820896,7.9097065462754,0,0.341446540880503,0.907058823529412
"CANDIDATE",11189127,"K00347.01",1,0.9519,7756,1.055,1.278,5.424,1.143,0,2389.7,-0.1994,-0.00302,184.720327421555,735.987630459992,4.35711698659906,2.78258384641363,-1.86666666666667,-30.0754147812971,-27.866847826087
"CANDIDATE",11194032,"K00348.01",1,0.6301,1719,0.69,-3.283,0.02927,56.92,0,1.5506,-0.08396,4.054e-05,41.6990533134031,71.3532248342375,20.7761118810634,9.4625,0,-1.16449375866852,-5.76022566995769
"CANDIDATE",11394027,"K00349.01",1,0.2753,1424,1.072,10.16,1.246,24.47,0,33.768,-0.3191,-0.0004363,13.1919905771496,15.294502617801,7.24952137843012,4.32240161453078,0,-1.22730769230769,1.74351145038168
"CANDIDATE",11395587,"K00350.01",1,1.621,1844,1.027,-1.188,1.693,23.91,0,0.70037,-0.04068,-5.194e-05,63.3698453608247,21.8316498316498,7.72727272727273,4.7374358974359,0,-0.134257425742574,0.42327868852459
"CANDIDATE",11442793,"K00351.01",1,1.177,421.9,1.2,65.25,10.32,220.2,0,4.9031,-0.0003087,0.000427,1.64647184604419,162.352941176471,7.00871459694989,4.29268292682927,0.666666666666667,-0.00721261682242991,0.680278422273782
"CANDIDATE",11442793,"K00351.02",2,0.6732,869.2,1.2,1.628,1.301,0,0,8.4704,-0.08749,0.0004105,0.0652979591836735,83.8664812239221,7.01081612586037,4.29333333333333,0.666666666666667,-1.22363636363636,-0.249793672627235
"CANDIDATE",11442793,"K00351.03",3,0.7067,1091,1.2,-1.103,0.7489,364.3,0,5.2625,-0.2019,-0.0002498,11.3684351196044,26.1070336391437,7.00660141133622,4.30348258706468,0.666666666666667,-0.580172413793103,1.41432432432432
"CANDIDATE",11442793,"K00351.04",4,1.235,861.9,1.2,-9.085,1.253,0,0,5.1797,-0.7893,0.0001046,27.5928180158247,24.3742405832321,7.00768573868488,4.30530973451328,0.666666666666667,-1.79386363636364,-0.276703296703297
"CANDIDATE",11442793,"K00351.05",5,1.301,608.3,1.2,33.28,0.7003,999.1,0,2.4646,0.6996,-0.0001436,16.6946621873833,18.6912911956695,7.00821383822915,4.31333333333333,0.666666666666667,1.08971962616822,0.549691358024691
"CANDIDATE",11442793,"K00351.06",6,0.6533,4842,1.2,4.352,0.9218,28.93,0,0.87867,0.1159,4.227e-05,32.5677506775068,9.91025353376711,7.00569800569801,4.30569059193594,0.666666666666667,0.156199460916442,-0.371916010498688
"CANDIDATE",11442793,"K00351.07",7,1.377,3437,1.2,3.182,0.1776,33.83,0,6.2138,-0.5158,-0.0001304,126.114978087136,12.8308431163287,7.00656814449918,4.30597014925373,0.666666666666667,-0.723422159887798,1.34673913043478
"CANDIDATE",11521793,"K00352.01",1,0.6927,1973,1.305,15.26,1.994,64.85,0,0,-0.03385,0,33.3610408384532,22.6487695749441,5.32004830917874,3.220367278798,-0.266666666666667,-0.0940277777777778,0.315343915343915
"CANDIDATE",11521793,"K00352.02",2,0.01592,973.1,1.305,7.826,0.004708,97.69,0,0,0.1384,0,5.2179419525066e-06,7.70279971284996,5.31933133304758,3.21998343913884,-0.266666666666667,0.149137931034483,-0.483921161825726
"CANDIDATE",11566064,"K00353.01",1,1.854,519.7,1.64,105.5,1.027,253.9,0,3.0992,-0.01651,-0.0002041,268.465736810188,154.282193468885,4.98468085106383,3.02623906705539,-0.4,-0.332862903225806,-1.98922800718133
"CANDIDATE",11566064,"K00353.02",2,0.2309,1859,1.64,15.11,3.654,143.9,0,1.0544,0.2415,-4.687e-06,1.9565543071161,14.0032590983161,4.98267326732673,3.02722260509993,-0.4,0.884615384615384,-0.509121621621622
"CANDIDATE",11566064,"K00353.03",3,0.1733,4515,1.64,-1.716,2.091,59.49,0,1.1163,-0.5042,7.65e-06,1.648596321394,9.42509042451932,4.98543689320388,3.02724014336918,-0.4,-0.844556113902848,-0.383796296296296
"CANDIDATE",11568987,"K00354.01",1,0.3401,3062,0.965,8.318,0.006721,28.26,0,20.883,0.3545,-5.72e-05,9.56071469215887,27.4770922419059,7.82287822878229,4.69230769230769,0.466666666666667,2.17484662576687,1.18194444444444
"CANDIDATE",11568987,"K00354.02",2,0.2005,4660,0.965,3.135,0.958,34.5,0,6.3045,-0.1922,-1.761e-05,3.22955523672884,7.02487765089723,7.82063149233776,4.6925091671032,0.466666666666667,-0.354612546125461,0.445154639175258
"CANDIDATE",11621223,"K00355.01",1,0.2025,6543,1.298,3.016,0.09086,2.573,0,0.6587,0.04541,-1.855e-05,7.03697617091208,20.3783783783784,6.79523864026554,4.17162654996353,1.06666666666667,0.296797385620915,0.235862068965517
"CANDIDATE",11624249,"K00356.01",1,0.3519,12710,1.769,0.3833,0.9899,0.04682,0,31.745,0.2693,-6.571e-05,79.7678571428571,71.326860841424,1.42842323651452,0.817625942290527,-1.53333333333333,5.33267326732673,1.64090909090909
"FALSE POSITIVE",12017140,"K00358.01",1,1.403,2473,1.351,10.46,6.237,16.95,0,3668.5,0.0658,-0.006728,808.516129032258,2415.6434743065,5.37005745184184,3.27944193680755,-0.266666666666667,19.1836734693878,16.3184210526316
"FALSE POSITIVE",12106929,"K00359.01",1,1.882,6419,0.712,2.79,0.8101,43.34,0,353.1,-0.263,-0.001072,381.306218224482,43.3514986376022,6.57522123893805,3.96150824823252,-2.93333333333333,-1.07786885245902,12.3132075471698
"FALSE POSITIVE",12107021,"K00360.01",1,2.583,3895,1.026,3.11,0.04623,11.61,0,121.05,-2.595,0.000375,36.0122921185828,20.4471705579739,8.2287914544777,4.81308562197092,0,-6.7578125,-4.95070422535211
"CANDIDATE",12404954,"K00361.01",1,0.236,8270,0.975,0.6563,0.04718,3.179,0,0.13589,0.05724,-1.063e-05,11.6113442706346,14.313408723748,7.55813953488372,4.46226780185758,2.4,0.253274336283186,0.237037037037037
"FALSE POSITIVE",1571511,"K00362.01",1,0.9616,7166,1.05,7.159,3.6,5.958,0,8.5235,0.06566,9.951e-05,16.2019660411081,1822.36248872858,3.93866299104066,2.61909650924025,-0.466666666666667,16.3740648379052,-159.046563192905
"FALSE POSITIVE",2438070,"K00363.01",1,2.029,16670,1.428,1.231,0.3961,0.4482,0,5481.1,-1.959,-0.004085,67.6571038251366,56.4473501182362,2.90534979423868,1.73496648948463,0.24,-19.3960396039604,50.3
"CANDIDATE",11623629,"K00365.01",1,0.6672,905,0.873,56.9,2.267,251.4,0,11.171,-0.6893,-0.0001404,40.2246139447824,76.9139529868449,9.71169686985173,5.66304347826087,-0.666666666666667,-6.15446428571429,-0.122032520325203
"CANDIDATE",3545478,"K00366.01",1,0.9544,680.2,3.354,23.18,1.063,11.46,0,2.9393,-0.1562,-8.289e-05,287.622923024754,291.969519343494,4.25848109049913,2.60736937481123,1.4,-7.29906542056075,1.9796812749004
"CANDIDATE",4815520,"K00367.01",1,0.1388,622.6,0.99,7.775,0.1183,23.17,0,3.4763,0.2447,8.014e-08,4.57219662058372,67.2541743970315,7.42759146341463,4.52536231884058,0.533333333333333,6.29048843187661,9.47042253521127
"FALSE POSITIVE",6603043,"K00368.01",1,2.052,1404,2.025,2.745,6.163,16.19,0,11.521,-0.009027,0.0001117,507.91871058164,1441.03392568659,3.34945308002303,2.29273936939543,0.107692307692308,-0.893762376237624,13.8984881209503
"CANDIDATE",7175184,"K00369.01",1,0.1169,3505,1.431,0.6875,2.437,8.181,0,2.3584,0.276,-2.911e-06,4.48802395209581,9.97517378351539,5.40198511166253,3.29809104258444,-0.533333333333333,0.640371229698376,0.585552407932011
"CANDIDATE",7175184,"K00369.02",2,0.146,2668,1.431,4.656,0.3264,13.54,0,1.7062,0.2222,1.473e-05,3.94868421052632,8.75866851595007,5.40334679746105,3.29818857408268,-0.533333333333333,0.435686274509804,0.129158653846154
"CANDIDATE",8494142,"K00370.01",1,0.4382,2452,1.763,1.655,0.7162,48.23,0,0.96391,0.02294,-2.254e-05,7.11352885525071,61.2461443553362,19.7926267281106,10.3878260869565,1.2,0.189586776859504,-0.718872180451128
"CANDIDATE",8494142,"K00370.02",2,0.9987,1986,1.763,6.461,0.0007348,40.53,0,5.6622,-0.3814,4.971e-05,117.782096441151,21.3623067279565,19.7763801537386,10.3829305135952,1.2,-1.02252010723861,-1.26618705035971
"FALSE POSITIVE",5652983,"K00371.01",1,3.139,105.7,3.107,90.37,1.409,596,0,13.77,0.3164,0.0004052,37.4592707525213,27.2246313963573,15.655996393147,9.75,0.4,1.60609137055838,-0.998571428571429
"CANDIDATE",6471021,"K00372.01",1,0.6774,998.2,1.111,92.52,0,100,0,73.584,-0.01716,0.0007538,0.00262216288384513,260.686472454572,7.10134345794392,4.288,-0.133333333333333,-0.813270142180095,11.8578947368421
"CANDIDATE",7364176,"K00373.01",1,0.442,757.6,0.906,-4.461,0.05198,629.2,0,1.0901,0.09873,-1.887e-05,3.86,38.6283754822117,8.77609791216703,5.3015873015873,-2.13333333333333,0.554662921348315,0.429447852760736
"CANDIDATE",8686097,"K00374.01",1,0.5163,734.1,1.116,-17.34,0.01861,783.4,1,20.745,-0.828,-0.00026,3.86983588002264,50.9417433201927,6.29102961616594,3.66990291262136,-1.46666666666667,-4.07881773399015,-0.0670833333333333
"FALSE POSITIVE",12643589,"K00376.01",1,1.877,1453,1.152,-8.328,0.00274,15.41,0,18277,-15.26,0.04227,11.0852455381887,10.4045441950679,3.71824480369515,2.45324232081911,-0.933333333333334,-199.738219895288,-137.045769764216
"FALSE POSITIVE",12643589,"K00376.02",2,0.1025,10880,1.152,0.7531,0.03021,4.472,0,991.33,3.71,0.000995,6.13211382113821,7.86637931034483,3.71829775039404,2.45377563111977,-0.933333333333334,14.3798449612403,-10.4722222222222
"CANDIDATE",3323887,"K00377.01",1,0.5618,9591,0.956,-1.71,74.89,0,0,20.093,-0.02302,0.0004035,49.7082557417753,81.8906001062135,7.04365079365079,4.19537037037037,0.8,-0.813427561837456,-11.3741935483871
"FALSE POSITIVE",2449074,"K00378.01",1,0.2928,7191,1.7,3.207,0.2392,14.52,0,9857.1,35.99,-0.008007,6.52677279305355,8.6843544857768,2.65846016114593,1.60075062552127,0.0666666666666667,84.088785046729,61.3023255813954
"FALSE POSITIVE",2446113,"K00379.01",1,0.2385,4011,1.683,4.509,0.01252,5.183,0,25.533,0.5225,-4.298e-05,9.50362814176044,12.7312138728324,5.06488294314381,3.15826623444526,0.933333333333334,2.00961538461538,-1.29856115107914
"CANDIDATE",2446113,"K00379.02",2,1.715,1462,1.683,12.87,0.001061,85.7,0,13.226,1.449,-0.0001179,154.251647317226,11.5399468983828,5.06600176004693,3.15800924666848,0.933333333333334,1.60821309655938,0.422775423728814
"FALSE POSITIVE",2452450,"K00380.01",1,1.318,8272,1.455,4.228,1.36,11.19,0,31399,-16.19,0.00778,263.653952459923,62.1043245653143,6.98923841059603,4.43552420075013,-1.33333333333333,-122.651515151515,-121.353383458647
"FALSE POSITIVE",3230578,"K00381.01",1,0.8622,2525,1.536,2.594,0.588,5.354,0,17.285,-0.01058,0.0002694,127.131169173925,77.4483378256963,4.00961538461538,2.4398404403352,-1.13333333333333,-0.165054602184087,-1.14187327823691
"FALSE POSITIVE",3231137,"K00382.01",1,1.802,9268,0.955,1.849,0.009646,9.171,0,54941,-49.27,0.00862,206.285593756591,46.1577868852459,3.91143317230274,2.53046268591995,-1.73333333333333,-293.27380952381,-117.329192546584
"CANDIDATE",3353050,"K00384.01",1,0.3897,8869,2.52,2.139,0.4107,1.135,0,1.9408,-0.1446,-3.706e-05,12.0939997291074,22.0456397718011,3.95679012345679,2.49884078287594,-0.266666666666667,-0.547727272727273,-0.258492063492063
"CANDIDATE",3446746,"K00385.01",1,0.211,2865,0.888,6.191,2.577,64.31,0,8.7978,-0.7322,0.0001171,2.83723296032553,11.9615384615385,11.2826086956522,6.37528344671202,0,-2.40855263157895,-1.60392156862745
"CANDIDATE",3656121,"K00386.01",1,0.247,1525,1.155,10.27,0.004166,65.24,0,14.311,0.4502,-0.0001187,1.20367183017785,19.9280847842544,7.11102994886779,4.40089086859688,-0.133333333333333,2.2969387755102,0.0765714285714286
"CANDIDATE",3656121,"K00386.02",2,0.5126,728.9,1.155,4.836,1.831,413.4,0,16.116,-0.2696,0.0006536,6.39984411535464,19.6779094500152,7.11195673943521,4.4037037037037,-0.133333333333333,-0.703916449086162,-2.38369304556355
"CANDIDATE",3733628,"K00387.01",1,0.3314,2731,0.663,5.856,0.8431,13.63,0,4.2612,-0.04789,-0.0001153,12.2969272893216,39.3539233875368,21.2910236905021,9.46195652173913,-1.33333333333333,-0.525686059275521,0.803644859813084
