"koi_disposition","kepid","kepoi_name","tcet_duration","tce_max_mult_ev","tce_ptemp_stat","tce_rb_tpdur","tce_fwm_prao","tce_dicco_mdec","tce_dikco_mra","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_mdec_sn","tce_dikco_msky_sn"
"FALSE POSITIVE",12255382,"K03167.01",2.405,15.76,6.901,3,7.412e-05,5.4256,-3.732,6.2662,7.37068965517241,10.2883677827471,-25.9037735849057,43.3931034482759,40.9555555555556
"CANDIDATE",4450844,"K03168.01",10.76,9.167,4.943,24,5.912e-05,-5.0022,-1.3819,4.3555,24.9322033898305,5.72780170684074,-1.55485915492958,-3.68785714285714,2.75664556962025
"FALSE POSITIVE",3337061,"K03172.01",2.863,12.88,2.862,3,-0.0005202,22.673,-1.2663,20.791,4.73746312684366,4.13017653045248,3.725625,15.0376811594203,15.2875
"FALSE POSITIVE",7115661,"K03174.01",4.405,12.71,0,6,0,0.085411,-3.243,3.5188,0,0,-2.85815789473684,-1.68788627935723,3.56876267748479
"FALSE POSITIVE",4909707,"K03175.01",8.644,37.44,12.67,12,0,1.3459,0.99967,1.8951,3.52148997134671,23.5967383621125,1.706,6.6804979253112,5.3991452991453
"CANDIDATE",6153407,"K03179.01",1.852,15.23,3.639,3,-0.0001748,0.31023,2.209,2.2391,7.2,5.19838310406417,0.126322875816993,0.474650259067357,2.89663648124191
"CANDIDATE",4735826,"K03184.01",7.875,9.776,5.15,12,-9.684e-06,-0.59729,-0.83264,1.3285,5.33333333333333,6.99446818377555,-1.39807511737089,-0.908070175438596,1.37811203319502
"FALSE POSITIVE",3240406,"K03185.01",5.986,13.36,0.1365,6,8.421e-06,-1.7342,0.96166,1.8208,6.16618911174785,0.69888663184202,2.19911764705882,-3.05573122529644,3.19438596491228
"FALSE POSITIVE",4663658,"K03187.01",7.236,9.994,1.16,12,0,-1.408,0.11443,1.3169,2.92243436754177,2.76507827372941,0.170283185840708,-2.57254901960784,2.5373795761079
"FALSE POSITIVE",7457278,"K03188.01",22.7,10.45,7.985,31,5.168e-05,-0.94292,2.0981,2.2805,4.86407766990291,9.62800054956918,3.89981751824818,-2.45491758241758,4.39402697495183
"CANDIDATE",5985713,"K03190.01",4.137,11.14,3.098,6,-9.919e-05,-2.2347,0.70211,2.4043,5.74761904761905,4.231441387427,0.561827814569536,-1.50294117647059,2.33427184466019
"CANDIDATE",10467815,"K03191.02",18.1,9.717,4.85,31,-7.582e-05,-0.080768,0.37752,0.38064,2.19508867667121,5.23724105432201,0.387640232108317,0.0266862637362637,0.673699115044248
"FALSE POSITIVE",7430876,"K03193.01",2.794,19.48,1.009,6,0.00455,4.6935,-5.8767,7.904,0,1.29657186005537,0.187204326923077,3.43227272727273,6.64201680672269
"CANDIDATE",12004971,"K03194.01",1.9,14.03,6.913,3,-1.006e-05,0.088962,0.44061,0.48416,5.55133079847909,9.2102664928515,0.582620320855615,0.412094455852156,0.920456273764259
"CANDIDATE",9002538,"K03196.01",2.699,11.01,1.505,6,2.576e-05,0.38203,-0.21461,0.31448,5.87330316742081,2.47507926731905,-0.140220689655172,0.28379012345679,0.227884057971015
"CANDIDATE",9002538,"K03196.02",2.561,10.11,3.56,6,-6.882e-06,0.028478,0.084759,0.14263,5.87330316742081,5.00222764532883,0.0188754534461911,-0.127172949002217,0.128495495495495
"CANDIDATE",8443527,"K03197.01",5.375,12.45,4.469,12,-2.558e-05,0.76471,-0.031879,0.79315,4.54811715481172,5.48041473084731,-0.303160270880361,2.0910290237467,2.01819338422392
"FALSE POSITIVE",5482603,"K03199.01",4.836,8.532,2.982,6,-0.001181,11.029,12.233,15.698,0,4.04284512092496,152.250252270434,137.973352033661,217.725381414702
"CANDIDATE",4262040,"K03202.01",18.73,11.08,3.886,31,9.633e-05,-3.2543,0.23219,3.1992,5.1921568627451,4.53132580891314,0.210217741935484,-3.32375,3.30495867768595
"CANDIDATE",3122872,"K03203.01",11.11,14.99,7.812,24,-0.0001093,0.89755,0.50883,1.1767,3.50924608819346,9.31323202856272,1.90178832116788,1.14702702702703,1.81870170015456
"FALSE POSITIVE",9959494,"K03205.01",5.229,19.9,4.547,6,-3.024e-05,-0.2821,2.5202,2.5866,4.74122807017544,8.69232335987942,2.8225955967555,-0.85366568914956,2.97310344827586
"CANDIDATE",5612697,"K03206.01",5.617,10.16,6.458,12,-0.0002886,-0.35746,-0.21512,1.8779,0,7.89758223716357,0.892222222222222,2.30891089108911,2.24360812425329
"FALSE POSITIVE",9518710,"K03207.01",10.04,10.91,2.399,12,-6.663e-06,0.22488,0.075444,0.27697,3.19747416762342,4.88330327253332,0.426878260869565,1.48877094972067,1.65850299401198
"CANDIDATE",10155029,"K03208.01",1.691,12.64,4.398,3,-6.428e-05,0.28295,2.0091,2.0425,6.97202797202797,6.93383641252494,2.42799043062201,-0.767077244258873,4.88636363636364
"CANDIDATE",7017274,"K03209.01",5.75,15.79,7.486,12,2.942e-05,0.55827,0.11051,0.53852,3.09271523178808,11.1221446294733,0.262125,1.60200607902736,1.51695774647887
"CANDIDATE",7017274,"K03209.02",6.871,9.906,3.157,12,6.731e-06,0.77025,-0.38961,0.8288,3.09271523178808,5.28461695886486,-0.943025404157044,2.26476780185758,2.02640586797066
"FALSE POSITIVE",7293937,"K03211.01",3.331,20.99,1.166,6,0,14.51,1.2917,14.543,0,2.53393883843013,18.2601156069364,207.833572453372,208.951149425287
"FALSE POSITIVE",4927734,"K03212.01",33.47,8.955,0.9888,31,0,-1.2092,2.1275,2.512,3.06034482758621,1.41744746959906,31.4101838755304,-17.8808567603748,34.9860724233983
"FALSE POSITIVE",5398002,"K03213.01",26.88,24.32,2.178,31,-1.073e-05,0.35979,-0.42533,0.48068,1.98832271762208,4.85652524641408,-0.885658198614319,0.761700680272109,0.96136
"CANDIDATE",7983117,"K03214.01",7.475,15.81,3.985,12,1.181e-05,0.13074,1.6183,1.6395,3.13134851138354,6.15620063558141,1.4622641509434,0.358346994535519,1.59174757281553
"CANDIDATE",7983117,"K03214.02",9.212,8.411,5.965,12,-0.0001307,-0.23714,-0.40309,0.42592,3.13134851138354,7.46751906236473,-0.267627906976744,-0.11277868852459,0.235314917127072
"FALSE POSITIVE",3342952,"K03215.01",2.629,10.43,1.449,3,0.0001021,8.9346,-5.0571,10.526,4.95431472081218,3.07687466365054,-36.2758389261745,31.6147260273973,39.5714285714286
"FALSE POSITIVE",10338279,"K03216.01",0.9321,40.25,14.03,3,2.423e-06,0.0072709,-0.18112,0.27563,4.45502645502646,19.9802274901669,-0.511823529411765,1.2904347826087,2.10404580152672
"FALSE POSITIVE",2573108,"K03217.01",38.13,8.147,4.361,31,-1.428e-05,-0.28946,0.44968,0.46224,2.55768044417027,7.48813434665359,0.963863636363636,-0.127592371871275,0.625493910690122
"FALSE POSITIVE",10191036,"K03218.01",4.92,16.34,4.031,6,5.733e-05,-1.4466,-0.44717,0.99649,4.29918032786885,7.13768844221106,-0.595522388059701,-0.856278846153846,1.04344502617801
"FALSE POSITIVE",7985733,"K03219.01",2.081,16.08,0,3,0.0002686,11.456,-7.3964,13.532,5.65917076598735,0,-97.267787839586,122.762730227519,153.076923076923
"CANDIDATE",11189311,"K03220.01",12.58,32.46,10.29,24,-3.079e-05,0.35872,0.0018661,0.44583,5.32699619771863,11.90886290152,0.324171171171171,1.92168103448276,1.92168103448276
"FALSE POSITIVE",6956136,"K03221.01",21.61,10.14,2.602,31,-4.854e-05,0.37477,-0.10304,0.36403,2.26966292134831,3.23183165747363,-0.11968339100346,0.727375,0.650053571428571
"FALSE POSITIVE",5556726,"K03223.01",4.08,16.2,0,6,-4.93e-06,-2.021,-0.11138,2.012,3.25065963060686,0,-0.307233226837061,-7.20035842293907,7.47955390334572
"CANDIDATE",10384298,"K03224.01",1.162,10.75,2.955,3,6.912e-06,-0.23424,-1.1522,1.1602,3.06564551422319,5.19446057277364,-0.957714285714286,0.133921568627451,1.13745098039216
"CANDIDATE",3109550,"K03225.01",2.644,9.535,4.164,3,4.914e-05,-1.1979,-0.60921,1.5718,3.59217877094972,6.10550631127259,-0.751276276276276,-1.78216482164822,2.01512820512821
"CANDIDATE",5544450,"K03226.01",3.987,14.45,4.788,6,7.557e-05,0.41302,-0.20863,0.46694,5.2996632996633,7.75065968033776,-0.743492063492063,0.900301724137931,1.33793696275072
"CANDIDATE",5544450,"K03226.02",3.857,8.556,3.406,6,3.034e-05,-0.16815,0.023677,0.15439,5.2996632996633,4.94286546980648,-0.00685477178423237,-0.442231884057971,0.433679775280899
"FALSE POSITIVE",8975368,"K03227.01",3.089,13.97,2.672,3,1.504e-05,4.5375,2.9027,5.4835,4.02446483180428,5.03176086592646,10.4756363636364,11.4024509803922,11.145325203252
"FALSE POSITIVE",5307990,"K03228.01",1.325,9.096,1.374,3,0.0003331,-9.4182,-7.5361,12.068,2.71409395973154,4.93452093472527,-103.641873278237,-125.171314741036,164.190476190476
"FALSE POSITIVE",9291039,"K03230.01",25.47,16.72,4.115,31,0,0.69619,0.29973,0.66988,4.93877551020408,5.86390776907855,0.75451536643026,2.2025,1.68735516372796
"FALSE POSITIVE",9291039,"K03230.02",2.954,11.34,0.5536,6,0,0.92554,3.4192,3.5125,4.93877551020408,0.591220765377126,8.8987012987013,1.92334928229665,9.07622739018088
"FALSE POSITIVE",10489539,"K03231.01",16.06,9.879,9.196,24,0.0007919,0.67028,-7.6848,7.7073,3.00557620817844,11.7134721225174,-33.0379310344828,5.70728155339806,29.6434615384615
"CANDIDATE",9569711,"K03232.01",1.56,25.28,3.271,3,-5.829e-05,0.11994,0.067399,0.13594,7.02189781021898,5.23240963615747,0.791179245283019,-0.608556701030928,0.683115577889447
"CANDIDATE",10057494,"K03234.01",2.657,16.16,4.733,6,2.698e-05,0.54858,0.18325,0.43274,5.65753424657534,7.70277908619877,0.77616393442623,1.29379537953795,1.40045307443366
"CANDIDATE",7902003,"K03236.01",3.616,8.973,3.645,6,2.066e-06,1.7704,-0.78098,1.8896,4.19838056680162,5.36987109276266,-0.863542116630669,1.76844809866393,1.70234234234234
"CANDIDATE",6587796,"K03237.01",5.911,30.6,8.43,12,3.545e-05,-0.03363,0.11516,0.26887,6.62111801242236,10.3758107842495,-0.0270295566502463,0.964126984126984,0.977709090909091
"FALSE POSITIVE",9489953,"K03238.01",20.68,24.31,3.007,31,9.696e-05,-0.019542,0.12897,0.14984,2.31944444444444,4.91700758446334,0.580915492957746,0.586776923076923,0.504511784511785
"FALSE POSITIVE",5305240,"K03239.01",1.567,14.39,1.564,3,0.0005006,1.0319,-8.4584,8.515,3.02959830866808,5.3548496056476,-106.386815920398,12.6581395348837,106.039850560399
"FALSE POSITIVE",6206559,"K03240.01",3.752,17.99,1.915,6,0,-1.1211,0.52603,1.2247,1.98796147672552,6.98941747729436,2.45723404255319,-4.22137404580153,4.22310344827586
"FALSE POSITIVE",9532117,"K03241.01",3.725,15.98,3.862,6,-0.001693,-12.055,2.5209,12.326,3.15709459459459,5.05848123620309,10.9991416309013,-22.219152854512,21.7007042253521
"FALSE POSITIVE",6928906,"K03242.01",13.34,11.46,1.262,31,-2.525e-06,0,0,0,2.55373406193078,2.57331382702596,0,0,0
"FALSE POSITIVE",9821151,"K03243.01",3.565,21.36,6.294,6,0,1.8485,-0.30382,1.9042,4.33716475095785,7.95228977682915,-1.15628099173554,3.20238500851789,3.16312292358804
"FALSE POSITIVE",6850665,"K03244.01",35.31,58.33,2.983,31,-1.169e-05,0.14518,0.1599,0.19911,3.18013100436681,4.79975401194799,2.11875,1.39905660377358,2.33423212192263
"CANDIDATE",8073705,"K03245.01",5.045,13.72,4.839,12,3.45e-05,0.71954,0.15295,0.35962,5.07003891050584,6.33564553502466,0.0423179255918828,0.517456279809221,0.443427866831073
"CANDIDATE",9885417,"K03246.01",1.322,41.33,2.425,3,1.175e-07,-0.10242,0.19218,0.32636,13.6981132075472,7.74688240750283,-0.17741935483871,-2.35517857142857,2.83791304347826
"FALSE POSITIVE",3336476,"K03247.01",5.404,11.43,2.457,12,-1.98e-05,-1.723,1.6896,2.4699,4.18687872763419,5.39083353803324,3.1544014084507,-3.41212121212121,3.93923444976077
"CANDIDATE",10917433,"K03248.01",2.821,11.12,3.486,3,-4.293e-06,-0.62994,1.9132,1.9794,6.44444444444444,4.68328118557326,3.57961538461538,-2.77360655737705,4.57136258660508
"FALSE POSITIVE",9083564,"K03249.01",4.994,11.76,2.02,6,8.642e-05,0.13338,-0.13263,0.22603,4.39877300613497,4.3531985850466,-1.75129411764706,0.39702819956616,0.593254593175853
"FALSE POSITIVE",7335713,"K03250.01",2.066,8.489,0,3,0.0001408,-7.4826,-7.2871,10.575,2.88305847076462,0,-11.7904838709677,-18.512077294686,15.5743740795287
"FALSE POSITIVE",2707985,"K03253.01",6.994,18.92,0.3036,12,-1.155e-05,0.51008,0.73912,1.0002,1.97488584474886,3.63751099814254,0.6895,0.988108504398827,1.06291179596174
"FALSE POSITIVE",9899141,"K03254.01",5.458,14.65,2.52,6,-4.635e-05,0.40843,2.8547,2.8892,5.36559139784946,5.225842475202,4.48330827067669,0.745183946488294,4.18724637681159
"CANDIDATE",8183288,"K03255.01",5.771,21.09,7.086,12,-7.726e-05,-0.074539,0.42786,0.42904,20.5757575757576,8.01079965297514,2.71956989247312,-0.228258992805755,2.42395480225989
"FALSE POSITIVE",10420301,"K03257.01",14.04,19.82,2.976,24,0.1311,0,0,0,9.98214285714286,3.12513575152042,0,0,0
"CANDIDATE",4366323,"K03258.01",4.482,10.25,2.518,6,-0.0003314,-0.68362,0.63706,0.93588,4.93975903614458,2.87127977285098,0.91464333781965,-1.64802884615385,1.59706484641638
"CANDIDATE",2853029,"K03259.01",3.517,9.709,2.366,6,0.0006102,0.57847,0.15412,0.85214,11.1358024691358,2.62098913881664,0.172473214285714,1.54629151291513,1.57803703703704
"CANDIDATE",12156174,"K03260.01",6.21,18.1,5.062,12,-0.0001274,-0.077072,-0.021978,0.1239,4.72627737226277,6.03821925104226,-0.362376033057851,-0.505933609958506,0.478378378378378
"CANDIDATE",12055539,"K03261.01",3.485,15.71,6.664,6,-0.0002291,-1.5848,-0.4624,0.49612,3.07619047619048,8.5509949704789,5.42005899705015,-0.774913793103448,2.20497777777778
"CANDIDATE",12056139,"K03262.01",7.555,13.49,5.461,12,0.0003536,-0.8378,0.017494,0.95442,3.0718085106383,7.00940203083866,0.346132075471698,-1.85293203883495,1.84607350096712
"CANDIDATE",11853130,"K03263.01",2.286,118.4,8.498,6,0.001496,-0.010756,-0.1241,0.13879,8.89795918367347,10.0962156232861,-0.155097493036212,-0.81664914586071,1.41622448979592
"CANDIDATE",9345933,"K03264.01",3.091,8.926,3.155,6,-0.0002817,0.12962,0.099863,0.19054,11.280701754386,3.79462697529235,0.722125,-0.264730831973899,0.226026097271649
"FALSE POSITIVE",10030778,"K03265.01",6.367,165.8,4.879,12,-0.01027,1.6896,1.1731,2.1385,3.22661870503597,5.67408093060525,13.5565110565111,24.9025069637883,29.0952380952381
"CANDIDATE",8826007,"K03266.01",4.84,14.13,8.149,12,0.0001949,-0.030848,0.044732,0.30003,10.7678571428571,9.09603448803009,0.749961089494163,-0.552476722532588,0.54254972875226
"CANDIDATE",8620402,"K03267.01",4.041,11.45,4.698,6,-0.0003466,0.86566,-0.13083,0.66781,3.04815864022663,5.77515376729882,-0.139987215909091,1.54087058823529,1.74819371727749
"CANDIDATE",8379021,"K03268.01",1.808,13.62,0.6329,3,-0.0003888,-0.31302,0.43651,0.60324,4.18779342723005,0.933504994873996,0.675702647657841,-1.11029333333333,1.19690476190476
"FALSE POSITIVE",8104030,"K03269.01",3.669,149.7,7.688,6,0.004665,-0.09138,0.023457,0.1904,3.45901639344262,9.01061580882353,-5.39913232104121,-2.46671018276762,2.48563968668407
"FALSE POSITIVE",6612327,"K03270.01",7.676,62.2,2.218,12,0.04346,0,0,0,7.62244897959184,2.67016424537656,0,0,0
"CANDIDATE",7285757,"K03271.01",2.967,11.06,0.601,6,0.0001675,-0.37415,0.99166,0.9978,5.34306569343066,0.74632112348338,0.157889830508475,0.12957796014068,0.852820512820513
"CANDIDATE",7285757,"K03271.02",2.988,9.012,2.323,6,0.0002905,-1.2403,-0.75855,1.0607,5.34306569343066,2.94862085086489,-1.85441389290883,-0.583834645669291,1.01019047619048
"FALSE POSITIVE",4948730,"K03272.01",8.963,28.11,1.16,24,-0.02836,-0.87373,8.4749,8.5384,3.41281138790036,1.37094694929913,75.6495652173913,-15.178102189781,72.9777777777778
"FALSE POSITIVE",5211922,"K03273.01",4.597,51.55,13.88,12,0.02146,3.1266,-5.399,6.164,7.9875,16.7456574941801,-77.5867052023121,42.0664780763791,84.4383561643836
"CANDIDATE",5280587,"K03274.01",5.114,15.58,7.83,12,-0.0003596,0.25615,0.12291,0.39295,3.8008658008658,9.16330832965632,0.189752212389381,1.34258992805755,1.52898832684825
"FALSE POSITIVE",5303346,"K03275.01",6.7,192.7,5.756,12,-0.05293,-3.588,4.3863,5.9468,6.47540983606557,6.70890123178455,31.8724137931035,-30.6534351145038,33.2223463687151
"FALSE POSITIVE",3858879,"K03276.01",14.5,93.79,4.829,31,0.01275,-2.331,-1.3727,2.7778,3.87407407407407,5.69884749836137,-6.42910216718266,-6.38862433862434,6.13200883002207
"CANDIDATE",3120904,"K03277.01",4.964,14.55,4.207,12,-8.894e-05,0.54619,0.47624,0.70854,3.83179012345679,5.21082555180852,1.35539568345324,1.3915649867374,1.84997389033943
"FALSE POSITIVE",3342467,"K03278.01",4.983,23.18,7.212,12,-1.5e-05,0.088821,0.44741,0.51043,4.84971098265896,7.92361450016593,1.29265486725664,1.21633663366337,2.68647368421053
"CANDIDATE",3544640,"K03279.01",4.265,13.31,3.16,6,0.0003068,-2.7767,-0.4638,0.8996,3.55555555555556,3.69643832126087,-0.555547576301616,-1.36187279151943,1.6814953271028
"CANDIDATE",10653179,"K03280.01",4.015,10.61,3.766,6,0.0003352,-0.2068,0.10251,0.31396,3.86,4.26836547518715,0.164642409033877,-0.813013698630137,0.762038834951456
"CANDIDATE",11177676,"K03281.01",6.393,10.49,2.299,12,-0.0003029,1.0254,-0.28013,0.9828,4.79545454545454,2.62806834590085,-1.17453488372093,1.91469512195122,2.00981595092025
"CANDIDATE",12066569,"K03282.01",3.689,14.73,3.853,6,0.001955,-0.059316,-0.049621,0.060057,13.9210526315789,4.28928795356988,-0.278240534521158,0.127187969924812,0.109393442622951
"CANDIDATE",6497146,"K03284.01",3.775,11.92,3.248,6,0.0005808,-0.030135,-0.47957,0.47958,14.1621621621622,3.68413479742522,-0.666071428571429,-0.0101724550898204,1.14185714285714
"FALSE POSITIVE",8625813,"K03285.01",4.94,13.71,11.86,12,-0.001182,-3.125,0.94075,6.4553,10.5409836065574,13.2844834976425,-4.51903225806452,77.978021978022,78.7231707317073
"CANDIDATE",8016691,"K03286.01",3.768,9.949,2.305,6,-0.0001986,0.13921,-0.6215,0.67595,9.40625,2.68565830858709,-1.73944606413994,0.863019480519481,1.90408450704225
"CANDIDATE",6584273,"K03287.01",7.934,19.66,9.403,12,0.0001527,-0.35849,-0.044423,0.40753,3.58130081300813,10.9681305748266,-0.0685744680851064,-1.59488188976378,1.5981568627451
"CANDIDATE",5768816,"K03288.01",5.343,24.94,7.05,12,-0.0002124,-0.14823,-0.26336,0.39123,3.80232558139535,8.48389901823282,-1.79583815028902,-1.89098039215686,2.07
"FALSE POSITIVE",5360974,"K03289.01",3.134,15.68,1.073,6,0,4.8503,-1.2157,4.9025,7.58715596330275,1.25493072183035,-11.4631067961165,46.1106796116505,44.5681818181818
"FALSE POSITIVE",4936990,"K03290.01",3.413,342.5,7.678,6,0.008295,-0.81181,-1.0157,1.32,5.43506493506494,10.6612455754329,-14.5802052785924,-12.1645021645022,19.4117647058824
"FALSE POSITIVE",6233483,"K03291.01",7.546,978,13.53,12,0.2759,1.714,-7.4028,7.6532,3.50166112956811,19.80464,-97.3716577540107,27.8180515759312,104.267029972752
"FALSE POSITIVE",5392871,"K03292.01",17.42,24.62,17.18,31,-0.02332,0.27211,13.322,13.324,3.06284153005464,20.7414789422135,173.234536082474,3.63042212518195,170.601792573624
"FALSE POSITIVE",3858851,"K03293.01",14.51,100.6,4.384,31,-0.01991,1.1007,3.1755,3.2934,3.6443661971831,5.18885535499959,5.56990990990991,5.7458552631579,5.62013651877133
"FALSE POSITIVE",3858917,"K03294.01",14.63,150.8,6.172,31,0.01203,1.7747,-4.9982,5.3375,3.64516129032258,7.21672057725802,-11.6359154929577,1.08254335260116,6.02426636568849
"FALSE POSITIVE",4466356,"K03295.01",2.996,16.46,1.744,6,-0.001741,-0.38104,5.0177,5.0282,6.45751633986928,2.18626286619161,40.8591666666667,-2.87247787610619,40.879674796748
"CANDIDATE",9447166,"K03296.01",5.742,11.62,8.18,12,-0.0009809,-0.7775,0.14224,0.84935,17.3555555555556,9.19865682056053,0.440776859504132,-1.1408038147139,1.31682170542636
"FALSE POSITIVE",9643043,"K03297.01",9.009,190.6,5.994,24,0.07035,-3.4136,-3.3353,4.9496,3.61440677966102,6.59000273149413,-45.4371508379888,-53.7794117647059,72.3625730994152
"CANDIDATE",8151055,"K03298.01",2.542,14.39,5.373,6,0.0005478,-0.30809,-0.60332,0.63944,11.1929824561404,6.33400078140262,-1.0188785046729,-0.36911149825784,1.85344927536232
"FALSE POSITIVE",7177555,"K03299.01",4.317,504.9,21.27,6,0.005417,0.29431,0.62296,6.7624,10.741935483871,23.6331713887152,0.630133928571428,-48.0978571428571,48.3028571428571
"FALSE POSITIVE",7889486,"K03300.01",13.68,10.91,7.678,24,0.0001666,-2.3392,0.063817,2.3214,3.31135531135531,8.81417936383091,0.0454563318777293,-2.55,2.55098901098901
"FALSE POSITIVE",7889486,"K03300.02",3.326,10.75,2.737,6,-0.0003736,-2.1556,1.1298,2.4247,3.31135531135531,3.21520520010196,1.77920634920635,-2.41599099099099,2.88654761904762
"CANDIDATE",8301878,"K03301.01",3.249,10.06,7.022,6,3.525e-05,-0.24825,0.48526,0.71237,3.72314049586777,8.62111419654486,0.361240560949299,-0.825205696202532,1.04453079178886
"FALSE POSITIVE",8233802,"K03302.01",4.889,15.73,3.741,6,-0.02991,2.4178,10.565,10.854,3.46825396825397,4.20919077827634,151.253561253561,36.8076923076923,149.710344827586
"CANDIDATE",7510820,"K03303.01",3.875,16.22,3.5,12,0.0006591,-0.16036,0.33659,0.37451,9.13924050632911,4.05266118087227,0.694613636363636,-0.263157051282051,0.700018691588785
"FALSE POSITIVE",9307105,"K03304.01",5.606,147.6,4.22,12,0.1139,2.0707,-6.148,6.4022,4.53714285714286,5.36941533370105,-84.7344632768362,26.3048600883652,94.707100591716
"CANDIDATE",6880517,"K03305.01",6.824,15.47,4.154,12,-0.0002093,-0.10331,0.043294,0.14635,4.84615384615385,4.64890812065551,-0.785764705882353,0.827218934911243,0.865976331360947
"CANDIDATE",6615511,"K03306.01",5.059,11.74,3.777,12,-0.0006914,0.6835,-0.50593,0.79393,3.33928571428571,4.43488215771121,-1.29692307692308,1.38112866817156,2.28140804597701
"CANDIDATE",6131130,"K03307.01",3.141,9.461,1.744,6,6.995e-05,0.027773,0.18001,0.19835,5.72847682119205,2.14428920731476,0.594740124740125,-0.118837375178317,0.355465949820788
"CANDIDATE",3632089,"K03308.01",7.492,18.45,6.032,12,-0.0001842,0.068592,-0.03855,0.15216,3.68253968253968,7.32680071829206,-0.0946935483870968,-0.498949152542373,0.512323232323232
"CANDIDATE",3632089,"K03308.02",4.472,11.24,3.335,12,0.0002066,-0.69029,-0.051512,1.046,3.68253968253968,4.62076276409536,-0.216118299445471,-3.20460122699386,3.25856697819315
"CANDIDATE",5563300,"K03309.01",2.071,100.8,7.548,3,0.0003343,-0.1659,0.10571,0.11108,4.83240223463687,9.46623927681948,-0.70043654822335,0.441358344113842,1.12543059777102
"CANDIDATE",12253769,"K03310.01",4.847,15.79,8.306,12,-0.0003723,3.638,0.072511,0.63066,9.18,10.255554499065,14.3079710144928,0.715159817351598,0.715845629965948
"CANDIDATE",12735830,"K03311.01",1.932,14.02,2.043,3,0.0005855,0.6497,-0.044764,0.82438,1.578352180937,2.86317074283628,-0.490774193548387,1.21410029498525,1.21769571639586
"CANDIDATE",11905409,"K03312.01",3.742,9.789,5.322,6,0.0006426,0.23491,-0.41963,0.44906,3.97706422018349,6.3069897321039,-1.36764542936288,0.451694915254237,1.24738888888889
"CANDIDATE",9571186,"K03313.01",1.637,13.59,4.863,3,-0.0001858,0.093009,-0.012174,0.63106,11.9846153846154,5.71012583562721,-0.227552674230146,0.923777452415812,0.932141802067947
"FALSE POSITIVE",9838060,"K03314.01",3.663,752.6,17.15,6,0.008692,-0.013457,-0.041214,0.14873,4.37433155080214,23.283057122708,-0.276188340807175,2.12032640949555,2.20340740740741
"CANDIDATE",8554701,"K03315.01",3.528,14.22,5.54,6,6.334e-05,0.28534,-0.40526,0.50332,3.19791666666667,6.45658918282824,-1.78003968253968,1.36922018348624,2.20754385964912
"CANDIDATE",9031209,"K03316.01",5.464,24.13,8.07,12,-0.001253,0.35605,-0.088746,0.20488,6.0655737704918,9.37311475409836,4.69770491803279,-1.51368852459016,1.58821705426357
"FALSE POSITIVE",7130418,"K03317.01",2.739,15.84,5.634,6,0.007846,-9.121,-0.3913,9.1634,3.41860465116279,7.12863245165499,-5.39582132564841,-131.348637015782,131.469153515065
"CANDIDATE",8331612,"K03318.01",4.602,11.33,4.297,6,-0.0006138,-0.17216,0.47532,0.50454,3.09970674486803,5.28962136050662,1.65577075098814,0.354737945492662,1.66514851485149
"CANDIDATE",8331612,"K03318.02",3.605,7.501,7.426,6,8.916e-05,-2.1377,0.55049,1.9091,3.09970674486803,8.26936876243596,0.347336283185841,-1.17935483870968,1.26430463576159
"CANDIDATE",5965819,"K03319.01",5.786,24.59,3.644,12,-0.0001198,-0.18229,0.24158,0.2579,5.00334448160535,6.08560556642748,0.926838235294118,-0.37161316872428,0.889310344827586
"CANDIDATE",5965819,"K03319.02",6.704,19.65,5.157,12,0.0001403,-0.66799,-0.06055,0.59106,5.00334448160535,6.80123652442723,-0.0384294871794872,-1.45532178217822,1.26025586353945
"CANDIDATE",5965819,"K03319.03",3.928,13.71,2.388,6,-0.0002043,0.39381,0.04615,0.42522,5.00334448160535,4.15772649964416,0.124902668759812,0.848815261044177,0.808403041825095
"FALSE POSITIVE",6690171,"K03320.01",4.414,496.6,10.39,12,-0.0001714,-0.0038927,0.17451,0.17641,5.95238095238095,14.1952143569292,0.2275,-0.376963503649635,2.55296671490593
"FALSE POSITIVE",6859801,"K03321.01",5.09,914.7,11.84,12,-0.2668,0,0,0,9.93055555555555,19.9403981264637,0,0,0
"FALSE POSITIVE",7767733,"K03322.01",4.842,1691,17.16,12,-0.005755,0.0092732,-0.0018165,0.040225,3.25830258302583,24.2506521030323,0.432253731343284,-0.585772594752187,0.586370262390671
"CANDIDATE",5193659,"K03323.01",4.294,10.82,5.735,6,0.000187,-0.30612,-0.24095,0.38503,4.62289562289562,7.94151173498594,-0.559284253578732,-0.994403973509934,0.997487046632124
"CANDIDATE",4271474,"K03324.01",3.223,13.71,2.856,6,-0.0005794,-0.18785,0.29738,0.30705,5.36734693877551,3.3336794469105,0.704037267080745,0.20279575596817,0.446943231441048
"FALSE POSITIVE",5130983,"K03325.01",6.592,18.54,1.722,12,-0.001088,2.3158,0.97699,2.4989,3.08433734939759,1.92484525753812,5.29214285714286,5.72139303482587,6.68155080213904
"FALSE POSITIVE",11093538,"K03326.01",5.954,149.5,8.042,12,0.05653,-6.075,-3.2288,6.7404,3.20858895705521,11.8178596162464,-44.1961057023644,-78.8906666666667,83.9402241594022
