"koi_disposition","kepid","kepoi_name","tce_time0","tce_full_conv","tce_fwm_prao","tce_steff_sn","tce_fwm_prao_sn"
"FALSE POSITIVE",8560840,"K01263.01",2454970,1,-0.0002386,33.3175675675676,-0.762300319488818
"CANDIDATE",8612847,"K01264.01",2454980,1,0,33.2307692307692,0
"FALSE POSITIVE",8552583,"K01265.01",2454960,1,0.0002464,33.121387283237,2.95798319327731
"CANDIDATE",8547140,"K01266.01",2454970,1,4.939e-06,20.7771739130435,0.0205791666666667
"FALSE POSITIVE",8519253,"K01267.01",2454970,1,-0.00365,30.615,-21.3450292397661
"CANDIDATE",8813698,"K01268.01",2455190,1,-0.0001991,74.3333333333333,-0.0961835748792271
"FALSE POSITIVE",8757910,"K01269.01",2454960,1,-0.0008355,33.46875,-17.8525641025641
"CANDIDATE",8564587,"K01270.01",2454970,1,0,33.4591194968553,0
"CANDIDATE",8564587,"K01270.02",2454970,1,0,33.4591194968553,0
"CANDIDATE",8631160,"K01271.01",2455110,1,8.299e-05,76.9390243902439,0.215
"CANDIDATE",8806072,"K01273.01",2455000,1,-0.0001775,33.5384615384615,-0.544478527607362
"CANDIDATE",8583696,"K01275.01",2455000,1,-0.0001243,50.4273504273504,-0.710285714285714
"CANDIDATE",8804283,"K01276.01",2454970,1,0.0003642,66.8048780487805,2.8453125
"CANDIDATE",8804283,"K01276.02",2454970,1,0.0001162,66.8048780487805,1.08598130841122
"FALSE POSITIVE",8552565,"K01277.01",2454960,1,-0.0001441,36.7305389221557,-5.71825396825397
"CANDIDATE",8609450,"K01278.01",2454990,1,0.0002651,50,0.920486111111111
"CANDIDATE",8609450,"K01278.02",2454980,1,0.0001183,50,0.507725321888412
"CANDIDATE",8609450,"K01278.03",2454970,1,-5.629e-06,50,-0.0323505747126437
"CANDIDATE",8609450,"K01278.04",2454970,1,0.0001916,50,1.22820512820513
"FALSE POSITIVE",8609450,"K01278.05",2455040,1,-0.0007911,50,-1.32070116861436
"CANDIDATE",8628758,"K01279.01",2454970,1,9.761e-05,50.1565217391304,1.21860174781523
"CANDIDATE",8628758,"K01279.02",2454970,1,8.205e-05,50.1565217391304,1.1978102189781
"FALSE POSITIVE",8509361,"K01280.01",2454970,1,0.01958,33.0057471264368,273.846153846154
"CANDIDATE",8742590,"K01281.01",2454970,1,-0.0007714,37.2645161290323,-2.24897959183673
"CANDIDATE",8822366,"K01282.01",2454970,1,-1.714e-05,74.7125,-0.372608695652174
"CANDIDATE",8700771,"K01283.01",2454970,1,-7.772e-06,50.2086956521739,-0.392525252525253
"FALSE POSITIVE",10960993,"K01284.01",2454960,1,0,28.2946428571429,0
"FALSE POSITIVE",10879208,"K01286.01",2454970,1,-0.06175,33.4096385542169,-153.225806451613
"FALSE POSITIVE",10843203,"K01287.01",2454970,1,0.001117,26.1960784313725,0.0645664739884393
"CANDIDATE",10790387,"K01288.01",2455050,1,-0.001546,30.8792270531401,-1.39279279279279
"FALSE POSITIVE",10748393,"K01289.01",2454970,1,0.002826,28.5621621621622,5.64071856287425
"FALSE POSITIVE",10748393,"K01289.02",2455200,1,-0.0008619,28.5621621621622,-0.451256544502618
"FALSE POSITIVE",10874226,"K01290.01",2454970,1,0.000115,28.8544600938967,0.181388012618297
"FALSE POSITIVE",10661771,"K01291.01",2454960,1,-0.0003751,33.316384180791,-6.569176882662
"FALSE POSITIVE",10924853,"K01292.01",2454970,1,-0.005767,30.2979797979798,-32.7670454545455
"FALSE POSITIVE",10874926,"K01293.01",2454970,1,0.0005457,27.7142857142857,0.964134275618375
"FALSE POSITIVE",10549562,"K01294.01",2454970,1,0,26.1201550387597,0
"FALSE POSITIVE",10666230,"K01295.01",2454960,1,-0.001433,33.456043956044,-17.6260762607626
"CANDIDATE",10971674,"K01296.01",2454970,1,0.03522,33.0738636363636,48.5793103448276
"FALSE POSITIVE",10676923,"K01297.01",2454960,1,-0.001314,28.9590909090909,-13.14
"CANDIDATE",10604335,"K01298.01",2454970,1,4.014e-05,45.5054945054945,0.0895982142857143
"CANDIDATE",10604335,"K01298.02",2455010,1,-0.0001233,45.5054945054945,-0.128571428571429
"CANDIDATE",10864656,"K01299.01",2455000,1,-1.462e-05,67.2432432432432,-0.27741935483871
"CANDIDATE",10975146,"K01300.01",2454970,1,0.0001468,30.4178082191781,3.41395348837209
"CANDIDATE",10538176,"K01301.01",2454970,1,-0.0004383,62.9880952380952,-1.03617021276596
"CANDIDATE",10538176,"K01301.02",2454980,1,-0.0006216,62.9880952380952,-1.21169590643275
"CANDIDATE",10724369,"K01302.01",2454960,1,-7.841e-05,30.8238341968912,-0.317449392712551
"CANDIDATE",10867062,"K01303.01",2454980,1,-0.0001559,66.9512195121951,-1.19007633587786
"CANDIDATE",10744335,"K01304.01",2454960,1,-0.0006718,28.5666666666667,-2.37385159010601
"CANDIDATE",10730034,"K01305.01",2454960,1,0.0001116,60.8809523809524,0.648837209302326
"CANDIDATE",10730034,"K01305.02",2454970,1,0.0003168,60.8809523809524,1.4803738317757
"CANDIDATE",10858691,"K01306.01",2454960,1,8.354e-05,50.2342342342342,0.535512820512821
"CANDIDATE",10858691,"K01306.02",2454970,1,-2.426e-05,50.2342342342342,-0.123147208121827
"CANDIDATE",10858691,"K01306.03",2454970,1,-0.0001104,50.2342342342342,-0.465822784810127
"CANDIDATE",10858691,"K01306.04",2454970,1,0.0001572,50.2342342342342,0.341739130434783
"CANDIDATE",10973814,"K01307.01",2455010,1,-0.0002293,74.5135135135135,-0.742071197411003
"CANDIDATE",10973814,"K01307.02",2454970,1,-0.0009264,74.5135135135135,-3.72048192771084
"CANDIDATE",10586208,"K01308.01",2454980,1,-8.816e-05,50.0442477876106,-0.527904191616766
"CANDIDATE",10854768,"K01309.01",2454970,1,7.45e-05,77.8518518518518,0.980263157894737
"CANDIDATE",10964440,"K01310.01",2454970,1,7.202e-05,61.0454545454545,0.371237113402062
"CANDIDATE",10964440,"K01310.02",2455090,1,-0.0002128,61.0454545454545,-0.409230769230769
"CANDIDATE",10713616,"K01311.01",2455040,1,-0.0002691,74.7654320987654,-1.4015625
"CANDIDATE",10963242,"K01312.01",2454970,1,0.000168,71.8823529411765,1.03703703703704
"FALSE POSITIVE",10785538,"K01313.01",2454960,1,0,33.2833333333333,0
"CANDIDATE",10585852,"K01314.01",2454960,1,-8.755e-06,74.4179104477612,-0.187875536480687
"CANDIDATE",10928043,"K01315.01",2454970,1,-0.0001154,45.6015037593985,-2.74109263657957
"CANDIDATE",10794087,"K01316.01",2454970,1,1.985e-05,50.042735042735,1.07880434782609
"FALSE POSITIVE",4275739,"K01317.01",2454970,1,-0.006073,30.3763440860215,-1.16118546845124
"FALSE POSITIVE",4070376,"K01318.01",2454970,1,-0.00448,28.872641509434,-2.85350318471338
"FALSE POSITIVE",4078157,"K01319.01",2454980,1,0.01441,30.4,0.244237288135593
"CANDIDATE",4164994,"K01320.01",2454970,1,-0.001449,27.7135135135135,-0.87289156626506
"FALSE POSITIVE",4480676,"K01321.01",2454970,1,-0.0009659,30.6480446927374,-2.82426900584795
"FALSE POSITIVE",4079535,"K01322.01",2454980,1,0.0459,25.7541666666667,9.44444444444445
"CANDIDATE",4076098,"K01323.01",2454970,1,0.000102,25.9912280701754,0.156202143950995
"FALSE POSITIVE",4551328,"K01324.01",2454970,1,-0.001983,30.4488636363636,-10.7771739130435
"CANDIDATE",4282872,"K01325.01",2454970,1,-0.001498,33.4080459770115,-4.45833333333333
"FALSE POSITIVE",4639868,"K01326.01",2454970,1,-5.012e-07,50.1376146788991,-0.00044353982300885
"FALSE POSITIVE",4372768,"K01327.01",2454970,1,0.02405,26.2058823529412,41.8989547038328
"CANDIDATE",4074736,"K01328.01",2454990,1,-0.001057,33.3988095238095,-0.476126126126126
"CANDIDATE",4072526,"K01329.01",2454990,1,-0.0001952,60.7380952380952,-0.471497584541063
"FALSE POSITIVE",4150539,"K01330.01",2454970,1,-0.0003266,33.3884892086331,-0.732286995515695
"FALSE POSITIVE",4150539,"K01330.02",2454970,1,-0.0006838,33.3884892086331,-1.59393939393939
"CANDIDATE",4274548,"K01331.01",2454970,1,-0.001006,27.9360465116279,-4.43171806167401
"CANDIDATE",4455231,"K01332.01",2454970,1,-0.0004988,66.6,-1.71408934707904
"CANDIDATE",4455231,"K01332.02",2454970,1,-0.0003632,66.6,-0.8880195599022
"CANDIDATE",4455231,"K01332.03",2454970,1,-0.000187,66.6,-1.02747252747253
"FALSE POSITIVE",4285107,"K01333.01",2454970,1,0.01459,33.7160493827161,163.381858902576
"FALSE POSITIVE",4150624,"K01334.01",2454970,1,0.0004388,33.0548780487805,1.48745762711864
"FALSE POSITIVE",4150624,"K01334.02",2454970,1,0.0004961,33.0548780487805,1.62655737704918
"CANDIDATE",4155328,"K01335.01",2455000,1,0.0001376,77.4404761904762,0.413213213213213
"CANDIDATE",4077526,"K01336.01",2454970,1,0.000273,28.5046728971963,1.02247191011236
"CANDIDATE",4077526,"K01336.02",2454970,1,-1.528e-05,28.5046728971963,-0.048974358974359
"CANDIDATE",4077526,"K01336.03",2454970,1,0.0008871,28.5046728971963,1.87944915254237
"CANDIDATE",4077526,"K01336.04",2454970,1,-5.108e-05,28.5046728971963,-0.250392156862745
"CANDIDATE",4243911,"K01337.01",2454970,1,-3.028e-05,62.578313253012,-0.267964601769912
"CANDIDATE",4466677,"K01338.01",2454970,1,-0.0001002,33.4655172413793,-0.886725663716814
"CANDIDATE",4466677,"K01338.02",2454970,1,0.0002236,33.4655172413793,0.752861952861953
"CANDIDATE",4466677,"K01338.03",2454970,1,-6.725e-05,33.4655172413793,-0.293668122270742
"CANDIDATE",4135665,"K01339.01",2454970,1,8.32e-05,73.8831168831169,0.581818181818182
"FALSE POSITIVE",4386059,"K01340.01",2454970,1,0,26.188,0
"CANDIDATE",4650674,"K01341.01",2454970,1,1.971e-05,75.1898734177215,0.168461538461538
"CANDIDATE",4275721,"K01342.01",2454970,1,0.0003057,30.0676328502415,2.8045871559633
"CANDIDATE",4275721,"K01342.02",2454970,1,0.0005451,30.0676328502415,3.09715909090909
"FALSE POSITIVE",4570931,"K01343.01",2454970,1,-0.004144,30.4782608695652,-93.123595505618
"CANDIDATE",4136466,"K01344.01",2454970,1,1.287e-05,45.9090909090909,0.195890410958904
"FALSE POSITIVE",7199774,"K01346.01",2454970,1,0.0007196,37.1392405063291,0.0580322580645161
"FALSE POSITIVE",7037540,"K01347.01",2454980,1,0.0001446,29,0.116612903225806
"FALSE POSITIVE",6866228,"K01348.01",2454970,1,0.0006675,33.1242603550296,0.534
"FALSE POSITIVE",6847018,"K01349.01",2454980,1,0.0002817,33.5416666666667,0.208666666666667
"FALSE POSITIVE",7220322,"K01350.01",2454960,1,0.00242,28.8585365853659,55.5045871559633
"FALSE POSITIVE",6964043,"K01351.01",2455170,1,0.03981,27.91,0.0748308270676692
"FALSE POSITIVE",6956233,"K01352.01",2454960,1,0.05431,27.7900552486188,277.091836734694
"CANDIDATE",7303287,"K01353.01",2455070,1,0.000825,49.8571428571429,0.466101694915254
"CANDIDATE",7303287,"K01353.02",2454970,1,-1.45e-05,49.8571428571429,-0.0823863636363636
"CANDIDATE",7303287,"K01353.03",2455170,1,-0.0004786,49.8571428571429,-0.661964038727524
"FALSE POSITIVE",6891543,"K01354.01",2454970,1,0.001345,33.1734104046243,15.7309941520468
"CANDIDATE",7211141,"K01355.01",2454980,1,0.001189,66.7176470588235,1.69857142857143
"CANDIDATE",6719086,"K01357.01",2454970,1,0.001034,28.4644808743169,4.74311926605505
"CANDIDATE",7376983,"K01358.01",2454970,1,-0.0002244,27.7267441860465,-1.95130434782609
"CANDIDATE",7376983,"K01358.02",2454970,1,6.231e-05,27.7267441860465,0.660063559322034
"CANDIDATE",7376983,"K01358.03",2454970,1,-3.767e-05,27.7267441860465,-0.666725663716814
"CANDIDATE",7376983,"K01358.04",2454970,1,-1.836e-05,27.7267441860465,-0.395689655172414
"CANDIDATE",6946199,"K01359.01",2455000,1,-0.002014,27.8418604651163,-1.88224299065421
"CANDIDATE",6946199,"K01359.02",2454980,1,-0.0007408,27.8418604651163,-1.94435695538058
"CANDIDATE",7102227,"K01360.01",2455000,1,0.0001167,33.6078431372549,0.261659192825112
"CANDIDATE",7102227,"K01360.02",2454970,1,0.0002279,33.6078431372549,0.591948051948052
"CANDIDATE",7102227,"K01360.03",2454970,1,7.029e-05,33.6078431372549,0.622035398230089
"CANDIDATE",6960913,"K01361.01",2454980,1,0.0001691,50.8354430379747,0.477683615819209
"CANDIDATE",6837146,"K01362.01",2454960,1,-0.0005707,28.7027027027027,-1.83504823151125
"CANDIDATE",6936909,"K01363.01",2454970,1,2.69e-05,25.8318965517241,0.119555555555556
"CANDIDATE",6936909,"K01363.02",2454970,1,0.0002934,25.8318965517241,0.886404833836858
"CANDIDATE",6962977,"K01364.01",2454970,1,-1.269e-05,49.9622641509434,-0.0378805970149254
"CANDIDATE",6962977,"K01364.02",2454980,1,-0.0003802,49.9622641509434,-0.96010101010101
"CANDIDATE",6962977,"K01364.03",2454980,1,-0.0009462,49.9622641509434,-1.97125
"CANDIDATE",6962977,"K01364.04",2454970,1,0.0001926,49.9622641509434,0.715985130111524
"CANDIDATE",6962977,"K01364.05",2454970,1,0.0004723,49.9622641509434,1.9844537815126
"FALSE POSITIVE",7174351,"K01365.01",2454970,1,0.0007985,33.4319526627219,3.62954545454545
"CANDIDATE",6932987,"K01366.01",2454980,1,-3.815e-05,30.3560209424084,-0.142350746268657
"CANDIDATE",6932987,"K01366.02",2455010,1,-7.763e-05,30.3560209424084,-0.146748582230624
"CANDIDATE",6934291,"K01367.01",2454960,1,7.942e-05,61.1204819277108,1.05331564986737
"FALSE POSITIVE",7357531,"K01368.01",2455060,1,0.005424,50.1228070175439,2.81036269430052
"CANDIDATE",7287415,"K01369.01",2454970,1,7.401e-05,66.7976190476191,0.747575757575758
"CANDIDATE",6924203,"K01370.01",2454970,1,0.0005374,37.3618421052632,1.96849816849817
"FALSE POSITIVE",6878167,"K01371.01",2454970,1,-0.01146,33.6081871345029,-150.789473684211
"FALSE POSITIVE",6863839,"K01373.01",2454960,1,6.678e-05,33.4972375690608,1.05165354330709
"FALSE POSITIVE",7296086,"K01374.01",2454960,1,-0.001872,33.2573099415205,-27.0911722141823
"CANDIDATE",6766634,"K01375.01",2455040,1,0.0001507,50.15,0.327608695652174
"FALSE POSITIVE",6774826,"K01376.01",2454970,1,0.002595,23.77,26.975051975052
"CANDIDATE",7211469,"K01377.01",2454970,1,-1.972e-05,71.7176470588235,-0.15776
"FALSE POSITIVE",7375795,"K01378.01",2454970,1,0,49.8859649122807,0
"FALSE POSITIVE",7375795,"K01378.02",2454960,1,0,49.8859649122807,0
"CANDIDATE",7211221,"K01379.01",2454970,1,9.347e-05,50.3303571428571,1.56043405676127
"FALSE POSITIVE",7025526,"K01380.01",2454970,1,-0.003584,55.9404761904762,-173.980582524272
"FALSE POSITIVE",9451127,"K01381.01",2454970,1,-0.004259,26.1059322033898,-0.684726688102894
"FALSE POSITIVE",9446824,"K01382.01",2454970,1,0.0006278,23.8803088803089,0.147717647058824
"FALSE POSITIVE",8953257,"K01383.01",2454970,1,0.001576,30.3398058252427,0.42710027100271
"FALSE POSITIVE",8971432,"K01384.01",2454960,1,0.0002974,30.296511627907,0.0608179959100204
"FALSE POSITIVE",9278553,"K01385.01",2454970,1,-0.006934,30.385,-1.09715189873418
"FALSE POSITIVE",9143254,"K01386.01",2454960,1,0.001887,33.2134831460674,1.96767466110532
"FALSE POSITIVE",8949247,"K01387.01",2454990,1,-0.002156,33.3370786516854,-0.487782805429864
"FALSE POSITIVE",9346253,"K01388.01",2454980,1,0.001893,28.6558139534884,0.876388888888889
"FALSE POSITIVE",9002237,"K01389.01",2454970,1,0.0002377,30.6060606060606,0.199747899159664
"FALSE POSITIVE",9288786,"K01390.01",2454970,1,-0.0005417,30.1241379310345,-0.5417
"FALSE POSITIVE",8958035,"K01391.01",2454970,1,0.0006212,31.5583756345178,1.66541554959786
"FALSE POSITIVE",9040849,"K01392.01",2454970,1,0.004597,28.7149758454106,20.1622807017544
"CANDIDATE",9202151,"K01393.01",2454960,1,-0.000729,45.3493975903614,-5.92682926829268
"FALSE POSITIVE",8937021,"K01394.01",2454970,1,0.005098,33.222972972973,21.7863247863248
"CANDIDATE",8935810,"K01395.01",2454970,1,-0.0001709,28.6753926701571,-0.332490272373541
"CANDIDATE",9455556,"K01396.01",2454970,1,-0.0005119,66.8571428571429,-1.67287581699346
"CANDIDATE",9455556,"K01396.02",2454970,1,-0.0005432,66.8571428571429,-2.19032258064516
"CANDIDATE",9427402,"K01397.01",2454970,1,-0.001138,45.4880952380952,-4.9051724137931
"CANDIDATE",9269281,"K01398.01",2454970,1,0.000333,30.5502645502646,1.36475409836066
"CANDIDATE",9100484,"K01399.01",2454970,1,0.0001231,27.9209039548023,0.597572815533981
"FALSE POSITIVE",9157908,"K01400.01",2454970,1,-0.004546,31.0970873786408,-66.3649635036496
"CANDIDATE",9034103,"K01402.01",2454970,1,0.0003526,28.5023696682464,1.33056603773585
"CANDIDATE",9214942,"K01403.01",2454970,1,-0.0001974,22.4632768361582,-0.437694013303769
"CANDIDATE",8874090,"K01404.01",2454970,1,0.0001236,17.1278538812785,0.23587786259542
"CANDIDATE",8874090,"K01404.02",2454970,1,3.743e-06,17.1278538812785,0.0064757785467128
"CANDIDATE",9264949,"K01405.01",2454970,1,0.0004558,25.9711934156379,1.53468013468013
"CANDIDATE",9271752,"K01406.01",2454970,1,0.0001025,31.6954314720812,0.669934640522876
"CANDIDATE",9150827,"K01408.01",2454980,1,2.645e-06,45.4827586206897,0.0131592039800995
"CANDIDATE",9391208,"K01409.01",2454970,1,-0.0002542,33.2457142857143,-0.76566265060241
"CANDIDATE",9391506,"K01410.01",2454970,1,0.0002231,28.662037037037,1.2463687150838
"CANDIDATE",9425139,"K01411.01",2455130,1,0.0002981,50.140350877193,0.496833333333333
"CANDIDATE",8950853,"K01412.01",2454970,1,-0.00016,45.7099236641221,-1.55339805825243
"CANDIDATE",9006449,"K01413.01",2454970,1,-0.0001675,36.8881578947368,-2.25741239892183
"CANDIDATE",9006449,"K01413.02",2454970,1,-0.0001109,36.8881578947368,-1.13163265306122
"CANDIDATE",9006449,"K01413.03",2454990,1,0.0001592,36.8881578947368,0.976687116564417
"FALSE POSITIVE",8916492,"K01414.01",2454970,1,0.0006166,22.3026706231454,19.0308641975309
"CANDIDATE",11517719,"K01416.01",2454970,1,0.0008228,33.3646408839779,0.663548387096774
"FALSE POSITIVE",11599264,"K01417.01",2454970,1,0.01191,30.4814814814815,4.86122448979592
"FALSE POSITIVE",11100657,"K01418.01",2454970,1,-0.007874,30.4301675977654,-3.29456066945607
"FALSE POSITIVE",11125936,"K01419.01",2454970,1,-0.001369,30.4427860696517,-5.72803347280335
"CANDIDATE",11026304,"K01420.01",2454970,1,-1.799e-05,27.9942196531792,-0.0456598984771574
"CANDIDATE",11497958,"K01422.01",2454970,1,-0.0001627,45.2051282051282,-0.327364185110664
"CANDIDATE",11497958,"K01422.02",2454970,1,-0.001162,45.2051282051282,-1.61388888888889
"CANDIDATE",11497958,"K01422.03",2454970,1,-6.503e-05,45.2051282051282,-0.0983812405446294
"CANDIDATE",11497958,"K01422.04",2454970,1,0.0006752,45.2051282051282,0.780578034682081
"CANDIDATE",11497958,"K01422.05",2455000,1,-0.000154,45.2051282051282,-0.132758620689655
"CANDIDATE",11177707,"K01423.01",2454980,1,-0.0008647,56.2888888888889,-0.404065420560748
"CANDIDATE",11611600,"K01424.01",2454970,1,6.24e-05,33.3655172413793,0.71395881006865
"CANDIDATE",11254382,"K01425.01",2454960,1,-7.106e-05,74.1052631578947,-0.737902388369678
"CANDIDATE",11122894,"K01426.01",2455030,1,-0.0005252,50.1607142857143,-0.936185383244207
"CANDIDATE",11122894,"K01426.02",2455060,1,0.0002431,50.1607142857143,0.236019417475728
"CANDIDATE",11122894,"K01426.03",2454970,1,0.0002814,50.1607142857143,1.24513274336283
"CANDIDATE",11129738,"K01427.01",2454970,1,0.0001409,45.6823529411765,0.477627118644068
"CANDIDATE",11129738,"K01427.02",2454970,1,-0.0002709,45.6823529411765,-0.678947368421053
"CANDIDATE",11401182,"K01428.01",2454970,1,6.485e-05,55.9883720930233,1.0101246105919
"CANDIDATE",11030711,"K01429.01",2455090,1,-0.0002625,67.1904761904762,-0.338709677419355
"CANDIDATE",11176127,"K01430.01",2454960,1,0.0006065,50.7159090909091,1.41046511627907
"CANDIDATE",11176127,"K01430.02",2455020,1,-0.0001758,50.7159090909091,-0.189439655172414
"CANDIDATE",11176127,"K01430.03",2454980,1,0.000386,50.7159090909091,0.543661971830986
"CANDIDATE",11075279,"K01431.01",2455150,1,-6.925e-05,49.9732142857143,-0.129681647940075
"CANDIDATE",11014932,"K01432.01",2454960,1,-0.0001307,55.6039603960396,-0.647029702970297
"CANDIDATE",11014932,"K01432.02",2454980,1,-0.0003206,55.6039603960396,-1.26220472440945
"CANDIDATE",11014932,"K01432.03",2454970,1,0.0005305,55.6039603960396,3.51324503311258
"CANDIDATE",11014932,"K01432.04",2454980,1,-0.0002028,55.6039603960396,-0.543699731903485
"CANDIDATE",11288505,"K01433.01",2454970,1,-0.000272,33.5755813953488,-0.542914171656687
"CANDIDATE",11493431,"K01434.01",2454970,1,0.0002318,55.7906976744186,1.54533333333333
"CANDIDATE",11037335,"K01435.01",2454980,1,3.503e-05,33.340782122905,0.227467532467532
"CANDIDATE",11037335,"K01435.02",2454970,1,-0.0001998,33.340782122905,-1.32317880794702
"CANDIDATE",11389771,"K01436.01",2454970,1,-0.0001437,37.2692307692308,-1.38173076923077
"CANDIDATE",11389771,"K01436.02",2454980,1,-0.0001226,37.2692307692308,-0.635233160621762
"CANDIDATE",11389771,"K01436.03",2454960,1,6.244e-05,37.2692307692308,0.405454545454545
"CANDIDATE",11599038,"K01437.01",2454970,1,-0.0001709,30.4120603015075,-0.640074906367041
"FALSE POSITIVE",11599038,"K01437.02",2454970,1,0.0005903,30.4120603015075,1.8332298136646
"FALSE POSITIVE",11599038,"K01437.03",2454980,1,7.794e-05,30.4120603015075,0.210648648648649
"CANDIDATE",11193263,"K01438.01",2454970,1,1.992e-05,49.8684210526316,0.330348258706468
"CANDIDATE",11027624,"K01439.01",2455010,1,0.0001214,49.6638655462185,0.718343195266272
"CANDIDATE",11032227,"K01440.01",2454970,1,-0.0001835,28.3715596330275,-0.849537037037037
"CANDIDATE",11356260,"K01441.01",2454970,1,-0.0001996,30.3229166666667,-1.09071038251366
"CANDIDATE",11600889,"K01442.01",2454970,1,-1.618e-05,50.2293577981651,-0.770476190476191
"FALSE POSITIVE",11197126,"K01443.01",2454970,1,0.0003754,26.2410256410256,7.13688212927757
"CANDIDATE",11043167,"K01444.01",2454970,1,-0.0001833,41.9246575342466,-0.86056338028169
"CANDIDATE",11336883,"K01445.01",2454970,1,-3.925e-05,45.0797101449275,-1.03835978835979
"FALSE POSITIVE",12506351,"K01446.01",2454970,1,-0.0003892,30.131067961165,-0.122389937106918
"FALSE POSITIVE",7622486,"K01447.01",2454990,1,-0.1379,28.1794871794872,-0.290315789473684
"FALSE POSITIVE",7622486,"K01447.02",2454970,1,-0.00109,28.1794871794872,-2.44394618834081
"CANDIDATE",9705459,"K01448.01",2454960,1,-0.001772,28.3269230769231,-0.408294930875576
"FALSE POSITIVE",7802136,"K01449.01",2454970,1,0,37.4339622641509,0
"CANDIDATE",7532973,"K01450.01",2454960,1,-0.0006926,28.7488584474886,-1.5221978021978
"FALSE POSITIVE",9632895,"K01451.01",2454970,1,-0.001538,36.9736842105263,-0.236251920122888
"FALSE POSITIVE",7449844,"K01452.01",2454970,1,-4.603e-05,5.53233830845771,-0.576095118898623
"FALSE POSITIVE",7842610,"K01453.01",2454960,1,0.02664,33.0887573964497,168.607594936709
"FALSE POSITIVE",7830637,"K01454.01",2455040,1,-0.003199,33.7206703910615,-0.550602409638554
"FALSE POSITIVE",4760746,"K01455.01",2454970,1,0.01305,25.7844827586207,2.29349736379613
"CANDIDATE",7832356,"K01456.01",2454960,1,0.001348,30.2953367875648,3.69315068493151
"CANDIDATE",9643874,"K01457.01",2454970,1,1.654e-05,30.431693989071,0.0318076923076923
"CANDIDATE",12120943,"K01458.01",2454970,1,-0.001895,26.1004366812227,-3.70841487279843
"FALSE POSITIVE",9761199,"K01459.01",2454960,1,-0.001811,45.7560975609756,-4.3743961352657
"FALSE POSITIVE",7751571,"K01460.01",2454980,1,0.05989,29.0108108108108,173.594202898551
"FALSE POSITIVE",9579499,"K01461.01",2454970,1,-0.001824,33.2808219178082,-1.2241610738255
"FALSE POSITIVE",11913013,"K01462.01",2454970,1,-0.00409,0,-2.0761421319797
"FALSE POSITIVE",7672940,"K01463.01",2454980,1,-4.533e-05,27.9295154185022,-0.00435865384615385
"FALSE POSITIVE",7838655,"K01464.01",2454970,1,0.02393,27.8274111675127,262.390350877193
"FALSE POSITIVE",11702948,"K01465.01",2454970,1,0.0005051,36.5534591194969,0.921715328467153
"CANDIDATE",9512981,"K01466.01",2455190,1,0.0005232,63.2894736842105,0.083312101910828
"FALSE POSITIVE",7770450,"K01467.01",2454970,1,0,30.4153005464481,0
"FALSE POSITIVE",9851226,"K01468.01",2454970,1,0.001989,27.8084112149533,8.39240506329114
"FALSE POSITIVE",7543649,"K01469.01",2454970,1,0,25.9957446808511,0
"CANDIDATE",9480310,"K01470.01",2454960,1,-0.0001557,26.1061946902655,-0.574538745387454
"FALSE POSITIVE",11858748,"K01471.01",2454960,1,0.02289,36.2658227848101,117.989690721649
"CANDIDATE",7761545,"K01472.01",2454990,1,0.001423,67.2771084337349,2.35986733001658
"CANDIDATE",7499398,"K01473.01",2454980,1,-0.003455,28.065,-3.54358974358974
"CANDIDATE",12365184,"K01474.01",2455030,1,6.843e-05,77.4698795180723,0.189556786703601
"CANDIDATE",4770365,"K01475.01",2454970,1,0,50.2857142857143,0
"CANDIDATE",4770365,"K01475.02",2454970,1,0,50.2857142857143,0
"CANDIDATE",4770365,"K01475.03",2454970,1,0,50.2857142857143,0
"CANDIDATE",12406749,"K01476.01",2455000,1,0.0007996,33.6172839506173,0.90045045045045
"CANDIDATE",7811397,"K01477.01",2455060,1,-0.002135,62.7380952380952,-0.439300411522634
"CANDIDATE",12403119,"K01478.01",2455030,1,0.0003563,50.3693693693694,2.37533333333333
"FALSE POSITIVE",9842890,"K01479.01",2454970,1,0.001465,30.3072916666667,13.5648148148148
"CANDIDATE",7512982,"K01480.01",2454980,1,0.001185,56.1264367816092,2.38911290322581
"CANDIDATE",7512982,"K01480.02",2454970,1,4.681e-05,56.1264367816092,0.143149847094801
"CANDIDATE",9597806,"K01481.01",2454970,1,0.0001292,28.6292682926829,0.566666666666667
"FALSE POSITIVE",7812167,"K01482.01",2454970,1,-0.01046,23.851711026616,-29.6317280453258
"FALSE POSITIVE",11909686,"K01483.01",2455120,1,-0.0005722,66.816091954023,-0.239414225941423
"FALSE POSITIVE",11760959,"K01484.01",2454970,1,0.0001986,27.9659090909091,2.36428571428571
"FALSE POSITIVE",9692345,"K01485.01",2454960,1,0.003828,33.6691729323308,25.8648648648649
"CANDIDATE",7898352,"K01486.01",2455000,1,0.002955,49.8521739130435,1.55526315789474
"CANDIDATE",7898352,"K01486.02",2454980,1,0.0003757,49.8521739130435,0.789285714285714
"FALSE POSITIVE",12062667,"K01487.01",2454970,1,0.005615,36.6519337016575,155.540166204986
"CANDIDATE",9589323,"K01488.01",2454970,1,-0.0001005,30.3235294117647,-0.433189655172414
"CANDIDATE",9823487,"K01489.01",2454970,1,0.0006011,33.4193548387097,1.66509695290859
