"koi_disposition","kepid","kepoi_name","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_prao","tce_duration_sn","tce_insol_sn","tce_fwm_srao_sn"
"FALSE POSITIVE",10164018,"K07292.01",4.192,122.5,0,-0.02595,3.72209707147246,3.60696956329951,58.6666666666667
"FALSE POSITIVE",10189523,"K07293.01",0.2207,20.54,0,0.0001316,2.2208063021316,5.60372239747634,-0.70392749244713
"FALSE POSITIVE",10198109,"K07294.01",0,0,0,-0.004708,-3,-186.42,56.8333333333333
"FALSE POSITIVE",10208759,"K07295.01",0,0,6,0.009285,-6,-2491.27,-92.6
"FALSE POSITIVE",10214328,"K07296.01",0.3059,39640,0,-0.0003203,33.5635748519876,14.1111111111111,2.02105263157895
"FALSE POSITIVE",10215422,"K07297.01",0,0,0,-0.02383,-4.5,-24.8,-125.74679943101
"FALSE POSITIVE",10258558,"K07299.01",4.615,407.9,0,0.0009108,2082.63560247543,2.7167175905718,25.2286821705426
"FALSE POSITIVE",10264202,"K07300.01",0,0,0,8.876e-05,-1.5,-2852.57,30.6641791044776
"CANDIDATE",10264293,"K07301.01",0.005898,701.5,0,0.0002138,8.91671013736742,6.23684210526316,-0.616959064327485
"FALSE POSITIVE",10268809,"K07302.01",1936,1391,0,-0.0006208,271.972132904609,2.41564662054284,6.58118361153262
"FALSE POSITIVE",10274244,"K07303.01",0,0,0,-0.001167,-3,-38.46,-6559.47136563877
"FALSE POSITIVE",10275887,"K07304.01",0,0,3,0,-12.5,-234.01,-348.620689655172
"FALSE POSITIVE",10292465,"K07307.01",44.82,0.1607,0,-0.07967,558.028616852146,4.44203211325967,-22.4031413612565
"FALSE POSITIVE",10294608,"K07308.01",0,0,0,0.008747,-2.5,-1234.7,-117.643312101911
"FALSE POSITIVE",10296163,"K07309.01",0.07235,1.521,0,-0.01203,8344.74474474474,1.70347163630949,386.186770428016
"FALSE POSITIVE",10330495,"K07310.01",100.2,170.5,0,-0.0005597,2476.98565617641,3.75490196078431,-3.98649789029536
"FALSE POSITIVE",10332789,"K07311.01",10.66,43.31,0,0.000347,2010.80663836357,2.56668034468609,32.2507122507122
"FALSE POSITIVE",10340228,"K07312.01",1.123,12.1,1,-6.594e-05,12.1476923076923,3.06852343847512,0.606435643564356
"FALSE POSITIVE",10341787,"K07313.01",0.1374,2.151,52,-0.0003584,8.6067666773061,3.54329592668815,3.05147864184009
"FALSE POSITIVE",10342097,"K07314.01",0.3551,0,2,3.194e-05,19.5996592844974,0,-1.0389544688027
"FALSE POSITIVE",10345862,"K07315.01",48.21,0,0,0.002286,4891.30434782609,2.66913580246914,-14.8878504672897
"FALSE POSITIVE",10346522,"K07316.01",0,0,0,0.001775,-7.5,-233.13,301.891891891892
"FALSE POSITIVE",10352603,"K07317.01",0,0,0,0.03984,-12,-28.34,-105.461254612546
"FALSE POSITIVE",10363300,"K07318.01",0,3.125,0,0,1067.54354781372,2.40396755702758,0
"CANDIDATE",10396708,"K07320.01",0.005104,124.6,0,-1.848e-05,7.72964080065807,5.90716803760282,1.11146161934805
"FALSE POSITIVE",10407047,"K07321.01",0.007564,0,0,0.0001046,26.4551555826724,0,-4.80833333333333
"FALSE POSITIVE",10407430,"K07322.01",0.3058,0,1,5.169e-05,7.92725173210162,2.77049180327869,-0.502142857142857
"FALSE POSITIVE",10407464,"K07323.01",0.5598,1.437,0,5.126e-05,23.2620041753653,3.75606806452162,-4.22457627118644
"FALSE POSITIVE",10417704,"K07324.01",3.398,12.9,0,0,8.36049856184084,2.35784164661112,-1.58023529411765
"FALSE POSITIVE",10420279,"K07325.01",0,0,0,0,-9,-18.49,-84.3105756358768
"FALSE POSITIVE",10422852,"K07326.01",0,0,0,-0.0007755,-2,-2398.27,40
"CANDIDATE",10450504,"K07327.01",3.943,352.9,0,0.00116,5.01739735560195,5.66295264623955,-1.76356589147287
"FALSE POSITIVE",10454401,"K07328.01",0,0,0,-0.002779,-2.5,-71.94,11.3390804597701
"FALSE POSITIVE",10462826,"K07329.01",0.5926,322.3,0,-0.02181,1941.62326388889,2.39159891598916,28.037037037037
"CANDIDATE",10468514,"K07331.01",0.1509,2.724,0,-0.0005972,10.691094014865,0.984314100724014,0.142545454545455
"CANDIDATE",10471113,"K07332.01",0.06555,0,0,-0.0001481,3.47024952015355,2.37852004684102,1.84261363636364
"FALSE POSITIVE",10481054,"K07333.01",0.1647,8.421,0,-5.039e-06,10.4916261480281,3.95250414388177,0.0529006211180124
"FALSE POSITIVE",10486425,"K07334.01",3.396,4.058,0,0.004126,1419.26688882157,2.52689641138937,-122.057877813505
"FALSE POSITIVE",10490960,"K07335.01",0,77.37,0,-0.05398,5472.14076246334,2.79376782360715,521.015348288076
"FALSE POSITIVE",10491031,"K07336.01",0,0.00172,0,0.07331,13247.1626733922,1.8964685587681,79.2356687898089
"FALSE POSITIVE",10535807,"K07337.01",0,0.03409,0,0.00423,1729.32330827068,2.76563424903081,-21.0814814814815
"FALSE POSITIVE",10535858,"K07338.01",0.2792,79.25,3,0.0001124,4.3414847161572,11.0407993338884,0.44452380952381
"CANDIDATE",10546063,"K07339.01",0.1663,130.7,0,-0.000486,2.60483870967742,2.71437740693196,0.986854460093897
"FALSE POSITIVE",10547685,"K07340.01",0,0.003544,0,0,2702.75403608737,4.27460967250571,0
"FALSE POSITIVE",10549576,"K07341.01",308.5,19.31,0,0.00484,3984.35544430538,2.96834698239631,-103.093023255814
"FALSE POSITIVE",10552700,"K07342.01",0,2.448,1,0,7.64196721311475,2.11764487083213,0
"FALSE POSITIVE",10556578,"K07343.01",0.0008597,12.47,0,2.625e-05,0.476861834466744,5.04817683733233,0.846525679758308
"FALSE POSITIVE",10583181,"K07344.01",0,0,0,-0.05955,-3.5,-2568.05,325.251396648045
"CANDIDATE",10586619,"K07345.01",0.01524,29350,0,-0.0004368,6.1699948796723,4.76470588235294,0.635748031496063
"FALSE POSITIVE",10592163,"K07346.01",4.211,91.26,0,0.002091,2626.83023347843,2.85201305767138,28.1724137931034
"FALSE POSITIVE",10601538,"K07348.01",3.632e-30,2.44,0,-9.144e-05,10.7044410413476,2.83633915077214,2.8843137254902
"FALSE POSITIVE",10601579,"K07349.01",0,36.32,0,0.0009374,7835.76896311761,2.42279687332691,-50.1877133105802
"FALSE POSITIVE",10613718,"K07350.01",0.1214,1.21,0,4.005e-05,10.8800911421247,5.0718567758248,-4.21920668058455
"FALSE POSITIVE",10619109,"K07351.01",0,0.1048,1,0.1841,252.962226640159,1.710333848603,-1145.74780058651
"FALSE POSITIVE",10646620,"K07352.01",0.008624,3.024,0,3.36e-06,25.2372651559171,1.81277027912462,-0.320454545454545
"FALSE POSITIVE",10649230,"K07353.01",0.01612,1.752,0,-0.000487,9.58034026465028,1.21181927390099,12.3811475409836
"CANDIDATE",10659624,"K07354.01",0.06974,356.4,0,7.859e-05,7.4390243902439,2.2319612590799,-0.636158940397351
"FALSE POSITIVE",10661913,"K07355.01",0.867,13.77,0,0.0002427,6.01100208147487,6.35208121827411,-3.98053892215569
"FALSE POSITIVE",10661976,"K07356.01",0.113,3.213,0,2.804e-05,7.96133264284481,1.35835525539071,-1.42539682539683
"FALSE POSITIVE",10662021,"K07357.01",0.307,6.659,0,-1.314e-05,4.78807947019868,2.81061022539857,0.175287356321839
"CANDIDATE",10665228,"K07358.01",0.268,332.1,1,-0.0002046,2.07686274509804,4.86839481555334,0.312268041237113
"CANDIDATE",10665749,"K07359.01",0.01844,17.83,1,0.0009548,4.74107959743824,2.543275253388,-1.73881578947368
"CANDIDATE",10680424,"K07361.01",0.05701,5.422,0,0.0002951,1.22935779816514,5.60810509908706,-0.410294117647059
"FALSE POSITIVE",10685175,"K07362.01",0.008371,18.56,2,-1.213e-05,20.7828655834564,1.45392814082469,0.4
"FALSE POSITIVE",10686876,"K07363.01",0,2.819,0,-0.1428,8163.06321175111,2.10176700328629,531.474103585657
"FALSE POSITIVE",10686930,"K07364.01",0.3203,1.31,0,-6.181e-05,8.04575786463298,3.17974426724545,0.834583333333333
"FALSE POSITIVE",10711913,"K07365.01",1.226,29.03,0,-0.001098,1923.198482933,3.72254901960784,-82.6923076923077
"FALSE POSITIVE",10732401,"K07366.01",0.02521,28.47,0,-0.0001381,7.69112680380718,2.607107439147,2.27589498806683
"FALSE POSITIVE",10736223,"K07367.01",0,0,0,0.5849,-2,-47869.53,-299.753086419753
"CANDIDATE",10736489,"K07368.01",4.064,44.12,0,-5.68e-05,33.6390784982935,4.2450495049505,3.02049180327869
"FALSE POSITIVE",10743600,"K07369.01",0.1588,0.07121,0,0,298.105682951147,0,-668.032786885246
"FALSE POSITIVE",10753734,"K07371.01",0,0,1,-0.05258,-3,-30.1,254.39672801636
"FALSE POSITIVE",10794242,"K07372.01",0,0,0,0.001516,-4.5,-187.24,130.122199592668
"FALSE POSITIVE",10794405,"K07373.01",9.696,24.09,0,-0.0009452,26.6461392704879,2.92133448233411,10.2674418604651
"FALSE POSITIVE",10809677,"K07374.01",20.46,0.008711,0,0,273.647058823529,1.26992185890028,-0.648888888888889
"CANDIDATE",10812541,"K07375.01",0.002324,45830,0,-0.0001575,7.39586749754018,7,0.586879432624114
"CANDIDATE",10815677,"K07376.01",0.1142,4.992,0,-0.0001311,2.26947022201339,2.74626915612661,0.927205882352941
"FALSE POSITIVE",10816107,"K07377.01",3.863,2.174,0,-0.004477,2529.26208651399,1.63610967408174,58
"CANDIDATE",10843431,"K07378.01",0.1838,48.78,0,-0.0004721,4.43274577073228,5.60042735042735,0.205307692307692
"CANDIDATE",10843431,"K07378.02",1.151,1677,0,0.002915,3.72213740458015,5.58974358974359,-0.964903846153846
"FALSE POSITIVE",10847907,"K07379.01",0.01074,6.078,0,1.143e-06,4.94225941422594,1.9688473115415,-0.0242145214521452
"FALSE POSITIVE",10849244,"K07381.01",0.8999,707.1,0,0.0009844,2084.56891817683,3.30495928941525,44.2350332594235
"FALSE POSITIVE",10857589,"K07382.01",1.55,1950,0,0.01017,2164.56514710637,2.89136904761905,-0.13369696969697
"FALSE POSITIVE",10867017,"K07384.01",0.0115,11.99,0,-0.0006936,7.33498759305211,2.56736766106486,8.27407407407407
"FALSE POSITIVE",10909274,"K07385.01",0,0,0,0.0007576,-3.5,-43.79,-80.082304526749
"FALSE POSITIVE",10920813,"K07386.01",517.8,862.4,0,0,3287.64805414552,4.640625,63.7828947368421
"FALSE POSITIVE",10923260,"K07387.01",0.02131,12.62,0,-0.003694,4052.32558139535,2.40383283306396,-2.21965811965812
"FALSE POSITIVE",10924400,"K07388.01",0.1726,16.27,0,-4.008e-05,15.5644444444444,7.07214909304745,2.81471389645777
"FALSE POSITIVE",10936427,"K07390.01",0,0,0,-0.1942,-9,-29.52,469.444444444444
"FALSE POSITIVE",10937609,"K07391.01",0,17.38,1,0.00478,3235.63968668407,2.43758120679798,118.260869565217
"FALSE POSITIVE",10965963,"K07392.01",2.538,76.77,0,0.0001223,5153.32197614991,2.70732068761114,252.662721893491
"FALSE POSITIVE",10979716,"K07394.01",0,313.7,0,-0.001915,893.550078657577,8.15929203539823,24.2602495543672
"FALSE POSITIVE",10982373,"K07395.01",0.001665,3.545,0,-6.057e-05,14.0583804143126,2.10609009355827,3.33497536945813
"FALSE POSITIVE",10987439,"K07396.01",0.01502,63.28,0,-0.01024,2607.95065113091,4.48707015130674,256.175710594315
"FALSE POSITIVE",10989032,"K07397.01",0.003092,1.524,2,0.001632,14.9545054299971,2.79425631089482,-7.28239845261122
"FALSE POSITIVE",10991989,"K07398.01",0.04409,0,6,-0.003722,958.939902948861,0,224.749163879599
"FALSE POSITIVE",10992733,"K07399.01",0,0,0,0,-3.5,-34.62,304.948453608247
"CANDIDATE",11019739,"K07400.01",0.1231,47.3,0,-8.723e-06,4.22135796467347,5.31177347242921,0.0286979865771812
"FALSE POSITIVE",11027722,"K07402.01",1.726e-17,0.2527,0,0.0003268,13.169739047163,2.90213621766239,-5.30578512396694
"FALSE POSITIVE",11029877,"K07403.01",0.3335,0.04763,0,0,1679.12679425837,4.99971912539971,-886
"CANDIDATE",11068630,"K07404.01",0.02123,27.08,0,-7.265e-05,1.80780973806846,2.32849636127784,0.0946753246753247
"FALSE POSITIVE",11071207,"K07405.01",0,0,1,-0.0008513,-3.5,-572.08,194.485596707819
"FALSE POSITIVE",11073223,"K07406.01",0,0,0,-0.1789,-3,-135.12,116.05504587156
"FALSE POSITIVE",11076279,"K07407.01",0,0.6996,0,0.01075,1646.61654135338,2.18755542366975,-77.4805598755832
"CANDIDATE",11092783,"K07408.01",0.001834,40.55,0,-0.0001424,7.0253164556962,14.64,0.819109026963658
"FALSE POSITIVE",11124509,"K07409.01",3697,1.275,0,4.286e-05,132.354405176705,2.88602383531961,-1.25142857142857
"CANDIDATE",11134079,"K07410.01",4.871,0.09334,0,0,720.953326713009,5.53033256542029,33.7323177366703
"CANDIDATE",11137061,"K07411.01",0.554,17.72,0,4.222e-05,10.7421150278293,4.574500278729,-0.677524752475248
"FALSE POSITIVE",11144439,"K07412.01",0.0001704,0.5716,0,0.001918,4.44332210998878,3.094838396505,-11.4022346368715
"FALSE POSITIVE",11147276,"K07413.01",487300,0.005307,0,-0.007191,1455.90230664858,2.78906950215921,179.325353645267
"FALSE POSITIVE",11154043,"K07414.01",0.1151,26.13,0,1.327e-05,14.2201444963876,2.51572461891971,-0.369894736842105
"FALSE POSITIVE",11182260,"K07415.01",0.002487,13.5,0,-0.0005971,10.7654145995748,5.80096647538508,11.7460063897764
"CANDIDATE",11187972,"K07416.01",0.02997,344.6,0,1.592e-05,4.6875,2.4396467124632,-0.427272727272727
"FALSE POSITIVE",11198723,"K07417.01",0.4234,42.89,0,-0.006587,3751.73010380623,2.58600383456587,6.59808612440191
"FALSE POSITIVE",11199725,"K07418.01",0.001784,0,0,-9.386e-05,12.8916666666667,0,4.10921052631579
"FALSE POSITIVE",11200773,"K07419.01",1.274,4.774,0,-0.03455,1278.25303917154,2.97577030812325,-456.466876971609
"FALSE POSITIVE",11228612,"K07420.01",0,0,0,0,-2,-835.22,-770.425138632163
"FALSE POSITIVE",11232745,"K07421.01",13650,0.4236,0,0.001144,229.508196721311,3.76582138919515,2.78212765957447
"FALSE POSITIVE",11233911,"K07422.01",0,0.02202,0,0.0005941,3201.01637492942,3.96929706436844,73.3410404624277
"FALSE POSITIVE",11234677,"K07423.01",8.251e-20,0.07314,0,0.01039,2181.89438390612,2.54620637647157,6.5531197301855
"FALSE POSITIVE",11235323,"K07424.01",0,0,0,0.008208,-12.5,-22.39,109.78021978022
"FALSE POSITIVE",11240948,"K07425.01",0.0009937,1.917,0,5.516e-05,12.0971004720162,2.03590016669754,-0.423495145631068
"CANDIDATE",11241560,"K07426.01",1.441,93.16,0,0.0001879,3.65474947807933,4.9994246260069,-1.04920634920635
"CANDIDATE",11244571,"K07427.01",0.4423,60.63,0,-2.389e-05,9.61157879190666,2.69770467428678,0.492439024390244
"FALSE POSITIVE",11250867,"K07428.01",0,0,0,0.002874,-2,-1082.89,-153.604651162791
"FALSE POSITIVE",11251058,"K07429.01",0.5871,4.434,0,2.15e-05,5.03417861080485,4.51442753944873,-0.630278232405892
"CANDIDATE",11282568,"K07430.01",0.2747,0,0,7.103e-05,12.6580849141825,0,-1.92879581151832
"FALSE POSITIVE",11285625,"K07431.01",0.02455,0.01934,2,0.05696,1.21689356435644,1.47266345998032,-371.991525423729
"CANDIDATE",11286311,"K07432.01",0.3539,119.9,0,-0.0001038,7.52665245202559,2.48589445735148,0.682278481012658
"FALSE POSITIVE",11287726,"K07433.01",4.858,61.97,0,0.008921,4719.15215745647,4.54718176060798,43.7322404371585
"CANDIDATE",11288492,"K07434.01",0.02002,71.7,0,-0.0005183,5.40900735294118,3.45292677498331,2.89096774193548
"CANDIDATE",11288772,"K07435.01",0.1798,6.194,0,-9.598e-05,5.61007957559682,4.64915150775241,1.554
"FALSE POSITIVE",11295085,"K07436.01",0.2792,12.28,0,1.595e-06,9.42867953083617,2.5664768036982,-0.139620253164557
"CANDIDATE",11296724,"K07437.01",0.001302,12.67,0,9.624e-05,2.31984758489297,2.95133012928992,-0.665497076023392
"FALSE POSITIVE",11350389,"K07438.01",0.02609,0.1564,0,-0.001973,203.962703962704,4.8789221338836,6.94470588235294
"FALSE POSITIVE",11356602,"K07439.01",2.073,4835,0,-0.0003789,12.3928571428571,4.24390243902439,1.70762711864407
"FALSE POSITIVE",11358392,"K07440.01",0,0.005417,0,-0.0002416,155.508821123963,2.73359174667541,15.3823529411765
"FALSE POSITIVE",11359305,"K07441.01",0.002314,43.41,0,-0.00541,25.5284552845528,1.97763951001361,37.0864197530864
"FALSE POSITIVE",11391181,"K07442.01",0.5121,104.7,0,0.001369,1462.34234234234,3.66846986089645,0.7325
"FALSE POSITIVE",11401869,"K07443.01",1.416,17.61,0,0.0001979,4.90551181102362,2.50462371413102,-3.05
"FALSE POSITIVE",11409698,"K07444.01",0,25.14,0,0.003333,9569.97778483021,2.72573168200374,158.507109004739
"CANDIDATE",11411639,"K07445.01",0.0007549,30.91,0,-0.0002475,6.27636926649893,3.81085694776374,2.7151832460733
"CANDIDATE",11455795,"K07446.01",13.52,0.1116,0,0,124.747937671861,6.36086030232322,-22.7391304347826
"FALSE POSITIVE",11457191,"K07447.01",59290,0.0273,0,-0.0001473,1289.90228013029,3.02123401194609,-55.6796116504854
"FALSE POSITIVE",11499757,"K07450.01",0,0,0,0,-3.5,-131.69,-145.530303030303
"FALSE POSITIVE",11502172,"K07452.01",2.048,195.2,0,0.008415,11.1891891891892,2.99034749034749,-10.4775828460039
"FALSE POSITIVE",11506235,"K07454.01",1.331,48.43,0,0.0007104,1713.46375143843,2.43202883625129,-21.6688102893891
"FALSE POSITIVE",11560382,"K07456.01",0.08548,0.9007,0,-0.0002269,8.91304347826087,2.6746077008645,2.24913793103448
"FALSE POSITIVE",11560431,"K07457.01",0,350000,0,-0.0005287,2.61773517076093,3.71428571428571,1.01615472127418
"FALSE POSITIVE",11560447,"K07458.01",0,0.0007019,0,0.06945,302.429488969562,1.54589690467572,-778.139534883721
"FALSE POSITIVE",11601357,"K07459.01",0.08126,44.94,0,-0.0006642,1.48663468128855,3.47984179637663,1.69868421052632
"CANDIDATE",11602794,"K07460.01",1.14,65.03,0,9.571e-06,3.55014473012089,3.02802547770701,-0.0227919075144509
"FALSE POSITIVE",11615481,"K07461.01",0.4303,10.69,0,0,195.347355003187,2.34251290877797,-2.52549019607843
"FALSE POSITIVE",11616200,"K07462.01",17.37,3.948,0,0.0004552,5250.99165640815,2.48999562764163,-18.748730964467
"FALSE POSITIVE",11616631,"K07463.01",9.584,48.39,0,7.153e-05,13.2315891472868,4.63331405436669,-0.449236641221374
"FALSE POSITIVE",11616663,"K07464.01",33.62,22.5,0,-0.0001476,28.0857427716849,2.95391156462585,1.89459815546772
"FALSE POSITIVE",11619964,"K07466.01",0.5942,44.32,0,0.05573,1704.58074534161,2.78393351800554,165.328467153285
"FALSE POSITIVE",11651105,"K07468.01",0.3062,82.97,0,-8.039e-06,29.0677290836653,3.61010101010101,0.0137344827586207
"FALSE POSITIVE",11662440,"K07469.01",20.04,125.4,0,-0.006933,712.586941889163,3.43711760707002,-8.56494522691706
"CANDIDATE",11672354,"K07471.01",0.09169,50.85,0,-7.769e-05,3.16679596586501,2.31620510008226,0.560285714285714
"FALSE POSITIVE",11704044,"K07472.01",0,0,0,-0.1668,-3.5,-170.27,117.478991596639
"FALSE POSITIVE",11706658,"K07473.01",0,0,0,0.001407,-1.5,-458.35,65.2340425531915
"FALSE POSITIVE",11709022,"K07474.01",9.337e-11,905700,0,0,0.0120036101083032,2.70430305259287,0
"FALSE POSITIVE",11724091,"K07475.01",0,1.181,0,9.315e-06,9008.49298834683,1.67068313242756,28.8352272727273
"FALSE POSITIVE",11757422,"K07476.01",2.042,18.44,0,-0.0008864,4.56151519974534,5.73640915593705,5.91954022988506
"FALSE POSITIVE",11763910,"K07477.01",0.004718,7.239,0,3.077e-05,19.0332805071315,2.42552760080301,-2.74352651048089
"FALSE POSITIVE",11768970,"K07478.01",0.009107,1.677,0,-0.001817,3.63744960430043,3.77726393676953,21.3561076604555
"CANDIDATE",11773625,"K07479.01",0.04846,39.54,0,3.9e-05,13.5015479876161,2.65756789954961,-0.719264705882353
"FALSE POSITIVE",11811454,"K07481.01",0,2.022,0,0.0007055,5552.18216318786,1.34596179733969,411.951219512195
"FALSE POSITIVE",11817750,"K07482.01",7270,0.01363,0,-0.001496,188.686708860759,2.75255401862399,-81.3305785123967
"FALSE POSITIVE",11854636,"K07484.01",0.6257,870.3,0,0.0001273,1.30128840436075,2.91094619666048,-0.108877005347594
"FALSE POSITIVE",11855538,"K07485.01",3.51,3.994,0,-3.931e-05,13.7417721518987,1.8271478053986,1.35250917992656
"FALSE POSITIVE",11858541,"K07486.01",1.188,14.57,0,0.001193,1787.21578721579,2.25241592578276,0.0254281150159744
"FALSE POSITIVE",11873166,"K07487.01",1.169e-06,0,0,-0.000388,2316.56548135299,2.47840188707062,161.135972461274
"FALSE POSITIVE",11873171,"K07488.01",0.01269,4.641,0,0.0004905,2.78063210337848,2.69442904075118,-3.62079207920792
"CANDIDATE",11904704,"K07489.01",0.01855,0.3844,1,0.0002515,5.13924794359577,4.49918381131969,-2.42281879194631
"FALSE POSITIVE",11906217,"K07490.01",0.2783,350.9,0,0.001449,1203.74617737003,6.48333333333333,-20.9671532846715
"FALSE POSITIVE",11913052,"K07491.01",0.002171,0.5065,0,-1.938e-05,6.6625266146203,4.28675925973223,0.403764705882353
"FALSE POSITIVE",11913071,"K07492.01",0,3.447,0,-0.08578,25083.4525512637,1.36584394947874,3464.22413793103
"FALSE POSITIVE",11922648,"K07494.01",2.885,17.24,0,-4.296e-05,14.8940464177598,2.91229493737873,0.687768595041322
"FALSE POSITIVE",11922782,"K07495.01",0,0,0,0.04768,4432.27726982777,2.60963180022933,-1595.37572254335
"FALSE POSITIVE",11923819,"K07496.01",0.006583,151.1,0,0.004175,5416.5191740413,1.76377682403434,-346.849315068493
"FALSE POSITIVE",11959569,"K07497.01",0,0,0,-0.004091,-12,-41.55,-77.3529411764706
"FALSE POSITIVE",11966557,"K07498.01",0,0,0,-0.08809,-9,-12.65,28.1676413255361
"FALSE POSITIVE",11967004,"K07499.01",17.93,0.4211,0,-0.007649,1660.31073446328,2.4856668198367,-102.672413793103
"FALSE POSITIVE",11968490,"K07500.01",257600,0.0009383,1,-0.0001897,943.534482758621,2.46905082486706,8.32608695652174
"FALSE POSITIVE",11970288,"K07501.01",6.629e-06,6.754,0,2.349e-05,4.72110408280621,2.02182216877697,-5.69230769230769
"FALSE POSITIVE",12004679,"K07502.01",0,0,0,0.001715,-2.5,-562.36,-451.245551601423
"FALSE POSITIVE",12004680,"K07503.01",1.183,40.98,0,9.886e-06,7.50868329649511,3.50505752451548,0.174805825242718
"FALSE POSITIVE",12013615,"K07505.01",0,0,0,0,-4.5,-1196.65,306.395348837209
"CANDIDATE",12016243,"K07506.01",0.222,140.1,0,0.0003684,5.35294117647059,2.3062063296342,-1.50384615384615
"FALSE POSITIVE",12022517,"K07507.01",7.249,15.97,0,-0.001316,995.644599303136,2.85359283453431,46.4809782608696
"FALSE POSITIVE",12022718,"K07508.01",149.3,0.5658,0,-0.000375,134.112519809826,2.49968322925152,10.4626865671642
"CANDIDATE",12067960,"K07510.01",1.144,38.55,0,-0.0005735,2.46090909090909,3.20811135934009,2.47142857142857
"FALSE POSITIVE",12071006,"K07511.01",0,0,0,0,-12,-3253.35,129.025974025974
"FALSE POSITIVE",12105785,"K07512.01",1.227,10.41,0,-0.005942,837.017994858612,1.93096878206068,38.622848200313
"FALSE POSITIVE",12157983,"K07514.01",8.84,3.236,0,-9.506e-05,28.7154756685664,3.05576223787969,2.95317220543807
"FALSE POSITIVE",12164751,"K07515.01",0,0,0,0,-7.5,-1372.38,-33.7121212121212
"FALSE POSITIVE",12217907,"K07516.01",0.1392,634.2,0,0.003507,6151.32924335378,2.26184210526316,465.445544554455
"FALSE POSITIVE",12251779,"K07517.01",1.779,31.38,0,-0.0002693,3525.25773195876,3.02337969813554,-124.106280193237
"FALSE POSITIVE",12268220,"K07518.01",6.455e-05,0.08749,0,0.0003279,65.2901023890785,1.14768737640024,-92.5663716814159
"FALSE POSITIVE",12302391,"K07519.01",51.41,461.3,0,-0.004483,879.596789247713,2.37910284463895,-57.1046228710462
"CANDIDATE",12304728,"K07520.01",0.08324,1.546,0,1.636e-05,6.96237550719292,2.05785730186593,-0.149732620320856
"FALSE POSITIVE",12306808,"K07521.01",6.651,1603,0,0.003674,3277.9827798278,3.24520255863539,271.15987460815
"FALSE POSITIVE",12306808,"K07521.02",7.914,0,0,0.00233,1373.74184271651,3.24520255863539,213.970588235294
"FALSE POSITIVE",12351927,"K07522.01",2.887,52.2,0,-0.008125,596.965699208443,6.70496894409938,-15.4107142857143
"FALSE POSITIVE",12353633,"K07523.01",2.207e-05,0.4546,0,5.175e-05,9.1588785046729,1.08039155922213,-2.34295302013423
"FALSE POSITIVE",12353720,"K07524.01",1.165,0.2413,0,2.46e-05,73.8869434717359,1.61643649683216,-0.455487804878049
"FALSE POSITIVE",12356746,"K07525.01",5388,0,0,-0.0006329,1481.90348525469,2.52977352316436,-65.4678899082569
"FALSE POSITIVE",12356914,"K07526.01",0,0,0,0.1943,-3,-17.78,-8.93956043956044
"FALSE POSITIVE",12365000,"K07527.01",0.01497,0.89,0,0.0005819,3.74874829312699,0.725297690030074,-5.47773279352227
"FALSE POSITIVE",12365015,"K07528.01",0,0,0,-3.25e-06,-1.5,-938.25,0.0341401869158879
"FALSE POSITIVE",12367017,"K07529.01",0.01529,2.297,0,-0.006022,37.0048833423766,3.63411270195718,67.7941176470588
"FALSE POSITIVE",12367310,"K07530.01",1.167,1.668,0,-0.00104,1200.62532569046,0.696938060726891,88.343949044586
"FALSE POSITIVE",12403968,"K07531.01",0.003343,4.807,0,0.0002013,1.62361687413555,4.58848386111394,-0.908387096774193
"FALSE POSITIVE",12418662,"K07532.01",0.1208,8.707,0,0.004109,1841.48584038249,3.55870380716737,160.124688279302
"FALSE POSITIVE",12418816,"K07533.01",0,0,0,0,-1.5,-646.41,0
"FALSE POSITIVE",12470530,"K07536.01",0,0,0,-0.1492,-2.5,-42.22,847.027027027027
"FALSE POSITIVE",12506342,"K07538.01",2.603,7.123,0,-0.01448,2.92604501607717,6.37774441733909,63.0167597765363
"CANDIDATE",12555616,"K07540.01",4.459,283.2,0,4.149e-06,5.79435400783021,2.86370839936609,-0.369036144578313
"FALSE POSITIVE",12557713,"K07541.01",24.8,68.61,0,0.001791,715.78631452581,6.28716216216216,15.6221889055472
"FALSE POSITIVE",3458687,"K07543.01",0.08491,0,0,-4.393e-05,18.6476769911504,0,3.32142857142857
"FALSE POSITIVE",3749508,"K07544.01",0.01504,0,0,-0.0002087,6.39494026704146,0,3.86896551724138
"FALSE POSITIVE",3749508,"K07544.02",1.057,0.6493,0,3.561e-05,21.0551033187226,1.13391249643708,-1.68780036968577
"FALSE POSITIVE",3955867,"K07545.01",101.3,10.14,0,0.0005088,110.713055459869,3.00903401039206,-8.13917525773196
"FALSE POSITIVE",4074294,"K07547.01",0.04831,2.38,1,-4.116e-05,8.49964362081254,1.75813633453216,1.65269461077844
"FALSE POSITIVE",4380560,"K07548.01",0.1533,9.025,0,0.000157,6.25542691751085,2.43207647977259,-5.53236245954693
"FALSE POSITIVE",4483235,"K07550.01",0.3404,5.645,0,-1.876e-05,18.9587073608618,2.4254324464991,1.08
"FALSE POSITIVE",5024414,"K07555.01",0.2316,0,0,-0.0003393,25.4629083618351,0,11.954465849387
