"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_prao","tce_ror_sn","tce_dicco_mdec_sn"
"FALSE POSITIVE",9780149,"K05713.01",7.0237,0.0002848,1.48647362258176,-43.9214285714286
"FALSE POSITIVE",9786017,"K05714.01",-1,0.0002119,4929.20626063501,-0.0279325337331334
"FALSE POSITIVE",9838414,"K05717.01",8.1542,0.002139,4.59394425582807,13.1728070175439
"FALSE POSITIVE",9839030,"K05719.01",7.6764,-0.0002399,1.05779558556355,-0.104943462897527
"FALSE POSITIVE",9845931,"K05721.01",7.0557,0.00184,1.47732167255951,9.5178674351585
"FALSE POSITIVE",9847239,"K05722.01",7.3908,0,16.2412416565881,-0.639005524861878
"FALSE POSITIVE",9850843,"K05724.01",7.1649,0.0002042,1.68541178791923,-2.59435173299101
"FALSE POSITIVE",9896438,"K05728.01",6.9959,0.02992,1.59886746618724,1.72233644859813
"FALSE POSITIVE",9899514,"K05729.01",7.3328,-2.602e-05,1.98986298764923,-0.612843915343915
"FALSE POSITIVE",9899607,"K05730.01",7.0292,0.0001221,2.32767423620194,3.47720430107527
"FALSE POSITIVE",9908486,"K05731.01",7.0041,0.001618,1.03445522468573,-5.70067567567568
"CANDIDATE",9910043,"K05732.01",7.0561,-0.0007213,2.6473395026891,0.237117318435754
"FALSE POSITIVE",9911112,"K05733.01",-1,-0.002174,50.5617619344837,0.570222531293463
"FALSE POSITIVE",9934274,"K05735.01",7.2722,-0.0001623,12.086961586102,0.99688995215311
"CANDIDATE",9935983,"K05736.01",7.195,0.0007184,0.482479376835503,-0.271774193548387
"FALSE POSITIVE",9941387,"K05738.01",-1,0.01892,-0.5,0.00626671664167916
"FALSE POSITIVE",9941550,"K05739.01",9.2412,0.0002817,4.2885231592013,-0.383109243697479
"FALSE POSITIVE",9954225,"K05742.01",-1,0,-0.31103627,-0.0424985074626866
"FALSE POSITIVE",9957659,"K05743.01",7.3423,-0.03686,87.4786200082649,0
"FALSE POSITIVE",9957668,"K05744.01",7.6508,-0.02152,92.0071823030563,0.495074850299401
"FALSE POSITIVE",9962595,"K05745.01",7.3571,0.008662,23.3978666993673,0.344300144300144
"CANDIDATE",9993683,"K05748.01",7.1885,0.0001059,1.79481741826981,-2.23307240704501
"FALSE POSITIVE",10002266,"K05750.01",7.1147,0.0007333,0.926584662565396,8.12961460446247
"CANDIDATE",10004772,"K05752.01",7.4955,-0.0001171,2.37716232338701,0.938502024291498
"FALSE POSITIVE",10006096,"K05753.01",-1,0.002719,-0.48317677,-0.112812593703148
"FALSE POSITIVE",10007492,"K05754.01",7.869,-0.004211,13.1507117510917,48.5308823529412
"FALSE POSITIVE",10023469,"K05757.01",7.1873,0.002528,1.85281810404007,0
"CANDIDATE",10083325,"K05761.01",7.3221,5.738e-05,1.49924470460719,1.59152631578947
"CANDIDATE",10090854,"K05762.01",7.0842,-0.0001757,1.48256111309297,0.386213836477987
"FALSE POSITIVE",10141271,"K05768.01",7.2426,-0.005144,1.71242441403237,2.48142857142857
"CANDIDATE",10146103,"K05769.01",7.2291,-5.185e-05,1.36584279831444,1.96635262449529
"FALSE POSITIVE",10189542,"K05773.01",7.2458,-0.0006085,0.994732706438509,18.2295652173913
"FALSE POSITIVE",10191056,"K05774.01",-1,-0.04656,339.90913869512,-8.88372881355932
"FALSE POSITIVE",10227881,"K05780.01",6.4219,0.00172,0.839169084516859,4.12867783985102
"FALSE POSITIVE",10320341,"K05786.01",7.499,-0.01525,51.3352603119339,0.0771601796407186
"CANDIDATE",10394802,"K05790.01",8.5006,-0.0003612,8.52392589098587,-5.25828571428571
"FALSE POSITIVE",10416390,"K05792.01",8.5564,-0.001153,4.62903763919648,12.9328193832599
"FALSE POSITIVE",10470779,"K05796.01",9.7925,9.534e-05,2.85431659833814,1.34682080924855
"FALSE POSITIVE",10480952,"K05797.01",-1,0,-0.30639647,1.62937931034483
"CANDIDATE",10525077,"K05800.01",7.0965,-0.000232,1.44711406164436,-0.0332184154175589
"FALSE POSITIVE",10547378,"K05802.01",7.0529,1.209e-05,2.17908500311267,-1.30650793650794
"FALSE POSITIVE",10551346,"K05804.01",6.7448,9.303e-05,9.67390539122348,-0.183421828908555
"FALSE POSITIVE",10552151,"K05805.01",6.306,0.0001179,0.43052102907575,-0.0252246575342466
"FALSE POSITIVE",10616656,"K05814.01",7.4759,0.001127,79.5356021349056,-0.251976047904192
"CANDIDATE",10658177,"K05817.01",7.5396,0.0001495,4.09406605983179,0.344768361581921
"FALSE POSITIVE",10661679,"K05818.01",7.7855,-0.000178,2.30282889854422,6.78022508038585
"FALSE POSITIVE",10724569,"K05823.01",6.4268,0.0001796,1.48314622739892,7.64321329639889
"CANDIDATE",10777591,"K05827.01",7.2982,1.88e-05,13.0481351329731,0.21
"CANDIDATE",10813078,"K05831.01",7.2329,-0.001134,3.12402109495918,-1.16898360655738
"FALSE POSITIVE",10817600,"K05832.01",7.2355,0.004731,5.53916405988129,106.615720524017
"CANDIDATE",10850327,"K05833.01",9.265,7.464e-05,35.1091202922359,1.63688172043011
"FALSE POSITIVE",10855545,"K05834.01",6.9639,0.0006283,1.6976694049404,-1.46081946222791
"FALSE POSITIVE",10905641,"K05840.01",9.7115,-0.0003458,3.01778849741086,-0.829939320388349
"FALSE POSITIVE",10920086,"K05841.01",7.2449,2.291e-05,9.40247409555375,1.01295857988166
"CANDIDATE",10933306,"K05842.01",7.1039,5.053e-05,2.16861947628215,2.01052631578947
"CANDIDATE",10967168,"K05845.01",7.6044,-7.412e-05,5.5671331160861,3.3184347826087
"FALSE POSITIVE",10977671,"K05846.01",6.9052,-0.0003641,12.2919897235361,2.64468313641246
"CANDIDATE",11026582,"K05854.01",7.3633,-0.0001728,11.8649018133173,0.535483028720627
"CANDIDATE",11036168,"K05855.01",7.209,0.0004052,13.1114213851835,1.57700348432056
"CANDIDATE",11037818,"K05856.01",7.0745,-0.000128,2.03972997715704,-3.09616766467066
"FALSE POSITIVE",11046870,"K05858.01",7.1134,-0.002143,1.46802783937091,31.2030701754386
"FALSE POSITIVE",11076176,"K05862.01",-1,-0.05493,-0.32624394,-0.421835820895522
"FALSE POSITIVE",11090561,"K05865.01",7.9475,-0.00321,11.3149379786506,-31.2207505518764
"CANDIDATE",11152511,"K05874.01",9.8024,-0.0002538,2.52859486062212,1.10788167938931
"CANDIDATE",11176166,"K05875.01",7.2794,0.001139,11.5669221433615,2.8537084398977
"FALSE POSITIVE",11176166,"K05875.02",7.2126,-0.0001018,1.06043419553551,0.0890708154506438
"FALSE POSITIVE",11341314,"K05887.01",7.4225,-2.985e-05,2.89271348217929,-0.259138655462185
"FALSE POSITIVE",11401845,"K05894.01",-1,-3.294e-05,-0.18446822,-0.0863422222222222
"CANDIDATE",11407847,"K05895.01",7.1886,-5.902e-05,3.48177330366327,-0.112749674054759
"CANDIDATE",11456256,"K05901.01",7.5048,8.729e-05,14.6659220846747,0.434843930635838
"FALSE POSITIVE",11506938,"K05906.01",7.1567,6.505e-05,11.1411408180661,2.18123188405797
"FALSE POSITIVE",11513441,"K05908.01",7.0728,-0.003446,1.3001557222623,7.04304461942257
"CANDIDATE",11520114,"K05909.01",7.2362,0.0009259,4.34631209686783,0.788340486409156
"FALSE POSITIVE",11599937,"K05915.01",7.1796,0.0003042,1.39919963106162,0.718849056603774
"CANDIDATE",11601425,"K05917.01",7.2143,0.000123,3.56155814476137,-0.240226130653266
"FALSE POSITIVE",11601972,"K05919.01",7.6244,0.0001296,3.57624078469389,-1.4472268907563
"FALSE POSITIVE",11615258,"K05922.01",7.4533,0.0001039,2.04903896108059,1.43127317676143
"CANDIDATE",11674709,"K05928.01",21.07,0,0.480080493061457,1.48657777777778
"CANDIDATE",11716643,"K05929.01",7.4091,0.0007414,10.067369500991,0.449085778781038
"CANDIDATE",11803074,"K05932.01",6.9061,-0.000334,15.3405208393584,-0.239984251968504
"FALSE POSITIVE",11905398,"K05940.01",7.2698,-0.0009972,1.30779455527209,-1.9811301369863
"CANDIDATE",11923213,"K05943.01",7.2962,0.0001178,1.35089034473795,-1.83782608695652
"FALSE POSITIVE",11924426,"K05944.01",-1,-0.01574,-0.41464021,0.147655172413793
"FALSE POSITIVE",11968514,"K05947.01",3.3894,0.0007186,8.60001804920145,-123.749253731343
"FALSE POSITIVE",12253490,"K05961.01",7.1806,0.005486,17.7800725730446,1.49269746646796
"FALSE POSITIVE",12257851,"K05962.01",7.0243,-0.0002873,0.944944553810788,2.09810650887574
"FALSE POSITIVE",12265150,"K05963.01",7.0529,-0.04655,4.48082262440132,-5.75710344827586
"CANDIDATE",12300524,"K05964.01",7.2615,0.0001678,1.79004194968641,0.867166666666667
"CANDIDATE",12349560,"K05965.01",7.176,0.0008839,0.742252149713523,-1.17353191489362
"CANDIDATE",12554212,"K05974.01",7.2763,-0.000126,1.34329839035649,-0.186369359916055
"FALSE POSITIVE",12645761,"K05976.01",8.1942,-0.000135,39.0215989797842,0.561823617339312
"FALSE POSITIVE",12736658,"K05980.01",-1,0.02533,677.762704765604,-13.3313782991202
"FALSE POSITIVE",2309587,"K05982.01",-1,-0.02446,671.904234284539,0.870744525547445
"FALSE POSITIVE",2445134,"K05983.01",7.5319,-0.001865,-0.32799685,0.0214655688622754
"FALSE POSITIVE",3241344,"K05984.01",-1,-0.0292,-0.45025817,0.583247863247863
"FALSE POSITIVE",3347485,"K05985.01",8.3966,-4.345e-05,21.1670089225489,-0.273373134328358
"FALSE POSITIVE",3530668,"K05986.01",-1,0.0007285,3995.91581324374,-0.147973053892216
"FALSE POSITIVE",3532985,"K05987.01",7.5085,0.0006051,253.763341281722,2.94813229571984
"FALSE POSITIVE",3831911,"K05988.01",-1,-0.09659,2.63720562580597,13.4981458590853
"FALSE POSITIVE",3852258,"K05989.01",7.0907,0.002848,1.9256638641824,60.551637279597
"FALSE POSITIVE",3858919,"K05990.01",7.139,0.001109,1.54313283187451,2.10261324041812
"FALSE POSITIVE",3869326,"K05991.01",7.5455,-5.101e-05,3.07086559516079,0.198361904761905
"FALSE POSITIVE",3971315,"K05992.01",7.2883,-0.01132,8.05220328716534,-31.047197640118
"FALSE POSITIVE",4037428,"K05993.01",7.3099,-0.0009636,146.969421713523,0.773158682634731
"FALSE POSITIVE",4049124,"K05994.01",-1,-0.106,4539.76804537474,0.0396745913818722
"FALSE POSITIVE",4275328,"K05995.01",7.1436,0.005529,8.49459976871903,17.5552825552826
"FALSE POSITIVE",4753561,"K05996.01",7.1691,0.009507,2.32196588024849,41.2966101694915
"FALSE POSITIVE",4912991,"K05997.01",-1,0.03195,126.249751925443,4.6631884057971
"FALSE POSITIVE",5036966,"K05998.01",8.3276,0.01085,18.199756906945,0.0725059523809524
"FALSE POSITIVE",5254230,"K05999.01",7.1739,-0.007938,1.88327959204842,-75.0951724137931
"FALSE POSITIVE",5385139,"K06000.01",7.2121,-0.0006549,3.30285728497103,-1.10629901960784
"FALSE POSITIVE",5385150,"K06001.01",6.4108,-1.107e-06,4.25053896219275,-0.883645569620253
"FALSE POSITIVE",5385269,"K06002.01",6.8717,-0.0004084,5.01855211292689,-0.88601226993865
"FALSE POSITIVE",5385509,"K06003.01",6.7504,0.0005093,17.0456925946199,-0.822665474060823
"FALSE POSITIVE",5385566,"K06004.01",6.6904,0.0003012,20.7099593670565,-1.17546649145861
"FALSE POSITIVE",5385773,"K06005.01",6.9016,-3.335e-05,6.42375098967266,0.0800083333333333
"FALSE POSITIVE",5386163,"K06006.01",7.0241,0.0001453,14.9951268825257,-1.92005420054201
"FALSE POSITIVE",5470960,"K06007.01",7.0837,-0.0005422,1.95096298814498,-4.23252361673414
"FALSE POSITIVE",5471068,"K06008.01",6.7522,0.0003327,2.97012556619951,-1.53447933884298
"FALSE POSITIVE",5471192,"K06009.01",7.5375,0.0001915,17.6079379743016,-1.37519201228879
"FALSE POSITIVE",5471217,"K06010.01",6.7731,-5.478e-05,24.8431114842591,-3.26770428015564
"FALSE POSITIVE",5471769,"K06011.01",7.0255,8.026e-05,4.12536081458671,-1.44557979334099
"FALSE POSITIVE",5471770,"K06012.01",6.704,6.051e-05,24.6477123990675,0.199375
"FALSE POSITIVE",5556804,"K06013.01",7.1465,0.0008303,11.2275516947071,-1.85895865237366
"FALSE POSITIVE",5597970,"K06014.01",-1,-0.0009179,4133.92789750364,-0.0178725637181409
"FALSE POSITIVE",5643492,"K06015.01",8.158,-0.01743,3.16432526750423,-14.8852242744063
"CANDIDATE",5795648,"K06016.01",7.407,0,232.810571555672,-0.88330985915493
"FALSE POSITIVE",5961350,"K06017.01",7.5415,0.0001321,76.816901749981,-0.0152080838323353
"FALSE POSITIVE",5979863,"K06018.01",7.2873,0.01536,1822.71796809667,-0.124829850746269
"FALSE POSITIVE",6117415,"K06019.01",-1,0.004081,47.1258391549076,-3.75072815533981
"FALSE POSITIVE",6128027,"K06020.01",7.6626,0.07424,16.3043380662453,-0.400104790419162
"FALSE POSITIVE",6146418,"K06021.01",7.3497,0.01407,4.68507655810948,105.523738872404
"FALSE POSITIVE",6150977,"K06022.01",7.1651,0.02455,6.13945502753985,44.4490049751244
"FALSE POSITIVE",6182019,"K06023.01",-1,0.108,2251.09184808459,2.86752808988764
"FALSE POSITIVE",6191945,"K06024.01",-1,0.0004926,2.6093347094634,-0.0354725111441308
"FALSE POSITIVE",6209347,"K06025.01",-1,-0.0006707,21.5930121234885,-0.176836581709145
"FALSE POSITIVE",6268722,"K06026.01",7.1743,-0.0006203,226.208952723718,0.0152511210762332
"FALSE POSITIVE",6301030,"K06027.01",-1,0.3206,338.758985842528,4.49521739130435
"FALSE POSITIVE",6606934,"K06028.01",7.2576,0.00273,25.144745034436,0.0278710644677661
"FALSE POSITIVE",6614926,"K06029.01",7.6251,0.00649,5092.21115965104,-0.0307451274362819
"FALSE POSITIVE",6628237,"K06030.01",7.4295,0.04714,86.2866893439522,-2.9421686746988
"FALSE POSITIVE",6694186,"K06031.01",-1,0.001581,10871.0773533249,-0.157574850299401
"FALSE POSITIVE",6934587,"K06032.01",-1,-7.659e-05,875.583018444353,0.00641859070464768
"FALSE POSITIVE",7219906,"K06033.01",7.1843,-0.01017,8.25038603539516,-52.0834437086093
"FALSE POSITIVE",7257373,"K06034.01",-1,-0.002552,-0.48701939,-0.000305772113943029
"FALSE POSITIVE",7295570,"K06035.01",-1,-0.00152,39.89449929124,0.856218236173393
"FALSE POSITIVE",7362852,"K06036.01",-1,0.001235,-0.45644112,-0.0338155922038981
"FALSE POSITIVE",7373877,"K06037.01",7.4497,-0.08996,1.33221779766375,0
"FALSE POSITIVE",7436177,"K06038.01",7.103,0.03276,12.7544964768581,-0.957850070721358
"FALSE POSITIVE",7537945,"K06039.01",-1,0,10.8920667600008,-37.65625
"FALSE POSITIVE",7624297,"K06040.01",7.4871,0.1212,44.8675037403056,0.712365269461078
"FALSE POSITIVE",7695093,"K06041.01",-1,-0.08682,7397.10272738839,5.4155585106383
"FALSE POSITIVE",7749318,"K06042.01",-1,0.04538,4791.10278705935,-0.49809880239521
"FALSE POSITIVE",7777397,"K06043.01",7.5849,-0.0004887,2.57952589045587,24.5102040816327
"FALSE POSITIVE",7830321,"K06044.01",7.3631,0.0006033,40.4092446479248,-0.537382271468144
"FALSE POSITIVE",7841986,"K06045.01",7.4201,-0.003334,584.211934742986,47.1058122205663
"FALSE POSITIVE",7877820,"K06046.01",7.2761,-0.09924,11.6655418518853,21.8440366972477
"FALSE POSITIVE",7914906,"K06047.01",-1,0.0004633,16.2100738133622,0.0609895052473763
"FALSE POSITIVE",8019043,"K06048.01",-1,0,991.346333982691,0.0156362831858407
"FALSE POSITIVE",8019043,"K06048.02",-1,0,11.1412697012463,0.833622807017544
"FALSE POSITIVE",8023317,"K06049.01",-1,0.0004088,926.612584937035,0.0330014836795252
"FALSE POSITIVE",8121067,"K06050.01",-1,-0.05236,53.0787223118253,-12.7791116446579
"FALSE POSITIVE",8153568,"K06051.01",-1,0,-0.18829549,0.0049256371814093
"FALSE POSITIVE",8167938,"K06052.01",-1,0.0002785,31.3934047763817,0.107775747508306
"FALSE POSITIVE",8167978,"K06053.01",7.095,0.0003447,6.58168402949909,-0.51754800590842
"FALSE POSITIVE",8168581,"K06054.01",7.3222,-0.007398,63.2448637477856,17.0410714285714
"FALSE POSITIVE",8230809,"K06055.01",8.0045,0.0176,1646.0941829098,0.241179104477612
"FALSE POSITIVE",8364115,"K06056.01",7.6363,-0.004715,2.03914600078195,-123.243440233236
"FALSE POSITIVE",8458207,"K06057.01",7.5974,0,4345.33100196257,0.267739520958084
"FALSE POSITIVE",8580438,"K06058.01",7.5589,0.0009076,5447.54929277493,-0.514185351270553
"FALSE POSITIVE",8581232,"K06059.01",7.5885,0.004843,377.269539273963,-27.3883984867591
"FALSE POSITIVE",8655458,"K06060.01",-1,-0.05359,726.545205274384,-25.1476744186047
"FALSE POSITIVE",8695779,"K06061.01",7.2254,-6.158e-05,14.0275829262139,-0.332971014492754
"FALSE POSITIVE",8953059,"K06062.01",7.3528,0.002824,1583.23489289646,0.0767305389221557
"FALSE POSITIVE",9048145,"K06063.01",7.5086,0.0266,840.269599116928,3.89057471264368
"FALSE POSITIVE",9214712,"K06064.01",8.2379,0.09838,9.7518552721731,-0.56744512195122
"FALSE POSITIVE",9214712,"K06064.02",8.854,0.004323,28.9360483051274,0.696130434782609
"FALSE POSITIVE",9214715,"K06065.01",7.0766,0.09039,131.051459179506,-1.31131782945736
"FALSE POSITIVE",9214715,"K06065.02",6.824,0.002382,1.11065354363516,0.382976878612717
"FALSE POSITIVE",9221398,"K06066.01",7.2384,-2.279e-05,40.3902114700347,-0.0721539611360239
"FALSE POSITIVE",9411317,"K06067.01",7.4912,-0.05948,155.100183824875,0.0711522388059701
"FALSE POSITIVE",9418619,"K06068.01",7.5697,-0.0002128,18.5032150770589,-2.22337313432836
"FALSE POSITIVE",9532123,"K06069.01",7.1796,-0.0105,12.2012881089995,0
"FALSE POSITIVE",9549471,"K06070.01",7.2829,-0.006282,4.57663073638566,3.74055944055944
"FALSE POSITIVE",9649222,"K06071.01",7.4906,-0.001398,2849.38521072762,-0.027023988005997
"FALSE POSITIVE",9664215,"K06072.01",-1,0.000161,39.0282107131686,0.0786304023845007
"FALSE POSITIVE",9714358,"K06073.01",-1,0.01612,31.1832234697848,-0.332842261904762
"FALSE POSITIVE",9851123,"K06074.01",7.1154,0.003737,18.9113917410214,-10.4197292069632
"FALSE POSITIVE",9966115,"K06075.01",7.875,-0.01022,8754.03892561749,0.788215892053973
"FALSE POSITIVE",10026458,"K06076.01",7.2123,-0.05914,2.26282017650099,12.0171965317919
"FALSE POSITIVE",10139305,"K06077.01",-1,0.0001019,5.49372245776976,4.71726708074534
"FALSE POSITIVE",10288922,"K06078.01",7.1013,0.1154,4.08537624394624,-25.1839237057221
"FALSE POSITIVE",10659313,"K06079.01",7.1786,2.214e-05,41.2234206617659,0.0494017991004498
"FALSE POSITIVE",10710755,"K06080.01",7.5035,-0.0119,3117.05516183876,0.66304932735426
"FALSE POSITIVE",10727668,"K06081.01",-1,-0.002935,288.34251647862,-0.541322081575246
"FALSE POSITIVE",10735519,"K06082.01",7.0657,-7.109e-06,39.234629544263,-0.0179365853658537
"FALSE POSITIVE",10935310,"K06083.01",-1,-0.01449,16.4706512575898,-0.0518218562874251
"FALSE POSITIVE",11021252,"K06084.01",7.5443,-0.0003242,51.2826134882807,0.329910447761194
"FALSE POSITIVE",11404644,"K06085.01",7.6022,0.0003645,2798.84337981672,-0.0842395209580838
"FALSE POSITIVE",11408935,"K06086.01",7.448,-0.001462,1835.71198651682,-0.554761194029851
"FALSE POSITIVE",11519226,"K06087.01",7.3097,0.0005238,6.96508841060263,0.376749271137026
"FALSE POSITIVE",11756821,"K06088.01",7.4507,-0.07631,202.211594582869,-45.3342776203966
"FALSE POSITIVE",11769146,"K06089.01",-1,0.02572,-0.4766912,-0.147436661698957
"FALSE POSITIVE",11812199,"K06090.01",7.0949,0.02204,4.06999776138647,35.544235924933
"FALSE POSITIVE",11826400,"K06091.01",8.1136,0,6993.1109628061,0.214476047904192
"FALSE POSITIVE",12010534,"K06092.01",-1,0.003123,4933.82274626887,-0.178248502994012
"FALSE POSITIVE",2019477,"K06093.01",7.2779,4.032e-06,2.78171129235625,0.412591836734694
"CANDIDATE",2019477,"K06093.02",7.4982,3.278e-05,4.44708205554203,-0.2476875
"FALSE POSITIVE",2161623,"K06094.01",-1,-3.857,-0.37676343,-1.20008968609865
"FALSE POSITIVE",2707097,"K06095.01",-1,0.001015,3.45350114358818,0.33695652173913
"FALSE POSITIVE",2719873,"K06096.01",7.4545,-0.03694,3255.64459802971,-0.241659192825112
"FALSE POSITIVE",2997455,"K06098.01",7.6613,-0.001293,285.75637932671,-6.98877697841727
"FALSE POSITIVE",3003991,"K06099.01",7.6657,-0.0384,3261.76952417584,5.88944881889764
"FALSE POSITIVE",3229028,"K06100.01",7.4715,2.47e-05,2.9922070004395,1.8445987654321
"FALSE POSITIVE",3230787,"K06101.01",8.7597,-0.0006548,39.7229593287543,-0.0141316770186335
"FALSE POSITIVE",3634051,"K06103.01",9.4472,0.0002833,19.5452343261545,-4.24854111405836
"CANDIDATE",3634051,"K06103.02",7.127,-6.796e-06,1.06865096736073,1.47704444444444
"CANDIDATE",3761319,"K06104.01",7.1685,-8.103e-06,8.24632389151582,0.455214626391097
"FALSE POSITIVE",4035675,"K06107.01",7.4851,-0.005524,53.9370366009039,-152.874331550802
"FALSE POSITIVE",4144236,"K06109.01",-1,-0.01075,46.6583791160404,-0.465838323353293
"FALSE POSITIVE",4150701,"K06110.01",7.1986,0.001772,2.19327096671671,-6.54032258064516
"FALSE POSITIVE",4285087,"K06112.01",-1,-0.04544,94.3750998321464,-0.930418535127055
"FALSE POSITIVE",4346875,"K06113.01",8.5783,-0.001716,30.6927927019913,0.0553688155922039
"FALSE POSITIVE",4459068,"K06114.01",7.454,0,14.6469644117734,0.341439588688946
"FALSE POSITIVE",4547480,"K06116.01",7.2693,-0.0001758,16.4216147379896,-1.4993842364532
"FALSE POSITIVE",4737267,"K06117.01",-1,0.003416,-0.34638825,0.0732743628185907
"FALSE POSITIVE",4740676,"K06119.01",8.5546,-0.001312,14468.0020308564,0.0871124437781109
"CANDIDATE",4742420,"K06120.01",7.2308,0.0001041,2.88092927809447,-1.0052380952381
"FALSE POSITIVE",4826439,"K06121.01",-1,0.003616,-0.3459123,0.0802773613193403
"FALSE POSITIVE",4933476,"K06122.01",15.117,0.0001494,0.713943105578528,1.14457943925234
"FALSE POSITIVE",4990977,"K06123.01",-1,-0.002146,95.6262606211588,1.03297458893871
"FALSE POSITIVE",5034333,"K06124.01",-1,7.379e-05,32.8179736514174,0.445796460176991
"FALSE POSITIVE",5039441,"K06125.01",-1,0,-0.30474786,0.242608695652174
"FALSE POSITIVE",5121173,"K06126.01",7.28,-6.118e-05,2.59027465258207,0.239037037037037
"FALSE POSITIVE",5385548,"K06128.01",6.8564,-0.0004446,42.6647747451725,-4.73793103448276
"FALSE POSITIVE",5385778,"K06129.01",7.4492,0.0004849,1.56652981940732,0
"CANDIDATE",5428657,"K06130.01",7.8565,0.0003274,4.21671803901794,-0.971282051282051
"CANDIDATE",5629353,"K06132.01",7.3277,0.002343,36.331583589911,-1.56351351351351
"CANDIDATE",5629353,"K06132.02",7.3979,0.0004506,16.6694288851309,0.986222222222222
"CANDIDATE",5629353,"K06132.03",7.0992,-9.995e-05,4.24810023826395,-0.136538580246914
"FALSE POSITIVE",5738698,"K06134.01",-1,0,-0.35153666,-0.256131934032984
"FALSE POSITIVE",5768927,"K06135.01",7.4977,0.04669,143.109047784578,0.201302395209581
"FALSE POSITIVE",5814635,"K06136.01",-1,-6.657e-05,8.7418871939053,1.38293413173653
"CANDIDATE",5816144,"K06137.01",7.3263,-0.0001048,2.12927352494169,3.37693121693122
"FALSE POSITIVE",5816144,"K06137.02",7.296,-0.000172,3.98264329890721,10.1501154734411
"FALSE POSITIVE",5817566,"K06138.01",-1,0,183.553024572108,0.424296407185629
"FALSE POSITIVE",5952403,"K06139.01",-1,-0.0002041,36.6276867166899,1.79898907103825
"FALSE POSITIVE",5955321,"K06140.01",-1,0,-0.48989217,-0.10191604197901
"FALSE POSITIVE",6197038,"K06144.01",-1,-0.006698,9187.03615643476,0.140149925037481
"CANDIDATE",6221385,"K06145.01",7.1223,0,8.8087282337051,1.24156695156695
"CANDIDATE",6221385,"K06145.02",7.1578,0,10.6528275958155,-0.61283378746594
"CANDIDATE",6221385,"K06145.03",7.4465,0,1.18867684398173,-0.156108108108108
"FALSE POSITIVE",6362386,"K06146.01",-1,0.005145,12856.8976004217,0.202683658170915
"FALSE POSITIVE",6449358,"K06147.01",8.0831,-0.00539,26614.8761579929,0.436235119047619
"FALSE POSITIVE",6674908,"K06149.01",7.2688,0,3.86014573991707,-97.0028776978417
"FALSE POSITIVE",7108433,"K06153.01",-1,0,-0.36467467,0.0630747384155456
"FALSE POSITIVE",7129465,"K06155.01",-1,0,-0.49653257,0.232395209580838
"CANDIDATE",7174617,"K06156.01",-1,0,541.391586713876,1.4330543318649
"FALSE POSITIVE",7422883,"K06159.01",-1,0.001272,64.6327019651743,-0.100426470588235
"FALSE POSITIVE",7622059,"K06161.01",7.5764,1.814e-05,1.25420637656259,1.47860869565217
"FALSE POSITIVE",7750740,"K06162.01",-1,-0.05738,85.7510825051873,-0.185112107623318
"FALSE POSITIVE",7779942,"K06163.01",9.4311,-0.005713,0.668890169323689,8.24905869324474
"CANDIDATE",7835312,"K06164.01",7.4227,3.555e-05,1.18510267081157,-0.00365540166204986
"FALSE POSITIVE",7838906,"K06165.01",7.3552,5.706e-05,15.4188945011372,2.18628099173554
"FALSE POSITIVE",7838906,"K06165.02",7.3552,-1.075e-05,7.94051934974182,2.15889807162534
"CANDIDATE",7908367,"K06166.01",7.3087,0.0005567,1.27391346779344,1.67769911504425
"CANDIDATE",7908367,"K06166.02",7.7196,-0.0002482,4.42762664830843,-0.779782608695652
"FALSE POSITIVE",7940533,"K06167.01",-1,-0.0002525,3484.41170262356,-0.0491829085457271
"FALSE POSITIVE",8043882,"K06169.01",7.5579,0.0001843,1.00119398884864,3.86969230769231
"FALSE POSITIVE",8095099,"K06171.01",-1,0,-0.35980944,-8.80566371681416
"FALSE POSITIVE",8197761,"K06175.01",8.1605,0.000666,41.9648310504713,0.920753045404208
"FALSE POSITIVE",8265156,"K06177.01",7.7745,-2.687e-05,5.04712222104633,-0.413825503355705
"CANDIDATE",8355178,"K06178.01",7.1783,0,1.12076337823256,0.643832923832924
"CANDIDATE",8374077,"K06179.01",7.2029,-0.0002297,4.1177905520531,1.93880866425993
"FALSE POSITIVE",8517303,"K06181.01",-1,-4.196e-05,53.7248597531981,-1.09923076923077
"CANDIDATE",8590149,"K06182.01",7.1726,0.0001824,3.46617674144409,0.0502073394495413
"FALSE POSITIVE",8590780,"K06183.01",-1,0.006136,-0.5,0.0585067466266867
"CANDIDATE",8653134,"K06186.01",9.2936,-0.0005058,12.1372934132141,-0.861286549707602
"FALSE POSITIVE",8702921,"K06187.01",7.3611,-0.0001134,199.160077672947,0.425603448275862
"FALSE POSITIVE",8822421,"K06188.01",7.7498,0.0004307,16.6053572897562,-0.0737011494252874
"FALSE POSITIVE",8957954,"K06189.01",-1,0.0007348,101.652688165142,0.0354377811094453
"FALSE POSITIVE",8984706,"K06190.01",-1,0.005412,75.1446838558496,0.17435628742515
"CANDIDATE",9093086,"K06191.01",7.1958,-0.0001259,13.3731323485044,0.443748055987558
"CANDIDATE",9093086,"K06191.02",7.1977,-3.704e-05,1.4615969441601,-1.80839813374806
"FALSE POSITIVE",9101400,"K06192.01",-1,0.001861,-0.38502185,0.0208890554722639
